,head_text,head_wiki_id,relation,tail_text,tail_wiki_id,count
10590,tariff regime,id-less,has part,effective protection,Q40170286,1
10591,tariff escalation ratio,id-less,part of,input and output tariffs,id-less,1
10592,tariff escalation,Q56773423,has effect,tariff,Q52389,1
10593,tariff escalation,Q56773423,has effect,NPR,Q671510,1
10594,tariff escalation,Q56773423,has cause,tariffs,Q52389,1
10595,tariff advantage,id-less,subclass of,administrative costs,Q1537476,1
10596,tariff,Q52389,subclass of,tax,Q8161,1
10597,tariff,Q52389,has part,protection,Q179073,1
10598,tariff,Q52389,has cause,tariff escalation,Q56773423,1
10599,tariff,Q52389,facet of,trade,Q601401,1
10600,targets,Q852162,subclass of,indicators,Q21170064,1
10601,targets,Q852162,part of,tax administration,Q573607,1
10602,targets,Q852162,part of,8FYP,id-less,1
10603,targets,Q852162,part of,strategies,Q185451,1
10604,targets,Q852162,part of,strategic objectives,Q38123605,1
10605,targets,Q852162,part of,related targets,id-less,1
10606,targets,Q852162,part of,programme,Q170584,1
10607,targets,Q852162,part of,girls’ participation,Q99704654,1
10608,targets,Q852162,part of,action plan,Q422638,1
10609,targets,Q852162,part of,Seventh FYP period,id-less,1
10610,targets,Q852162,part of,SDGs,Q7649586,1
10611,targets,Q852162,part of,SDG,Q7649586,1
10612,targets,Q852162,part of,Millennium Development Goals,Q81737,1
10613,targets,Q852162,part of,Global Biodiv ersity Framework,id-less,1
10614,targets,Q852162,part of,Action Plan,Q422638,1
10615,targets,Q852162,part of,8th Plan,id-less,1
10616,taka,Q129164,opposite of,Euro,Q4916,1
10617,tails,Q1542661,part of,distribution,Q200726,1
10618,sustainable investment,Q1371297,subclass of,operational choices,id-less,1
10619,tail,Q60960,part of,istribution,id-less,1
10620,syst,Q1485,has part,criminal justice,Q117488,1
10621,synthetic drug,Q112228458,subclass of,synthetic,Q14623823,1
10622,synergistic action,Q50335533,part of,coordination,Q2463100,1
10623,synchronizes effectively with the energy,id-less,subclass of,primary energy,Q1059714,1
10624,synchronis ation,id-less,part of,integration,Q80091,1
10625,syllabus,Q935222,part of,school,Q3914,1
10626,syllabus,Q935222,part of,pedagogy,Q7922,1
10627,swimming sports,Q7494551,uses,swimming pool,Q1501,1
10628,swimming pool,Q1501,sport,swimming sports,Q7494551,1
10629,sweeper’s colony,id-less,instance of,schools,Q3914,1
10630,sweeper quarters,id-less,part of,community,Q486972,1
10631,sweeper colonies,id-less,product or material produced,construction,Q385378,1
10632,swamp,Q166735,subclass of,forest,Q4421,1
10633,sustained robust growth,id-less,country,Bangladesh,Q902,1
10634,sustained health,Q34238958,facet of,human development,Q2347178,1
10635,sustained economic growth,id-less,subclass of,economic growth,Q189833,1
10636,sustained,Q1632123,subclass of,result,Q2995644,1
10637,sustainably increase production,id-less,subclass of,agricultural productivity,Q3816336,1
10638,sustainably,Q44553327,subclass of,achieve,Q10998095,1
10639,sustainable water resources management,Q27726951,subclass of,management,Q2920921,1
10640,sustainable use,Q64816625,subclass of,economy,Q159810,1
10641,sustainable use,Q64816625,subclass of,conservation,Q832237,1
10642,sustainable technology,Q1099456,subclass of,innovation,Q174165,1
10643,sustainable rural development,Q56003901,subclass of,rural development,Q3045473,1
10644,sustainable reintegration,id-less,has part,returnee,Q634642,1
10645,sustainable reduction in poverty,id-less,facet of,poverty,Q10294,1
10646,sustainable pathway,Q57498780,subclass of,development,Q1074523,1
10647,sustainable management,Q7649683,subclass of,conservation,Q832237,1
10648,sustainable land,Q3104554,subclass of,land development,Q6484056,1
10649,system,Q1,country,Bangladesh,Q902,1
10650,system,Q1,has part,banking system,Q806737,1
10651,system,Q1,has part,methodology,Q185698,1
10652,t,Q127,instance of,investmen,Q4290,1
10653,tail,Q60960,part of,distribution,Q200726,1
10654,tag line,Q1292193,subclass of,subtitle,Q204028,1
10655,tableware,Q851782,subclass of,kitchenware,Q1521410,1
10656,t ype,id-less,part of,rchitectural drawing,id-less,1
10657,t ransport infrastructure,id-less,facet of,t ransport,Q22065411,1
10658,t raining,id-less,has part,up gradation,Q35052093,1
10659,t otal,id-less,subclass of,fish,Q152,1
10660,t hem,Q24774096,different from,RE,Q17070,1
10661,t he targets,id-less,instance of,sector,Q3958441,1
10662,t he gro wing size,id-less,facet of,youth unemployment problem,id-less,1
10663,t ertiary,id-less,subclass of,education,Q8434,1
10664,t errorist,id-less,subclass of,organizations,Q43229,1
10665,t,Q127,part of,transpor,Q7590,1
10666,systems,Q50808462,has part,software,Q7397,1
10667,system,Q1,has part,mode,Q184932,1
10668,systems,Q50808462,has part,networks,Q15758936,1
10669,systems,Q50808462,has part,devices,Q50810859,1
10670,systems,Q50808462,has part,data,Q42848,1
10671,systematic manner,id-less,studies,corruption,Q366,1
10672,system to identify the poor,id-less,subclass of,challenge to build a cost effective system to identify the poor,id-less,1
10673,system reliability,Q84858767,subclass of,requirement,Q2648051,1
10674,system of governance,id-less,has part,agents,Q2826781,1
10675,system losses,Q73016047,part of,T&D,Q127,1
10676,system loss of electricity,id-less,area,10,Q23806,1
10677,system loss,Q73016047,has cause,distribution,Q200726,1
10678,system harmonization,id-less,subclass of,policy alignment,id-less,1
10679,system,Q1,has part,water resources,Q1049799,1
10680,system,Q1,has part,transport system,Q924286,1
10681,supply,Q166656,part of,power sector,Q18127387,1
10682,supply,Q166656,part of,power generation,Q26376690,1
10683,supply,Q166656,part of,plan,Q4006,1
10684,str uggling,id-less,subclass of,remedial assistance,id-less,1
10685,strategic policy,Q105812576,has part,objective,Q4503831,1
10686,strategic planning,Q932522,facet of,Public Financial Management,Q7257383,1
10687,strategic plan,Q72910779,has part,sectoral plan,id-less,1
10688,strategic objectives,Q38123605,subclass of,strategies,Q185451,1
10689,strategic objectives,Q38123605,has part,ude,Q2271372,1
10690,strategic objectives,Q38123605,has part,targets,Q852162,1
10691,strategic objective,Q7621846,has part,transport system,Q924286,1
10692,strategic long -term view,id-less,facet of,energy sector,Q1304795,1
10693,strategic locations,id-less,facet of,coastal areas,Q42284552,1
10694,strategic goals,Q92054762,subclass of,policy direction,Q64466663,1
10695,strategic framework,Q75763822,has part,urban sector,Q3477348,1
10696,strategic framework,Q75763822,facet of,management,Q2920921,1
10697,strategic focus,Q33939911,has part,p roposed,id-less,1
10698,strategic dredging,id-less,subclass of,port,Q44782,1
10699,strategic dredging,id-less,subclass of,navigability of river routes,id-less,1
10700,strategic dredging,id-less,subclass of,dredging,Q852170,1
10701,strategic document,Q38379225,subclass of,document,Q49848,1
10702,strategic change in disaster management,id-less,facet of,disaster management,Q1460420,1
10703,strategic areas,id-less,facet of,strategic,Q376657,1
10704,strategic action,Q107681368,facet of,strategic,Q376657,1
10705,strategic,Q376657,subclass of,planning process,Q66258915,1
10706,strategic,Q376657,subclass of,objective,Q4503831,1
10707,strategic,Q376657,subclass of,dredging,Q852170,1
10708,strategic,Q376657,has part,soft skill,Q15910354,1
10709,strateg y,id-less,facet of,leapfrogging,Q646500,1
10710,strate gy,id-less,instance of,policy making,Q3907287,1
10711,strate gies,id-less,part of,short -to-medium term policies,id-less,1
10712,strat,Q134783,said to be the same as,egy,Q79,1
10713,stranding,Q14405654,has cause,collision,Q238053,1
10714,strategic vision,Q112206924,subclass of,objectives,Q94315724,1
10715,strategies,Q185451,different from,policies,Q47011897,1
10716,strategies,Q185451,has effect,achieve,Q10998095,1
10717,strategy,Q185451,subclass of,vision,Q162668,1
10718,strengthen,Q3716064,part of,8FYP,id-less,1
10719,strengthen,Q3716064,opposite of,regulatory weaknesses,id-less,1
10720,strength,Q605035,part of,ideas,Q131841,1
10721,street lights,Q503958,part of,street,Q34442,1
10722,street light,Q503958,different from,footpath,Q177749,1
10723,street children,Q501846,subclass of,children,Q7569,1
10724,streams,Q4048907,studied by,science,Q336,1
10725,streamlining monetary policy,id-less,facet of,inflation,Q35865,1
10726,streamlining,Q3454688,facet of,science streams,id-less,1
10727,stream,Q355304,subclass of,Surface water source,id-less,1
10728,stream,Q355304,part of,madrasa,Q132834,1
10729,strategy to minimise the impact,id-less,part of,government's,Q161837,1
10730,strategy must,id-less,part of,strategy,Q185451,1
10731,strategy,Q185451,subclass of,policy,Q1156854,1
10732,strategies,Q185451,has part,actio ns,id-less,1
10733,strategy,Q185451,studies,ICT,Q5268834,1
10734,strategy,Q185451,part of,Urban planning,Q69883,1
10735,strategy,Q185451,has part,strategy must,id-less,1
10736,strategies to achieve higher productivity,id-less,part of,developing cities,id-less,1
10737,strategies,Q185451,subclass of,policies,Q47011897,1
10738,strategies,Q185451,subclass of,planning,Q309100,1
10739,strategies,Q185451,subclass of,actions,Q113649142,1
10740,strategies,Q185451,part of,rights,Q780687,1
10741,strategies,Q185451,part of,government policies,Q5589419,1
10742,strategies,Q185451,part of,Action Plan,Q422638,1
10743,strategies,Q185451,has part,targets,Q852162,1
10744,strategies,Q185451,has part,goals,Q4503831,1
10745,strategies,Q185451,has part,actions,Q113649142,1
10746,stra tegy,id-less,used by,LGD,Q38920,1
10747,str eam,id-less,subclass of,income,Q850210,1
10748,supply,Q166656,part of,infrastructure,Q121359,1
10749,stove,Q203789,uses,gas,Q39558,1
10750,stock,Q2350543,studied by,stock assessment,Q7617876,1
10751,stock,Q2350543,part of,market,Q330284,1
10752,stipulation,Q16965475,part of,contract,Q93288,1
10753,stipend,Q10968259,subclass of,financial incentives,Q59051951,1
10754,stipend,Q10968259,subclass of,cash assistance,Q110976869,1
10755,stipend,Q10968259,facet of,education,Q8434,1
10756,stimulus packages,id-less,has effect,e conomic recovery,id-less,1
10757,stimulus package,Q87977660,instance of,fiscal,Q1419659,1
10758,stimulus package,Q87977660,creator,government’s,Q161837,1
10759,stimulus measures,id-less,facet of,government,Q7188,1
10760,stimulus and relief package,id-less,has effect,economic recovery,Q3625286,1
10761,stimulus,Q859031,subclass of,policy,Q1156854,1
10762,stimulus,Q859031,part of,interv entions,id-less,1
10763,stimulus,Q859031,part of,government,Q7188,1
10764,stimulus,Q859031,part of,financial,Q22687,1
10765,stimulate,Q853656,has cause,promoting industries,id-less,1
10766,stigma,Q1137326,subclass of,discrimination,Q169207,1
10767,stigma,Q1137326,has effect,discrimination,Q169207,1
10768,stifles GDP growth,id-less,subclass of,crises,Q869738,1
10769,stereotypical roles,id-less,said to be the same as,gender,Q48277,1
10770,steering customers,id-less,facet of,consumer behaviour,Q301468,1
10771,steel,Q11427,part of,silos,Q37564886,1
10772,steel,Q11427,has part,coking coal,Q106838075,1
10773,steam coal,id-less,subclass of,coking coal,Q106838075,1
10774,steam,Q337535,followed by,electricity,Q12725,1
10775,steal,Q1722555,has effect,victimize,Q5945789,1
10776,statistical yearbook,Q9311486,subclass of,yearbook,Q10283140,1
10777,statistical,Q2539,studies,revenue collection,Q58345596,1
10778,stations,Q12819564,part of,power stations,Q58975869,1
10779,stock,Q2350543,subclass of,stocks,Q1484064,1
10780,stock assessment,Q7617876,studies,stock,Q2350543,1
10781,stock exchange,Q11691,field of work,capacity building,Q1417724,1
10782,storage,Q66221,subclass of,technologies,Q11016,1
10783,storms,Q16883890,subclass of,natural disasters,Q8065,1
10784,storm water drainage,id-less,subclass of,sewerage,Q156849,1
10785,storm surge,Q121742,part of,cyclone,Q79602,1
10786,storm surge,Q121742,has effect,inundation,Q301869,1
10787,storm surge,Q121742,has effect,coastal flooding,Q5138350,1
10788,storm surge,Q121742,facet of,cyclone,Q79602,1
10789,storm,Q81054,subclass of,drainage system,Q285451,1
10790,storm,Q81054,has part,surge,Q497332,1
10791,stored,Q846619,different from,gathered,Q63285117,1
10792,storage facilities,Q55315265,subclass of,inadequate,Q56675918,1
10793,storage facilities,Q55315265,product or material produced,grain,Q2995529,1
10794,storage capacity,Q2308599,facet of,food,Q2095,1
10795,storage,Q66221,use,transportation,Q7590,1
10796,storage,Q66221,part of,port,Q44782,1
10797,stock exchange,Q11691,item operated,stock,Q2350543,1
10798,storage,Q66221,part of,food procurement,Q73171416,1
10799,stockpiling,Q96042775,facet of,health supplies,id-less,1
10800,stock prices,Q58258944,part of,go,Q11413,1
10801,stock prices,Q58258944,facet of,stock,Q2350543,1
10802,stock market reforms,id-less,has cause,capital,Q193893,1
10803,stock market bubble,Q13405082,end time,2011,Q1994,1
10804,stock market,Q475000,owned by,ICB,Q30262185,1
10805,stock market,Q475000,has part,trading,Q601401,1
10806,stock market,Q475000,has part,securities,Q1416279,1
10807,stock market,Q475000,has part,capital,Q193893,1
10808,stock exchange,Q11691,subclass of,market intermediaries,id-less,1
10809,stock exchange,Q11691,part of,listed companies,id-less,1
10810,stock exchange,Q11691,part of,functioning,Q18556966,1
10811,strengthening disaster,id-less,facet of,disaster,Q3839081,1
10812,strengths,Q100138017,part of,sources,Q1785918,1
10813,strengths,Q100138017,part of,"sources, locations",Q40003935,1
10814,stress,Q123414,has effect,hinder his/her,id-less,1
10815,sufferings,Q7634490,has cause,unbearable,Q50380693,1
10816,such use,id-less,subclass of,use,Q1724915,1
10817,such cities,id-less,country,Vietnam,Q881,1
10818,successfully,Q35854966,participant,Bangladesh,Q902,1
10819,success,Q50000,has cause,development,Q1074523,1
10820,substitute production,id-less,opposite of,domestic market,Q1047494,1
10821,substations,Q100344631,has part,MVA,Q9687,1
10822,substations,Q100344631,connects with,transmission lines,Q60095780,1
10823,substation,Q174814,part of,grid substation,id-less,1
10824,substantial part,Q17025908,said to be the same as,the population,Q111411657,1
10825,substantial,Q16218846,part of,gender front,id-less,1
10826,substandard,Q4388326,said to be the same as,outdated,Q57495609,1
10827,substance abuse,Q3184856,subclass of,mental and emotional cases,id-less,1
10828,substance abuse,Q3184856,subclass of,abuse,Q600571,1
10829,substance abuse,Q3184856,studied by,research,Q42240,1
10830,subsistence,Q109703686,subclass of,labour productivity,Q628895,1
10831,subsidy on power,id-less,part of,Eighth Plan,Q5349144,1
10832,subsidy and transfer programmes,id-less,part of,public service delivery,Q114290657,1
10833,subsidy,Q193219,subclass of,support,Q861259,1
10834,subsidy,Q193219,subclass of,resources used for necessary investments in the energy,id-less,1
10835,subsidy,Q193219,subclass of,money,Q1368,1
10836,subsidized,Q877290,subclass of,credit,Q182076,1
10837,subsidies,Q17054224,subclass of,support,Q861259,1
10838,subsidies,Q17054224,subclass of,incentives,Q36783931,1
10839,subsid y,id-less,instance of,electricity pricing,Q870344,1
10840,subsequent,Q16869037,follows,agreement,Q93288,1
10841,subsectors,Q18654693,part of,employment generation,Q60531969,1
10842,subsector,Q18654693,has part,crop,Q235352,1
10843,subordinate legislation,Q694045,subclass of,legislation,Q820655,1
10844,sufficient,Q875267,part of,empirical,Q18614834,1
10845,suggest ion,id-less,subclass of,ions,Q36496,1
10846,suggestions,Q111800495,part of,issues,Q27711315,1
10847,supplier,Q1762621,part of,upstream supply chain,id-less,1
10848,supply,Q166656,part of,chain,Q507619,1
10849,supply,Q166656,part of,capacity of our economy,id-less,1
10850,supply,Q166656,opposite of,side shock,id-less,1
10851,supply,Q166656,has part,sources,Q1785918,1
10852,supply,Q166656,has part,inventory,Q815410,1
10853,supply,Q166656,has part,consumption,Q12204,1
10854,supply,Q166656,has effect,duplication,Q746284,1
10855,supply,Q166656,has cause,virus,Q808,1
10856,supply,Q166656,facet of,primary energy,Q1059714,1
10857,supply,Q166656,facet of,higher education,Q136822,1
10858,supplies,Q47462850,part of,equipment,Q10273457,1
10859,supplies,Q47462850,part of,communication,Q11024,1
10860,supplies,Q47462850,opposite of,demand,Q1665268,1
10861,supplied,Q105564935,has cause,water produced,id-less,1
10862,summaris es the essential,id-less,said to be the same as,essential,Q30093000,1
10863,supplementary screening,Q34280688,subclass of,screening,Q1163564,1
10864,supplementary irrigation,Q93014453,subclass of,irrigation,Q11453,1
10865,supplementary duty,id-less,part of,Value added tax,Q128635,1
10866,supplementary drinking,id-less,facet of,sanitation,Q949149,1
10867,supplementary,Q99905,subclass of,nutrition,Q2138622,1
10868,suppl ies,id-less,part of,health care facilities,Q4260475,1
10869,supervisory control and data,Q17498,part of,SCADA,Q17498,1
10870,supervision,Q732683,subclass of,oversight,Q60697989,1
10871,supervision,Q732683,part of,governance,Q1553864,1
10872,super shop,Q7642758,subclass of,chain shop,Q24840958,1
10873,super -critical,id-less,subclass of,gasifier,Q85205018,1
10874,sup ply,id-less,part of,value chain,Q646107,1
10875,summary table,Q105010516,part of,DRF,Q29772724,1
10876,subordinate,Q78070424,opposite of,higher judiciaries,id-less,1
10877,submi ssion,id-less,subclass of,grievance,Q5608720,1
10878,submergence,Q23013172,subclass of,salinity,Q179615,1
10879,structural plan,Q76933953,part of,city design,Q1749269,1
10880,student -teacher ratio,id-less,instance of,42,Q812996,1
10881,student,Q48282,part of,gender -mix ratio,id-less,1
10882,student,Q48282,opposite of,teacher,Q37226,1
10883,student,Q48282,opposite of,parent,Q7566,1
10884,student,Q48282,has part,month,Q5151,1
10885,student,Q48282,different from,Teacher,Q37226,1
10886,structure of the economy,id-less,has part,GDP,Q12638,1
10887,structure of service sector,id-less,part of,Table 3.5,id-less,1
10888,structure,Q811979,part of,productio,Q187939,1
10889,structural transformation,Q106979954,subclass of,reforms,Q900406,1
10890,structural transformation,Q106979954,has effect,growth,Q1342838,1
10891,structural transformation,Q106979954,facet of,countries,Q6256,1
10892,structural tr ansformation,id-less,facet of,country’s,Q12076836,1
10893,structural phenomenon,Q59122348,has part,new,Q33979,1
10894,students,Q48282,different from,teachers,Q1211139,1
10895,structural factors,Q47661270,part of,inclusive growth,Q17121563,1
10896,structural design,Q633538,part of,architectural,Q4817,1
10897,structural change,Q1969120,subclass of,growth,Q1342838,1
10898,structural change,Q1969120,subclass of,Development progress,Q22080490,1
10899,structural adjustments,Q74394919,facet of,manufacturing,Q187939,1
10900,structural,Q936724,part of,economic,Q8134,1
10901,structural,Q936724,part of,development process,Q59340052,1
10902,stronger,Q753105,part of,digital economy,Q138461,1
10903,strong government,Q46318774,subclass of,government,Q7188,1
10904,stroke,Q12202,has cause,ischaemic heart disease,Q78880470,1
10905,strip plantation,id-less,subclass of,woodlot,Q8033070,1
10906,strip plantation,id-less,subclass of,plantation,Q188913,1
10907,stress factors,Q26324712,facet of,livestock rearing,Q59593787,1
10908,student population,Q69968050,number of participants,40 million,Q17666294,1
10909,students,Q48282,has part,parents,Q7566,1
10910,submerged chars,id-less,subclass of,maintenance,Q1043452,1
10911,sub -base,id-less,subclass of,base,Q191360,1
10912,submarine cable,Q506572,use,internet,Q75,1
10913,submarine cable,Q506572,subclass of,wholesale price,Q9185822,1
10914,submarine cable,Q506572,subclass of,cable,Q188447,1
10915,submarine cable,Q506572,subclass of,bandwidth demand,id-less,1
10916,submarine,Q2811,subclass of,cable,Q188447,1
10917,submarine,Q2811,subclass of,cabl e,id-less,1
10918,subm arine,id-less,subclass of,terrestrial cable,Q111940967,1
10919,subjects,Q830077,part of,sciences,Q21198,1
10920,subjects,Q830077,part of,curriculum,Q207137,1
10921,subjected to sexual,id-less,facet of,15 years and older subjected to sexual,id-less,1
10922,subject oriented texts,id-less,practiced by,teachers,Q1211139,1
10923,subject,Q164573,subclass of,training,Q216033,1
10924,sub stantial,id-less,facet of,poverty reduction,Q1824165,1
10925,sub -Saharan Africa,id-less,continent,Africa,Q15,1
10926,students,Q48282,has part,trainers,Q815554,1
10927,su pport,id-less,subclass of,software,Q7397,1
10928,su pply chain,id-less,subclass of,decentralized production,id-less,1
10929,su gar,Q57737571,has part,salt,Q11254,1
10930,stunting among children under 5 years of age,id-less,subclass of,wasting and overweight,id-less,1
10931,stunt ing,id-less,subclass of,underweight,Q1146902,1
10932,study o n Graduation for LDC,id-less,main subject,Graduation for LDC,id-less,1
10933,studies,Q9347372,has part,one,Q199,1
10934,students with disabilities,Q112854340,subclass of,infra structure,id-less,1
10935,students per teacher,id-less,number of participants,6,Q23488,1
10936,students per teacher,id-less,number of participants,12,Q36977,1
10937,students,Q48282,part of,school,Q3914,1
10938,students,Q48282,part of,primary school,Q9842,1
10939,students,Q48282,part of,actuarial,Q18614281,1
10940,skills,Q10670181,different from,expertise,Q644238,1
10941,skills,Q10670181,different from,abilities,Q12797081,1
10942,tariffs,Q52389,instance of,average,Q202785,1
10943,salinity,Q179615,has cause,sea level rise,Q841083,1
10944,sanitation,Q949149,facet of,Access to water,Q2551910,1
10945,sanitatio n,id-less,facet of,Safe water supply,Q39979348,1
10946,sanitary toilet,id-less,uses,water,Q283,1
10947,sanitary toilet,id-less,subclass of,households,Q64873892,1
10948,sanitary napkin,Q235693,part of,toilet,Q7857,1
10949,sanitary latrine,id-less,subclass of,construc ted,id-less,1
10950,sanitary latrine,id-less,part of,community,Q486972,1
10951,sanitary latrine,id-less,location,slum,Q201759,1
10952,sanitary latrine,id-less,inception,1280,Q5536,1
10953,sanitary landfill,Q66322406,use,beautification of the city,id-less,1
10954,sanitary facilities,Q59282504,has part,safe water,Q27043421,1
10955,sanitary,Q156849,subclass of,facilities,Q15761653,1
10956,sanctuary,Q29553,subclass of,habitat,Q52105,1
10957,san itation,id-less,subclass of,water,Q283,1
10958,sample collection,Q104595226,part of,marine,Q158607,1
10959,sample,Q485146,subclass of,Data,Q42848,1
10960,saltwater intrusion,Q2002254,subclass of,total,Q154037,1
10961,salt iodization,Q64610276,subclass of,food fortification,Q15121266,1
10962,salt iodization,Q64610276,has effect,Monitorin g,id-less,1
10963,salt,Q11254,subclass of,fortified staples,id-less,1
10964,salt,Q11254,subclass of,deposits,Q18554103,1
10965,salinity intrusion,Q57622831,subclass of,environmental degradation,Q1334780,1
10966,salinity intrusion,Q57622831,has effect,flood,Q8068,1
10967,salinity inroads,id-less,has effect,erosions,Q80026,1
10968,salinity encroachment,id-less,subclass of,soil erosion,Q889503,1
10969,salinity,Q179615,has effect,water -logging,id-less,1
10970,salinity,Q179615,has effect,health risks,Q57090541,1
10971,salinity,Q179615,has effect,erosion,Q80026,1
10972,salinity,Q179615,has effect,degraded,Q7729633,1
10973,sanitation,Q949149,facet of,Access to water and sanitation,Q55290331,1
10974,sanitation,Q949149,facet of,Drinking water,Q7892,1
10975,sanitation,Q949149,facet of,Water supply and sanitation,Q8159818,1
10976,sanitation,Q949149,subclass of,access to water,Q2551910,1
10977,sanitation service chain,id-less,instance of,chain,Q507619,1
10978,sanitation safety plan,Q38848985,facet of,risk,Q104493,1
10979,sanitation committee,id-less,subclass of,water management association,id-less,1
10980,sanitation block,id-less,subclass of,slum,Q201759,1
10981,sanitation,Q949149,uses,water,Q283,1
10982,sanitation,Q949149,subclass of,water a nd,id-less,1
10983,sanitation,Q949149,subclass of,urban services,Q4294335,1
10984,sanitation,Q949149,subclass of,situation,Q2141565,1
10985,sanitation,Q949149,subclass of,services,Q114080183,1
10986,sanitation,Q949149,subclass of,improved,Q7892,1
10987,sanitation,Q949149,subclass of,households having access to at least basic,id-less,1
10988,sanitation,Q949149,subclass of,health services,Q9353606,1
10989,sanitation,Q949149,subclass of,basic services,Q74832136,1
10990,sanitation,Q949149,subclass of,WASH,Q373315,1
10991,sanitation,Q949149,facet of,access to safe water and sanitation,id-less,1
10992,sanitation,Q949149,said to be the same as,Hygiene,Q162297,1
10993,sanitation,Q949149,part of,urban sector,Q3477348,1
10994,sanitation,Q949149,instance of,value chain,Q646107,1
10995,sanitation,Q949149,instance of,social sectors,Q30281304,1
10996,sanitation,Q949149,has part,sewerage,Q156849,1
10997,sanitation,Q949149,has part,safety,Q10566551,1
10998,sanitation,Q949149,has part,safe water,Q27043421,1
10999,sanitation,Q949149,has part,facilities,Q15761653,1
11000,sanitation,Q949149,has part,enhanced,Q108101703,1
11001,sanitation,Q949149,facet of,water supply and sanitation,Q8159818,1
11002,sanitation,Q949149,facet of,water security,Q7973735,1
11003,sanitation,Q949149,facet of,waste,Q45701,1
11004,sanitation,Q949149,facet of,safe water supply,Q39979348,1
11005,salinity,Q179615,has effect,contribute to the process,id-less,1
11006,salinity,Q179615,facet of,water stress,Q489777,1
11007,satellite,Q26540,use,communication,Q11024,1
11008,salinity,Q179615,facet of,reduce water,id-less,1
11009,safety,Q10566551,subclass of,regulations,Q106947327,1
11010,safety,Q10566551,subclass of,quality,Q1207505,1
11011,safety,Q10566551,subclass of,measures,Q617715,1
11012,safety,Q10566551,part of,sanitation,Q949149,1
11013,safety,Q10566551,part of,depositors,Q5260788,1
11014,safety,Q10566551,has part,risk,Q104493,1
11015,safety,Q10566551,has part,comfort,Q1367353,1
11016,safety,Q10566551,facet of,health,Q12147,1
11017,safet y standards,id-less,facet of,navigability,Q1666353,1
11018,safest asset,id-less,subclass of,asset,Q46737,1
11019,safe water,Q27043421,use,drinking,Q876776,1
11020,safe sewerage connection,id-less,applies to jurisdiction,Rural,Q7380465,1
11021,safe migration,id-less,instance of,professions,Q97767907,1
11022,safe migration,id-less,facet of,migrants,Q68190448,1
11023,safe drive,Q7398526,facet of,Motor vehicle,Q1420,1
11024,safe drinking water,Q70407659,facet of,sanitation,Q949149,1
11025,safe drinking water,Q70407659,facet of,Ensure availability of safe drinking water,id-less,1
11026,safe aviation system,id-less,country,Bangladesh,Q902,1
11027,safe,Q471898,subclass of,food,Q2095,1
11028,safe,Q471898,facet of,transport,Q7590,1
11029,s ystem,id-less,part of,ystem,Q34689550,1
11030,s tudy,id-less,different from,tudy,Q109777340,1
11031,s tock market,id-less,has part,s tock,id-less,1
11032,s tock,id-less,part of,s tock market,id-less,1
11033,s table,id-less,instance of,debt/GDP ratio,id-less,1
11034,s chool’s calendar,id-less,has part,Health and Nutrition Day,id-less,1
11035,s ame,Q64857438,instance of,periods,Q32518,1
11036,ryllium,id-less,subject has role,heavy metal,Q38848,1
11037,rural workers,Q7380563,subclass of,migration,Q177626,1
11038,safety,Q10566551,subclass of,security,Q2526135,1
11039,safety and surveillance system,id-less,facet of,health,Q12147,1
11040,safety features,Q42671253,part of,commercial vehicle,Q580939,1
11041,safety standards,Q64525409,subclass of,qua lity,id-less,1
11042,salinity,Q179615,facet of,groundwater,Q161598,1
11043,salinity,Q179615,facet of,flooding,Q8068,1
11044,salinity,Q179615,facet of,coastal areas,Q42284552,1
11045,salinity,Q179615,facet of,Hydrological region,id-less,1
11046,saline water,Q496805,has effect,inundate,Q109803855,1
11047,saline screening,id-less,subclass of,filtering methods,Q52380889,1
11048,saline intrusion control,id-less,subclass of,drainage,Q7481320,1
11049,saline intrusion,id-less,subclass of,freshwater flow,Q60708440,1
11050,saline groundwater,Q26378039,different from,mo re likely to,id-less,1
11051,saline,Q1853778,subclass of,drought tolerant,Q47696707,1
11052,salary,Q194489,said to be the same as,wage,Q6821213,1
11053,salaries,Q73801762,different from,wages,Q6821213,1
11054,safety strategies,Q36848087,facet of,social network platforms,id-less,1
11055,safety standards,Q64525409,subclass of,O&M,Q629,1
11056,safety levels,Q26338581,subclass of,protective measures,Q99711015,1
11057,safety standards,Q64525409,part of,legal,Q2210557,1
11058,safety standards,Q64525409,facet of,O&M,Q629,1
11059,safety standard,Q7398668,facet of,air traffic management,Q1361182,1
11060,safety policies and regulation,id-less,parent organization,DGHS,Q30296217,1
11061,safety net system,Q92847903,facet of,poverty,Q10294,1
11062,safety net programmes,id-less,has part,education programmes,Q40589785,1
11063,safety net channels,id-less,subclass of,operations,Q3884033,1
11064,safety net,Q1131802,subclass of,social welfare,Q12002092,1
11065,safety net,Q1131802,subclass of,social protection,Q2483208,1
11066,safety net,Q1131802,subclass of,social funds,id-less,1
11067,safety net,Q1131802,subclass of,services,Q114080183,1
11068,safety net,Q1131802,part of,social,Q345367,1
11069,safety net,Q1131802,facet of,Food security,Q1229911,1
11070,satellite,Q26540,subclass of,services,Q114080183,1
11071,satellite,Q26540,use,telecommunication,Q418,1
11072,rural unemployment,id-less,subclass of,unemployment,Q41171,1
11073,schools’ program,id-less,facet of,WASH,Q373315,1
11074,sea level rise,Q841083,has effect,years,Q24564698,1
