,head_text,head_wiki_id,relation,tail_text,tail_wiki_id,count
1837,financial security,Q169489,subclass of,management,Q2920921,1
1838,financial sector,Q57774188,has part,revenue,Q850210,1
1839,financial reporting,Q9259968,part of,accounting,Q4116214,1
1840,financial planning,Q2120150,has part,human resource planning,Q71224219,1
1841,financial plan,Q1416547,subclass of,policies,Q47011897,1
1842,financial institutions,Q57774188,has part,sources of funding,Q24495972,1
1843,follow-ups,Q64396358,subclass of,check-ups,Q38982751,1
1844,financial discipline,id-less,subclass of,discipline,Q11862829,1
1845,financial discipline,id-less,subclass of,Planning,Q309100,1
1846,financial cooperation,id-less,part of,construction,Q385378,1
1847,financial challenges,Q59596324,part of,economic,Q8134,1
1848,financial,Q22687,part of,economic,Q8134,1
1849,financial,Q22687,has part,planning,Q309100,1
1850,financial,Q22687,has part,mone tary,id-less,1
1851,financial,Q22687,has part,budget,Q41263,1
1852,field,Q188869,said to be the same as,first,Q28084844,1
1853,fertile land,Q5445572,use,agriculture,Q11451,1
1854,first,Q28084844,said to be the same as,field,Q188869,1
1855,first VNR report,id-less,publication date,2017,Q25290,1
1856,first year of SDGs implementation in 2016,id-less,point in time,2016,Q25245,1
1857,fiscal,Q1419659,has part,monetary,Q8142,1
1858,fol lows,id-less,part of,SME Development Plan,id-less,1
1859,focus,Q27723897,part of,economic relationship,id-less,1
1860,floods,Q1090641,subclass of,natural disasters,Q8065,1
1861,flood prevention,Q100164229,subclass of,drainage,Q7481320,1
1862,flood early warning,id-less,subclass of,planning,Q309100,1
1863,flood,Q8068,subclass of,natural disaster,Q8065,1
1864,flood,Q8068,has part,last two to three,id-less,1
1865,flood,Q8068,has effect,drought,Q43059,1
1866,flood,Q8068,has effect,death,Q4,1
1867,fixed line,Q738621,subclass of,telephone,Q11035,1
1868,five skill areas,id-less,part of,25 skill areas,id-less,1
1869,fish oil,Q1786125,instance of,biofuel,Q128991,1
1870,fish hatcheries,Q80906415,subclass of,breeding grounds,Q56219395,1
1871,fish,Q152,subclass of,aquatic animal,Q1756633,1
1872,fish,Q152,subclass of,aquatic,Q4782786,1
1873,fish,Q152,subclass of,Food consumptio n,id-less,1
1874,fiscal policy,Q187021,has part,legislation,Q820655,1
1875,fiscal deficit,Q57661576,has effect,debt problem,Q58218215,1
1876,fiscal,Q1419659,part of,Macroeconomic stability,Q58357542,1
1877,fiscal,Q1419659,has part,monetary policies,Q113443596,1
1878,fiscal,Q1419659,has part,monetary issue,id-less,1
1879,monitoring,Q2143522,part of,implementing program,Q24647732,1
1880,northern,Q22079702,shares border with,central,Q57525,1
1881,monitoring,Q2143522,subclass of,collecting,Q208165,1
1882,sound smooth transition,id-less,subclass of,sound,Q11461,1
1883,southern region,Q204796,opposite of,northern region,Q502215,1
1884,southern provinces,Q1418613,shares border with,northern,Q22079702,1
1885,southern,Q1258373,shares border with,northern,Q22079702,1
1886,southern,Q1258373,shares border with,central,Q57525,1
1887,south ern,id-less,shares border with,north ern,id-less,1
1888,south ern,id-less,shares border with,central region,Q846323,1
1889,south,Q667,shares border with,n orth,Q3801534,1
1890,sources of revenue,Q44799965,different from,revenue,Q850210,1
1891,source of employment,id-less,part of,development,Q1074523,1
1892,source,Q7376362,has effect,waste,Q45701,1
1893,sound macroeconomic stability,id-less,facet of,sound,Q11461,1
1894,solar energy,Q40015,subclass of,energy,Q11379,1
1895,sound,Q11461,part of,reform,Q900406,1
1896,sound,Q11461,part of,Fiscal policy,Q187021,1
1897,sorghum,Q12111,subclass of,seeds,Q1762933,1
1898,sorghum,Q12111,subclass of,barley,Q61665121,1
1899,some,Q23635,part of,global economy has reopened,id-less,1
1900,solving,Q730920,uses,problem,Q621184,1
1901,solidarity,Q1003,said to be the same as,unity,Q199,1
1902,solid waste treatment,Q35586517,facet of,Waste water,Q336191,1
1903,solid waste,Q96333750,subclass of,wastes,Q99441601,1
1904,solid waste,Q96333750,subclass of,Waste,Q45701,1
1905,sovereign,Q2304859,instance of,credit rating,Q372765,1
1906,speakers,Q79935567,part of,radio,Q872,1
1907,special and integrated schools,id-less,has part,special needs education,Q212105,1
1908,special needs education,Q212105,part of,special and integrated schools,id-less,1
1909,state budget deficit,Q73334116,instance of,rising,Q918149,1
1910,state budget deficit,Q73334116,has effect,Offsetting the state budget deficit,id-less,1
1911,state budget,Q99428008,main subject,revenue,Q850210,1
1912,state,Q7275,subclass of,enterprise,Q6881511,1
1913,state,Q7275,part of,collective economy,Q21468276,1
1914,state,Q7275,opposite of,non-state actors,Q98178395,1
1915,starting a,Q108779556,subclass of,business,Q4830453,1
1916,standards,Q591990,subclass of,measurement,Q12453,1
1917,standards,Q591990,said to be the same as,quality,Q1207505,1
1918,standards,Q591990,facet of,safety,Q10566551,1
1919,standard requirements,Q21203735,subclass of,requirements,Q1761598,1
1920,stakeholders,Q108798676,has part,participate,Q98843396,1
1921,staff,Q703534,part of,civil servant,Q212238,1
1922,stable,Q214252,said to be the same as,su stainable,id-less,1
1923,stability,Q403605,said to be the same as,social order,Q1641112,1
1924,stability,Q403605,has cause,COVID -19,Q112712553,1
1925,spread worldwide,id-less,number of participants,19,Q39850,1
1926,spiritua l,id-less,facet of,health,Q12147,1
1927,specified,Q27055388,part of,condition,Q12136,1
1928,specialisation,Q4431071,subclass of,positions,Q100351980,1
1929,special needs of persons with disabilities,id-less,subclass of,persons with disabilities,Q74535604,1
1930,solar power,Q40015,part of,power grid,Q1096907,1
1931,soil fertility,Q202080,facet of,biodiversity,Q47041,1
1932,smart cit,Q1231558,subclass of,economic corridor,Q18389209,1
1933,social order,Q1641112,said to be the same as,stability,Q403605,1
1934,social security,Q2483208,part of,enterprise,Q6881511,1
1935,social security,Q2483208,has part,workers,Q178790,1
1936,social sector,Q1063076,instance of,sectors,Q2739810,1
1937,social sector,Q1063076,has part,households,Q64873892,1
1938,social returns,Q61311371,part of,economic,Q8134,1
1939,social protection system,Q34370631,part of,human resource development,Q5366892,1
1940,social protection services,id-less,has part,workers,Q178790,1
1941,social protection,Q2483208,subclass of,services,Q114080183,1
1942,social protection,Q2483208,subclass of,essential services,Q6545422,1
1943,social protection,Q2483208,has part,contributions,Q51459841,1
1944,social management,Q55693898,part of,public administration,Q31728,1
1945,soil,Q36133,has part,water,Q283,1
1946,social health protection,id-less,subclass of,scheme,Q959962,1
1947,social fu nds,id-less,subclass of,social protection system,Q34370631,1
1948,social disparities,Q34807393,facet of,poverty,Q10294,1
1949,social activities,Q111470089,has part,incentives,Q36783931,1
1950,social,Q345367,has part,survivors of violence,Q37461476,1
1951,social,Q345367,has part,executed,Q4390519,1
1952,social,Q345367,has part,economic,Q8134,1
1953,socia l protection,id-less,subclass of,social welfare,Q12002092,1
1954,soap,Q23739,use,washing hands,Q552461,1
1955,smelters,Q31402201,product or material produced,products,Q542929,1
1956,social security,Q2483208,subclass of,fund,Q2620430,1
1957,social security,Q2483208,subclass of,services,Q114080183,1
1958,social security number,Q5612679,has part,Number,Q11563,1
1959,social security services,id-less,has part,c ontributory,id-less,1
1960,software,Q7397,part of,systems,Q50808462,1
1961,socio-economic development,Q113463655,part of,society,Q8425,1
1962,socio-demographic characteristics,Q86283634,has part,sex,Q10525,1
1963,socio-demographic characteristics,Q86283634,has part,age,Q185836,1
1964,society at large,Q47433219,part of,society,Q8425,1
1965,society as a whole,id-less,has part,business community,id-less,1
1966,society,Q8425,part of,economy,Q159810,1
1967,society,Q8425,has part,socio-economic development,Q113463655,1
1968,society,Q8425,has part,society at large,Q47433219,1
1969,society,Q8425,has part,self,Q3236990,1
1970,society,Q8425,has part,public,Q294440,1
1971,society,Q8425,has part,masses,Q3443060,1
1972,society,Q8425,has part,families,Q8436,1
1973,society,Q8425,has part,bo th,Q4931179,1
1974,society,Q8425,has part,State,Q7275,1
1975,social welfare services,id-less,facet of,social participation,Q1283504,1
1976,social welfare,Q12002092,subclass of,funds,Q6055890,1
1977,social welfare,Q12002092,instance of,system,Q1,1
1978,social welfare,Q12002092,has part,funds,Q6055890,1
1979,social welfare,Q12002092,facet of,poor,Q5729485,1
1980,social services,Q11588306,facet of,modernisation,Q878526,1
1981,state's financial,id-less,has effect,economic growth,Q189833,1
1982,state’s restructuring,id-less,facet of,state’s,Q2329480,1
1983,statistical information system,Q67399689,use,statistical,Q2539,1
1984,sustainable,Q66095801,subclass of,environmentally friendly,Q655870,1
1985,sustainable development goals,Q7649586,facet of,green development,Q5603509,1
1986,sustainable development,Q131201,subclass of,progress,Q247792,1
1987,sustainable development,Q131201,subclass of,development,Q1074523,1
1988,sustainable development,Q131201,instance of,three dimensions,Q111748603,1
1989,sustainable development,Q131201,has effect,competitiveness,Q155953,1
1990,sustainable development,Q131201,facet of,well-being,Q7981051,1
1991,sustainable consumption and production,Q57596788,part of,SDG12,id-less,1
1992,sustainable,Q66095801,subclass of,smooth,Q1036227,1
1993,sustainable,Q66095801,subclass of,production,Q739302,1
1994,sustainable,Q66095801,subclass of,macroeconomic management,Q63768837,1
1995,sustainable,Q66095801,subclass of,energy consumption,Q16869822,1
1996,statistics,Q12483,studies,database,Q8513,1
1997,sustainable,Q66095801,subclass of,economic growth,Q189833,1
1998,sustainable,Q66095801,opposite of,external impacts,Q68985736,1
1999,sustainable,Q66095801,instance of,generation,Q11398090,1
2000,sustainable,Q66095801,facet of,energy,Q11379,1
2001,sustainabl,Q131201,subclass of,development,Q1074523,1
2002,sustainability reporting,Q1668727,subclass of,annual reporting,Q44258036,1
2003,sustainability report,Q1668727,subclass of,requirements,Q1761598,1
2004,sustainab le,id-less,part of,health financial system,id-less,1
2005,sustainab le,id-less,part of,economy,Q159810,1
2006,sustainab ility,id-less,subclass of,development,Q1074523,1
2007,sustainable economic development,Q52844473,has part,environmental protection,Q832237,1
2008,sustainable economic growth,id-less,part of,Continuous quality,Q65510450,1
2009,sustainable economic growth,id-less,said to be the same as,Continuous quality,Q65510450,1
2010,sustainable financing,Q110519585,facet of,health programmes,Q39233334,1
2011,targets,Q852162,subclass of,indicators,Q21170064,1
2012,targets,Q852162,part of,goals,Q4503831,1
2013,targets,Q852162,part of,budget,Q41263,1
2014,targeted development,Q52224205,subclass of,development,Q1074523,1
2015,targeted,Q492646,subclass of,development plans,Q75763325,1
2016,talent,Q2705098,studied by,development,Q1074523,1
2017,talent,Q2705098,has effect,interest,Q170924,1
2018,t ransport,Q22065411,has part,infrastructure,Q121359,1
2019,t ransport,Q22065411,has part,connectivity,Q72897900,1
2020,systematic manner,id-less,facet of,conducive environment,id-less,1
2021,systematic,Q42240,subclass of,Macroeconomic management,Q63768837,1
2022,system for creating and upgrading,id-less,used by,Improv,Q1140700,1
2023,system,Q1,has part,transportation logistics,id-less,1
2024,syste m,id-less,part of,health protection,Q5690635,1
2025,sy stem,id-less,part of,Value Added Tax,Q128635,1
2026,sustainably,Q44553327,subclass of,Natural resource,Q188460,1
2027,sustainable natural resources management,id-less,part of,Environmental protection,Q832237,1
2028,sustainable management,Q7649683,subclass of,Forestry management,Q372561,1
2029,sustainable management,Q7649683,has part,protection,Q179073,1
2030,sustainable growth,Q5603535,instance of,direction,Q2151613,1
2031,sustainable growth,Q5603535,facet of,green,Q3133,1
2032,sustainab ility,id-less,has cause,vulnerabilities,Q114262243,1
2033,suspend travel and services,id-less,subclass of,world to suspend travel and services,id-less,1
2034,survivors of violence,Q37461476,part of,social,Q345367,1
2035,studied,Q113209096,studies,dropouts of secondary school students,id-less,1
2036,student,Q48282,different from,teacher,Q37226,1
2037,structur e,id-less,part of,economic,Q8134,1
2038,stru cture,id-less,part of,economic,Q8134,1
2039,strengthening the resilience,Q106666968,has cause,treating infected cases,id-less,1
2040,strengthening the resilience,Q106666968,has cause,recovering,Q108449485,1
2041,strengthening,Q3716064,part of,Government has attached importance,id-less,1
2042,strengthening,Q3716064,opposite of,reducing,Q18636517,1
2043,strengthening,Q3716064,followed by,consolidating,Q59667056,1
2044,streamlin ed,id-less,opposite of,rational manner,id-less,1
2045,stream,Q355304,mouth of the watercourse,lake,Q23397,1
2046,strategy,Q185451,part of,Water resource management,Q1501619,1
2047,strategy,Q185451,facet of,industry,Q8148,1
2048,strategy,Q185451,facet of,graduation,Q1054021,1
2049,strategies,Q185451,part of,climate change debate,id-less,1
2050,strategie,Q7621867,part of,marketing,Q39809,1
2051,strategic plan,Q72910779,has part,sector plan,Q108766484,1
2052,strategic areas,id-less,part of,SDGs,Q7649586,1
2053,strateg ies,id-less,part of,national development,Q107018047,1
2054,storage capacity,Q2308599,part of,products,Q542929,1
2055,storage capacity,Q2308599,facet of,water,Q283,1
2056,stigmatised,Q57944988,facet of,identities,Q15758100,1
2057,students,Q48282,practiced by,teachers,Q1211139,1
2058,stunting,Q7628767,has cause,under -five children,id-less,1
2059,survey,Q747810,subclass of,planning,Q309100,1
2060,stunting,Q7628767,has effect,mortality,Q58702,1
2061,surveillance camera,Q334415,use,surveillance,Q334401,1
2062,surveillance,Q334401,facet of,outbreak,Q44512,1
2063,surplus,Q268617,part of,reserves,Q7315273,1
2064,support network,Q107301198,part of,child protection,Q1029430,1
2065,supply chain,Q1824206,has part,supplies,Q47462850,1
2066,supply,Q166656,opposite of,demand,Q1665268,1
2067,supplies,Q47462850,part of,supply chain,Q1824206,1
2068,supplies,Q47462850,part of,equipment,Q10273457,1
2069,supplies,Q47462850,part of,consumer goods,Q56573357,1
2070,superpower trade war,id-less,has effect,Yuan,Q7313,1
2071,suggestion,Q62026391,subclass of,feedback,Q183635,1
2072,successfully enforced,id-less,has cause,court judgment,Q3769186,1
2073,substitute,Q23009439,subclass of,imports,Q104804717,1
2074,subordinate,Q78070424,has part,Environmental safeguards,id-less,1
2075,submi ssion,id-less,part of,Science and Technology,Q34104,1
2076,sub-regional,Q108401738,part of,Sub-regional Cooperation Framework,id-less,1
2077,sub-national governments,id-less,subclass of,MDAs,Q6878879,1
2078,sub-national governments,id-less,has part,CSOs,Q22808416,1
2079,sub-national government,id-less,part of,National Government,Q1320217,1
2080,sub-national,Q7603708,part of,sectoral,Q110279343,1
2081,su stainable,id-less,said to be the same as,stable,Q214252,1
2082,smart cities,Q64432723,subclass of,Special Economic Zone,Q494978,1
2083,small hospitals,Q58739759,has part,"1,066",id-less,1
2084,tariffs,Q52389,part of,legislation,Q820655,1
2085,scienc e,id-less,has part,technology personnel,id-less,1
2086,scientific publication,Q591041,part of,scientific,Q42240,1
2087,scientific,Q42240,has part,technological achievements,id-less,1
2088,scientific,Q42240,has part,research,Q42240,1
2089,scientific,Q42240,has part,Research,Q42240,1
2090,science,Q336,practiced by,scientific researchers,id-less,1
2091,science,Q336,has part,tools,Q36500248,1
2092,science,Q336,has part,technology sector,Q30693420,1
2093,science,Q336,has part,technology development,Q105688765,1
2094,science,Q336,has part,knowledge,Q9081,1
2095,science,Q336,has part,intellectual property,Q131257,1
2096,scien ces,id-less,part of,natural,Q747691,1
2097,sanitation management,id-less,has part,water,Q283,1
2098,schools,Q3914,use,education,Q8434,1
2099,schools,Q3914,subclass of,institutions of learning,id-less,1
2100,school principals,Q112854492,subclass of,teachers,Q1211139,1
2101,school principals,Q112854492,part of,school,Q3914,1
2102,school meal program,Q7432371,maintained by,Continu e,Q106472951,1
2103,school cluster,id-less,subclass of,school,Q3914,1
2104,school,Q3914,practiced by,teachers,Q1211139,1
2105,school,Q3914,has part,school principals,Q112854492,1
2106,school,Q3914,has part,facilities,Q15761653,1
2107,scholarship,Q188823,subclass of,bursaries,Q33281128,1
2108,scientific research,Q42240,has effect,knowledge,Q9081,1
2109,scientific research,Q42240,has part,analysis,Q7754,1
2110,scientific researchers,id-less,field of this occupation,science,Q336,1
2111,scientist,Q901,subclass of,researcher,Q1650915,1
2112,sector,Q3958441,part of,economic,Q8134,1
2113,sector,Q3958441,has part,services,Q114080183,1
2114,sector,Q3958441,has part,Public,Q294440,1
2115,sector,Q3958441,has part,Industry sector,Q64314883,1
2116,sector,Q3958441,has part,Industry,Q8148,1
2117,sector,Q3958441,different from,locality,Q3257686,1
2118,sections,Q57581913,part of,units,Q1751060,1
2119,secondary school,Q159334,subclass of,education,Q8434,1
2120,secondary school,Q159334,has part,lower,Q7108097,1
2121,secondary school,Q159334,has part,17 years,Q83748594,1
2122,secondary school,Q159334,different from,TVET,Q18286682,1
2123,secondary level,Q7443787,follows,primary,Q669262,1
2124,secondary education level,id-less,follows,primary school level,id-less,1
2125,secondary education,Q14623204,subclass of,education,Q8434,1
2126,secondary education,Q14623204,has part,secondary,Q28469712,1
2127,secondary education,Q14623204,has part,grade 5,Q5447589,1
2128,secondary education,Q14623204,has part,Year 4,Q6580627,1
2129,secondary education,Q14623204,follows,primary education,Q975085,1
2130,secondary,Q28469712,part of,secondary education,Q14623204,1
2131,seas,Q5149833,part of,marine space,id-less,1
2132,scope of rights,id-less,subclass of,mandate,Q15238777,1
2133,savings products,id-less,subclass of,credit a nd,id-less,1
2134,sanitation management,id-less,facet of,water resource,Q1049799,1
2135,small,Q2590065,subclass of,dam,Q12323,1
2136,roles,Q30015853,subclass of,responsibilities,Q19096746,1
2137,rural areas,Q175185,opposite of,cities,Q515,1
2138,rural area,Q175185,opposite of,urban area,Q702492,1
2139,rural area,Q175185,opposite of,core-urban population,id-less,1
2140,rural area,Q175185,facet of,poverty,Q10294,1
2141,rural,Q7380465,subclass of,tourism,Q49389,1
2142,rural,Q7380465,opposite of,urban area,Q702492,1
2143,rural,Q7380465,instance of,sectors of the economy,id-less,1
2144,rural,Q7380465,has part,village,Q532,1
2145,rules and regulations,Q7379015,facet of,business activities,Q63910766,1
2146,rule of law,Q44918,part of,administrative system,Q30681871,1
2147,roles,Q30015853,different from,leadership positions,Q74174887,1
2148,sanitation,Q949149,subclass of,water services,Q18449863,1
2149,robust,Q403605,subclass of,economic growth,Q189833,1
2150,robbery,Q53706,has effect,theft,Q2727213,1
2151,roads,Q913035,part of,transport,Q7590,1
2152,roads,Q913035,part of,infrastructure,Q121359,1
2153,road,Q34442,subclass of,waterway,Q47521,1
2154,river basin management plan,Q7337126,subclass of,management,Q2920921,1
2155,river basin,Q166620,subclass of,water source,Q1049799,1
2156,river basin,Q166620,subclass of,Water Resource,Q1049799,1
2157,river,Q4022,subclass of,water,Q283,1
2158,risks,Q104493,studied by,managed,Q4201895,1
2159,rural areas,Q175185,part of,economic sectors,Q107191213,1
2160,rural areas,Q175185,subclass of,infrastructure,Q121359,1
2161,rural areas,Q175185,subclass of,people,Q5,1
2162,rural areas,Q175185,subclass of,population,Q33829,1
2163,sanitation,Q949149,facet of,drinking water,Q7892,1
2164,sanitation,Q949149,facet of,clean water,Q2978742,1
2165,sales,Q194189,opposite of,export,Q182722,1
2166,safety and security,Q85660270,instance of,international standard,Q1334738,1
2167,safety and health,Q85799134,facet of,workplaces,Q108672649,1
2168,safety,Q10566551,facet of,transportation,Q7590,1
2169,safety,Q10566551,facet of,product,Q2424752,1
2170,safe consumption,id-less,part of,food security,Q1229911,1
2171,saf e,Q27511580,facet of,UXO,Q2302880,1
2172,saddle dam collapse,id-less,located in the administrative territorial entity,Attapeu,Q757905,1
2173,s tate,Q88219527,has part,Province,Q34876,1
2174,s table,id-less,said to be the same as,high,Q177414,1
2175,s table,id-less,facet of,acroeconomic,id-less,1
2176,s kill area,id-less,subclass of,mobile training,Q90758860,1
2177,rural youth,Q2176724,opposite of,urban youth,Q99542567,1
2178,rural settlement,Q10354598,subclass of,occupations,Q12737077,1
2179,rural roads,Q100337618,facet of,electricity,Q12725,1
2180,rural infrastructure,id-less,facet of,rural development,Q3045473,1
2181,rural development,Q3045473,subclass of,poverty alleviation,Q1824165,1
2182,rural development,Q3045473,subclass of,infrastructure,Q121359,1
2183,rural development,Q3045473,facet of,poverty,Q10294,1
2184,sector al,Q108822910,part of,Integrat ion,id-less,1
2185,sector plan,Q108766484,part of,strategic plan,Q72910779,1
2186,sectoral,Q110279343,has part,local development plans,id-less,1
2187,severely hit,id-less,has cause,COVID,Q84263196,1
2188,shortcomings,Q110292312,part of,achievement,Q2532754,1
2189,short -term,id-less,subclass of,debt,Q3196867,1
2190,shopping mall,Q11315,subclass of,market,Q330284,1
2191,sheep,Q7368,subclass of,goat,Q2934,1
2192,shareholders,Q3360276,part of,public,Q294440,1
2193,share of working -age population,id-less,country,Lao PDR,Q819,1
2194,sexual,Q12198,subclass of,reproductive healthcare,Q74545556,1
2195,sexual,Q12198,subclass of,abuse,Q600571,1
2196,sex workers,Q852857,field of this occupation,trafficked yout h,id-less,1
2197,sex,Q10525,part of,socio-demographic characteristics,Q86283634,1
2198,severe natural disasters,id-less,has effect,agricultural production,Q56299222,1
2199,sectoral,Q110279343,part of,local development plan,id-less,1
2200,severe food insecurity,Q37640763,different from,moderate or severe food insecurity,id-less,1
2201,seven dimensions,Q53505839,has part,17 years,Q83748594,1
2202,seven dimensions,Q53505839,has part,0,Q14920387,1
2203,seven areas,id-less,has part,provinces,Q429976,1
2204,settlement,Q486972,different from,permanent,Q869880,1
2205,set out,Q89419877,said to be the same as,direction,Q2151613,1
2206,sessments,id-less,studied by,actuarial,Q18614281,1
2207,services,Q114080183,part of,sector,Q3958441,1
2208,services,Q114080183,part of,industry,Q8148,1
2209,services,Q114080183,part of,goods,Q2424752,1
2210,shrink ing,id-less,instance of,reason,Q2574811,1
2211,significant,Q4993710,different from,unmanageable,Q541852,1
2212,significant,Q4993710,has cause,transformati,Q461499,1
2213,signing of cooperation agreement,id-less,part of,cooperation plan,id-less,1
2214,slower,Q106390926,subclass of,Poverty reduction,Q1824165,1
2215,slowdown,Q31351,has cause,economic growth,Q189833,1
2216,slowdown,Q31351,facet of,g lobal econom y,id-less,1
2217,slow ed year-by-year,id-less,subclass of,growth trend,Q47885859,1
2218,slow economic growth,Q3418111,has effect,created enough jobs,id-less,1
2219,slaughterhouse,Q385557,subclass of,feed mill,Q623605,1
2220,slaughterhouse,Q385557,product or material produced,beef,Q192628,1
2221,slash -and-burn,id-less,subclass of,forest fires,Q45949211,1
2222,skills development,Q7535242,part of,health,Q12147,1
2223,skills development,Q7535242,part of,education,Q8434,1
2224,skills development,Q7535242,has part,training,Q216033,1
2225,skills development,Q7535242,facet of,recruitment,Q899277,1
2226,skills,Q10670181,subclass of,human resource development,Q5366892,1
2227,skills,Q10670181,subclass of,capacity,Q1347367,1
2228,skills,Q10670181,part of,labour force,Q13440398,1
2229,skilled labour,Q1391083,subclass of,labour unit,Q60769828,1
2230,skill areas,id-less,subclass of,Test skill standards,id-less,1
2231,skill,Q205961,different from,manpower,Q1472539,1
2232,sites,Q37473616,part of,project,Q170584,1
2233,single -wire,id-less,used by,transmission lines,Q60095780,1
2234,silkworm,Q134747,parent taxon,mulberry,Q44789,1
2235,service-oriented sector,id-less,instance of,sectors of the economy,id-less,1
2236,service sectors,id-less,part of,productive,Q1433881,1
2237,service sectors,id-less,part of,production,Q739302,1
2238,selecti ng,id-less,has part,identif ying,id-less,1
2239,security,Q2526135,said to be the same as,peace,Q454,1
2240,security,Q2526135,part of,development,Q1074523,1
2241,sectors to employ circular economy,id-less,country,Lao PDR,Q819,1
2242,sectors of the economy,id-less,has part,value,Q194112,1
2243,sectors,Q2739810,subclass of,services,Q114080183,1
2244,sectors,Q2739810,part of,vertical reporting line,id-less,1
2245,sectors,Q2739810,part of,political system,Q1307214,1
2246,sectors,Q2739810,part of,ministries,Q192350,1
2247,sectors,Q2739810,part of,macro economic,Q108131916,1
2248,sectors,Q2739810,part of,employment,Q656365,1
2249,sectors,Q2739810,part of,economy,Q159810,1
2250,sectors,Q2739810,part of,areas,Q4788688,1
2251,sectors,Q2739810,has part,vertical,Q182167,1
2252,sectors,Q2739810,has part,social sector,Q1063076,1
2253,sectors,Q2739810,has part,investment projects,id-less,1
2254,sectors,Q2739810,has part,horizontal,Q20749305,1
2255,sectors,Q2739810,has part,cross -sectoral issues,id-less,1
2256,sectors,Q2739810,has part,Prime Minister,Q14212,1
2257,sectors,Q2739810,different from,localities,Q3257686,1
2258,sectoral development,id-less,part of,national,Q53247,1
2259,sectoral,Q110279343,subclass of,Development,Q1074523,1
2260,security consulting centre,id-less,field of work,Information technology,Q11661,1
2261,selecti ng priority program mes,id-less,field of work,achieve ment,id-less,1
2262,service sectors,id-less,opposite of,production,Q739302,1
2263,self,Q3236990,part of,society,Q8425,1
2264,service sector,Q55638,subclass of,productive,Q1433881,1
2265,service sector,Q55638,part of,growth of the,Q74740,1
2266,service network,Q7455771,part of,tourism,Q49389,1
2267,service industry,Q55638,subclass of,jobs,Q392825,1
2268,service facilities,id-less,has part,convenien t,id-less,1
2269,service,Q7406919,subclass of,value,Q194112,1
2270,service,Q7406919,part of,business,Q4830453,1
2271,service,Q7406919,part of,agricultural,Q5356428,1
2272,service,Q7406919,instance of,sectors,Q2739810,1
2273,servers,Q111585118,use,website hosting,Q110249708,1
2274,server system,Q109623884,has part,new,Q33979,1
2275,sensitisation,Q30307035,subclass of,workshops,Q83405,1
2276,semi-arid lands,id-less,subclass of,arid,Q1330709,1
2277,self-sufficiency,Q1341794,subclass of,financial,Q22687,1
2278,self-sufficien cy,id-less,subclass of,medical products,Q27712210,1
2279,self-relian,Q12139013,subclass of,sustainable,Q66095801,1
2280,self-learning,Q59575607,part of,socio,Q21201,1
2281,self-employment opportunities,id-less,subclass of,economic empowerment,Q63829080,1
2282,self-defence,Q40283,subclass of,sense of self-defence,id-less,1
2283,self -employed,id-less,subclass of,workers,Q178790,1
2284,self -employed,id-less,subclass of,enterprises,Q5380419,1
2285,tariff reduction,Q105837974,part of,Customs and tax integration,id-less,1
2286,tax,Q8161,has part,c ustoms,id-less,1
2287,risk reduction,Q67098987,studies,natural disaster,Q8065,1
2288,varieties,Q3225154,subclass of,crops,Q235352,1
2289,village cluster,id-less,has part,household,Q259059,1
2290,village,Q532,subclass of,development unit,id-less,1
2291,village,Q532,said to be the same as,village level,Q13100073,1
2292,village,Q532,part of,rural,Q7380465,1
2293,village,Q532,different from,hamlets,Q1349022,1
2294,vil lages,id-less,has part,villages,Q1803605,1
2295,vertical,Q182167,opposite of,horizontal,Q20749305,1
2296,vehicles,Q7918612,part of,Transport sector,Q2516512,1
2297,vehicles,Q7918612,instance of,trend,Q13427002,1
2298,vegetable,Q11004,different from,meat,Q10990,1
2299,varieties,Q3225154,subclass of,crop seeds,id-less,1
2300,vaccination,Q192995,facet of,COVID -19,Q112712553,1
2301,value chain,Q646107,has part,transit,Q7590,1
2302,value chain,Q646107,has part,products,Q542929,1
2303,value chain,Q646107,has part,infrastructure,Q121359,1
2304,value,Q194112,studied by,economic,Q8134,1
2305,value,Q194112,said to be the same as,nutrit,Q2138622,1
2306,value,Q194112,part of,sectors of the economy,id-less,1
2307,value,Q194112,part of,production,Q739302,1
2308,value,Q194112,part of,chain,Q507619,1
2309,value,Q194112,instance of,sectors,Q2739810,1
2310,value,Q194112,has part,production,Q739302,1
2311,village level,Q13100073,said to be the same as,village,Q532,1
2312,village loudspeaker,id-less,part of,network,Q1301371,1
2313,villages,Q1803605,part of,vil lages,id-less,1
2314,villages affected,id-less,subclass of,and-burn areas,id-less,1
2315,vulnerabilities,Q114262243,facet of,growth,Q1342838,1
2316,vulnerabilit ies,id-less,has cause,natural resource,Q188460,1
2317,voting rights of developing countries,id-less,facet of,international organisation,Q484652,1
2318,voluntary participants,id-less,part of,private sector,Q591763,1
2319,voluntary,Q3247534,subclass of,workers,Q178790,1
2320,vocational training,Q16861871,subclass of,schools,Q3914,1
2321,vocational training,Q16861871,subclass of,jobs,Q392825,1
2322,vocational training,Q16861871,subclass of,Skills,Q10670181,1
2323,vocational school,Q322563,different from,technical,Q569612,1
2324,vocational education,Q6869278,subclass of,students,Q48282,1
2325,vocational education,Q6869278,subclass of,general education,Q16682237,1
2326,vocational education,Q6869278,subclass of,education,Q8434,1
