,head_text,head_wiki_id,relation,tail_text,tail_wiki_id,count
496,state-owned,Q270791,subclass of,media house,Q1331793,1
497,start up,Q129238,subclass of,small business,Q1109680,1
498,standards,Q591990,used by,quality control,Q827792,1
499,stand ards,id-less,part of,codes of conduct,Q64876691,1
500,stagnating,Q81572537,subclass of,economic growth,Q189833,1
501,sta tus,id-less,part of,adolescents,Q360484,1
502,st rategic areas,id-less,part of,macro,Q629579,1
503,tertiary sector,Q55638,follows,secondary sector,Q55639,1
504,the past twenty years,Q71144358,is a list of,annals of the national economy,id-less,1
505,private sectors,id-less,opposite of,public,Q294440,1
506,vocational,Q322563,opposite of,orie ntation,id-less,1
507,water,Q283,subclass of,social services,Q11588306,1
508,water,Q283,part of,la nd resources,id-less,1
509,water,Q283,facet of,sanitation,Q949149,1
510,waste disposal,Q180388,has part,discharg es,id-less,1
511,wage rates,Q107019982,facet of,wage,Q6821213,1
512,wage differentials,Q52086634,facet of,soc ial,id-less,1
513,vulnerable groups,Q3376054,subclass of,groups,Q9281006,1
514,vocational,Q322563,subclass of,pre-schools,id-less,1
515,vital statistics,Q1131372,subclass of,information,Q11028,1
516,water harvesting,Q45943414,uses,water,Q283,1
517,visual impairment,Q737460,has effect,acce ss,id-less,1
518,vision,Q162668,has part,re gular,id-less,1
519,vision,Q162668,facet of,strategic thinking,Q7621861,1
520,vi sion,id-less,country,nation's,Q6456916,1
521,very des titute,id-less,subclass of,social security payments,id-less,1
522,vehicles,Q7918612,use,road transportation,Q45121324,1
523,utilization,Q69406938,part of,resource management,Q14431238,1
524,utilities,Q1951366,subclass of,enterprises,Q5380419,1
525,water chemistry,Q912065,studies,pollution levels,Q86708995,1
526,water policy,Q15761055,has part,co nservation,id-less,1
527,use,Q1724915,has part,l,Q11582,1
528,wedlock,Q8445,different from,born out of wedlock,Q73490071,1
529,youth service NGOs,id-less,field of work,youth,Q190007,1
530,youth fr iendly,id-less,subclass of,counselling,Q4390239,1
531,youth,Q190007,field of this occupation,progr ammes,id-less,1
532,women,Q467,subclass of,physically,Q28732711,1
533,women,Q467,subclass of,marg,Q96006906,1
534,women,Q467,subclass of,business,Q4830453,1
535,well-being,Q7981051,facet of,Swazis,Q98026686,1
536,welfare,Q12002092,subclass of,development,Q1074523,1
537,watershed,Q166620,has part,dam,Q12323,1
538,water policy,Q15761055,has part,management,Q2920921,1
539,water treaties,id-less,subclass of,protocols,Q21161338,1
540,water supply systems,Q36889052,subclass of,systems,Q50808462,1
541,water supply,Q1061108,facet of,sanitation,Q949149,1
542,water sector,Q96733217,has part,Water,Q283,1
543,water resources development,Q7973355,subclass of,development,Q1074523,1
544,water resources,Q1049799,part of,manage,Q667987,1
545,water resources,Q1049799,facet of,water,Q283,1
546,water policy,Q15761055,has part,pricing,Q2516951,1
547,uses,Q18356647,uses,land,Q11081619,1
548,urban sector,Q3477348,opposite of,rural,Q7380465,1
549,thesociological,id-less,studies,behaviours,Q106314935,1
550,tourism,Q49389,instance of,industry,Q8148,1
551,training,Q216033,part of,formal,Q2144456,1
552,trainin g,id-less,has effect,productive,Q1433881,1
553,trainin,Q216033,item operated,equipment,Q10273457,1
554,trade policy,Q572564,facet of,foreign trade,Q178803,1
555,trade,Q601401,part of,global economy,Q473750,1
556,trade,Q601401,part of,economy,Q159810,1
557,town,Q3957,different from,city,Q515,1
558,tourism,Q49389,subclass of,developin g,id-less,1
559,tourism,Q49389,has part,rur al sector,id-less,1
560,training,Q216033,subclass of,development,Q1074523,1
561,touris m,id-less,use,recreation,Q184872,1
562,touri,Q49389,instance of,sm.,Q458004,1
563,tolerance,Q183225,facet of,religious,Q2566598,1
564,tobacco,Q181095,has effect,alcohol abuse,Q7331102,1
565,tinkhundla,Q2280192,subclass of,authorities,Q36524,1
566,time,Q43297,subclass of,resources,Q1554231,1
567,three-year rolling,id-less,follows,five-year national development plan,id-less,1
568,"threats, risks and obstacles",id-less,facet of,"Threats, risks and obstacles",id-less,1
569,training,Q216033,part of,si ngle plan,id-less,1
570,training,Q216033,subclass of,human resource,Q2625010,1
571,urban la nd use,id-less,opposite of,rural,Q7380465,1
572,urban,Q159313,opposite of,rural,Q7380465,1
573,urban housing,Q75219540,subclass of,affordable,Q1414593,1
574,urban bias,Q7900100,opposite of,rural areas,Q175185,1
575,urban areas,Q58259934,part of,rural,Q7380465,1
576,urban areas,Q58259934,part of,peri-urban,Q7380602,1
577,urban areas,Q58259934,country,Cameroon,Q1009,1
578,urban area,Q702492,has part,inf ra-structure,id-less,1
579,urban area,Q702492,has part,human settlements,Q486972,1
580,urban,Q159313,subclass of,service,Q7406919,1
581,unsafe abortions,Q38876260,subclass of,abortion,Q8452,1
582,training,Q216033,subclass of,social services,Q11588306,1
583,unemployment,Q41171,has cause,income-generating,Q36101111,1
584,u se,Q68490281,use,agricultural,Q5356428,1
585,treatment,Q179661,has part,benefits,Q6593860,1
586,transport,Q7590,instance of,sub-sector,id-less,1
587,transparency,Q3026325,facet of,government,Q7188,1
588,transf ormation,id-less,part of,economic,Q8134,1
589,transac tion,id-less,different from,land transac tion,id-less,1
590,training institutions,id-less,subclass of,institutional capacity,Q107098843,1
591,small,Q2590065,subclass of,large scale farmers,id-less,1
592,small,Q2590065,said to be the same as,medium,Q2249676,1
593,sm.,Q458004,has part,touri,Q49389,1
594,quality o f life,id-less,facet of,country,Q6256,1
595,re view of cultural practices,id-less,studies,cultural practices,Q65134253,1
596,re gular,id-less,part of,vision,Q162668,1
597,rational communications,id-less,has part,p olicy,id-less,1
598,rape,Q177932,subclass of,violent crime,Q1520311,1
599,rail transport,Q3565868,opposite of,road transport,Q516739,1
600,rail,Q26623,opposite of,road,Q34442,1
601,r isk mapping,id-less,facet of,food security,Q1229911,1
602,quality of care,Q60649344,subclass of,standards,Q591990,1
603,quality control,Q827792,uses,standards,Q591990,1
604,recreational facilities,Q39841397,part of,infrastructural development,id-less,1
605,qualitat,Q839486,part of,department,Q6465,1
606,qua ntitative,id-less,subclass of,qualitative,Q47455943,1
607,public works projects,Q66286771,subclass of,labour-intensive,Q108288221,1
608,public services,Q15817798,subclass of,provide public services,id-less,1
609,public services,Q15817798,subclass of,delivery,Q7590,1
610,public service legisla tion,id-less,subclass of,legisla tion,id-less,1
611,public service,Q161837,subclass of,labour,Q9630,1
612,public service,Q161837,subclass of,effective ness,id-less,1
613,realisti c,id-less,subclass of,monetary policy,Q178476,1
614,recruitment,Q899277,has part,promotions,Q24024808,1
615,public sector,Q294217,has part,NGOs,Q11788357,1
616,registration,Q2399307,has part,fees,Q37464281,1
617,repeaters,Q7313960,used by,poli cy,id-less,1
618,religious associa tion,id-less,subclass of,freedom of religious associa tion,id-less,1
619,related environmental threats,id-less,has cause,Climate change,Q125928,1
620,rel_err,rel_err,rel_err,rel_err,rel_err,1
621,rehabilitation,Q2795791,subclass of,infrastructure,Q121359,1
622,regulatory mechanism,Q50812432,subclass of,Legislate,Q113301085,1
623,regulatory framework,Q104899384,subclass of,framework,Q6671777,1
624,regulation,Q428148,subclass of,legislation,Q820655,1
625,regional development,Q482379,part of,Urban,Q159313,1
626,recruitment,Q899277,has part,selection,Q1385610,1
627,regional cooperation,Q113623117,has part,generat e efficiency gains,id-less,1
628,regional,Q1218597,subclass of,market,Q330284,1
629,regional,Q1218597,subclass of,health facility,Q4260475,1
630,regional,Q1218597,different from,local,Q11851202,1
631,refuse,Q45701,subclass of,waste,Q45701,1
632,reforestation,Q815818,said to be the same as,afforestation,Q2384419,1
633,redirecte d,id-less,part of,education system,Q446760,1
634,red-tape,Q1761743,part of,bureaucratic,Q3422344,1
635,public service,Q161837,facet of,public,Q294440,1
636,public resourc es,id-less,has part,local resources,Q64308841,1
637,sine qua non,Q316560,facet of,socio-economic development,Q113463655,1
638,producer,Q3282637,field of this occupation,agricultural,Q5356428,1
639,productivity,Q2111958,facet of,agricultural,Q5356428,1
640,productive,Q1433881,has cause,trainin g,id-less,1
641,production,Q739302,product or material produced,crop,Q235352,1
642,production,Q739302,part of,natural science,Q7991,1
643,production,Q739302,part of,consumption,Q12204,1
644,production,Q739302,has effect,employment,Q656365,1
645,producers,Q315732,product or material produced,livestock,Q4767951,1
646,producers,Q315732,has part,farmers,Q131512,1
647,processing,Q6661985,part of,industries,Q2976602,1
648,professional council,id-less,part of,association,Q186290,1
649,processing,Q6661985,part of,food management,Q27710895,1
650,procedure,Q190686,subclass of,procedures,Q7247166,1
651,privatised,Q3404257,subclass of,PEs,Q659739,1
652,privatisation,Q161500,subclass of,ent erprise,id-less,1
653,privatisation,Q161500,facet of,public enterprises,Q17069709,1
654,privatisation,Q161500,facet of,po licy,id-less,1
655,privatisation,Q161500,different from,public enterprises,Q17069709,1
656,privatis ation,id-less,instance of,strategies,Q185451,1
657,professional,Q702269,has part,elements,Q172891,1
658,progr ammes,id-less,practiced by,youth,Q190007,1
659,public resourc es,id-less,has part,donor,Q1968442,1
660,health motivators,id-less,part of,rural health,Q3473027,1
661,public participation,Q541936,instance of,culture,Q11042,1
662,public enterprises,Q17069709,different from,privatisation,Q161500,1
663,public debt strategy,id-less,facet of,public debt,Q3024789,1
664,public budget,Q27998498,subsidiary,national airline,Q899774,1
665,public assistance,Q11392097,instance of,policy,Q1156854,1
666,public accountability,Q61589130,subclass of,transparency,Q3026325,1
667,public,Q294440,part of,political forces,id-less,1
668,public,Q294440,opposite of,private sectors,id-less,1
669,public,Q294440,facet of,immigration,Q131288,1
670,programmes,Q39071357,has part,human capital,Q165687,1
671,psychological,Q6667429,has part,counselling,Q4390239,1
672,prot ection,id-less,subclass of,monitor,Q5290,1
673,prosperity,Q1760011,said to be the same as,harmony,Q184421,1
674,promotive,Q103778510,subclass of,preventive,Q1773974,1
675,promotionstrategy,id-less,part of,industrialization,Q202398,1
676,promotions,Q24024808,part of,recruitment,Q899277,1
677,promotion,Q39809,facet of,public service,Q161837,1
678,project,Q170584,has part,obj ectives,id-less,1
679,representa tive,id-less,subclass of,stakeholder,Q852998,1
680,reprod uctive,id-less,subclass of,health care,Q31207,1
681,reproductive health issues,Q36535199,facet of,sex,Q10525,1
682,science and technology e ducation,id-less,has part,science and technology e ducation's,id-less,1
683,secto rs,id-less,part of,public,Q294440,1
684,sect,Q19097,subclass of,strategies,Q185451,1
685,secondary sector,Q55639,opposite of,primary sector economy,id-less,1
686,secondary sector,Q55639,followed by,tertiary sector,Q55638,1
687,secondary import substitution phase,id-less,follows,primary phase,Q7243083,1
688,se ctor,id-less,instance of,strategies,Q185451,1
689,science and technology policy,Q81130851,subclass of,post-graduate work,Q84891682,1
690,science and technology e ducation's,id-less,part of,science and technology e ducation,id-less,1
691,science,Q336,has part,technology,Q11016,1
692,sector committee,id-less,part of,NDS process,id-less,1
693,scienc e,id-less,subclass of,technology,Q11016,1
694,schemes,Q717197,subclass of,facilities,Q15761653,1
695,scale,Q188488,subclass of,enterprises,Q5380419,1
696,satis,Q4409015,instance of,fied,Q107188663,1
697,sanitation,Q949149,subclass of,hygiene,Q162297,1
698,sanitation,Q949149,subclass of,facilities,Q15761653,1
699,sanitation,Q949149,facet of,health,Q12147,1
700,safety standards,Q64525409,facet of,safety,Q10566551,1
701,sector,Q3958441,has part,str ategies,id-less,1
702,sectoral,Q110279343,part of,macro,Q629579,1
703,required,Q774228,part of,research,Q42240,1
704,services,Q114080183,different from,goods,Q2424752,1
705,si ze,Q45701899,part of,family,Q8436,1
706,short,Q24862,opposite of,medium-term,Q22294920,1
707,sexual harassment,Q751722,has cause,inappropriate language,Q104671588,1
708,sex,Q10525,facet of,citizens,Q50602,1
709,settlement,Q486972,studied by,macro-economy,id-less,1
710,settlement,Q486972,followed by,resettlements,id-less,1
711,services,Q114080183,subclass of,performance,Q35140,1
712,services,Q114080183,part of,industry,Q8148,1
713,series of constraints,id-less,facet of,globalization,Q7181,1
714,sectoral strategies,id-less,has part,macro strategic areas,id-less,1
715,ser vices,id-less,part of,postal,Q700905,1
716,self-sufficiency,Q1341794,subclass of,financial,Q22687,1
717,self-respect,Q19357317,instance of,values,Q7912786,1
718,self-employment,Q1005490,subclass of,productive,Q1433881,1
719,self-employment,Q1005490,subclass of,process,Q10843872,1
720,self-employment,Q1005490,facet of,educational system,Q446760,1
721,selection,Q1385610,part of,recruitment,Q899277,1
722,security,Q2526135,has part,risks,Q104493,1
723,safety,Q10566551,facet of,road transport,Q516739,1
724,safe shelter,Q109662392,subclass of,shelter,Q7493941,1
725,rural sector,id-less,product or material produced,la nd,id-less,1
726,resources,Q1554231,use,sustainable use,Q64816625,1
727,road network,Q358078,facet of,safety,Q10566551,1
728,road m aintenance,id-less,instance of,fund-raising,Q1161355,1
729,road construction,Q2349677,practiced by,participati on of nationals,id-less,1
730,road,Q34442,opposite of,rail,Q26623,1
731,river basi ns,id-less,part of,river,Q4022,1
732,river,Q4022,has part,river basi ns,id-less,1
733,risks,Q104493,part of,security,Q2526135,1
734,revenue collection,Q58345596,product or material produced,revenue,Q850210,1
735,resource management,Q14431238,has part,utilization,Q69406938,1
736,rural health,Q3473027,has part,health motivators,id-less,1
737,resourc es,id-less,instance of,financial,Q22687,1
738,resour,Q54872,subclass of,ces,Q291796,1
739,resilience,Q219416,subclass of,risk,Q104493,1
740,resettlements,id-less,has cause,effici ent manner,id-less,1
741,research into the situation,id-less,has part,conduc t,id-less,1
742,research,Q42240,has part,required,Q774228,1
743,research,Q42240,has part,funding,Q6055890,1
744,res ettled,id-less,subclass of,communities,Q177634,1
745,road passenger,id-less,opposite of,road freight,Q29585624,1
746,road proj ects,id-less,has part,environmental assessment,Q80899157,1
747,road safety,Q1147899,studies,road traffic,Q4323994,1
748,road traffic,Q4323994,studied by,road safety,Q1147899,1
749,rural development,Q3045473,subclass of,development,Q1074523,1
750,rural develop ment,id-less,subclass of,strategies,Q185451,1
751,rural areas,Q175185,subclass of,social services,Q11588306,1
752,rural areas,Q175185,subclass of,business,Q4830453,1
753,rural areas,Q175185,part of,social economic,Q1643441,1
754,rural areas,Q175185,opposite of,urban bias,Q7900100,1
755,rural,Q7380465,opposite of,urban sector,Q3477348,1
756,rural,Q7380465,opposite of,urban la nd use,id-less,1
757,rural,Q7380465,opposite of,urban,Q159313,1
758,rural,Q7380465,has part,urban areas,Q58259934,1
759,rural,Q7380465,has part,towns,Q22108005,1
760,rural,Q7380465,has part,developmen,Q213713,1
761,rur al sector,id-less,subclass of,tourism,Q49389,1
762,road transportation legislation,id-less,facet of,road traffic,Q4323994,1
763,road transportation,Q45121324,item operated,vehicles,Q7918612,1
764,road transport,Q516739,studied by,data collecti,Q4929239,1
765,road transport,Q516739,has part,support fund,id-less,1
766,health pers onnel,id-less,facet of,health institutions,Q60846935,1
767,generat e efficiency gains,id-less,part of,regional cooperation,Q113623117,1
768,health infrastructure,Q38449241,has part,syst em,id-less,1
769,health education,Q60894,facet of,Health for All,Q17041748,1
770,SMI Small and Medium Industry viEXECUTIVE SUMMARY,id-less,country,Cameroon,Q1009,1
771,SECTORAL STRATEGIES,id-less,has part,STRATEGIES,Q185451,1
772,SADC,Q816706,part of,Common Monetary Area,Q1116201,1
773,S outhern,id-less,continent,Africa,Q15,1
774,Roads,Q913035,subclass of,Road,Q34442,1
775,Roads,Q913035,part of,PHYSICAL INFRASTRUCTURE,Q103030622,1
776,Retention,Q1939410,part of,Training and Retention,Q36331115,1
777,Research and Development,Q276099,subclass of,Development,Q1074523,1
778,Relations Act,id-less,instance of,Act,Q3258,1
779,Regional Cooperation,Q113623117,subclass of,Cooperation,Q380962,1
780,Reducing poverty to minimal levels,id-less,has part,II.3.1 Reducing poverty to minimal levels,id-less,1
781,Rationale of the vision,id-less,main subject,vision,Q162668,1
782,Rational Land Use,id-less,has part,Tenure,Q7700938,1
783,RURAL DEVELOPMENT,Q3045473,part of,AGRICULTURE,Q11451,1
784,Public/Private partnerships 43,id-less,number of participants,43,Q282113,1
785,Public/Civil society partnerships,id-less,has part,5,Q203,1
786,Public/Civil society partnerships,id-less,has part,3,Q201,1
787,Public Services,Q15817798,part of,General Public,Q2388316,1
788,Public Sector Management Programme,id-less,has part,ESRA,Q639748,1
789,SN,Q1041,owner of,L,Q11582,1
790,SNL,Q13979,instance of,sector,Q3958441,1
791,SOCIAL,Q345367,part of,SOCIOLOGICAL,Q63511556,1
792,Space control 10,id-less,point in time,10,Q23806,1
793,Swaziland Environment Authority,Q7654123,country,Swaziland,Q1050,1
794,Swaziland Environment Action Plan,id-less,country,Swaziland,Q1050,1
795,Swazila nd Environment Authority,id-less,applies to jurisdiction,Swazila,Q1050,1
796,Swazi l aw,id-less,instance of,custom,Q367293,1
797,Swazi economy,id-less,instance of,free-enterprise,Q5499812,1
798,Swazi Nation Land,Q16919712,instance of,land dispute,Q111704895,1
799,Swazi Bank,id-less,instance of,solvent,Q146505,1
800,Swa zi,id-less,instance of,nation,Q6266,1
801,Southern African Power Pool,Q7569582,instance of,Power Pool,Q7236594,1
802,SOCIOLOGICAL,Q63511556,has part,SOCIAL,Q345367,1
803,Social development,Q15765794,has part,41,Q12564,1
804,Social Welfare,Q12002092,part of,"Population, Health and Social Welfare",id-less,1
805,Service Act of 1996,id-less,point in time,1996,Q2070,1
806,Selected variables and indicators 58,id-less,has part,Annexe 1,Q100578427,1
807,Sectoral Strategies,id-less,instance of,Strategies,Q185451,1
808,Science,Q336,has part,Technology,Q11016,1
809,Savings and credit societies,id-less,part of,financial sector,Q57774188,1
810,STRATEGIES,Q185451,part of,SECTORAL STRATEGIES,id-less,1
811,Public Sector Management,Q107471270,subclass of,Management,Q2920921,1
812,Public Enterpr ise Act,id-less,has part,Enterpr ise Act,id-less,1
813,Promulgate,id-less,applies to jurisdiction,S NL,id-less,1
814,New Economic Partnership for Africa’s Development,id-less,field of work,Poverty Reduction,Q1824165,1
815,PHYSICAL INFRASTRUCTURE,Q103030622,has part,Roads,Q913035,1
816,PARTNERSHIP,Q728646,part of,ECONOMY,Q159810,1
817,PART ONE,Q2054215,has part,ONE,Q199,1
818,PART FOUR,Q66474026,part of,FOUR,Q202,1
819,PART FIVE,Q7140109,part of,FIVE,Q203,1
820,ONE,Q199,part of,PART ONE,Q2054215,1
821,OBSTACLES 52,id-less,part of,"THREATS, RISK FACTORS AND OBSTACLES 52",id-less,1
822,OBJECTIVES 17,id-less,point in time,17,Q40118,1
823,National integration,Q100373677,facet of,democratic process,Q97571552,1
824,POTENTIAL RESOURCES 48,id-less,part of,IV,Q202,1
825,National Water Master Plan,id-less,facet of,negotiations for shared waters,id-less,1
826,National Development Strategy,id-less,instance of,Development Strategy,Q55983282,1
827,National Development Strategy,id-less,author,Ministry of Economic Planning,Q16942384,1
828,National Agricultural Research Systems,id-less,subsidiary,NARS,Q18029858,1
829,National,Q53247,authority,Government,Q7188,1
830,Natio n Land,id-less,country,Swazi,Q34014,1
831,NGOs,Q11788357,part of,public sector,Q294217,1
832,NGOs,Q11788357,field of work,social welfare,Q12002092,1
833,POPULATION,Q33829,facet of,HEALTH,Q12147,1
834,PRSP,Q7250831,country,Cameroon,Q1009,1
835,Promotional Initiatives,id-less,part of,Education,Q8434,1
836,Political participation 11,id-less,point in time,11,Q37136,1
837,Productivity,Q2111958,part of,Efficiency,Q1034411,1
838,Preparation process 2,id-less,number of steps,2,Q200,1
839,Poverty alleviation,Q1824165,facet of,poverty,Q10294,1
840,"Population, Health and Social Welfare",id-less,has part,Social Welfare,Q12002092,1
841,Population explosion,Q47510469,country,Cameroon,Q1009,1
842,Population and Development Act,id-less,part of,nati onal population policy framework,id-less,1
843,Population Statistics,Q7229821,subclass of,Information,Q11028,1
844,Population Growth,Q386191,facet of,Population,Q33829,1
845,Political and administrative considerations 7,id-less,has part,administrative considerations 7,id-less,1
846,PSMP,Q18060920,part of,civil service,Q11771944,1
847,Policy,Q1156854,has part,Empowerment,Q868575,1
848,Planning,Q309100,part of,Management,Q2920921,1
849,Planning,Q309100,has part,Co-ordination,Q3550809,1
850,Physical Infrastructure,Q103030622,subclass of,Infrastructure,Q121359,1
851,Participation and Co-ordination,id-less,has part,Co-ordination,Q3550809,1
852,Participation,Q1773152,part of,Education,Q8434,1
853,Paris Declaration,Q2052298,instance of,guideline,Q1151067,1
854,PUBLIC SECTOR MANAGEMENT,Q107471270,instance of,MANAGEMENT,Q2920921,1
855,Swaziland National Provident,id-less,instance of,contributory schemes su ch,id-less,1
856,Swaziland Stock Market,id-less,instance of,fun ction,id-less,1
857,Swaziland's good soils,id-less,country,Swaziland,Q1050,1
858,afforestation,Q2384419,said to be the same as,reforestation,Q815818,1
859,agricultural enterprises,id-less,subclass of,profitability,Q26911,1
860,agricultural development,Q65554733,instance of,areas of strategic thrust,id-less,1
861,agricultural,Q5356428,uses,u se,Q68490281,1
862,agricultural,Q5356428,subclass of,industrial development,Q107526382,1
863,agricultural,Q5356428,subclass of,accessibl e,id-less,1
864,agricultural,Q5356428,practiced by,producer,Q3282637,1
865,agricultural,Q5356428,instance of,sector,Q3958441,1
866,agricultur,Q11451,subclass of,commodity tax,Q113353895,1
867,affordable prices,id-less,subclass of,prices,Q100397828,1
868,agricultural policies,Q37452028,subclass of,policies,Q47011897,1
869,adolescent Health policy,Q78615485,subclass of,policy,Q1156854,1
870,administrative considerations 7,id-less,part of,Political and administrative considerations 7,id-less,1
871,adeq uate,id-less,facet of,tenure,Q7700938,1
872,adapting,Q84520440,part of,technology transfer,Q1061910,1
873,ad herence,id-less,subclass of,rules,Q1151067,1
874,acute respiratory infections,Q37242300,subclass of,disease,Q12136,1
875,act ivities,id-less,facet of,poverty alleviation,Q1824165,1
876,accounting,Q4116214,part of,especiall y,id-less,1
877,agricultural insurance,Q9429806,subclass of,risk,Q104493,1
878,agricultural product,Q11827455,has part,ion,Q36496,1
879,accountabilit y,id-less,facet of,transparency,Q3026325,1
880,agro-pastoral,Q59103667,subclass of,forest,Q4421,1
881,alcohol,Q153,different from,drugs,Q8386,1
882,alco hol,Q11073904,subclass of,drug abuse,Q3184856,1
883,al leviation,id-less,facet of,poverty,Q10294,1
884,airport,Q1248784,has part,ai rport,id-less,1
885,airline,Q46970,has part,st atus,id-less,1
886,ai rport,id-less,part of,airport,Q1248784,1
887,agro-tourism,id-less,subclass of,eco-tourism,Q5333148,1
888,agro-processing,Q58105891,subclass of,value added,Q1434924,1
889,agro-based,Q58101421,subclass of,agricultural,Q5356428,1
890,agricultural production,Q56299222,has part,agro-,Q397350,1
891,agro-based,Q58101421,subclass of,agr,Q829903,1
892,agro-,Q397350,part of,agricultural production,Q56299222,1
893,agro,Q29715311,subclass of,products,Q542929,1
894,agriculture,Q11451,instance of,industry,Q8148,1
895,agriculture,Q11451,has effect,employment,Q656365,1
896,agricultural water-works,id-less,subclass of,ma jor,id-less,1
897,agricultural revolution,Q6499967,location,rural sector,id-less,1
898,agricultural research,Q56237415,has part,extension,Q184148,1
899,accountability,Q2798912,subclass of,performance measures,Q112447334,1
900,account ability,Q44596686,facet of,productivity,Q2111958,1
901,"THREATS, RISK FACTORS AND OBSTACLES 52",id-less,has part,OBSTACLES 52,id-less,1
902,Tinkhundla,Q2280192,instance of,centres,Q68773434,1
903,Transparency,Q3026325,facet of,culture of transparency,id-less,1
904,Training and Retention,Q36331115,has part,Retention,Q1939410,1
905,Training,Q216033,part of,Planning,Q309100,1
906,Training,Q216033,part of,Education and Training,Q15765924,1
907,Training,Q216033,part of,Education,Q8434,1
908,Trading Licences Order,id-less,publication date,1975,Q2479,1
909,Tourist Attractions,Q16711290,facet of,Tourist,Q5633897,1
910,Tisuka,id-less,sibling,Tibiyo,Q7800466,1
911,Tinkhundla,Q2280192,instance of,cen tres,id-less,1
912,Tunisia,Q948,instance of,emerging country,Q33927642,1
913,Tibiyo,Q7800466,sibling,Tisuka,id-less,1
914,The Ministry of Education,Q6517829,parent organization,Ministry of Education,Q697093,1
915,Tertiary education,Q136822,has part,market driven,Q6770673,1
916,Tenure,Q7700938,part of,Rational Land Use,id-less,1
917,Tenure,Q7700938,part of,Land Use,Q1165944,1
918,Technology,Q11016,part of,Science,Q336,1
919,Technical subjects,id-less,part of,education,Q8434,1
920,TRAINING,Q216033,part of,EDUCATION,Q8434,1
921,Transparency,Q3026325,subclass of,Information Disclosure,Q67123584,1
922,Urban,Q159313,has part,regional development,Q482379,1
923,accessible,Q2775009,subclass of,hea lth services,id-less,1
924,abandoned,Q63065035,subclass of,abus ed,id-less,1
925,accessible,Q2775009,subclass of,disseminated,Q8277,1
926,access of public transport,id-less,facet of,disabilities,Q5281167,1
927,acce ss,id-less,has cause,visual impairment,Q737460,1
928,ac tion plan,id-less,part of,national biodiversity strategy and ac tion plan,id-less,1
929,abuse of children,Q70035814,subclass of,hu man rights,id-less,1
930,abuse and discrimination,Q30384660,subclass of,legislation,Q820655,1
931,abroad,Q106856325,part of,cultural activities,Q1341006,1
932,abortion,Q8452,has cause,pregnancy,Q11995,1
933,Yaounde,Q3808,twinned administrative body,Douala,Q132830,1
934,Use,Q1724915,part of,Access and Use,Q34021166,1
935,Water Conservation,Q1462136,facet of,Water,Q283,1
936,Water,Q283,part of,water sector,Q96733217,1
937,Vocational and Industrial Training Board,Q111032709,parent organization,Directorate of Industrial,id-less,1
938,Vocational Training,Q16861871,facet of,opera te,Q111997757,1
939,Vision for the next 25-30 years,id-less,country,Cameroon,Q1009,1
940,Vision,Q162668,has part,Mission Statement,Q942830,1
941,V.2,Q9367761,has part,At the social level 55,id-less,1
942,V.1,Q580994,part of,INSTITUTIONAL AND POLITICAL LEVEL 53,id-less,1
943,NGOs,Q11788357,field of work,operations,Q3884033,1
944,NGOs,Q11788357,different from,parastatals,Q98082153,1
945,NGO,Q79913,subclass of,policy framework,Q107437541,1
946,Consolidating democracy,id-less,has part,national unity,Q2199044,1
947,Development Strategy,Q55983282,subclass of,Strategy,Q185451,1
948,Development Context 5,id-less,point in time,5,Q203,1
949,Defence and Security,Q58089573,part of,Law and Order,Q321423,1
950,DISADVANTAGED,Q106394435,facet of,GENDER,Q48277,1
951,DEVELOPMENT STAKES 10,id-less,number of participants,10,Q23806,1
952,DECLARATION,Q46337,author,GOVERNMENT’S,Q161837,1
953,Currency issue 56,id-less,point in time,56,Q522994,1
954,Cultural Practices,Q65134253,has part,Family Relations,Q5433232,1
955,Community Participation and Empowerment,Q39907831,has part,Empowerment,Q868575,1
956,Director of Public Prosecution,Q19226277,part of,police department,Q10636123,1
957,Commiss ion exercise,id-less,part of,Economic Review,Q27715723,1
958,Co-ordination,Q3550809,part of,Planning,Q309100,1
959,Co-ordination,Q3550809,part of,Participation and Co-ordination,id-less,1
960,Climate change,Q125928,has effect,related environmental threats,id-less,1
961,Civil Service Boar d,id-less,instance of,autonomous body,Q108911586,1
962,Children should,Q2963591,is a list of,Children,Q7569,1
963,Child Care Services,Q1542572,field of work,Child Care,Q1455871,1
964,Central government,Q2767140,has part,local authorities,Q46022688,1
965,Direct Welfare Assistance,id-less,subclass of,Welfare Assistance,Q59927482,1
966,Directorate of Industrial,id-less,subsidiary,Vocational and Industrial Training Board,Q111032709,1
967,Central African region,Q5060272,has part,Cameroon,Q1009,1
968,Economic Review,Q27715723,has part,Commiss ion exercise,id-less,1
969,Education,Q8434,subclass of,Information,Q11028,1
970,Education,Q8434,has part,Training,Q216033,1
971,Education,Q8434,has part,Promotional Initiatives,id-less,1
972,Education,Q8434,has part,Participation,Q1773152,1
973,Economic growth and employment challenge,id-less,number of participants,8,Q23355,1
974,Economic and social considerations 6,id-less,has part,social considerations 6,id-less,1
975,Economic Services,id-less,subclass of,Services,Q114080183,1
976,Economic Review Commission,id-less,founded by,His Majesty,Q43274,1
977,Economic Growth,Q189833,has part,Growth,Q1342838,1
978,Disadvantaged Groups,Q77189624,part of,Gender and Disadvantaged Groups,id-less,1
