,head_text,head_wiki_id,relation,tail_text,tail_wiki_id,count
3276,universal,Q3551307,has part,access,Q80689,2
3277,very satisfied,id-less,different from,satisfied,Q7426259,2
3278,electricity,Q12725,facet of,sanitation,Q949149,2
3279,construction,Q385378,instance of,sectors,Q2739810,2
3280,-1617.0,id-less,followed by,-1848.8,id-less,2
3281,very satisfied,id-less,said to be the same as,satisfied,Q7426259,2
3282,conservation of biodiversity,Q113196368,subclass of,management of natural resources,Q58073942,2
3283,war,Q198,location,Liberia,Q1014,2
3284,women,Q467,subclass of,marginalized groups,Q21051292,2
3285,-1848.8,id-less,follows,-1617.0,id-less,2
3286,tourism,Q49389,subclass of,services,Q114080183,2
3287,end term,Q5375893,follows,midterm,Q13256577,2
3288,enterprise,Q6881511,subclass of,enterprises,Q5380419,2
3289,1980s,Q34644,point in time,1980,Q2439,2
3290,ASEAN,Q7768,member of,WTO,Q7825,2
3291,village,Q532,part of,villages,Q1803605,2
3292,employment,Q656365,different from,education,Q8434,2
3293,Agenda for Transformation 2012-2017,id-less,point in time,2012,Q1990,2
3294,value chain,Q646107,has part,processing,Q6661985,2
3295,cells,Q7868,part of,juvenile court,Q468501,2
3296,conflict,Q198,has effect,peace,Q454,2
3297,31,Q712692,follows,28,Q587465,2
3298,wasting,Q7972881,has cause,rising,Q918149,2
3299,w,Q128,has part,f,Q130,2
3300,2013,Q1998,followed by,2014,Q1999,2
3301,unpacking,Q105063670,subclass of,Understanding concepts,Q66560562,2
3302,competency-based,Q2094058,subclass of,curriculum,Q207137,2
3303,5%,Q100567474,shares border with,19%,Q79615981,2
3304,education,Q8434,part of,life,Q864928,2
3305,elderly,Q1358789,subclass of,people living with disability,id-less,2
3306,8,Q23355,followed by,12,Q36977,2
3307,190,Q30437,follows,152,Q30023,2
3308,2,Q200,elevation above sea level,16.6,Q3597604,2
3309,unplanned,Q60793308,opposite of,planned,Q50376823,2
3310,energy services,Q60187456,subclass of,services,Q114080183,2
3311,depressed,Q29724423,has effect,discouraged,Q571068,2
3312,1960s,Q35724,point in time,1960,Q3754,2
3313,"Action Plan, 2017",id-less,point in time,2017,Q25290,2
3314,young adults,Q102225420,different from,youth,Q190007,2
3315,cognitive,Q11660,subclass of,development,Q1074523,2
3316,corrections officials,id-less,subclass of,practitioners,Q106299437,2
3317,equip,Q55804239,part of,train,Q870,2
3318,disaster risks,Q114111270,has cause,Environmental protection,Q832237,2
3319,"Actors, Development Partners, County",id-less,has part,"Civil Society Actors, Development Partners, County",id-less,2
3320,5.1,Q60724383,part of,Targets and Indicators,id-less,2
3321,2013,Q1998,country,Liberia,Q1014,2
3322,districts,Q5283500,located in the administrative territorial entity,counties,Q1350181,2
3323,digital,Q690079,subclass of,Information technology,Q11661,2
3324,elderly,Q1358789,subclass of,disabilities,Q5281167,2
3325,data,Q42848,part of,app,Q620615,2
3326,childhood education,Q15757164,has effect,capacities,Q5034479,2
3327,years,Q24564698,different from,age,Q185836,2
3328,2012/2013,Q53386003,followed by,2015/2016,Q53386085,2
3329,women farmers,Q108275621,opposite of,men farmers,id-less,2
3330,2013,Q1998,followed by,2017,Q25290,2
3331,2,Q200,followed by,6,Q23488,2
3332,19%,Q79615981,shares border with,5%,Q100567474,2
3333,corridor,Q1135449,part of,development,Q1074523,2
3334,corrections,Q328616,practiced by,officials,Q19683701,2
3335,women,Q467,field of this occupation,agriculture,Q11451,2
3336,technology,Q11016,has effect,financial,Q22687,2
3337,16.2,Q18027796,part of,SDGs,Q7649586,2
3338,2012 ranking,id-less,point in time,2012,Q1990,2
3339,ecotourism,Q187449,subclass of,services,Q114080183,2
3340,Agenda for Transformation,id-less,main subject,Transformation,Q461499,2
3341,education,Q8434,part of,culture,Q11042,2
3342,technology,Q11016,has cause,innovation,Q174165,2
3343,33.7,Q51012835,instance of,3,Q201,2
3344,corrective actions,Q77131493,part of,implementation,Q245962,2
3345,court system,Q105985,facet of,justice,Q16533,2
3346,0.08,Q18395271,point in time,0,Q14920387,2
3347,152,Q30023,followed by,190,Q30437,2
3348,2014,Q1999,followed by,2015,Q2002,2
3349,28,Q587465,followed by,31,Q712692,2
3350,woman,Q467,opposite of,man,Q8441,2
3351,enforceable,Q102574018,subclass of,legislation,Q820655,2
3352,Agenda for Transformation,id-less,instance of,development strategy,Q55983282,2
3353,2013 Liberia Demographic,id-less,point in time,2013,Q1998,2
3354,employment,Q656365,has cause,labor,Q6958747,2
3355,diversification,Q731453,has effect,economic competitiveness,Q100341735,2
3356,0.5,Q2114394,point in time,0,Q14920387,2
3357,12,Q36977,follows,8,Q23355,2
3358,central,Q57525,has part,local level,Q14942894,2
3359,34 USD,id-less,said to be the same as,10 USD,Q4159284,2
3360,10 USD,Q4159284,said to be the same as,34 USD,id-less,2
3361,equipment,Q10273457,part of,infrastructure,Q121359,2
3362,those without,Q18709141,subclass of,marginalisation,Q1363634,2
3363,conflict,Q198,has effect,crime,Q83267,2
3364,international,Q1072012,has part,domestic,Q144,1
3365,internet,Q75,different from,high speed connection,id-less,1
3366,internal tensions,id-less,has part,external conflicts,id-less,1
3367,donor assistance,id-less,part of,alignment,Q2579409,1
3368,international,Q1072012,has part,cross-border,Q1369289,1
3369,internet,Q75,has part,3 months,Q100788493,1
3370,international prices,Q47723021,opposite of,domestic prices,id-less,1
3371,donor,Q1968442,part of,private,Q158668,1
3372,interventions,Q15763635,subclass of,objectives,Q94315724,1
3373,international peacekeeping forces,id-less,creator,international community,Q1774161,1
3374,interventions,Q15763635,part of,strategies,Q185451,1
3375,interventions,Q15763635,part of,targets,Q852162,1
3376,internet,Q75,has cause,digitization,Q843958,1
3377,international,Q1072012,has part,imports,Q104804717,1
3378,internet,Q75,has part,penetration rate,Q16863864,1
3379,international,Q1072012,has part,national,Q53247,1
3380,international,Q1072012,has part,counties,Q1350181,1
3381,interventions,Q15763635,subclass of,decision makers,Q36415618,1
3382,international,Q1072012,facet of,poverty,Q10294,1
3383,internationa l food,id-less,instance of,historical trends,Q26361776,1
3384,interventions,Q15763635,subclass of,programs/interventions,id-less,1
3385,internally displaced persons,Q2010630,subclass of,refugees,Q131572,1
3386,international,Q1072012,has part,Lao PDR,Q819,1
3387,international,Q1072012,has part,cross -border,id-less,1
3388,drought,Q43059,has cause,adverse effects of climate change,id-less,1
3389,interventions,Q15763635,practiced by,concessionaires,id-less,1
3390,internalized,Q10298025,subclass of,processes,Q27726347,1
3391,international,Q1072012,has part,national obligations,id-less,1
3392,internet,Q75,has part,internet network,Q1211090,1
3393,internet,Q75,instance of,connectivity,Q72897900,1
3394,drinking water,Q7892,has part,surface water,Q752112,1
3395,internal security agency,id-less,has part,"2,100",Q24521087,1
3396,drought,Q43059,subclass of,natural disaster,Q8065,1
3397,internal migration policies,id-less,country,Lao,Q819,1
3398,domestic tax,Q105924236,subclass of,transfer tax,Q17135927,1
3399,international trade,Q178803,has part,2,Q200,1
3400,internal audit,Q6452684,subclass of,presence,Q215408,1
3401,internal audit,Q6452684,subclass of,audits,Q81714085,1
3402,inv estments,id-less,part of,security sector,Q571595,1
3403,domestic trade,Q3595340,has part,markets,Q110249433,1
3404,internal audit,Q6452684,subclass of,audit,Q181487,1
3405,international tourist group,id-less,field of work,tourism,Q49389,1
3406,drought,Q43059,subclass of,shocks,Q105912941,1
3407,internal administrative frame work,id-less,subclass of,administrative reform,Q2520735,1
3408,internal,Q17132761,subclass of,migrants,Q68190448,1
3409,invalid ballot rate,id-less,facet of,voting,Q189760,1
3410,internal,Q17132761,part of,MAC,Q75687,1
3411,internal,Q17132761,opposite of,external threats,Q74302234,1
3412,internal,Q17132761,facet of,Liberia,Q1014,1
3413,domestic revenue strategy,id-less,facet of,domestic revenue,Q108170588,1
3414,international reserves,Q6055233,part of,strengthen and safeguard,id-less,1
3415,intern ational,id-less,subclass of,agreements,Q15092854,1
3416,drought,Q43059,subclass of,weather events,id-less,1
3417,intermodal,Q187956,subclass of,traffic,Q4323994,1
3418,drug abuse,Q3184856,has effect,road accident,Q9687,1
3419,drinking water,Q7892,different from,toilet,Q7857,1
3420,drinking water,Q7892,facet of,Access to and use of improved sources of drinking water,id-less,1
3421,intermediate outcomes,Q47596319,part of,medium -term strategy,id-less,1
3422,international support for green growth,id-less,number of participants,28,Q587465,1
3423,intermediate outcomes,Q47596319,followed by,medium -term goals,id-less,1
3424,international standards,Q1334738,subclass of,legislation,Q820655,1
3425,intermediate inputs,Q51272975,opposite of,services,Q114080183,1
3426,international standards,Q1334738,subclass of,standards,Q591990,1
3427,domestic revenue,Q108170588,part of,GDP,Q12638,1
3428,domestic products,id-less,subclass of,markets,Q110249433,1
3429,drinking,Q876776,uses,water,Q283,1
3430,inv estment,id-less,part of,trade,Q601401,1
3431,drinking,Q876776,uses,tructure,Q72531451,1
3432,domestic work,Q29584148,subclass of,care,Q699385,1
3433,internet,Q75,country,Liberia,Q1014,1
3434,interventions,Q15763635,subclass of,projects,Q93241073,1
3435,donor,Q1968442,part of,government,Q7188,1
3436,donor,Q1968442,part of,PSIP,Q1062494,1
3437,international standards,Q1334738,facet of,promot e accountability,id-less,1
3438,interventions for the youth,id-less,subclass of,market interventions,id-less,1
3439,donor,Q1968442,has effect,awareness,Q4338318,1
3440,domestication,Q11395,subclass of,international conventions,Q109346012,1
3441,domestication,Q11395,has effect,implementation,Q245962,1
3442,drought,Q43059,has cause,desertification,Q183481,1
3443,interventions to reduce poverty,id-less,facet of,poverty,Q10294,1
3444,drought,Q43059,subclass of,natural phenomena,Q1322005,1
3445,domesticating,Q96636838,product or material produced,Arms,Q14659,1
3446,interwoven,Q108136358,part of,sustainable development,Q131201,1
3447,interwoven layers,id-less,subclass of,complex process,Q41436960,1
3448,intimate partner violence,Q5153528,subclass of,violence,Q124490,1
3449,intimidated and terrorized the population,id-less,point in time,Ten years ago,Q77476739,1
3450,intra,Q3800759,opposite of,inter-group harmony,id-less,1
3451,drought,Q43059,subclass of,semi-arid,Q124196,1
3452,intra-communal,id-less,subclass of,communities,Q177634,1
3453,internal connectivity,Q48362910,subclass of,connectivity,Q72897900,1
3454,intra-regional,Q52152207,opposite of,inter-regional,Q4288862,1
3455,intuitional oversight,id-less,instance of,framework,Q6671777,1
3456,internationally agreed targets on stunting,id-less,facet of,stunting,Q7628767,1
3457,inv estment,id-less,country,Lao,Q819,1
3458,inv estment,id-less,part of,Government,Q7188,1
3459,drinking water,Q7892,facet of,affordable,Q1414593,1
3460,internal auditing,Q15816453,instance of,practice,Q451967,1
3461,drinking water,Q7892,facet of,Access to drinking water,Q34453847,1
3462,international organisation,Q484652,part of,world,Q2,1
3463,international financial crisis,id-less,has effect,impa ct,id-less,1
3464,interventions,Q15763635,part of,strategic,Q376657,1
3465,drivers of conflict,Q111706292,has effect,conflict,Q198,1
3466,international community,Q1774161,has part,the review,Q7713173,1
3467,interv ention,id-less,subclass of,Aid resources,id-less,1
3468,international investors,id-less,part of,international donors,id-less,1
3469,interventions,Q15763635,has effect,raise the,Q665146,1
3470,international journals,Q96707874,subclass of,journals,Q5633421,1
3471,intersex,Q1097630,subclass of,persons with disabilities,Q74535604,1
3472,international law,Q4394526,has part,best available,Q830463,1
3473,interventions,Q15763635,has part,implementing bodies,id-less,1
3474,interventions,Q15763635,has part,negative,Q595597,1
3475,drivers of deforestation,Q90280340,has effect,deforestation,Q169940,1
3476,intersex,Q1097630,instance of,groups,Q9281006,1
3477,international ly,Q84784869,country,Lao PDR,Q819,1
3478,international community,Q1774161,has part,civil society,Q181865,1
3479,interventions,Q15763635,has part,ob jectives,id-less,1
3480,driver of conflict,id-less,has effect,conflict,Q198,1
3481,intervals,Q15976318,subclass of,sustained,Q1632123,1
3482,drop in global commodity,id-less,has effect,twin shocks,id-less,1
3483,intersectoral linkages,Q70761968,subclass of,results framework,id-less,1
3484,downstream,Q15873020,opposite of,upstream,Q2440529,1
3485,international community,Q1774161,has part,civil,Q8676,1
3486,intersectoral,Q4288849,subclass of,program interventions,Q50933277,1
3487,interventions,Q15763635,has part,pillars,Q37499255,1
3488,download,Q7126717,has cause,data,Q42848,1
3489,down water,id-less,subclass of,water,Q283,1
3490,drop out,Q780562,facet of,school,Q3914,1
3491,international ly,Q84784869,different from,regional ly,Q46154514,1
3492,international market,Q57495410,product or material produced,iron ore,Q191552,1
3493,international market competition,id-less,subclass of,market competition,Q319676,1
3494,doubled,Q1251563,followed by,tripled,Q134983,1
3495,double jeopardy,Q73651,has cause,high price vol atility,id-less,1
3496,downstream processing,Q385442,facet of,data quality,Q1757694,1
3497,international competitiveness,Q11742556,subclass of,competitiveness,Q155953,1
3498,international,Q1072012,said to be the same as,cross -border,id-less,1
3499,draft practical guideline on legal reform,id-less,main subject,legal reform,Q264236,1
3500,drawings,Q93184,part of,syntheses,Q111075615,1
3501,international integration,Q56386363,has part,r egional,id-less,1
3502,international economies,id-less,has part,regional,Q1218597,1
3503,drafting,Q580750,has effect,enacting,Q112465633,1
3504,intervention,Q179661,facet of,social protection,Q2483208,1
3505,dream,Q36348,opposite of,reality,Q667661,1
3506,interventio n,id-less,subclass of,program,Q170584,1
3507,international donors,id-less,has part,international investors,id-less,1
3508,interventi ons,id-less,part of,priorities,Q18613564,1
3509,intervention,Q179661,has effect,outcome,Q2995644,1
3510,intervention,Q179661,has effect,security,Q2526135,1
3511,intervention,Q179661,opposite of,Without significant intervention,id-less,1
3512,intervene,Q17068243,participant,government,Q7188,1
3513,drop,Q185789,facet of,adolescent girls,Q110903808,1
3514,drop,Q185789,said to be the same as,cent,Q58093,1
3515,international cooperation,Q9378718,has part,conditions arising from international cooperation,id-less,1
3516,draft legislation,Q110548223,main subject,boundary harmonization,id-less,1
3517,draft growth strategy report,id-less,main subject,National Vision,Q63322999,1
3518,international development,Q2477868,subclass of,efforts,Q98078036,1
3519,international integration,Q56386363,part of,Regional,Q1218597,1
3520,drop -in center,id-less,product or material produced,condom,Q14076,1
3521,intervention in Liberia,id-less,country,Liberia,Q1014,1
3522,interventions,Q15763635,facet of,grow th and development,id-less,1
3523,international cooperation,Q9378718,has part,regional economic integration,Q57480307,1
3524,downstream processing,Q385442,subclass of,processing,Q6661985,1
3525,interventions,Q15763635,facet of,malaria,Q12156,1
3526,drop -outs,id-less,different from,s chool children,id-less,1
3527,drones,Q18221034,subclass of,robots,Q756238,1
3528,interventions,Q15763635,has effect,impact,Q4115667,1
3529,intervene,Q17068243,facet of,foreign exchange market,Q66076,1
3530,international commitments,Q44739477,main subject,gender inequality,Q2891097,1
3531,international commitments,Q44739477,facet of,gender inequality,Q2891097,1
3532,interruptions in services,id-less,subclass of,frequent,Q28962312,1
3533,international,Q1072012,subclass of,maintain international,id-less,1
3534,dropped out of school,id-less,subclass of,education,Q8434,1
3535,internet network,Q1211090,part of,internet,Q75,1
3536,international,Q1072012,subclass of,sk ill competition,id-less,1
3537,interventions,Q15763635,part of,sector plan,Q108766484,1
3538,internet access,Q1472399,part of,internet,Q75,1
3539,international,Q1072012,subclass of,organizations,Q43229,1
3540,donors,Q100138073,part of,government,Q7188,1
3541,international markets,Q114633886,subclass of,business,Q4830453,1
3542,international,Q1072012,subclass of,markets,Q110249433,1
3543,dropping out of school,Q104565326,facet of,Boys,Q3010,1
3544,internet,Q75,subclass of,telecommunication,Q418,1
3545,dropping out of school,Q104565326,subclass of,high risk,Q60794,1
3546,drinkingNot,id-less,subclass of,drinking,Q876776,1
3547,drinking water is low,id-less,has effect,water deficiency,Q38445235,1
3548,donors,Q100138073,part of,examp le,id-less,1
3549,international best,Q43269466,has part,labor statutes,id-less,1
3550,intervention,Q179661,has effect,job creation,Q56324059,1
3551,international,Q1072012,subclass of,legislation,Q820655,1
3552,international,Q1072012,subclass of,economic integration,Q729438,1
3553,drinking,Q876776,facet of,safe,Q471898,1
3554,donors,Q100138073,field of this occupation,financing,Q6055890,1
3555,international markets,Q114633886,subclass of,goods,Q2424752,1
3556,internet,Q75,subclass of,ICT,Q5268834,1
3557,interventions,Q15763635,part of,security,Q2526135,1
3558,international,Q1072012,subclass of,economic factors,Q112159704,1
3559,donor-dependent,Q36140488,part of,Health programmes,Q39233334,1
3560,international obligations,Q37798639,subclass of,regulations,Q106947327,1
3561,internet,Q75,instance of,infrastructure,Q121359,1
3562,interventions,Q15763635,part of,security sector,Q571595,1
3563,donor financing,Q29247966,part of,Gover nment,id-less,1
3564,dropped out,Q99578344,subclass of,school,Q3914,1
3565,interventions,Q15763635,part of,goals,Q4503831,1
3566,international,Q1072012,subclass of,systems,Q50808462,1
3567,dormitory,Q847950,part of,High school,Q159334,1
3568,interventions,Q15763635,part of,Development,Q1074523,1
3569,double digits,id-less,facet of,inflationary pressure,Q41540349,1
3570,international arrivals,Q56100880,part of,Pacific,Q98,1
3571,interpreters,Q11085831,field of this occupation,sign language,Q34228,1
3572,international arena,Q8036557,has part,countries,Q6256,1
3573,interventions,Q15763635,part of,Reconciliation,Q1194317,1
3574,dream job,Q5306386,part of,life,Q864928,1
3575,internship programmes,Q71640532,subclass of,ment,Q18041429,1
3576,drop out of school,id-less,facet of,adolescent girls,Q110903808,1
3577,international airport,Q644371,different from,airport,Q1248784,1
3578,drop out of school,id-less,subclass of,Youths who drop out of school,id-less,1
3579,internship,Q349015,subclass of,training,Q216033,1
3580,dropout,Q780562,facet of,grade 1,Q8563383,1
3581,interventions,Q15763635,part of,agents of change,Q69914262,1
3582,international markets,Q114633886,has part,domestic,Q144,1
3583,internet users,Q47474181,different from,registered as internet users,id-less,1
3584,international actors,Q1647605,has part,implementation,Q245962,1
3585,drilling,Q890886,subclass of,exploration,Q6502154,1
3586,driver licensing,Q100256051,subclass of,services,Q114080183,1
3587,dropouts of secondary school students,id-less,studied by,studied,Q113209096,1
3588,internet users,Q47474181,different from,computer users,Q40470190,1
3589,internet use,Q3552518,different from,gend er divide,id-less,1
3590,double -layer,id-less,subclass of,asphalt,Q202251,1
3591,double,Q191290,subclass of,circumstances,Q813912,1
3592,international actors,Q1647605,has part,finance,Q43015,1
3593,driver,Q508846,uses,dividend,Q181201,1
3594,international,Q1072012,subclass of,uncertainties,Q107382457,1
3595,internet service provider,Q11371,facet of,access,Q80689,1
3596,international,Q1072012,subclass of,tourism,Q49389,1
3597,interventions,Q15763635,part of,AfT,Q68345931,1
3598,establishment of integrity institutions,id-less,facet of,integrity,Q1329012,1
3599,domestic production,Q64182540,country,Liberia,Q1014,1
3600,key recommendations,Q47368117,part of,SDGs,Q7649586,1
3601,district level,Q2112349,part of,social security service network,id-less,1
3602,k e s,Q27254551,has part,o f,Q587697,1
3603,district s,Q1229689,shares border with,provinc es,id-less,1
3604,k,Q11579,part of,i k,Q131066,1
3605,k,Q11579,has part,i k,Q131066,1
3606,districts,Q5283500,country,Liberia,Q1014,1
3607,juveniles,Q21694643,subclass of,channelling,Q900607,1
3608,districts,Q5283500,has part,villages,Q1803605,1
3609,juvenile justice,Q110979068,has part,sexual,Q12198,1
3610,juvenile diversion,id-less,subclass of,diversion,Q3030775,1
3611,districts,Q5283500,legislative body,courts,Q37569400,1
3612,juvenile detention center,Q18050,subclass of,detention center,Q2945301,1
3613,juvenile delinquents,Q98315351,subclass of,offenders,Q56510939,1
3614,juvenile court,Q468501,subclass of,courts,Q37569400,1
3615,juvenile court,Q468501,has part,rehabilitation center,Q7309759,1
3616,districts,Q5283500,located in the administrative territorial entity,nationwide,Q6979886,1
3617,juvenile court,Q468501,field of work,rehabilitation,Q2795791,1
3618,juvenile,Q1516282,subclass of,adjudicate,Q66144054,1
3619,justice ‘chain’,id-less,instance of,chain,Q507619,1
3620,justice systems,id-less,has effect,Achieve,Q10998095,1
3621,districts,Q5283500,part of,Provinces,Q429976,1
3622,justice system,Q16514399,subclass of,service delivery,Q88514508,1
3623,districts,Q5283500,part of,administrative districts,Q99427888,1
3624,districts,Q5283500,part of,ces,Q291796,1
3625,justice system,Q16514399,instance of,qua lity,id-less,1
3626,justice system,Q16514399,instance of,mistrust,Q6880485,1
3627,districts,Q5283500,part of,provinces and districts,id-less,1
3628,k i,Q2153693,has part,k,Q11579,1
3629,k n o w l e d g e,id-less,has part,n g,Q27140507,1
3630,district level,Q2112349,part of,district,Q123705,1
3631,key,Q23445,use,accountability,Q2798912,1
3632,key measurement,Q68799949,subclass of,measurement,Q12453,1
3633,key labour market,id-less,has part,Table 8.1,id-less,1
3634,key instruments of the African Union pertinent to governance on the continent,id-less,part of,APRM,Q202829,1
3635,key instruments,id-less,applies to jurisdiction,African Union,Q7159,1
3636,key instruments,id-less,applies to jurisdiction,African,Q1075929,1
3637,key instrument,id-less,use,domesticating,Q96636838,1
3638,district,Q123705,part of,district level,Q2112349,1
3639,key instrument,id-less,applies to jurisdiction,African Union,Q7159,1
3640,district,Q123705,said to be the same as,level,Q1046315,1
3641,key indicators,Q57038058,subclass of,indicators,Q21170064,1
3642,key constraints to the judiciary,id-less,facet of,judiciary,Q105985,1
3643,key characteristics,Q31027665,facet of,sustainable development,Q131201,1
3644,key,Q23445,part of,interfacing,Q1020499,1
3645,k n o w l e d g e,id-less,has part,w l e d g e,id-less,1
3646,district,Q123705,shares border with,county,Q19470,1
3647,district WASH plan,id-less,instance of,WASH plan,Q3219856,1
3648,key,Q23445,part of,Level,Q1046315,1
3649,district centres,Q5283286,located in the administrative territorial entity,central level,Q104501705,1
3650,key,Q23445,owned by,Government,Q7188,1
3651,key,Q23445,different from,paved road network,id-less,1
3652,kets,Q19299585,part of,and,Q228,1
3653,ke y,Q56960833,part of,population,Q33829,1
3654,district hospital,Q61278420,subclass of,hospital,Q16917,1
3655,district level,Q2112349,has part,district,Q123705,1
3656,kWh per capita,id-less,subclass of,Electric power consumption,Q29954,1
3657,kWh,Q182098,facet of,electricity,Q12725,1
3658,justice system,Q16514399,has part,support services,Q19710701,1
3659,justice system,Q16514399,has part,rule of law,Q44918,1
3660,justice system,Q16514399,has part,reduced,Q29811237,1
3661,justice,Q16533,has part,access,Q80689,1
3662,diversification,Q731453,subclass of,competitiveness,Q155953,1
3663,justice,Q16533,part of,rule of,Q44918,1
3664,justice,Q16533,part of,legal,Q2210557,1
3665,justice,Q16533,part of,law,Q7748,1
3666,justice,Q16533,part of,judicial,Q105985,1
3667,justice,Q16533,opposite of,poor,Q5729485,1
3668,justice,Q16533,instance of,sector,Q3958441,1
3669,justice,Q16533,instance of,gender policies,Q38929140,1
3670,justice,Q16533,has part,security institutions,id-less,1
3671,justice,Q16533,has part,rule of law,Q44918,1
3672,diversification,Q731453,subclass of,economic competitiveness,Q100341735,1
3673,justice,Q16533,has part,effective,Q5347238,1
3674,justice,Q16533,facet of,peacebuilding,Q2632158,1
3675,justice,Q16533,part of,security,Q2526135,1
3676,diversification,Q731453,subclass of,exports,Q90920788,1
3677,justice,Q16533,facet of,human,Q5,1
3678,justice,Q16533,facet of,generally,Q1501376,1
3679,diversification,Q731453,subclass of,growth,Q1342838,1
3680,justice,Q16533,facet of,all,Q1,1
3681,justice,Q16533,different from,rule,Q216200,1
3682,justice,Q16533,country,Liberia,Q1014,1
3683,diversification,Q731453,subclass of,sustainable economic,Q52844473,1
3684,justic,Q36985651,part of,rule of law,Q44918,1
3685,jury,Q837675,part of,judicial,Q105985,1
3686,jurors,Q100164971,part of,Judicial,Q105985,1
3687,junior secondary education,Q13163334,part of,basic education,Q3309206,1
3688,justice,Q16533,part of,sect,Q19097,1
3689,justice,Q16533,part of,social,Q345367,1
3690,justice system,Q16514399,has part,law,Q7748,1
3691,diversif y,id-less,part of,economy,Q159810,1
3692,justice system,Q16514399,has part,increased,Q209583,1
3693,justice system,Q16514399,has part,available,Q64678853,1
3694,justice system,Q16514399,has effect,satisfaction,Q158553,1
3695,districts,Q5283500,subclass of,courts,Q37569400,1
3696,justice system,Q16514399,facet of,rule of law,Q44918,1
3697,districts,Q5283500,subclass of,integration unit,id-less,1
3698,justice system,Q16514399,facet of,human rights,Q8458,1
3699,justice system,Q16514399,country,national,Q53247,1
3700,districts with disaster risk,id-less,area,1,Q199,1
3701,justice service delivery,id-less,subclass of,delivery,Q7590,1
3702,justice sector,id-less,instance of,sector,Q3958441,1
3703,diversif ication,id-less,subclass of,emergency preparedness,Q17012124,1
3704,diversification,Q731453,has cause,industrialization,Q202398,1
3705,diversification,Q731453,part of,economic,Q8134,1
3706,justice referral points,id-less,applies to jurisdiction,counties,Q1350181,1
3707,justice providers,id-less,subclass of,Tr,Q43,1
3708,justice and security,Q6317151,has part,sala ries,id-less,1
3709,justice activities,id-less,part of,security agencies,id-less,1
3710,justice,Q16533,subclass of,pursue,Q11639276,1
3711,justice,Q16533,subclass of,process,Q10843872,1
3712,justice,Q16533,subclass of,law,Q7748,1
3713,diversification,Q731453,has effect,value,Q194112,1
3714,justice,Q16533,practiced by,prosecutors,Q1092499,1
3715,justice,Q16533,practiced by,judiciaries,id-less,1
3716,justice,Q16533,practiced by,judicial services,id-less,1
3717,justice,Q16533,part of,system,Q1,1
3718,key measurements,Q68799949,subclass of,measurements,Q322481,1
3719,key services,id-less,subclass of,services,Q114080183,1
3720,domestic product,Q64182540,subclass of,product,Q2424752,1
3721,district,Q123705,part of,county,Q19470,1
3722,l o n g,id-less,has part,p a r t i,id-less,1
3723,l o c a l,id-less,part of,n g,Q27140507,1
3724,l o c a l,id-less,part of,f o r,Q1399996,1
3725,l o c a l,id-less,has part,c,Q623,1
3726,distance to frontier,Q57407366,instance of,score,Q187947,1
3727,l o b a l,id-less,has part,m e t a l,id-less,1
3728,l o b a l,id-less,has part,c o n s u m,id-less,1
3729,distribut ion facilities,id-less,part of,main transmission backbones,id-less,1
3730,l o,Q71724,part of,p l o,Q564954,1
3731,l ife,id-less,instance of,expectancy,Q450586,1
3732,l i s h,id-less,has part,h,Q129,1
3733,l i s h,id-less,has part,a n d,Q18109730,1
3734,distribute income,id-less,subclass of,income,Q850210,1
3735,distribution,Q200726,instance of,sector,Q3958441,1
3736,l i g h t s,id-less,has part,t h e s e,id-less,1
3737,l evels,id-less,part of,M&E plan,Q11573,1
3738,distribution,Q200726,part of,generation,Q11398090,1
3739,l eader,id-less,facet of,Judiciary,Q105985,1
3740,l ead,id-less,part of,AfT,Q68345931,1
3741,distribution,Q200726,part of,power production,Q59018662,1
3742,l e g a c y o f,id-less,part of,a n d,Q18109730,1
3743,l e a d,id-less,part of,b o t h,id-less,1
3744,l e,Q273626,part of,t e l e,id-less,1
3745,l e,Q273626,part of,a b l i n g,id-less,1
3746,l e,Q273626,has part,d,Q573,1
3747,l a s t,id-less,has part,u p p o r t,id-less,1
3748,l a r g e r,id-less,part of,a g g r e g a t e s,id-less,1
3749,distance to frontier,Q57407366,facet of,trading,Q601401,1
3750,l o n g,id-less,part of,d i u m,id-less,1
3751,l o y,id-less,part of,p l o y,id-less,1
3752,labo ur,id-less,subclass of,human resource development,Q5366892,1
3753,labor,Q6958747,subclass of,human capital,Q165687,1
3754,labor,Q6958747,part of,workforce,Q13440398,1
3755,labor,Q6958747,part of,supply and demand,Q166656,1
3756,labor,Q6958747,part of,social protection,Q2483208,1
3757,dissemination,Q105460363,studied by,statistics,Q12483,1
3758,labor,Q6958747,has effect,jobs,Q392825,1
3759,distance learning,Q159595,subclass of,education,Q8434,1
3760,labor,Q6958747,field of this occupation,agriculture,Q11451,1
3761,labo ur market information,id-less,subclass of,prov ide,id-less,1
3762,labo ur efficiency,id-less,facet of,creation,Q1,1
3763,labo ur dispute resolution system,id-less,instance of,dispute resolution system,id-less,1
3764,labo ur,id-less,subclass of,social welfare,Q12002092,1
3765,labo ur,id-less,subclass of,child,Q7569,1
3766,l ocal,id-less,instance of,ocal,Q979593,1
3767,labo ur,id-less,part of,national skills standards,id-less,1
3768,labo ur,id-less,part of,labour unit,Q60769828,1
3769,labo ur,id-less,instance of,industr ial model,id-less,1
