,head_text,head_wiki_id,relation,tail_text,tail_wiki_id,count
4906,de-dollarization,Q56344754,instance of,gradual,Q849305,1
4907,development,Q1074523,studied by,development science,id-less,1
4908,development,Q1074523,studies,talent,Q2705098,1
4909,duplicat ion,id-less,subclass of,implementation,Q245962,1
4910,diversification,Q731453,has effect,value,Q194112,1
4911,diversified,Q99237754,subclass of,macroeconomic management,Q63768837,1
4912,diversified,Q99237754,subclass of,job,Q192581,1
4913,diversified,Q99237754,subclass of,agricultural production,Q56299222,1
4914,diversified,Q99237754,part of,economy grows,id-less,1
4915,diversification of the economy,id-less,facet of,economy,Q159810,1
4916,diversification,Q731453,subclass of,growth,Q1342838,1
4917,diversification,Q731453,subclass of,competitiveness,Q155953,1
4918,diversification,Q731453,part of,economic,Q8134,1
4919,diversification,Q731453,has cause,industrialization,Q202398,1
4920,district s,Q1229689,shares border with,provinc es,id-less,1
4921,diversif y,id-less,part of,economy,Q159810,1
4922,diversif ication,id-less,subclass of,emergency preparedness,Q17012124,1
4923,districts with disaster risk,id-less,area,1,Q199,1
4924,districts,Q5283500,subclass of,integration unit,id-less,1
4925,districts,Q5283500,part of,provinces and districts,id-less,1
4926,districts,Q5283500,part of,ces,Q291796,1
4927,districts,Q5283500,part of,Provinces,Q429976,1
4928,districts,Q5283500,located in the administrative territorial entity,nationwide,Q6979886,1
4929,diversified economy,id-less,subclass of,policies,Q47011897,1
4930,diversified products,Q5283935,subclass of,added value,Q1434924,1
4931,diversify the economy,id-less,has part,private sector,Q591763,1
4932,diversifying,Q98101649,subclass of,productive capacity,Q1643839,1
4933,document ation,id-less,facet of,exports,Q90920788,1
4934,document,Q49848,subclass of,Software,Q7397,1
4935,docume nted,id-less,facet of,enforcement of the Law,Q81841422,1
4936,doctors,Q23661269,field of this occupation,training,Q216033,1
4937,doctors,Q23661269,field of this occupation,health sector,Q9075440,1
4938,doctor,Q39631,field of this occupation,medical,Q11190,1
4939,do,Q327496,subclass of,gross,Q14290163,1
4940,dmt,Q407217,part of,Iron Ore,Q191552,1
4941,divisions,Q67325359,part of,political,Q82955,1
4942,divisions,Q67325359,has part,population,Q33829,1
4943,division of labour,Q207449,subclass of,efficiencies,Q34330023,1
4944,division al,Q1231309,has part,department al,id-less,1
4945,dividends,Q110719882,subclass of,yield,Q889514,1
4946,dividends,Q110719882,has cause,cashless economy,Q113250787,1
4947,diversifying the economy,id-less,subclass of,growth,Q1342838,1
4948,diversifying growth,Q113101882,subclass of,sustainable growth,Q5603535,1
4949,diversifying agriculture,id-less,facet of,food security,Q1229911,1
4950,districts,Q5283500,has part,villages,Q1803605,1
4951,district level,Q2112349,part of,social security service network,id-less,1
4952,discrimination,Q169207,has effect,barriers in accessing health,id-less,1
4953,disease outbreak,Q3241045,subclass of,outbreak,Q44512,1
4954,dispute settlement mechanism,id-less,subclass of,negotiating table,id-less,1
4955,displacement,Q5636358,has effect,"600,000 people",id-less,1
4956,dispersant,Q902420,instance of,quality guidelines,Q84297959,1
4957,disparity by gender,id-less,subclass of,disaggregated,Q65075740,1
4958,disparity,Q10862449,facet of,UXO,Q2302880,1
4959,disparities,Q107433705,facet of,Slow progress,Q59031354,1
4960,disincentivi sed,id-less,subclass of,production,Q739302,1
4961,diseases,Q12136,has cause,pests,Q2306047,1
4962,disease outbreak,Q3241045,studied by,epidemiological,Q1128437,1
4963,district level,Q2112349,part of,district,Q123705,1
4964,disease epidemics,Q39291478,subclass of,epidemics,Q44512,1
4965,disease,Q12136,studied by,risk reduction,Q67098987,1
4966,disease,Q12136,has effect,disaster,Q3839081,1
4967,disease,Q12136,has cause,conflict,Q198,1
4968,disease,Q12136,has cause,communicable,Q18123741,1
4969,discrimination in schools,id-less,facet of,schools,Q3914,1
4970,discrimination against women,Q11446451,facet of,women,Q467,1
4971,discrimination,Q169207,instance of,Stigma,Q1137326,1
4972,disputes between major economies,id-less,has cause,debt,Q3196867,1
4973,disrupted,Q114459740,has cause,Food shortage,Q168247,1
4974,dissemination,Q105460363,studied by,statistics,Q12483,1
4975,distance learning,Q159595,subclass of,education,Q8434,1
4976,district level,Q2112349,has part,district,Q123705,1
4977,district hospital,Q61278420,subclass of,hospital,Q16917,1
4978,district centres,Q5283286,located in the administrative territorial entity,central level,Q104501705,1
4979,district,Q123705,said to be the same as,level,Q1046315,1
4980,district,Q123705,part of,district level,Q2112349,1
4981,district,Q123705,part of,clan levels,id-less,1
4982,district,Q123705,has part,district level,Q2112349,1
4983,distribution of benefits,id-less,part of,natural,Q747691,1
4984,distribution network,Q472093,part of,private sector,Q591763,1
4985,distribution channels,Q112890481,facet of,market information,Q6770813,1
4986,distribution,Q200726,part of,transmission,Q525512,1
4987,distribution,Q200726,part of,power transmission,Q200928,1
4988,distribution,Q200726,part of,generation,Q11398090,1
4989,distribution,Q200726,instance of,sector,Q3958441,1
4990,distribute income,id-less,subclass of,income,Q850210,1
4991,distance to frontier,Q57407366,facet of,trading,Q601401,1
4992,distance learning,Q159595,subclass of,“bridging” courses,id-less,1
4993,documentar ies,id-less,subclass of,movies,Q1179487,1
4994,documentation,Q788790,part of,procedures,Q7247166,1
4995,dollar,Q4917,use,foreign exchange,Q831772,1
4996,drop out,Q780562,facet of,school,Q3914,1
4997,drought,Q43059,has cause,desertification,Q183481,1
4998,drought,Q43059,has cause,adverse effects of climate change,id-less,1
4999,dropping out of school,Q104565326,facet of,Boys,Q3010,1
5000,dropped out of school,id-less,subclass of,education,Q8434,1
5001,dropped out,Q99578344,subclass of,school,Q3914,1
5002,dropouts of secondary school students,id-less,studied by,studied,Q113209096,1
5003,dropout,Q780562,facet of,grade 1,Q8563383,1
5004,drop out of school,id-less,facet of,adolescent girls,Q110903808,1
5005,drop in global commodity,id-less,has effect,twin shocks,id-less,1
5006,domestic,Q144,has part,financial,Q22687,1
5007,drop -outs,id-less,different from,s chool children,id-less,1
5008,drop,Q185789,facet of,adolescent girls,Q110903808,1
5009,drones,Q18221034,subclass of,robots,Q756238,1
5010,drivers of deforestation,Q90280340,has effect,deforestation,Q169940,1
5011,drivers of conflict,Q111706292,has effect,conflict,Q198,1
5012,driver of conflict,id-less,has effect,conflict,Q198,1
5013,drinking water,Q7892,facet of,affordable,Q1414593,1
5014,drinking water,Q7892,facet of,Access to drinking water,Q34453847,1
5015,drought,Q43059,subclass of,natural disaster,Q8065,1
5016,drought,Q43059,subclass of,natural phenomena,Q1322005,1
5017,drought,Q43059,subclass of,semi-arid,Q124196,1
5018,drought,Q43059,subclass of,shocks,Q105912941,1
5019,duplicat ing,id-less,subclass of,unreasonable,Q48818842,1
5020,ducation,id-less,contains administrative territorial entity,condary,id-less,1
5021,duals,Q3284325,subclass of,indivi,Q7868,1
5022,dual system,Q96376663,subclass of,governance,Q1553864,1
5023,dual currency regime,id-less,country,Liberia,Q1014,1
5024,dual currency,Q30693265,opposite of,hard money,Q5655578,1
5025,dual currency,Q30693265,country,Liberia,Q1014,1
5026,drying,Q278061,subclass of,storage,Q66221,1
5027,dry season,Q146575,subclass of,season,Q27020041,1
5028,dry port,Q2297310,part of,Logistics,Q177777,1
5029,dry lands,Q105375866,part of,obligations,Q176006,1
5030,drugs,Q8386,part of,health infrastructure,Q38449241,1
5031,drug trafficking,Q844924,subclass of,human trafficking,Q181784,1
5032,drug resistant,Q18975053,has cause,TB4,Q18253327,1
5033,drug abuse,Q3184856,instance of,social phenomen,Q602884,1
5034,drug abuse,Q3184856,has effect,road accident,Q9687,1
5035,drought,Q43059,subclass of,weather events,id-less,1
5036,drinking water,Q7892,facet of,Access to and use of improved sources of drinking water,id-less,1
5037,drinking water,Q7892,different from,toilet,Q7857,1
5038,drinking,Q876776,uses,water,Q283,1
5039,domestic revenue,Q108170588,part of,GDP,Q12638,1
5040,domestic production,Q64182540,country,Liberia,Q1014,1
5041,domestic product,Q64182540,subclass of,product,Q2424752,1
5042,domestic market,Q1047494,subclass of,market,Q330284,1
5043,domestic market,Q1047494,subclass of,domestic,Q144,1
5044,domestic liquid wastes,id-less,subclass of,water bodies,Q3118961,1
5045,domestic economy,Q58729397,studied by,macroeconomic,Q39680,1
5046,domestic debt,Q2915683,subclass of,debt,Q3196867,1
5047,domestic consumption,Q26358210,part of,China’s economy,Q96374912,1
5048,domestic armed conflict,id-less,subclass of,armed conflict,Q350604,1
5049,domestic airports,id-less,subclass of,airport,Q1248784,1
5050,domestic airport,Q837800,subclass of,airport,Q1248784,1
5051,domestic,Q144,part of,international,Q1072012,1
5052,domestic,Q144,part of,external,Q41482,1
5053,domestic,Q144,part of,Mobilise,Q6887281,1
5054,domestic,Q144,opposite of,illicit resource outflow,id-less,1
5055,domestic,Q144,opposite of,foreign private,id-less,1
5056,domestic,Q144,opposite of,foreign enterprises,id-less,1
5057,domestic products,id-less,subclass of,markets,Q110249433,1
5058,domestic revenue,Q108170588,part of,revenue collection,Q58345596,1
5059,drinking,Q876776,facet of,safe,Q471898,1
5060,domestic revenue strategy,id-less,facet of,domestic revenue,Q108170588,1
5061,dream job,Q5306386,part of,life,Q864928,1
5062,downstream processing,Q385442,facet of,data quality,Q1757694,1
5063,download,Q7126717,has cause,data,Q42848,1
5064,double -layer,id-less,subclass of,asphalt,Q202251,1
5065,double,Q191290,subclass of,circumstances,Q813912,1
5066,dormitory,Q847950,part of,High school,Q159334,1
5067,donors,Q100138073,part of,government,Q7188,1
5068,donor-dependent,Q36140488,part of,Health programmes,Q39233334,1
5069,donor support,Q33892227,continent,Africa,Q15,1
5070,donor,Q1968442,part of,government,Q7188,1
5071,donor,Q1968442,has effect,awareness,Q4338318,1
5072,domestication,Q11395,subclass of,international conventions,Q109346012,1
5073,domestication,Q11395,has effect,implementation,Q245962,1
5074,domesticating,Q96636838,product or material produced,Arms,Q14659,1
5075,domestic work,Q29584148,subclass of,care,Q699385,1
5076,domestic trade,Q3595340,has part,markets,Q110249433,1
5077,domestic tax,Q105924236,subclass of,transfer tax,Q17135927,1
5078,discrimination,Q169207,has effect,experience,Q164359,1
5079,discrimination,Q169207,has cause,employers,Q627272,1
5080,development,Q1074523,subclass of,investment,Q4290,1
5081,difficulties,Q19082386,has part,challenges,Q50815379,1
5082,digital,Q690079,subclass of,financial services,Q5449654,1
5083,digital,Q690079,subclass of,development,Q1074523,1
5084,digital,Q690079,subclass of,advancements,Q27724635,1
5085,digital,Q690079,subclass of,Information technology,Q11661,1
5086,digital,Q690079,follows,analogue system,id-less,1
5087,digital,Q690079,different from,television,Q289,1
5088,digita lise,id-less,facet of,public administration,Q31728,1
5089,difficulties,Q19082386,subclass of,challenges,Q50815379,1
5090,differential treatment,Q59580792,subclass of,special,Q1262007,1
5091,diagnosed,Q109505272,facet of,HIV,Q15787,1
5092,differential,Q193137,subclass of,special,Q1262007,1
5093,differences between the Steering Committees,id-less,facet of,Steering Committees,id-less,1
5094,diff erent,id-less,part of,SDG,Q7649586,1
5095,dietary diversity,Q108898813,subclass of,food consumption,Q57262078,1
5096,diet,Q474191,studied by,nutrition,Q2138622,1
5097,diesel,Q174174,different from,gasoline,Q39558,1
5098,dialogue,Q131395,subclass of,consultations,Q86318693,1
5099,diagnostic equipment,Q73403964,subclass of,equipment,Q10273457,1
5100,digital,Q690079,subclass of,transformation,Q461499,1
5101,digital economy,Q138461,has part,new period,Q62024889,1
5102,digital economy,Q138461,has part,payment systems,Q56757007,1
5103,digital government,Q211017,subclass of,public administration,Q31728,1
5104,diplomatic,Q16962429,country,Liberia,Q1014,1
5105,diplomacy,Q1889,part of,global,Q13780930,1
5106,dioxide,Q90181553,has parts of the class,NO2,Q207895,1
5107,dimensions,Q95044734,part of,national,Q53247,1
5108,dilapidated,Q110271684,subclass of,state,Q7275,1
5109,digitization,Q843958,has effect,internet,Q75,1
5110,digitalization,Q843958,subclass of,innovation,Q174165,1
5111,digitalization,Q843958,subclass of,b usiness,id-less,1
5112,digital transformation,Q4252370,facet of,development,Q1074523,1
5113,digital transformat ion,id-less,facet of,digital,Q690079,1
5114,digital technology,Q110401739,subclass of,innovation,Q174165,1
5115,digital technologies,Q106922459,subclass of,innovations,Q27721514,1
5116,digital system,Q5276004,opposite of,analogue,Q485067,1
5117,digital system,Q5276004,follows,analogue system,id-less,1
5118,digital learning,Q16628824,subclass of,areas to access digital learning,id-less,1
5119,digital learning,Q16628824,subclass of,ICT,Q5268834,1
5120,digital infrastructure,Q105546124,subclass of,ICT,Q5268834,1
5121,diagnostic,Q37700089,uses,combination,Q202805,1
5122,diabetes,Q12206,subclass of,non-communicable diseases,Q98299735,1
5123,discouraging,Q35459742,part of,change communication,Q58458324,1
5124,development corridor,id-less,subclass of,corridor,Q1135449,1
5125,development of girls,id-less,facet of,girls,Q6581072,1
5126,development measures to cope,id-less,country,Lao PDR,Q819,1
5127,development goals,Q45127500,facet of,PAPD,Q2104671,1
5128,development diplomacy,Q63974479,subclass of,diplomacy,Q1889,1
5129,development diplomacy,Q63974479,has part,strong,Q991202,1
5130,development corridor,id-less,use,agriculture,Q11451,1
5131,development corridor,id-less,subclass of,normal,Q202785,1
5132,development corridor,id-less,subclass of,investments,Q114500150,1
5133,development corridor,id-less,subclass of,Plan,Q4006,1
5134,diabetes,Q12206,subclass of,chronic respiratory disease,Q5113956,1
5135,development corridor,id-less,part of,domestic market,Q1047494,1
5136,development and transformation in Liberia,id-less,country,Liberia,Q1014,1
5137,development aid,Q865909,subclass of,aid,Q2827815,1
5138,development agendas,Q112923516,facet of,global,Q13780930,1
5139,development agenda,Q112923516,country,Lao PDR,Q819,1
5140,development 135,id-less,point in time,135,Q31346,1
5141,development 133,id-less,point in time,133,Q31498,1
5142,development,Q1074523,subclass of,livelihood,Q6658164,1
5143,development of human capital,Q113740208,country,Lao PDR,Q819,1
5144,development outcomes,Q90017597,has cause,goal,Q4503831,1
5145,development outcomes,Q90017597,subclass of,outcome,Q2995644,1
5146,development partners,id-less,field of this occupation,development,Q1074523,1
5147,di strict,id-less,contains administrative territorial entity,provincial,Q7252609,1
5148,development unit,id-less,subclass of,unit,Q199,1
5149,development spendi ng.,id-less,subclass of,spendi ng,id-less,1
5150,development science,id-less,studies,development,Q1074523,1
5151,development projects,Q57399523,part of,public investment programmes,id-less,1
5152,development projects,Q57399523,has part,consolidating neighbouring,id-less,1
5153,development projects,Q57399523,facet of,environmental issues,Q2144359,1
5154,development programmes,id-less,country,Lao PDR,Q819,1
5155,development priorities,Q52199859,country,Lao PDR,Q819,1
5156,development potential,Q69015892,facet of,agriculture,Q11451,1
5157,development plan,Q5266783,subclass of,plan,Q4006,1
5158,development plan,Q5266783,part of,development,Q1074523,1
5159,development plan,Q5266783,has part,revenue collection,Q58345596,1
5160,development pathways,Q52005406,facet of,development,Q1074523,1
5161,development partners,id-less,part of,international,Q1072012,1
5162,development partners,id-less,part of,budgets,Q77516833,1
5163,development partners,id-less,has part,UN agencies,Q56907148,1
5164,diplomatic presence,id-less,country,Liberia,Q1014,1
5165,diplomatic presence,id-less,facet of,foreign relations,Q610018,1
5166,direct access to production techniques,id-less,subclass of,funding sources,Q34052317,1
5167,disaster,Q3839081,has effect,social participation,Q1283504,1
5168,disaster preparedness,Q4583103,subclass of,risk reduction,Q67098987,1
5169,disaster preparedness,Q4583103,has part,disaster risk reduction,Q5281359,1
5170,disaster preparedness,Q4583103,facet of,risk,Q104493,1
5171,disaster preparedness,Q4583103,facet of,emergency,Q5070802,1
5172,disaster management committees,id-less,field of work,disaster risk,Q63645802,1
5173,disaster damage,id-less,has effect,GDP,Q12638,1
5174,disaster,Q3839081,subclass of,risk,Q104493,1
5175,disaster,Q3839081,studied by,develop,Q844746,1
5176,disaster,Q3839081,has effect,relief,Q245117,1
5177,direct bank,Q1227557,instance of,tax,Q8161,1
5178,disaster,Q3839081,has effect,recovery,Q274533,1
5179,disaster,Q3839081,has effect,deaths,Q4,1
5180,disaster,Q3839081,has cause,natural disasters,Q8065,1
5181,disaster,Q3839081,has cause,integrat ion,id-less,1
5182,disaster,Q3839081,has cause,disease,Q12136,1
5183,disaster,Q3839081,has cause,disasters,Q3839081,1
5184,disaster,Q3839081,has cause,climate,Q7937,1
5185,disaggregated data,Q30867384,subclass of,tools,Q36500248,1
5186,disaster risk,Q63645802,has cause,Environmental protection,Q832237,1
5187,disaster risk maps,id-less,facet of,disaster risk,Q63645802,1
5188,disaster risk reduction,Q5281359,facet of,disaster,Q3839081,1
5189,disaster risk reduction,Q5281359,part of,disaster preparedness,Q4583103,1
5190,disciplines,Q3700279,has part,content,Q12488383,1
5191,discipline,Q11862829,has part,concentration,Q6501338,1
5192,discipline,Q11862829,facet of,security sector personnel,id-less,1
5193,disbursement modalities,id-less,facet of,aid,Q2827815,1
5194,disbursement,Q28401305,different from,implementation,Q245962,1
5195,disasters,Q3839081,subclass of,shocks,Q105912941,1
5196,disasters,Q3839081,has effect,recover from,Q90356936,1
5197,disasters,Q3839081,has effect,product,Q2424752,1
5198,disasters,Q3839081,has effect,disaster,Q3839081,1
5199,disasters,Q3839081,has cause,water,Q283,1
5200,disasters,Q3839081,has cause,disaster risks,Q114111270,1
5201,disasters,Q3839081,has cause,construction,Q385378,1
5202,disasters,Q3839081,has cause,climate change,Q125928,1
5203,disaster to GDP,id-less,country,MONRE,Q61931681,1
5204,disaster risks,Q114111270,has effect,disasters,Q3839081,1
5205,disaster risk reduction,Q5281359,subclass of,strategies,Q185451,1
5206,disaster risk reduction,Q5281359,subclass of,risk reduction,Q67098987,1
5207,disaggregated data,Q30867384,subclass of,detailed,Q230436,1
5208,disaggregated data,Q30867384,facet of,creasing usage,id-less,1
5209,disaggregated,Q65075740,subclass of,quality data,Q36705034,1
5210,disabilities,Q5281167,subclass of,abilities,Q12797081,1
5211,disabilities,Q5281167,has part,p eople,id-less,1
5212,disabilities,Q5281167,has part,PWDs,id-less,1
5213,disabilities,Q5281167,has cause,poverty,Q10294,1
5214,disabilities,Q5281167,facet of,equal pay,Q11414572,1
5215,directly,Q5280485,has part,indirectly,Q6025130,1
5216,directives,Q111782940,part of,policies,Q47011897,1
5217,directives,Q111782940,legislated by,Prime,Q49008,1
5218,direction set,id-less,has effect,Economic growth has not been in line with the direction set,id-less,1
5219,direction,Q2151613,said to be the same as,set out,Q89419877,1
5220,direction,Q2151613,part of,other problems,Q59383626,1
5221,directi on,id-less,subclass of,tax exemption,Q705450,1
5222,direct payment,Q1227663,subclass of,pay,Q1148747,1
5223,direct investment,Q104427920,has effect,productivity,Q2111958,1
5224,direct effect on agricultural production,id-less,has cause,Climate change has direct effect on agricultural production,id-less,1
5225,direct economic losses,id-less,subclass of,economic losses,Q41316362,1
5226,direct cause of the public,id-less,has cause,concentration of power,Q106201455,1
5227,direct buyers,id-less,part of,production network,Q108873613,1
5228,disabilities,Q5281167,practiced by,People,Q5,1
5229,disabilities in all levels of education,id-less,facet of,education,Q8434,1
5230,disaggregated,Q65075740,part of,statistical,Q2539,1
5231,disability,Q12131,facet of,youths,Q22001205,1
5232,disaggregated,Q65075740,facet of,network,Q1301371,1
5233,disaggregated,Q65075740,facet of,Data,Q42848,1
5234,disaggregate,Q65075740,subclass of,data,Q42848,1
5235,disadvantaged groups,Q77189624,subclass of,citizens,Q50602,1
5236,disadvantaged,Q106394435,subclass of,vulnerable,Q278113,1
5237,disadvantaged,Q106394435,facet of,poverty,Q10294,1
5238,disabled persons,Q15978181,subclass of,persons,Q5,1
5239,disabled people,Q15978181,has part,receive,Q76664785,1
5240,disabled,Q29819488,subclass of,people,Q5,1
5241,disabled,Q29819488,subclass of,experienced,Q5421066,1
5242,disability status,Q70646168,different from,ethnicity,Q41710,1
5243,disability rate,Q39489868,publisher,Provisional,Q4895105,1
5244,disability allowance,id-less,subclass of,Income Generating Activities,Q36101111,1
5245,disability,Q12131,subclass of,lives,Q842337,1
5246,disability,Q12131,subclass of,discrimination,Q169207,1
5247,disability,Q12131,part of,social,Q345367,1
5248,disability,Q12131,instance of,social register,Q286576,1
5249,equal value,Q107862544,subclass of,work,Q6958747,1
5250,equality,Q842346,different from,nondiscrimination,Q114413984,1
5251,high-,Q41861,instance of,high,Q177414,1
5252,global economy has reopened,id-less,has part,some,Q23635,1
5253,global indicators,Q56769124,subclass of,indicators,Q21170064,1
5254,global indicators,Q56769124,part of,SDGs,Q7649586,1
5255,global indicators,Q56769124,has part,indicat ors,id-less,1
5256,global financial crisis in 2008,id-less,point in time,2008,Q2004,1
5257,global financial crisis in 2008,id-less,follows,Asia financial crisis in 1997,id-less,1
5258,global financial,Q896666,subclass of,monitoring,Q2143522,1
5259,global financial,Q896666,has effect,rebound,Q654355,1
5260,global extreme poverty rate,Q110708967,facet of,extreme poverty,Q2714378,1
5261,global economy,Q473750,has part,3.2%,id-less,1
5262,global,Q13780930,has part,proxy indicator,Q2610543,1
5263,global consultations on circular economy,id-less,organizer,UNIDO,Q386120,1
5264,global consultations on circular,id-less,part of,regional preparatory meetings,id-less,1
5265,global commodity prices fell,id-less,part of,8th Five-Year Plan,id-less,1
5266,global commodity price decline,id-less,has cause,EVD outbreak,id-less,1
5267,global TB database,id-less,maintained by,WHO,Q7817,1
5268,global FDI flows,id-less,has cause,COVID -19 pandemic,Q113888949,1
5269,global,Q13780930,has part,renewable energy,Q12705,1
5270,global,Q13780930,has part,regional development,Q482379,1
5271,global market,Q2746910,instance of,market,Q330284,1
5272,global picture,Q81028363,instance of,picture,Q478798,1
5273,global social and economic crisis,id-less,has cause,COVID -19,Q112712553,1
5274,global trade volume,id-less,facet of,trade,Q601401,1
5275,gold,Q897,has part,bars,Q26323090,1
5276,goethite,Q189703,subclass of,Iron ore,Q191552,1
5277,goals,Q4503831,season of club or team,PAPD,Q2104671,1
5278,goals,Q4503831,part of,social sector,Q1063076,1
5279,goals,Q4503831,part of,packages,Q18614375,1
5280,goals,Q4503831,part of,SDGs,Q7649586,1
5281,goals,Q4503831,part of,SDG,Q7649586,1
5282,goals,Q4503831,has effect,results,Q2995644,1
5283,goals,Q4503831,has effect,outcomes,Q38084488,1
5284,goals,Q4503831,has effect,achievement,Q2532754,1
5285,goals,Q4503831,facet of,development,Q1074523,1
5286,goal level,id-less,subclass of,interventions,Q15763635,1
5287,goal,Q4503831,has part,aquatic resources,Q96703274,1
5288,goal,Q4503831,has effect,development outcomes,Q90017597,1
5289,goal,Q4503831,has cause,ove rarching,id-less,1
5290,goal,Q4503831,has cause,binding constraints,Q55400430,1
5291,globally significant forests,id-less,country,Liberia,Q1014,1
5292,global,Q13780930,has part,regional,Q1218597,1
5293,global,Q13780930,has part,national,Q53247,1
5294,general,Q83460,has part,services,Q114080183,1
5295,generating national revenue,id-less,part of,economic growth,Q189833,1
5296,geographic location,Q2221906,facet of,geographic,Q4006,1
5297,geographic location,Q2221906,facet of,disability,Q12131,1
5298,geographic disparity,Q35676593,instance of,measured,Q6804232,1
5299,geographic,Q4006,subclass of,advantages,Q73223275,1
5300,generations,Q723679,followed by,future generations,Q954025,1
5301,generation of electricity,Q33431783,point in time,2019,Q25274,1
5302,generation,Q11398090,has part,distribution,Q200726,1
5303,generation,Q11398090,has effect,economic,Q8134,1
5304,generating,Q159719,has cause,income,Q850210,1
5305,global,Q13780930,has part,mea sures,id-less,1
5306,generate revenues,id-less,has effect,wealth,Q200535,1
5307,generate income,id-less,has cause,economic base,Q753582,1
5308,generate,Q2219080,product or material produced,capital,Q193893,1
5309,generalized HIV epidemic with reproductive aged,id-less,country,Liberia,Q1014,1
5310,general waste,Q11353064,area,12,Q36977,1
5311,general readiness index,id-less,facet of,services,Q114080183,1
5312,general government health expenditure,id-less,subclass of,general government expenditure,id-less,1
5313,general education,Q16682237,has part,vocational education,Q6869278,1
5314,geographical,Q1071,has part,advantages,Q73223275,1
5315,geographical location,Q2221906,country,Lao PDR,Q819,1
5316,geography,Q1071,studies,access,Q80689,1
5317,geological,Q193842,studies,mineral,Q7946,1
5318,global,Q13780930,has part,institutions,Q27711101,1
5319,global,Q13780930,has part,diplomacy,Q1889,1
5320,global,Q13780930,has part,country,Q6256,1
5321,global,Q13780930,has part,Liberia,Q1014,1
5322,global,Q13780930,has part,Influent,Q47468023,1
5323,global,Q13780930,creator,World Health Organisation,Q93636225,1
5324,girl’s,Q152563,subclass of,adolescent,Q1492760,1
5325,girls’ empowerment,Q90113721,facet of,women,Q467,1
5326,girls in school,id-less,subclass of,children,Q7569,1
5327,girls,Q6581072,subclass of,children,Q7569,1
5328,girls,Q6581072,subclass of,Sexual violence,Q558075,1
5329,girls,Q6581072,instance of,gender,Q48277,1
5330,girls,Q6581072,has cause,GBV,Q1500919,1
5331,girls,Q6581072,follows,women,Q467,1
5332,girls,Q6581072,facet of,Gender equality,Q113453,1
5333,girls,Q6581072,different from,boys,Q3010,1
5334,girl,Q3031,different from,adolescent,Q1492760,1
5335,good condition,Q67029161,subclass of,condition,Q12136,1
5336,goods,Q2424752,part of,commercial production,Q51383925,1
5337,goods,Q2424752,part of,market,Q330284,1
5338,government,Q7188,product or material produced,services,Q114080183,1
5339,government budget,Q271855,has part,GDP,Q12638,1
5340,government agencies,Q327333,has part,local administrations,Q58292819,1
5341,government,Q7188,subsidiary,security forces,Q7444961,1
5342,government,Q7188,subsidiary,State Department for Planning,id-less,1
5343,government,Q7188,subsidiary,SP,Q175,1
5344,government,Q7188,subsidiary,Private Sector Finance Fund,id-less,1
5345,government,Q7188,subsidiary,PAPD,Q2104671,1
5346,government,Q7188,subclass of,spheres of government,id-less,1
5347,government,Q7188,product or material produced,revenue,Q850210,1
5348,goods,Q2424752,part of,markets,Q110249433,1
5349,government,Q7188,part of,political,Q82955,1
5350,government,Q7188,part of,partners,Q3046146,1
5351,government,Q7188,part of,partner,Q728646,1
5352,government,Q7188,part of,National,Q53247,1
5353,government,Q7188,owner of,debt,Q3196867,1
5354,government,Q7188,owner of,central government accounts,id-less,1
5355,government,Q7188,number of participants,60,Q79998,1
5356,government,Q7188,member of political party,NDP,Q130765,1
5357,government commits to fully,id-less,part of,government,Q7188,1
5358,government commits to transparency,id-less,facet of,transparency,Q3026325,1
5359,government data exchange system,id-less,part of,Project to improve and develop the government data exchange system,id-less,1
5360,government e-mail system,id-less,instance of,e-mail,Q9158,1
5361,government services,Q161837,located in the administrative territorial entity,Monrovia,Q3748,1
5362,government sees both,id-less,part of,government,Q7188,1
5363,government sector,Q294217,has part,central,Q57525,1
5364,government revenue,Q2509483,part of,fiscal situation,id-less,1
5365,government processes,id-less,facet of,openness in government,id-less,1
5366,government policies,Q5589419,facet of,social problems,Q1920219,1
5367,government offices,Q42430922,part of,ministries,Q192350,1
5368,government of Liberia,id-less,country,Liberia,Q1014,1
5369,government ministries,Q192350,part of,e-government platform,id-less,1
5370,government interventions,Q59638586,subclass of,reports,Q10870555,1
5371,government institutions,Q25058977,has part,enabling,Q5375150,1
5372,government institutions,Q25058977,country,Liberia,Q1014,1
5373,government has adopted 160 recommendations,id-less,has part,66,Q712966,1
5374,government expenditure,Q5588831,subclass of,total government expenditure,id-less,1
5375,government expenditure,Q5588831,has part,education sector,Q30314934,1
5376,government expenditure,Q5588831,area,2,Q200,1
5377,government expenditure,Q5588831,area,17,Q40118,1
5378,government,Q7188,member of,ILO,Q35936,1
5379,government,Q7188,instance of,sectors,Q2739810,1
5380,government,Q7188,instance of,policy level,Q60113897,1
5381,government,Q7188,field of work,domestic policies,Q105888533,1
5382,government,Q7188,different from,nonprofit,Q163740,1
5383,government,Q7188,applies to jurisdiction,nationwide,Q6979886,1
5384,government,Q7188,applies to jurisdiction,country,Q6256,1
5385,government,Q7188,applies to jurisdiction,communities,Q177634,1
5386,governing committee,id-less,subclass of,committee,Q865588,1
5387,governed,Q85764146,facet of,SOEs,Q10041,1
5388,governance structures,Q98101674,has part,capacity,Q1347367,1
5389,governance reforms,Q114619473,facet of,efficiency of the tax,id-less,1
