,head_text,head_wiki_id,relation,tail_text,tail_wiki_id,count
3291,development activities,Q39624740,has part,development,Q1074523,1
3292,declaration of the Prime Minister,id-less,facet of,Gender Equality,Q113453,1
3293,inland water,Q863944,different from,rail,Q26623,1
3294,housing supply,Q104899167,facet of,reforms,Q900406,1
3295,data espionage,id-less,subclass of,data acquisition,Q1172399,1
3296,data gap,Q108690447,facet of,statistics,Q12483,1
3297,housing with disaster,id-less,facet of,disaster,Q3839081,1
3298,inland transportation,Q111965418,subclass of,resorts,Q30106156,1
3299,hovercraft,Q185757,subclass of,ships,Q11446,1
3300,development,Q1074523,subclass of,governance,Q1553864,1
3301,hu ge export,id-less,facet of,hu ge,Q1101496,1
3302,development,Q1074523,studied by,Development economists,id-less,1
3303,inland surface water quality,id-less,facet of,Given river,id-less,1
3304,hu man,Q3141775,subclass of,Sedimentation,Q635485,1
3305,housing situation,Q64405143,facet of,housing,Q188507,1
3306,inland water transport,Q112213869,subclass of,inter-modal transport,id-less,1
3307,inland water transport,Q112213869,subclass of,road transport,Q516739,1
3308,housing sector,Q111714007,has part,housing,Q188507,1
3309,human resources,Q5467169,facet of,City Corporations,id-less,1
3310,data centre,Q671224,part of,cloud,Q8074,1
3311,innovation,Q174165,has effect,competitive,Q319676,1
3312,data centre,Q671224,subclass of,ICT architecture,id-less,1
3313,development budget,id-less,opposite of,revenue budget,id-less,1
3314,data consumption,id-less,facet of,socio,Q21201,1
3315,innovation,Q174165,has cause,research,Q42240,1
3316,innovation,Q174165,has cause,idea generation,Q113212941,1
3317,innovation,Q174165,has cause,diffusion of technology,Q107658983,1
3318,development advantage,id-less,has cause,water connectivity,Q57267365,1
3319,declared free from,id-less,country,Bangladesh,Q902,1
3320,inland water transport,Q112213869,subclass of,transport,Q7590,1
3321,innovation,Q174165,has cause,basic research,Q964754,1
3322,innovation,Q174165,has cause,R&D,Q129,1
3323,inflation targets,Q57857198,facet of,sector,Q3958441,1
3324,innovating,Q110716516,subclass of,manufacturing,Q187939,1
3325,inno-vation,id-less,instance of,scalable growth model,id-less,1
3326,innate capabilities,id-less,has effect,training,Q216033,1
3327,housing sector,Q111714007,product or material produced,housing,Q188507,1
3328,inland waterway development strategy,id-less,facet of,inland waterway,Q6034828,1
3329,inland water transport in clude,id-less,instance of,strategy,Q185451,1
3330,housing sector,Q111714007,subclass of,policies,Q47011897,1
3331,development,Q1074523,said to be the same as,economic development,Q4530482,1
3332,inland movement,id-less,subclass of,freight,Q651658,1
3333,development,Q1074523,part of,survival,Q21030988,1
3334,hub,Q9004934,product or material produced,intermediate goods,Q105912789,1
3335,ingredient,Q10675206,subclass of,raw material,Q192355,1
3336,infrastructures,Q50817466,part of,logistics,Q177777,1
3337,human,Q5,has part,capital,Q193893,1
3338,human,Q5,has part,financial costs of care,Q94173269,1
3339,human,Q5,has part,physical,Q413,1
3340,human,Q5,has part,physical capital,Q990550,1
3341,inflows of remittances,id-less,subclass of,migrant worker outflow,id-less,1
3342,infrastructures,Q50817466,part of,allied services,Q30286686,1
3343,infrastructure support services,id-less,subclass of,regulatory,Q428148,1
3344,infrastructure supply,id-less,subclass of,PPP,Q221096,1
3345,infrastructure sector,id-less,part of,GDP,Q12638,1
3346,infrastructure providers,id-less,subclass of,service providers,Q6934602,1
3347,human,Q5,has part,well-being,Q7981051,1
3348,infrastructure projects,Q98459269,subclass of,private sector investment,id-less,1
3349,infrastructure projects,Q98459269,has effect,cost,Q240673,1
3350,data privacy,Q456632,subclass of,issues,Q27711315,1
3351,infrastructure projects,Q98459269,facet of,urban development,Q69883,1
3352,infrastructure projects,Q98459269,facet of,transformational,Q1411840,1
3353,influential study,id-less,main subject,income distribution,Q3915542,1
3354,infrastructure investments,id-less,has effect,urbanization,Q161078,1
3355,de -worming,id-less,subclass of,parasitic diseases,Q1601794,1
3356,infrastructure investment,Q2731013,part of,public sector,Q294217,1
3357,decision-making,Q1331926,part of,management,Q2920921,1
3358,inherent potential,Q46643444,facet of,youth,Q190007,1
3359,inheritan ce,id-less,facet of,CEDAW,Q277072,1
3360,data privacy,Q456632,facet of,digitization,Q843958,1
3361,data points to the evidence,id-less,facet of,evidence,Q176763,1
3362,hubs,Q110843318,said to be the same as,centres,Q68773434,1
3363,inland fisheries,Q863904,opposite of,marine fisheries,Q105341650,1
3364,inland,Q4164699,subclass of,tran sport,id-less,1
3365,inland,Q4164699,opposite of,sea,Q165,1
3366,inland,Q4164699,opposite of,coast,Q93352,1
3367,injuries,Q193078,number of participants,111,Q30640,1
3368,injuries,Q193078,number of participants,100,Q37413,1
3369,data management,Q1149776,part of,policy making,Q3907287,1
3370,injecting drug users,Q81549059,practiced by,sex workers,Q852857,1
3371,inject drugs,id-less,subclass of,opiate substitution therapy,id-less,1
3372,inflows of FDI,id-less,part of,remittance inflows,Q110591215,1
3373,data privacy,Q456632,facet of,antitrust,Q326498,1
3374,huge capital,id-less,part of,high technology,Q466410,1
3375,initiatives,Q21499745,part of,programmes,Q39071357,1
3376,data privacy,Q456632,facet of,SLA,Q1609326,1
3377,initially,Q53737447,has cause,the pandemic,Q99578927,1
3378,decisions,Q114509025,has effect,actions,Q113649142,1
3379,initial conditions,Q100137407,has part,factor endowments,Q63214570,1
3380,initia tive,id-less,subclass of,resource mobilization,Q7315830,1
3381,inhibit,Q954845,opposite of,ynergistic,id-less,1
3382,inheritance,Q200303,subclass of,property rights,Q1400881,1
3383,inheritance,Q200303,subclass of,law,Q7748,1
3384,infrastructure,Q121359,part of,planning,Q309100,1
3385,infrastructure,Q121359,part of,marketing,Q39809,1
3386,infrastructure,Q121359,part of,nation al building institutions,id-less,1
3387,decentralized,Q110433895,subclass of,service delivery,Q88514508,1
3388,informal,Q77768943,subclass of,work,Q6958747,1
3389,debt-to-GDP ratio,Q1559695,facet of,balance of payments,Q140845,1
3390,informal workers,Q40917275,subclass of,self -employed,id-less,1
3391,informal settlements,Q59579802,subclass of,slums,Q201759,1
3392,human development,Q2347178,subclass of,prioritized,Q47297602,1
3393,informal settlements,Q59579802,subclass of,slum,Q201759,1
3394,informal settlement,Q96382144,subclass of,slums,Q201759,1
3395,debt/GDP ratio,id-less,facet of,balance,Q134566,1
3396,decade,Q39911,has part,5.26 per cent,id-less,1
3397,human development strategy,id-less,subclass of,strategy,Q185451,1
3398,informal activities,id-less,part of,agriculture,Q11451,1
3399,decade,Q39911,has part,next decade,Q106338714,1
3400,human development targets,id-less,country,Bangladesh,Q902,1
3401,informal activities,id-less,subclass of,services,Q114080183,1
3402,informal services,id-less,part of,agriculture,Q11451,1
3403,informal service sector,id-less,subclass of,service sector,Q55638,1
3404,informal activities,id-less,subclass of,wage,Q6821213,1
3405,human energies,id-less,country,Bangladesh,Q902,1
3406,informal segment,id-less,part of,informal economy,Q944235,1
3407,informal sectors,id-less,part of,public expenditure,Q7257739,1
3408,decade,Q39911,instance of,6% average annual growth performance,id-less,1
3409,decentralized,Q110433895,subclass of,departure process,id-less,1
3410,decades,Q73433037,followed by,next few decades,id-less,1
3411,debt-servicing,id-less,subclass of,loan financing,id-less,1
3412,debt-servicing,id-less,subclass of,borrowing,Q103808,1
3413,development,Q1074523,has part,gas exploration,id-less,1
3414,debt to GDP ratio,Q1559695,part of,fiscal framework,id-less,1
3415,development,Q1074523,has part,funding,Q6055890,1
3416,information and communication technology,Q104412614,facet of,health,Q12147,1
3417,debt sustainability,Q112933546,subclass of,manageable,Q13170327,1
3418,information and communication technologies,Q59487439,has part,e-services,Q56556454,1
3419,human development,Q2347178,has part,growth,Q1342838,1
3420,information,Q11028,used by,communications technology,Q1780509,1
3421,information,Q11028,used by,citizens,Q50602,1
3422,decentralized approach,Q37243009,followed by,participatory flood,Q114291485,1
3423,human development,Q2347178,has part,poverty reduction,Q1824165,1
3424,information,Q11028,subclass of,learning,Q133500,1
3425,information,Q11028,subclass of,knowledge,Q9081,1
3426,information,Q11028,said to be the same as,public good,Q272458,1
3427,information,Q11028,part of,communication,Q11024,1
3428,information,Q11028,has part,services,Q114080183,1
3429,information,Q11028,has part,service,Q7406919,1
3430,debt sustainability,Q112933546,subclass of,ratio,Q3481047,1
3431,information,Q11028,has part,ser vices,id-less,1
3432,information,Q11028,has part,market linkages,Q57545745,1
3433,information,Q11028,has effect,training,Q216033,1
3434,information,Q11028,has effect,dissemination,Q105460363,1
3435,debt sustainability issue,id-less,facet of,debt servicing,id-less,1
3436,information,Q11028,has effect,data,Q42848,1
3437,information,Q11028,facet of,deceased person,Q18093576,1
3438,decent jobs,id-less,subclass of,employment,Q656365,1
3439,informal sector enterprises,id-less,subclass of,Private companies,Q30892071,1
3440,informal sector,Q944235,subclass of,working con ditions,id-less,1
3441,informal sector,Q944235,subclass of,workers,Q178790,1
3442,decentralization of power,Q114001024,part of,pluralistic democracy,id-less,1
3443,informal economy,Q944235,has part,informal sector,Q944235,1
3444,development,Q1074523,has part,exploration,Q6502154,1
3445,decentralization,Q188961,subclass of,urban governance,Q107248826,1
3446,development,Q1074523,has part,development sector,id-less,1
3447,human resource development,Q5366892,facet of,manpower,Q1472539,1
3448,development,Q1074523,has part,Design,Q82604,1
3449,decentralization in Bangladesh,id-less,country,Bangladesh,Q902,1
3450,informal sector,Q944235,has part,day labourer,Q897359,1
3451,informal sector,Q944235,has part,Alth ough Plan,id-less,1
3452,informal provision,Q39355682,part of,formal,Q2144456,1
3453,informal private services,id-less,opposite of,Organised private service delivery,id-less,1
3454,decentralization of migration governance,id-less,has part,decentralization of training facilities,id-less,1
3455,informal institution,Q105321731,said to be the same as,Th is informal institution,id-less,1
3456,informal employment,Q58191730,subclass of,youth work,Q1711247,1
3457,informal employment,Q58191730,subclass of,wage,Q6821213,1
3458,informal employment,Q58191730,subclass of,labour,Q9630,1
3459,informal economy,Q944235,has part,informal segment,id-less,1
3460,informal employment,Q58191730,subclass of,employment,Q656365,1
3461,informal employment,Q58191730,part of,economic,Q8134,1
3462,informal economy,Q944235,has part,manufacturing,Q187939,1
3463,development,Q1074523,has effect,success,Q50000,1
3464,informal economy,Q944235,subclass of,jobs,Q392825,1
3465,human resource development,Q5366892,facet of,inclusive growth,Q17121563,1
3466,informal credit source,id-less,subclass of,financing institution,Q38801786,1
3467,decentralization,Q188961,subclass of,revenues,Q106395474,1
3468,informal sector,Q944235,subclass of,households,Q64873892,1
3469,human health,Q113989432,conferred by,WHO,Q7817,1
3470,informal channels,id-less,subclass of,remittance,Q1351807,1
3471,human health,Q113989432,facet of,health,Q12147,1
3472,informal sector,Q944235,subclass of,unemployed,Q28790169,1
3473,informal sector,Q944235,subclass of,land development,Q6484056,1
3474,human health,Q113989432,has cause,COVID -19,Q112712553,1
3475,decent work,Q827081,subclass of,employment,Q656365,1
3476,informal sector,Q944235,subclass of,jobs,Q392825,1
3477,human resource development,Q5366892,facet of,poverty,Q10294,1
3478,decentralization,Q188961,facet of,participatory development,Q7140447,1
3479,human interference,Q84081623,has effect,Degradation of wetlands,id-less,1
3480,decentralization,Q188961,part of,third pillar,id-less,1
3481,informal constraints,id-less,opposite of,formal rules,Q113098779,1
3482,informal sector,Q944235,subclass of,generated waste,id-less,1
3483,informal sector,Q944235,subclass of,businesses,Q17708761,1
3484,human interference,Q84081623,has effect,cyclone,Q79602,1
3485,informal sector,Q944235,part of,rural,Q7380465,1
3486,decentralization of training facilities,id-less,part of,decentralization of migration governance,id-less,1
3487,informal sector,Q944235,part of,informal economy,Q944235,1
3488,informal sector,Q944235,part of,contributory pension,Q13113023,1
3489,human resource,Q2625010,has part,capacity,Q1347367,1
3490,decentralization,Q188961,instance of,agenda,Q4692030,1
3491,human development,Q2347178,has part,economic growth,Q189833,1
3492,debt sustainability,Q112933546,facet of,comfortable,Q28451377,1
3493,de ath,Q16865401,has effect,stunting,Q7628767,1
3494,infrastructure,Q121359,part of,administration,Q5283295,1
3495,human capital,Q165687,subclass of,developing,Q3025401,1
3496,infrastructure,Q121359,part of,Table 6.5,id-less,1
3497,infrastructure,Q121359,part of,Institutional development,Q37146799,1
3498,debt,Q3196867,has cause,ind icators,id-less,1
3499,infrastructure,Q121359,part of,GDP,Q12638,1
3500,infrastructure,Q121359,part of,Ecosystem,Q37813,1
3501,human capital,Q165687,subclass of,good,Q15290,1
3502,infrastructure,Q121359,part of,Economic Zone,Q87060922,1
3503,infrastructure,Q121359,location,rural,Q7380465,1
3504,infrastructure,Q121359,located in the administrative territorial entity,districts,Q5283500,1
3505,development,Q1074523,has effect,employment opportunities,Q2266417,1
3506,infrastructure,Q121359,has part,water resources,Q1049799,1
3507,housing projects,id-less,subclass of,social housing,Q6532502,1
3508,decision,Q16513426,part of,process,Q10843872,1
3509,infrastructure,Q121359,has part,warehousing,Q11765978,1
3510,infrastructure,Q121359,has part,supply,Q166656,1
3511,infrastructure,Q121359,has part,research facilities,Q79906832,1
3512,human capital,Q165687,subclass of,investment,Q4290,1
3513,infrastructure,Q121359,has part,power sector,Q18127387,1
3514,infrastructure,Q121359,has part,jects,id-less,1
3515,infrastructure,Q121359,has part,human capital,Q165687,1
3516,human capital,Q165687,subclass of,investments,Q114500150,1
3517,human capital,Q165687,subclass of,policy,Q1156854,1
3518,decision -making forums,id-less,part of,associations,Q60306534,1
3519,deaths occur each year due to injury,id-less,facet of,Road Safety and Injury Prevention,id-less,1
3520,debt strategy,id-less,has part,real,Q173117,1
3521,infrastructure,Q121359,part of,area,Q56061,1
3522,de termine,id-less,facet of,urban population,Q4145472,1
3523,human capital,Q165687,has part,technologies,Q11016,1
3524,informal,Q77768943,subclass of,revenue-generating tax,id-less,1
3525,informal employmen,Q58191730,subclass of,Proportion of informal employmen,id-less,1
3526,human capital,Q165687,has part,training,Q216033,1
3527,infrastructure,Q121359,part of,management,Q2920921,1
3528,informal,Q77768943,subclass of,service,Q7406919,1
3529,development,Q1074523,has part,objective,Q4503831,1
3530,infrastructure,Q121359,part of,internet,Q75,1
3531,human capital,Q165687,part of,organizational infrastructure,Q62062133,1
3532,death penalty,Q8454,country,Bangladesh,Q902,1
3533,deaths,Q4,has cause,infections,Q166231,1
3534,deaths,Q4,has part,missing persons,Q388505,1
3535,infrastructure,Q121359,part of,governance,Q1553864,1
3536,infrastructure,Q121359,part of,external,Q41482,1
3537,infrastructure,Q121359,part of,digital ecosys tem,id-less,1
3538,infrastructure,Q121359,part of,departments,Q643589,1
3539,human capital,Q165687,part of,physical,Q413,1
3540,development,Q1074523,has effect,employment,Q656365,1
3541,development,Q1074523,has part,labour market,Q305186,1
3542,human capital,Q165687,subclass of,capital,Q193893,1
3543,infrastructure,Q121359,part of,colleges,Q762266,1
3544,decision making,Q1331926,part of,economic,Q8134,1
3545,decentralized water management,id-less,instance of,evolution,Q1063,1
3546,debt,Q3196867,has part,interest cost,id-less,1
3547,human resource development,Q5366892,part of,employment generation,Q60531969,1
3548,debt management,Q113332752,subclass of,aid,Q2827815,1
3549,human capital development,Q47738106,has part,skill development,Q46085113,1
3550,infrastructural,Q107407615,subclass of,facilities,Q15761653,1
3551,infrastructural,Q107407615,part of,service provider,Q2169973,1
3552,infras tructure,id-less,subclass of,service delivery system,id-less,1
3553,debt service as percent of GDP,id-less,subclass of,Total debt service,id-less,1
3554,information's disclosure,id-less,part of,right to information,Q2725604,1
3555,information technology,Q11661,subclass of,information,Q11028,1
3556,information system,Q121182,has part,learning,Q133500,1
3557,human capital formation,Q50070696,part of,economy,Q159810,1
3558,debt service obligations,id-less,country,Bangladesh,Q902,1
3559,human developmen t opportunities,id-less,facet of,human developmen t,id-less,1
3560,debt service payments,id-less,facet of,external debt,Q461319,1
3561,information services,Q11492760,part of,594,Q33625,1
3562,information module,Q16927971,part of,hosted,Q111525281,1
3563,debt service payments,id-less,facet of,public debt,Q3024789,1
3564,information management,Q579488,facet of,education,Q8434,1
3565,information flow,Q10283002,has part,training,Q216033,1
3566,debt service payments,id-less,part of,total government,id-less,1
3567,human development,Q2347178,has part,GDP growth,Q98519467,1
3568,information exchange,Q6031064,facet of,ICT,Q5268834,1
3569,information and communication technology,Q104412614,subclass of,knowledge-based economy,Q57767219,1
3570,human development,Q2347178,has part,economic,Q8134,1
3571,debt servicing capabilities,id-less,facet of,debt,Q3196867,1
3572,infrastructural facilities,Q57488143,part of,technology diffusion,Q105900510,1
3573,human capital base,id-less,facet of,poverty reduction,Q1824165,1
3574,human capital base,id-less,country,Bangladesh,Q902,1
3575,debt repayment,Q74327698,has cause,Borrowing,Q103808,1
3576,infrastructure,Q121359,has part,human,Q5,1
3577,debt management reforms,id-less,facet of,public borrowing,id-less,1
3578,decentralized water management,id-less,facet of,BDP2100,id-less,1
3579,infrastructure,Q121359,has part,housing,Q188507,1
3580,debt obligation,Q67097324,subclass of,obligation,Q2648051,1
3581,infrastructure,Q121359,has part,fuel,Q42501,1
3582,infrastructure,Q121359,has effect,economic growth,Q189833,1
3583,infrastructure,Q121359,has cause,urbanization,Q161078,1
3584,infrastructure,Q121359,facet of,water insecurity,Q39606165,1
3585,infrastructure,Q121359,facet of,socio -economic development,id-less,1
3586,infrastructure,Q121359,facet of,resilience,Q219416,1
3587,infrastructural facilities and services,id-less,part of,library network,Q26271642,1
3588,infrastructure,Q121359,facet of,resettlement,Q15589476,1
3589,infrastructure,Q121359,facet of,quality of life,Q13100823,1
3590,infrastructure,Q121359,facet of,innovation,Q174165,1
3591,infrastructure,Q121359,facet of,growth,Q1342838,1
3592,debt repayments,id-less,facet of,debt,Q3196867,1
3593,infrastructure,Q121359,facet of,Road,Q34442,1
3594,decentralized management,Q70476616,facet of,water resources,Q1049799,1
3595,infrastructure,Q121359,facet of,Infrastructure,Q121359,1
3596,human capital,Q165687,use,productive purposes,id-less,1
3597,infrastructure,Q121359,facet of,Digital Bangladesh,Q65318844,1
3598,innovation,Q174165,has effect,productivity growth,Q1291847,1
3599,innovation,Q174165,subclass of,intermediary,Q1666223,1
3600,innovation,Q174165,has effect,quality of life,Q13100823,1
3601,inter -agency,id-less,has part,inter -ministe,id-less,1
3602,hospital,Q16917,subclass of,health services,Q9353606,1
3603,customer service,Q1060653,has part,zero,Q204,1
3604,intensive livestock production,Q71525492,subclass of,homestead,Q5890494,1
3605,intensity,Q1061524,part of,frequency,Q11652,1
3606,intended outcome,Q41108188,opposite of,good policies,Q50253547,1
3607,customer service,Q1060653,subclass of,delivery,Q7590,1
3608,intelligent networks,Q106335576,subclass of,networks,Q15758936,1
3609,intelligence,Q83500,subclass of,software,Q7397,1
3610,intellectuals,Q58968,field of this occupation,literature,Q8242,1
3611,intellectual skills,id-less,has part,physical,Q413,1
3612,intellectual property,Q131257,subclass of,property rights,Q1400881,1
3613,hospital,Q16917,use,care,Q699385,1
3614,customer service,Q1060653,subclass of,improvement,Q21255975,1
3615,intellectual property,Q131257,instance of,disciplines,Q3700279,1
3616,intellectual property,Q131257,has effect,Property rights,Q1400881,1
3617,intellectual,Q58968,studies,knowledge,Q9081,1
3618,integration,Q80091,part of,value chain,Q646107,1
3619,integration,Q80091,has part,synchronis ation,id-less,1
3620,integration,Q80091,has cause,trade liberalization,Q59649338,1
3621,integration,Q80091,facet of,world economy,Q473750,1
3622,hospital,Q16917,use,health insurance premium,Q314989,1
3623,integration,Q80091,facet of,migration continuum,id-less,1
3624,integration,Q80091,facet of,climate change,Q125928,1
3625,hospital equipment,Q71954560,has parts of the class,PPE,Q1333024,1
3626,hospital services management,id-less,part of,HPNSP,id-less,1
3627,intentionally plan,id-less,facet of,obsolescence,Q282744,1
3628,inter -city transportation,id-less,instance of,mode of transportation,Q334166,1
3629,integrating,Q2734005,facet of,global economy,Q473750,1
3630,inter -district,id-less,different from,highway,Q269949,1
3631,interconnected world,id-less,has part,planet,Q634,1
3632,curriculum,Q207137,practiced by,teachers,Q1211139,1
3633,interconnected world,id-less,has part,"exclusion from accessing, adopting or.",id-less,1
3634,curriculum development,Q16911265,facet of,education,Q8434,1
3635,interconnected economies,id-less,subclass of,transmission of ideas,id-less,1
3636,hospital,Q16917,subclass of,educational institution,Q2385804,1
3637,curriculum development process,Q69154373,facet of,graduates,Q18541326,1
3638,interbank,Q2835558,subclass of,foreign exchange market,Q66076,1
3639,interactions,Q4650721,has part,economic agents,Q34139110,1
3640,hospital,Q16917,subclass of,health personnel,Q59283400,1
3641,inter-regional,Q4288862,has part,inter-district,Q1510699,1
3642,inter-modal transport,id-less,subclass of,transport network,Q358078,1
3643,customer,Q852835,connects with,lines,Q27910497,1
3644,inter-district,Q1510699,part of,inter-regional,Q4288862,1
3645,inter-district,Q1510699,different from,highway,Q269949,1
3646,customer care,Q1792075,subclass of,services,Q114080183,1
3647,customer driven,Q5196422,subclass of,organizations,Q43229,1
3648,inter-city highways,id-less,subclass of,inland water transport,Q112213869,1
3649,inter est rate structure,id-less,facet of,efficiency of the banking system,Q112910136,1
3650,inter -tidal zone,id-less,subclass of,coast,Q93352,1
3651,customer insights,id-less,subclass of,research,Q42240,1
3652,inter -modal coordination,id-less,uses,road,Q34442,1
3653,inter -modal balance,id-less,has part,land water transportation,id-less,1
3654,inter -ministerial,id-less,subsidiary,social security programmes,id-less,1
3655,inter -ministe,id-less,part of,inter -agency,id-less,1
3656,hospitality,Q815825,has part,tour guidance,id-less,1
3657,development planning cycle,id-less,instance of,stage,Q194428,1
3658,interconnectivity,Q17121468,subclass of,Access,Q80689,1
3659,cyber threats,Q56887869,subclass of,skills,Q10670181,1
3660,integrated,Q36578,part of,market,Q330284,1
3661,integrated,Q36578,facet of,transportation system,Q924286,1
3662,integrat ed view,id-less,facet of,operational procedures,Q26365296,1
3663,integ rated,id-less,facet of,marketing network,Q113484144,1
3664,inte rventions,id-less,part of,innovation opportunities,Q42969183,1
3665,inte nsive,id-less,subclass of,investment,Q4290,1
3666,cybercrime,Q29137,part of,online,Q73368,1
3667,intangible,Q83649864,subclass of,tangible,Q223557,1
3668,cybercrime,Q29137,subclass of,prevention,Q1717246,1
3669,cybercrimes,Q40890542,subclass of,ICT,Q5268834,1
3670,intangible,Q83649864,subclass of,property,Q937228,1
3671,intake,Q2473660,part of,Good health,Q5582640,1
3672,intake,Q2473660,has part,minerals,Q7946,1
3673,hotel,Q27686,subclass of,restaurant,Q11707,1
3674,intake,Q2473660,facet of,nutrition,Q2138622,1
3675,cycle,Q11442,has cause,poverty,Q10294,1
3676,cycled,Q5198184,subclass of,earnings,Q5326940,1
3677,hotel,Q27686,use,hospitality industry,Q1495452,1
3678,insurmountable,Q111603445,different from,steep,Q9344831,1
3679,insurance service,Q6042344,subclass of,service,Q7406919,1
3680,hotspots,Q105131,facet of,geographical,Q1071,1
3681,insurance schemes,Q6972303,has part,impor tant,id-less,1
3682,insurance scheme,Q6972303,practiced by,farmer,Q131512,1
3683,insurance programmes,id-less,facet of,insurance,Q43183,1
3684,house,Q3947,studied by,construction,Q385378,1
3685,integrated,Q36578,subclass of,market,Q330284,1
3686,integrated approach,Q64222191,subclass of,holistic,Q192891,1
3687,integrated watershed management,Q51309051,facet of,waterfall,Q34038,1
3688,integrated development,Q13741,subclass of,development,Q1074523,1
3689,hospitals,Q16917,part of,PHC,Q623543,1
3690,integrated water management,Q107075442,has part,flood control,Q1187968,1
3691,integrated waste management,Q112884474,subclass of,plant,Q756,1
3692,integrated vector management,Q37018655,subclass of,interventions,Q15763635,1
3693,integrated unit,Q23921745,use,flood control,Q1187968,1
3694,customers,Q2979031,part of,postal,Q700905,1
3695,host count ries,id-less,facet of,immigration policies,Q6005115,1
3696,customs admini stration,id-less,different from,lined bond administration,id-less,1
3697,customs administration,Q182290,facet of,supply-side constraints behind-the-border,id-less,1
3698,hostel,Q654772,subclass of,accommodation,Q3947,1
3699,integrated transport planning,id-less,facet of,traffic dynamics,Q58911670,1
3700,integrated transport planning,id-less,facet of,intermodal transport,Q1675313,1
3701,customs station,id-less,said to be the same as,land port,Q92292018,1
3702,integrated resource,Q112118959,subclass of,water management,Q1501619,1
3703,hostels,Q4070909,subclass of,schools,Q3914,1
3704,cyber,Q3008124,part of,internet,Q75,1
3705,integrated policy,Q36824947,subclass of,policy,Q1156854,1
3706,development planning,Q108059815,subclass of,formulation,Q3077570,1
3707,integrated planning,Q16201216,facet of,road construction,Q2349677,1
3708,cyber safety awareness,id-less,subclass of,Protection from IT based crime,id-less,1
3709,integrated education,Q2251268,has part,progr amme,id-less,1
3710,cyber saviour,id-less,subclass of,services,Q114080183,1
3711,integrated disease surveillance,Q25110458,subclass of,surveillance,Q334401,1
3712,cyber space,Q109463841,subclass of,threat,Q707125,1
3713,hotel,Q27686,part of,tourism industry,Q9323634,1
3714,interconnecting,Q64831201,facet of,IoT,Q251212,1
3715,interconnectivity,Q17121468,subclass of,access,Q80689,1
3716,innovation,Q174165,has part,Technology,Q11016,1
3717,current tariff structure,id-less,instance of,archaic,Q181970,1
3718,international,Q1072012,subclass of,collaboration,Q1145523,1
3719,international,Q1072012,subclass of,airports,Q1248784,1
3720,international,Q1072012,subclass of,air transport,Q1757562,1
3721,international,Q1072012,subclass of,air services,Q100579813,1
3722,homestead,Q5890494,subclass of,productivity enhancement,Q42326957,1
3723,current year,Q56389217,has part,current year scenario,id-less,1
3724,international,Q1072012,has part,youth population,id-less,1
3725,international,Q1072012,has part,right,Q76074,1
3726,homestead,Q5890494,use,gardening,Q124946,1
3727,international,Q1072012,has part,regional,Q1218597,1
3728,international,Q1072012,has part,national,Q53247,1
3729,international,Q1072012,has part,a irport,id-less,1
3730,current year scenario,id-less,part of,current year,Q56389217,1
3731,international,Q1072012,has effect,productivity growth,Q1291847,1
3732,international,Q1072012,diplomatic relation,national,Q53247,1
3733,international,Q1072012,diplomatic relation,National,Q53247,1
3734,international,Q1072012,country,Bangladesh,Q902,1
3735,international,Q1072012,contains administrative territorial entity,Bangladesh,Q902,1
3736,honking,Q72423232,has effect,noise pollution,Q92251,1
3737,internationa l,id-less,subclass of,travel,Q61509,1
3738,internatio nal,id-less,subclass of,financing,Q6055890,1
3739,internat ional,id-less,subclass of,domestic,Q144,1
3740,horitaki,id-less,parent taxon,lotkon,id-less,1
3741,internal migration,Q863941,has effect,urban labour force,id-less,1
3742,internal migration,Q863941,has effect,external job creation through migration,id-less,1
3743,current trade regime,id-less,follows,past decade,Q34274408,1
3744,international,Q1072012,subclass of,shipping,Q155930,1
3745,internal audit,Q6452684,subclass of,internal controls,Q54523096,1
3746,homestead,Q5890494,subclass of,farm,Q131596,1
3747,international examples,Q37179402,subclass of,practice,Q1751775,1
3748,homeless,Q29325697,subclass of,landless,Q65086008,1
3749,international digital connectivity,id-less,subclass of,connectivity,Q72897900,1
3750,international demand,Q58286272,opposite of,domestic,Q144,1
3751,international competitiveness,Q11742556,facet of,agencies,Q392918,1
3752,current account surplus,id-less,part of,economy,Q159810,1
3753,international compariso n,id-less,facet of,ICT,Q5268834,1
3754,homeless,Q29325697,subclass of,people,Q5,1
3755,homestead,Q5890494,area,m3,Q25517,1
3756,international comparator level,id-less,main subject,labour productivity,Q628895,1
3757,international commitments,Q44739477,facet of,aid,Q2827815,1
3758,international collaboration,Q63444455,facet of,antitrust,Q326498,1
3759,international carriers,id-less,subclass of,carriers,Q587809,1
3760,international capital market,Q5969652,has part,Bangladesh,Q902,1
3761,current income inequality,id-less,instance of,0.45,Q48453644,1
3762,current prices,Q51407239,opposite of,constant,Q186509,1
3763,current spending,id-less,part of,national budget,Q271855,1
3764,international cable,Q39706616,subclass of,cables,Q18048562,1
3765,international c onnection,id-less,subclass of,generation,Q11398090,1
3766,international best practices,Q86562571,subclass of,business practices,Q105876051,1
3767,international airport,Q644371,different from,domestic airport,Q837800,1
3768,development project,Q66209177,practiced by,Project director,Q3029431,1
3769,international airport,Q644371,country,Bangladesh,Q902,1
3770,homestead,Q5890494,subclass of,Institution,Q43229,1
3771,international agenda,id-less,main subject,climate change,Q125928,1
