,head_text,head_wiki_id,relation,tail_text,tail_wiki_id,count
522,people,Q5,has effect,access,Q80689,1
523,people living on,Q88120051,said to be the same as,d,Q573,1
524,physical,Q413,subclass of,violence,Q124490,1
525,pipe line,Q100162526,subclass of,supply,Q166656,1
526,plac,Q24777719,instance of,age,Q185836,1
527,planning,Q309100,has part,inform,Q539268,1
528,planning,Q309100,has part,satisﬁed,Q7426259,1
529,plant,Q756,part of,farm,Q131596,1
530,plant and livestock gene,id-less,instance of,gene,Q7187,1
531,plant bank,Q74208559,country,na,Q49,1
532,policies,Q47011897,different from,programmes,Q39071357,1
533,policy environment,Q33943936,part of,inter alia,Q6045037,1
534,poor,Q5729485,facet of,the poor,Q21171811,1
535,Vision 2036,id-less,sport,Go,Q11413,1
536,UNITED,Q18716,has part,NA,Q49,1
537,Vision,Q162668,subclass of,diamonds,Q74038,1
538,C omm unity,id-less,part of,Environme nt,id-less,1
539,Bots wana,id-less,instance of,busine ss,id-less,1
540,Bots wana,id-less,subclass of,diamonds,Q74038,1
541,Bots wana Minin g Company,id-less,product or material produced,Beers,Q954104,1
542,Botswana,Q963,office held by head of government,Minister J.G.,id-less,1
543,Botswana,Q963,office held by head of government,President,Q30461,1
544,Botswana,Q963,owned by,De Beers,Q471891,1
545,Build T rust,id-less,instance of,rust,Q575650,1
546,Build r esilient,id-less,product or material produced,esilient,id-less,1
547,By 2030,Q39294345,point in time,2030,Q12799,1
548,"By 2030, end preventable",id-less,point in time,2030,Q12799,1
549,C,Q623,has part,4.4.3,id-less,1
550,C,Q623,has part,t,Q127,1
551,C,Q623,part of,CT,Q779,1
552,C ompe,id-less,part of,World E conomic F orum,id-less,1
553,Boteti,Q137972,located in the administrative territorial entity,Tomorr ow,id-less,1
554,CC measures,id-less,has part,reduce,Q951651,1
555,CE AND SECURITY,id-less,has part,SECURITY,Q2526135,1
556,CO 2 emission per unit of value added,id-less,facet of,CO 2,Q54814074,1
557,CT,Q779,has part,C,Q623,1
558,CT,Q779,has part,ING,Q645708,1
559,Chambe,Q180516,contains administrative territorial entity,Governme nt,id-less,1
560,Child Growth,Q113482897,part of,Health Or ganization,id-less,1
561,Child Growth Standar,Q72422686,publisher,W HO,Q88372611,1
562,Civil,Q8676,practiced by,Engineer,Q81096,1
563,Com pliance,id-less,has part,core,Q23595,1
564,Comm unity Projects over the L ast 3 Year,id-less,depicts,Figure 6,Q79984570,1
565,Comm unity Trust,id-less,subsidiary,Village Developme nt,id-less,1
566,Companie,Q257303,industry,50% share,id-less,1
567,Boteti diamond story,id-less,located in the administrative territorial entity,Orapa,Q859708,1
568,Born Ba,Q1986132,instance of,Born,Q502343,1
569,AND,Q228,has part,S,Q131,1
570,An occasion to mark the signing,id-less,depicts,Figure 1,Q22908384,1
571,AND THE S,Q204085,has part,S,Q131,1
572,AP,Q40130,located in the administrative territorial entity,AL,Q222,1
573,AP SHO,Q10354288,subclass of,SHO,Q23589,1
574,Achie v e gender,id-less,instance of,gender,Q48277,1
575,Achieve,Q10998095,has part,Goal,Q4503831,1
576,Action and the outcom,id-less,instance of,outcom,Q2995644,1
577,Adolescent birth rate,Q81897680,instance of,birth rate,Q203516,1
578,Agriculture export,Q64315233,subclass of,export,Q182722,1
579,Air 720906,id-less,point in time,720906,Q96919658,1
580,Ali,Q39619,ranking,3.2,Q29720093,1
581,All,Q1,has part,All L,Q28130581,1
582,All L,Q28130581,part of,All,Q1,1
583,All W,Q175315,has part,W,Q128,1
584,Anti-mone y launderin g,id-less,instance of,launderin,Q852100,1
585,Beijing Platform,Q31444683,located in the administrative territorial entity,Beijing,Q956,1
586,Arable A,Q99998319,instance of,Arable,Q63517725,1
587,Automati on,id-less,part of,Instru mentat ion 3,id-less,1
588,B,Q8799,subclass of,Hepatitis B,Q6853,1
589,BMinin g,id-less,product or material produced,diamonds,Q74038,1
590,BOTSW,Q963,has part,ANA VOLUNT,Q71271418,1
591,BOTSW,Q963,instance of,VOLUNT,Q1509,1
592,BOTSW,Q963,member of,ANA,Q482671,1
593,BOTSWANA DOME STICATED,id-less,instance of,STICATED,id-less,1
594,BPP com prise s,id-less,instance of,best practice principle,Q37794211,1
595,BWP,Q897070,has part,BWP28 million,id-less,1
596,BWP28 million,id-less,part of,BWP,Q897070,1
597,BWP4,id-less,instance of,comm unity,id-less,1
598,Be P assiona te,id-less,part of,P assiona te,id-less,1
599,Council,Q4358176,has part,RJC,Q30288542,1
600,Coverage of treatm,id-less,part of,3.5,Q6116798,1
601,DIAMOND S FOR DE VELOPMENT,id-less,product or material produced,diamonds,Q74038,1
602,Expenditur,Q760120,part of,Household Income and Expenditur,Q46770781,1
603,Efﬁcien t use,id-less,used by,Efﬁcien,Q1034411,1
604,Employ,Q178790,product or material produced,ees,Q1299166,1
605,End hunger,id-less,said to be the same as,hunger,Q165947,1
606,Endin,Q31844756,part of,SDG 3,Q50216838,1
607,Endin,Q31844756,part of,SDG 9,Q53581219,1
608,Engineer,Q81096,field of this occupation,Civil,Q8676,1
609,Ensure,Q5380065,instance of,5.5,Q60724394,1
610,Ensure,Q5380065,instance of,signiﬁcant mobilization,Q35623657,1
611,Ensure,Q5380065,instance of,universal acc,Q15755625,1
612,Environme nt,id-less,has part,C omm unity,id-less,1
613,Environmental,Q10485087,subclass of,Environment,Q2249676,1
614,Establishme nt of a Busine ss Park,id-less,instance of,busine ss park,id-less,1
615,Ethics,Q9465,instance of,themes,Q1187071,1
616,Fixed Inter,Q65230090,point in time,17.6,Q62125185,1
617,DIMENSIONS,Q95044734,instance of,Priority,Q11888847,1
618,Food,Q2095,subclass of,security,Q2526135,1
619,Foreign direct investm,Q490513,number of participants,17,Q40118,1
620,Free and f air com,id-less,instance of,petition,Q697279,1
621,Free and inf ormed,id-less,instance of,inf ormed,id-less,1
622,Freedom of associati,Q688503,has part,associati,Q2736,1
623,Fundin,Q5110973,has part,Fundin g,id-less,1
624,Fundin g,id-less,part of,Fundin,Q5110973,1
625,G 2,Q3349695,instance of,2,Q200,1
626,GDP,Q12638,instance of,proportion,Q2631509,1
627,GDP,Q12638,instance of,proportion of GDP,id-less,1
628,GOVERNANCE,Q1553864,applies to jurisdiction,PEA,Q25237,1
629,Game Park,Q20268453,instance of,extension,Q184148,1
630,Game Park extension,id-less,instance of,com pone nt,id-less,1
631,Efﬁcien,Q1034411,uses,Efﬁcien t use,id-less,1
632,Economic,Q8134,instance of,themes,Q1187071,1
633,ENVIRONMENT,Q2249676,facet of,VIRONMENT,id-less,1
634,EDUCA TIONHIGHER EDUCA TION,id-less,follows,EDUCA TION,id-less,1
635,Damtsh aa Mine,id-less,located in the administrative territorial entity,Letlhakane,Q167301,1
636,De,Q183,instance of,tional,id-less,1
637,De Beers,Q471891,country,Botswana,Q963,1
638,De Beers,Q471891,owner of,Botswana,Q963,1
639,De Beers Group,Q471891,chairperson,Seretse,Q219962,1
640,De Beers Group,Q471891,subsidiary,Debswana Diamond Company,Q539206,1
641,Debswana,Q539206,has part,Value C,Q21510865,1
642,Debswana,Q539206,headquarters location,Jwane ng,id-less,1
643,Debswana,Q539206,instance of,S trategy,id-less,1
644,Debswana,Q539206,instance of,SDGs,Q7649586,1
645,Debswana,Q539206,subclass of,diamonds,Q74038,1
646,Debswana 2018,id-less,point in time,2018,Q25291,1
647,Debswana Corpora te Centre,id-less,headquarters location,Gabor one,id-less,1
648,Debswana Diamond Company,Q539206,parent organization,De Beers Group,Q471891,1
649,Debt service,Q1713926,has part,exports of goods,id-less,1
650,Developm,Q213713,part of,Population,Q33829,1
651,Development 17.6,id-less,point in time,17,Q40118,1
652,Direct econom,Q47576690,has part,1.5,Q20970431,1
653,Doha Declaration,Q844801,location,Doha,Q3861,1
654,E S,Q1273069,instance of,S,Q131,1
655,E ngineering,id-less,part of,Mining E ngineering,id-less,1
656,E-,Q25419,has part,E,Q684,1
657,ECO2MAN,id-less,subclass of,energy eﬃcie ncy,id-less,1
658,ECONOMIC,Q8134,opposite of,MACRO,Q629579,1
659,ECONOMIC AND SOCIAL DE VEL OPMENT,id-less,has part,SOCIAL DE VEL OPMENT,id-less,1
660,ED UCA TION,id-less,part of,I NFR ASTRUCTURE AND ED UCA TION,id-less,1
661,EDUCA TION,id-less,followed by,EDUCA TIONHIGHER EDUCA TION,id-less,1
662,AND RECOVER,id-less,instance of,RECOVER,Q3284009,1
663,ANA VOLUNT,Q71271418,part of,BOTSW,Q963,1
664,Goal,Q4503831,part of,Achieve,Q10998095,1
665,2 De,Q2296,point in time,2,Q200,1
666,17.18,Q55812588,point in time,17,Q40118,1
667,17.20%,id-less,point in time,17,Q40118,1
668,17.4,Q107114892,point in time,17,Q40118,1
669,18%,Q57424748,area,18,Q38712,1
670,19,Q39850,said to be the same as,15,Q38701,1
671,19.3%,id-less,point in time,19,Q39850,1
672,2,Q200,followed by,3,Q201,1
673,2,Q200,follows,1,Q199,1
674,2,Q200,part of,SDG,Q7649586,1
675,2,Q200,shares border with,1,Q199,1
676,2,Q200,shares border with,3,Q201,1
677,2,Q200,shares border with,5,Q203,1
678,2,Q200,shares border with,9,Q19108,1
679,2 Dis,Q77559070,instance of,Dis,Q21296543,1
680,151.6%,id-less,point in time,151,Q720992,1
681,2 P,Q49546,point in time,2,Q200,1
682,2.0,Q21095433,point in time,2,Q200,1
683,2.2,Q22231113,point in time,2,Q200,1
684,2.4,Q101052353,point in time,2,Q200,1
685,2.b.1,Q57595391,point in time,2,Q200,1
686,2010-2011BOTSW ANA,id-less,sports season of league or competition,BOTSW ANA,id-less,1
687,2017 12BOTSW,id-less,point in time,2017,Q25290,1
688,2017 13BOTSW,id-less,point in time,2017,Q25290,1
689,2017 16BOTSW,id-less,point in time,2017,Q25290,1
690,2017 17BOTSW ANA VOLUNT,id-less,point in time,2017,Q25290,1
691,2017 18BOTSW,id-less,point in time,2017,Q25290,1
692,2017 19BOTSW,id-less,point in time,2017,Q25290,1
693,2017 EXECUTIVE,id-less,point in time,2017,Q25290,1
694,15BOTSW ANA VOLUNT,id-less,instance of,VOLUNT,Q1509,1
695,15 years,Q65057524,opposite of,older,Q734398,1
696,ANA,Q482671,has part,R,Q129,1
697,"1,000",Q43016,number of,1,Q199,1
698,,id-less,part of,Pr,Q1183,1
699,-49,Q101245461,area,49,Q712758,1
700,1,Q199,facet of,social protection,Q2483208,1
701,1,Q199,has part,M,Q11573,1
702,1,Q199,number of,"1,000",Q43016,1
703,1,Q199,part of,SDG 1,Q50214636,1
704,1,Q199,said to be the same as,5,Q203,1
705,1,Q199,said to be the same as,s,Q131,1
706,1 Bo,Q2403551,instance of,Bo,Q750,1
707,1 Cr,Q5175348,instance of,Cr,Q800,1
708,1 De,Q130365,point in time,1,Q199,1
709,1 Under - ﬁve m,id-less,event distance,2,Q200,1
710,1 million people,Q17655985,is a list of,workers per 1 million people,id-less,1
711,"1,2",Q407646,part of,SDG,Q7649586,1
712,15 years,Q65057524,followed by,old,Q822282,1
713,1.3,Q30336909,point in time,1,Q199,1
714,1.3 Im,id-less,part of,Im,Q9676,1
715,1.4,Q30339152,point in time,1,Q199,1
716,1.5,Q20970431,part of,Direct econom,Q47576690,1
717,"100,000 live births",id-less,number of participants,70,Q712514,1
718,11.3%,id-less,point in time,11,Q37136,1
719,11BOTSW ANA VOLUNT,id-less,instance of,VOLUNT,Q1509,1
720,12 months,Q2807434,number of participants,12,Q36977,1
721,123456,Q64589596,point in time,12345,Q11185239,1
722,14BOTSW ANA VOLUNT,id-less,instance of,VOLUNT,Q1509,1
723,15,Q38701,followed by,49 years,Q40062978,1
724,15,Q38701,point in time,age 15,id-less,1
725,15,Q38701,said to be the same as,19,Q39850,1
726,201726 BOTSW ANA VOLUNT,id-less,participant,BOTSW ANA VOLUNT,id-less,1
727,201733 BOTSW ANA VOLUNT,id-less,participant in,BOTSW ANA VOLUNT,id-less,1
728,20175,Q16604093,point in time,2017,Q25290,1
729,6BOTSW ANA VOLUNT,id-less,instance of,VOLUNT,Q1509,1
730,4.3,Q4031261,point in time,4,Q202,1
731,4.4,Q34264,point in time,4,Q202,1
732,4.4.3,id-less,part of,C,Q623,1
733,4.5,Q197243,point in time,4,Q202,1
734,49 years,Q40062978,follows,15,Q38701,1
735,4BOTSW ANA VOLUNT,id-less,instance of,VOLUNT,Q1509,1
736,5,Q203,said to be the same as,1,Q199,1
737,5,Q203,shares border with,1,Q199,1
738,5,Q203,shares border with,2,Q200,1
739,5,Q203,shares border with,9,Q19108,1
740,5 C,Q410412,elevation above sea level,5,Q203,1
741,5 T,Q416554,area,5,Q203,1
742,6.4%,id-less,area,6,Q23488,1
743,8,Q23355,facet of,Geology,Q1069,1
744,2050 S&SD,Q11018061,point in time,2050,Q49925,1
745,9,Q19108,shares border with,1,Q199,1
746,9,Q19108,shares border with,2,Q200,1
747,9,Q19108,shares border with,5,Q203,1
748,9.1,Q24634,part of,Passenger and freight volum es,id-less,1
749,9.2,Q12543,said to be the same as,Manufacturing value added as,id-less,1
750,9.5 Enhance scientiﬁc re search,id-less,facet of,scientiﬁc re search,id-less,1
751,90 90 90 Strategy,id-less,facet of,UNAIDS,Q588982,1
752,A,Q577,instance of,tial,Q24343894,1
753,A,Q577,part of,SDG 5,Q53581210,1
754,A S,Q504339,instance of,S,Q131,1
755,AIDS,Q12199,has cause,HIV,Q15787,1
756,AIDS,Q12199,has cause,tuberculosis,Q12204,1
757,AINABLE ENVIRONMENT,id-less,instance of,ENVIRONMENT,Q2249676,1
758,4.2%,id-less,area,4,Q202,1
759,4.1,Q2816680,instance of,1,Q199,1
760,4.0 ST,id-less,part of,ST,Q43115,1
761,4 year,Q55962197,number of participants,4,Q202,1
762,2050 S&SD S trategy,Q11018061,point in time,2050,Q49925,1
763,23%,Q43009738,number of participants,23,Q48240,1
764,25 pe,Q1503464,number of participants,25,Q79986,1
765,25.7%,id-less,point in time,25,Q79986,1
766,27%,id-less,area,27,Q433353,1
767,28.9%,id-less,point in time,28,Q587465,1
768,3,Q201,has part,Mechatr onics,id-less,1
769,3,Q201,part of,SDG 3,Q50216838,1
770,3,Q201,shares border with,1,Q199,1
771,3,Q201,shares border with,2,Q200,1
772,3,Q201,shares border with,5,Q203,1
773,3,Q201,shares border with,9,Q19108,1
774,3 Civil Socie,id-less,instance of,Socie,Q36380,1
775,3 T,Q410546,area,3,Q201,1
776,3.,Q201,ranking,3,Q201,1
777,3.0 T,Q63806554,part of,T,Q127,1
778,3.2,Q29720093,sports league level,3,Q201,1
779,3.3.2,Q21133173,point in time,3,Q201,1
780,3.4,Q29733805,point in time,3,Q201,1
781,3.5 Number of people requiring interventions,id-less,point in time,3.5,Q6116798,1
782,3.7.2,Q57595429,point in time,3,Q201,1
783,3.d.,Q57595449,part of,International Health Regulations,Q600315,1
784,36%,Q92940792,area,36,Q712794,1
785,4,Q202,part of,SDG 4,Q98658975,1
786,4 In,Q2287296,length,4,Q202,1
787,4 L,Q12460151,area,4,Q202,1
788,4 T,Q416114,area,4,Q202,1
789,Geotechnical E ngineering 3,id-less,instance of,ngineering,id-less,1
790,Goal 1,Q50214636,sports league level,1,Q199,1
791,Village Developme nt,id-less,parent organization,Comm unity Trust,id-less,1
792,SDG 3,Q50216838,has part,3,Q201,1
793,S,Q131,part of,AND THE S,Q204085,1
794,S,Q131,part of,SDG,Q7649586,1
795,S,Q131,part of,tional,id-less,1
796,S O,Q23427,instance of,O,Q629,1
797,S afety,id-less,performer,Debswana,Q539206,1
798,SAFETY,Q10566551,facet of,HEALTH,Q12147,1
799,SDG,Q7649586,has part,"1,2",Q407646,1
800,SDG,Q7649586,has part,2,Q200,1
801,SDG,Q7649586,has part,I,Q1103,1
802,SDG,Q7649586,has part,S,Q131,1
803,SDG,Q7649586,part of,TED,Q189021,1
804,SDG 1,Q50214636,has part,1,Q199,1
805,SDG 13,Q53581236,point in time,13,Q37141,1
806,SDG 4,Q98658975,has part,4,Q202,1
807,Responsible Jewelry,id-less,industry,membe rs,id-less,1
808,SDG 5,Q53581210,has part,A,Q577,1
809,SDG 6,Q48741129,point in time,6,Q23488,1
810,SDG 8,Q53581217,number of participants,8,Q23355,1
811,SDG Im,id-less,instance of,SDG,Q7649586,1
812,SDG1,Q50214636,has part,P,Q674,1
813,SDGs,Q7649586,has part,Figure 5,Q74889021,1
814,SDGs,Q7649586,has part,Na,Q49,1
815,SDGs,Q7649586,has part,R,Q129,1
816,SDGs,Q7649586,has part,SDG,Q7649586,1
817,SDGs,Q7649586,instance of,principle,Q211364,1
818,SECURITY,Q2526135,part of,CE AND SECURITY,id-less,1
819,SOCIAL DE,Q49768,part of,HUMAN AND SOCIAL DE,id-less,1
820,SOCIAL DE VEL OPMENT,id-less,part of,ECONOMIC AND SOCIAL DE VEL OPMENT,id-less,1
821,S,Q131,part of,AND,Q228,1
822,Respectin g cultural,id-less,facet of,cultural,Q11042,1
823,Priority to intergrate,id-less,subclass of,intergrate,Q19891276,1
824,Proportion of seats held by wom,id-less,number of participants,5,Q203,1
825,Privacy,Q188728,has part,data,Q42848,1
826,Proactively minimising,id-less,subclass of,minimising,Q70467303,1
827,Product disclos ure,id-less,has part,disclos ure,id-less,1
828,Programme,Q170584,has part,Number,Q11563,1
829,Prom ote inclusive,id-less,point in time,9.2,Q12543,1
830,Proporti,Q13365595,ranking,17,Q40118,1
831,Proportion of births attended,id-less,subclass of,Proportion of births,id-less,1
832,Proportion of domestically generated,id-less,area,1,Q199,1
833,Proportion of individuals who o,id-less,instance of,5.b.,Q57595481,1
834,Proportion of local breeds,id-less,instance of,classi,Q1747689,1
835,Proportion of population below the,id-less,subclass of,population,Q33829,1
836,Proportion of population covered by a,id-less,is a list of,countries by 2020,id-less,1
837,Proportion of population living in,id-less,is a list of,population,Q33829,1
838,Proportion of seats held by wom,id-less,number of participants,5.1,Q60724383,1
839,Respect for human rights,id-less,facet of,human rights,Q8458,1
840,Proportion of the population,id-less,part of,population,Q33829,1
841,Proportion of total government spending,id-less,area,1,Q199,1
842,Proportion of women aged 20,id-less,is a list of,24 years,Q4631906,1
843,Proportion of women in m,id-less,number of participants,5,Q203,1
844,Public Health,Q189603,facet of,Health,Q12147,1
845,Pur pose,id-less,has part,V ision,id-less,1
846,Purpose,Q4503831,subclass of,diamonds,Q74038,1
847,R,Q129,part of,ANA,Q482671,1
848,R,Q129,part of,SDGs,Q7649586,1
849,RJC,Q30288542,part of,Council,Q4358176,1
850,Recognize and value,id-less,has part,Recognize,Q107329943,1
851,Research and development expenditure,Q17027735,country,countries,Q6256,1
852,Respect f,Q1186127,instance of,ghts,id-less,1
853,ST,Q43115,has part,4.0 ST,id-less,1
854,SUSTAINABLE,Q66095801,has cause,INFRASTRUCTURE,Q121359,1
855,SUSTAINABLE,Q66095801,has parts of the class,TOWNS,Q22108005,1
856,Tsodilo Man agement Authorit,id-less,inception,2010,Q1995,1
857,T,Q127,has part,3.0 T,Q63806554,1
858,TED,Q189021,has part,SDG,Q7649586,1
859,TOWNS,Q22108005,has parts of the class,SUSTAINABLE,Q66095801,1
860,TRIPS,Q331647,part of,IPS,Q3517917,1
861,Target,Q1046951,instance of,Indicato,Q3695082,1
862,The Pri,Q7380,number of episodes,3,Q201,1
863,The Pri,Q7380,number of episodes,4,Q202,1
864,The T,Q603805,ranking,1,Q199,1
865,The Technical College,Q64303099,located in the administrative territorial entity,Minin g,id-less,1
866,Transpar,Q3026325,product or material produced,ﬁnancial,Q22687,1
867,Tsodilo Comm unity,id-less,facet of,Tsodilo Comm,id-less,1
868,Tsodilo Comm unity Project,id-less,operator,BWP,Q897070,1
869,Tsodilo Hills,Q214007,instance of,Hills,Q54050,1
870,UN,Q1065,different from,United Nation,Q1065,1
871,SUSTAINABLE DE VELOPMENT GOALS,id-less,instance of,SDG,Q7649586,1
872,UNDP,Q161718,parent organization,UN,Q1065,1
873,United Nation,Q1065,different from,UN,Q1065,1
874,United States dollar,Q4917,country,United States,Q30,1
875,V,Q25428,has part,al,Q222,1
876,V ALUES,id-less,part of,PURPO SE,id-less,1
877,V ALUES,id-less,part of,VI SION,id-less,1
878,V alues BMinin g,id-less,subclass of,diamonds,Q74038,1
879,V ision,id-less,part of,Pur pose,id-less,1
880,VI SION,id-less,part of,PURPO SE,id-less,1
881,VI SION,id-less,part of,V ALUES,id-less,1
882,VOLUNT,Q1509,has part,BOTSW,Q963,1
883,VOLUNT ARY NA TIONAL REVIEW 2017,id-less,point in time,2017,Q25290,1
884,Value C,Q21510865,part of,Debswana,Q539206,1
885,Sustainable use,Q64816625,subclass of,use,Q1724915,1
886,Sustainable Developme nt Goals,id-less,instance of,SDGs,Q7649586,1
887,Sustainabilit y,id-less,facet of,busine ss,id-less,1
888,Sustainabilit,Q219416,instance of,key,Q23445,1
889,SUSTAINABLE DEVELOPMENT GOALS 2017214,id-less,point in time,2017,Q25290,1
890,SUSTAINABLE DEVELOPMENT GOALS 201724,id-less,point in time,2017,Q25290,1
891,SUSTAINABLE DEVELOPMENT GOALS 201725,id-less,point in time,2017,Q25290,1
892,SUSTAINABLE DEVELOPMENT GOALS 201727,id-less,point in time,2017,Q25290,1
893,SUSTAINABLE DEVELOPMENT GOALS 201734,id-less,point in time,2017,Q25290,1
894,Safety,Q10566551,part of,Governance,Q1553864,1
895,Safety Health and Environment,id-less,part of,Health and Environment,Q96705720,1
896,Sanitation,Q949149,subclass of,Hygiene,Q162297,1
897,Scho,Q3914,subclass of,larship,id-less,1
898,Scor es,id-less,instance of,Scor,Q920000,1
899,Shareholder distribution,id-less,subclass of,distribution,Q200726,1
900,So,Q1045,part of,mic and So,id-less,1
901,Soci,Q18048527,has part,an,Q8765,1
902,Soci,Q18048527,ranking,1,Q199,1
903,South,Q667,part of,"South, South",id-less,1
904,"South, South",id-less,has part,South,Q667,1
905,Stakehol der dialogue,id-less,instance of,dialogue,Q131395,1
906,Standards,Q591990,has part,am ong chil dren,id-less,1
907,Strengthen dom,id-less,number of participants,17,Q40118,1
908,Strengthen the means of imp,id-less,said to be the same as,means of imp,Q26325131,1
909,Strengthen the prevention,id-less,number of participants,3.5,Q6116798,1
910,Strong,Q991202,subclass of,relati,Q192588,1
911,Su stainability,id-less,subclass of,De velopment,id-less,1
912,Sub-sah aran countrie,id-less,instance of,busine ss,id-less,1
913,Support dom estic tec hnology,id-less,subclass of,hnology,id-less,1
914,Sus tainabilit,id-less,part of,Guiding Principle,Q51391985,1
915,Sustainabilit,Q219416,instance of,definition,Q101072,1
916,Priority to reduce,id-less,subclass of,reduce,Q951651,1
917,Priority to improve water,id-less,facet of,water,Q283,1
918,Goal 17,Q53581254,number of participants,17,Q40118,1
919,J Masir e,id-less,position held,Vice President,Q42178,1
920,INCOME,Q850210,part of,COUNTRIES,Q6256,1
921,INDIC ATORS,id-less,instance of,INDIC,Q682111,1
922,INFRASTRUCTURE,Q121359,has effect,SUSTAINABLE,Q66095801,1
923,ING,Q645708,part of,CT,Q779,1
924,ISO 1400 1,id-less,facet of,sustainable busine ss,id-less,1
925,Im,Q9676,has part,1.3 Im,id-less,1
926,Incomes C,id-less,parent organization,Incomes,Q1308177,1
927,Inf,Q410153,has part,t,Q127,1
928,Insecurity Experience Scale,id-less,part of,FI ES,Q16250424,1
929,Instru mentat ion 3,id-less,has part,Automati on,id-less,1
930,International Health Regulations,Q600315,has part,3.d.,Q57595449,1
931,Internet,Q75,has part,individuals using the Internet,id-less,1
932,Internet,Q75,instance of,developed,Q132453,1
933,Jwane,Q165954,contains administrative territorial entity,Orapa,Q859708,1
934,IM,Q9676,subsidiary,conservationIM,id-less,1
935,Jwane ng Mine,id-less,shares border with,Orapa,Q859708,1
936,K,Q11579,area,2,Q200,1
937,Kimbe rley Process,id-less,has part,comm unity,id-less,1
938,Legacy projects,id-less,facet of,Corporate Social,Q218600,1
939,Letlhak ane,id-less,publication date,1971,Q2475,1
940,Letlhakane,Q167301,contains administrative territorial entity,Orapa,Q859708,1
941,Local procurement,Q76183243,subclass of,procurement,Q829492,1
942,M,Q11573,part of,1,Q199,1
943,MACRO,Q629579,opposite of,ECONOMIC,Q8134,1
944,MATERNAL,Q20490136,different from,MORT ALITY,id-less,1
945,MORT ALITY,id-less,different from,MATERNAL,Q20490136,1
946,Mak gadikgadi,id-less,instance of,Wetland,Q170321,1
947,Mak gadikgadi,id-less,instance of,Wetlands,Q170321,1
948,INCIC,Q10265484,subclass of,ATOR,Q58570757,1
949,I NFR ASTRUCTURE AND ED UCA TION,id-less,has part,ED UCA TION,id-less,1
950,Priority to improve biodiversity,id-less,facet of,biodiversity,Q47041,1
951,Health Car,Q31207,product or material produced,Car,Q929,1
952,Goal 3,Q50216838,sports league level,3,Q201,1
953,Goal 9,Q53581219,ranking,9,Q19108,1
954,Goals,Q4503831,different from,Goal,Q4503831,1
955,Governance,Q1553864,has part,Safety,Q10566551,1
956,Governme nt,id-less,located in the administrative territorial entity,Chambe,Q180516,1
957,HEALTH,Q12147,has part,SAFETY,Q10566551,1
958,HEALTH AND PRIMARY,Q96705721,has part,PRIMARY,Q669262,1
959,HIV,Q15787,has effect,AIDS,Q12199,1
960,HIV,Q15787,has effect,new,Q33979,1
961,HUMAN AND SOCIAL DE,id-less,has part,SOCIAL DE,Q49768,1
962,HUNGER,Q165947,part of,HUNGER AND,Q1249185,1
963,HUNGER AND,Q1249185,has part,HUNGER,Q165947,1
964,Harmful use of alcohol,Q7331102,facet of,alcohol,Q153,1
965,Health Or,Q4287745,main subject,Health,Q12147,1
966,I NFR ASTRUCTURE,id-less,followed by,I NDUSTRY BOTSW ANA VOLUNT,id-less,1
967,Health Or ganization,id-less,has part,Child Growth,Q113482897,1
968,Health and Environment,Q96705720,has part,Safety Health and Environment,id-less,1
969,Health and wellness,Q35950419,part of,SDG3,Q50216838,1
970,Health worker density and distribution,id-less,part of,3.c.,Q57595448,1
971,Hepatitis B,Q6853,has part,B,Q8799,1
972,High Performance Organisa tion,id-less,inception,2013,Q1998,1
973,Highest securit y,id-less,is a list of,securit,Q37470,1
974,History of mi nes,id-less,facet of,mi nes,id-less,1
975,Household Income and Expenditur,Q46770781,has part,Expenditur,Q760120,1
976,Hydr,Q12204,subclass of,ogeology,id-less,1
977,Hygiene,Q162297,subclass of,Safety and Human Factor,Q26375905,1
978,I,Q1103,part of,SDG,Q7649586,1
979,I NDUSTRY BOTSW ANA VOLUNT,id-less,follows,I NFR ASTRUCTURE,id-less,1
980,"Malaria incidence per 1,000 po",id-less,facet of,Malaria,Q12156,1
981,Manufacturing employm ent,id-less,has part,employm ent,id-less,1
982,Manufacturing value added as a,id-less,said to be the same as,9.2,Q12543,1
983,PEA,Q25237,office held by head of government,GOVERNANCE,Q1553864,1
984,Orapa,Q859708,present in work,Today,Q3151690,1
985,Orapa,Q859708,shares border with,Jwane ng Mine,id-less,1
986,Orapa Mine,id-less,located in the administrative territorial entity,Orapa,Q859708,1
987,Orapa Today Boteti Tomorr ow,id-less,instance of,com pone nts,id-less,1
988,Orapa Today Boteti Tomorr ow,id-less,production company,Damtsh aa Mine,id-less,1
989,Ore,Q102798,different from,Mineral,Q7946,1
990,Our Mission,Q43181732,instance of,Mission,Q645883,1
991,Our Purpose,Q44941418,main subject,Purpose,Q4503831,1
992,Our Values,Q77432045,performer,Missi on Our Values,id-less,1
993,Our Vision,Q104713729,main subject,Vision,Q162668,1
994,Owners in C,id-less,language of work or name,C,Q623,1
995,P,Q674,part of,SDG1,Q50214636,1
996,P assiona te,id-less,has part,Be P assiona te,id-less,1
997,PRIMARY,Q669262,part of,HEALTH AND PRIMARY,Q96705721,1
998,Maternal mortality ratio,Q25381037,instance of,3.1,Q51189208,1
999,PURPO SE,id-less,has part,V ALUES,id-less,1
1000,PURPO SE,id-less,has part,VI SION,id-less,1
1001,Partnership for Sustainab,Q38204267,field of work,Sustainab,Q131201,1
