,head_text,head_wiki_id,relation,tail_text,tail_wiki_id,count
3581,exchange,Q179076,part of,monetary policy,Q178476,1
3582,evaluating,Q113180070,part of,monitoring,Q2143522,1
3583,evaluation,Q1379672,part of,Participation,Q1773152,1
3584,evaluation,Q1379672,part of,monitoring,Q2143522,1
3585,evaluation,Q1379672,said to be the same as,monitoring,Q2143522,1
3586,evidence,Q176763,subclass of,policymaking,Q110519630,1
3587,evolving,Q18615094,subclass of,risks,Q104493,1
3588,excavate,Q7646429,uses,artefacts,Q2864855,1
3589,exchange,Q179076,facet of,debt,Q3196867,1
3590,exchange,Q179076,has effect,inflows,Q34070076,1
3591,expenditures,Q5421006,facet of,government,Q7188,1
3592,expertise,Q644238,different from,knowledge,Q9081,1
3593,fairness,Q6316865,said to be the same as,equality,Q842346,1
3594,expertise,Q644238,part of,technical,Q569612,1
3595,external debt,Q461319,subclass of,debt,Q3196867,1
3596,external shocks,Q59575790,has effect,resilience,Q219416,1
3597,external shocks,Q59575790,subclass of,risk,Q104493,1
3598,extinction,Q123509,subclass of,risk,Q104493,1
3599,extract ion,id-less,studied by,tec hnology,id-less,1
3600,extraction,Q844704,followed by,processing,Q6661985,1
3601,extraction,Q844704,part of,processing,Q6661985,1
3602,extraction,Q844704,subclass of,natural resource,Q188460,1
3603,extreme,Q682710,subclass of,vulnerability,Q631425,1
3604,extreme poverty,Q2714378,subclass of,poverty,Q10294,1
3605,extreme weather events,Q59029436,has part,frequency,Q11652,1
3606,f inancial,id-less,facet of,sustainability,Q219416,1
3607,f rom n ational,id-less,subclass of,representatives,Q110712210,1
3608,facilities,Q15761653,part of,education,Q8434,1
3609,facilities,Q15761653,part of,sanitation,Q949149,1
3610,facilities,Q15761653,part of,school,Q3914,1
3611,fair,Q288514,part of,inclusive,Q75365274,1
3612,fair,Q288514,said to be the same as,equal,Q842346,1
3613,fair,Q288514,said to be the same as,equitable,Q1347892,1
3614,fair competition,Q24708117,subclass of,competition,Q476300,1
3615,fair pay,Q11414572,subclass of,decent,Q37272522,1
3616,external borrowing,id-less,subclass of,borrowing,Q103808,1
3617,external,Q41482,has part,environmental,Q10485087,1
3618,extension services,Q4693964,subclass of,project activities,id-less,1
3619,export,Q182722,subclass of,goods,Q2424752,1
3620,exploitation,Q600571,facet of,natural resource,Q188460,1
3621,exploitation,Q600571,subclass of,natural,Q747691,1
3622,exploitation,Q600571,subclass of,other types of exploitation,id-less,1
3623,exploitation,Q600571,subclass of,use of natural resources,Q89777230,1
3624,export,Q182722,opposite of,Import,Q62955,1
3625,export,Q182722,opposite of,import,Q62955,1
3626,export,Q182722,opposite of,sales,Q194189,1
3627,export,Q182722,part of,food security,Q1229911,1
3628,export,Q182722,part of,trade,Q601401,1
3629,export,Q182722,subclass of,incentives,Q36783931,1
3630,extension,Q184148,subclass of,technology,Q11016,1
3631,export,Q182722,subclass of,product,Q2424752,1
3632,export,Q182722,subclass of,production areas,id-less,1
3633,export of green,id-less,instance of,sector,Q3958441,1
3634,export potential,Q57473755,subclass of,export,Q182722,1
3635,exporting,Q73089766,instance of,sectors,Q2739810,1
3636,exports,Q90920788,country,Lao PDR,Q819,1
3637,exports,Q90920788,opposite of,domestic production structure,id-less,1
3638,exports,Q90920788,opposite of,imports,Q104804717,1
3639,exports,Q90920788,subclass of,services,Q114080183,1
3640,metadata,Q180160,part of,statistics,Q12483,1
3641,national policies,Q112882359,subclass of,measures,Q617715,1
3642,meteorologi cal,id-less,subclass of,early warning,Q114479747,1
3643,sorghum,Q12111,subclass of,seeds,Q1762933,1
3644,socio-demographic characteristics,Q86283634,has part,sex,Q10525,1
3645,socio-economic development,Q113463655,part of,society,Q8425,1
3646,software,Q7397,part of,systems,Q50808462,1
3647,soil,Q36133,different from,water,Q283,1
3648,soil,Q36133,has part,water,Q283,1
3649,soil,Q36133,part of,land,Q11081619,1
3650,soil degradation,Q43268810,facet of,food security,Q1229911,1
3651,soil fertility,Q202080,facet of,biodiversity,Q47041,1
3652,soil pollution,Q212734,has cause,contamination,Q817114,1
3653,solar energy,Q40015,subclass of,energy,Q11379,1
3654,solar home,Q100719053,subclass of,remote areas,Q64303346,1
3655,solar power,Q40015,part of,power grid,Q1096907,1
3656,solid base,Q3120943,subclass of,building,Q41176,1
3657,solid waste,Q96333750,studied by,collected,Q2454265,1
3658,solid waste,Q96333750,subclass of,Waste,Q45701,1
3659,solid waste,Q96333750,subclass of,wastes,Q99441601,1
3660,solid waste treatment,Q35586517,facet of,Waste water,Q336191,1
3661,solidarity,Q1003,said to be the same as,unity,Q199,1
3662,solve problems,Q114314062,subclass of,innovative thinking,Q42176115,1
3663,solving,Q730920,uses,problem,Q621184,1
3664,some,Q23635,part of,global economy has reopened,id-less,1
3665,socio-demographic characteristics,Q86283634,has part,age,Q185836,1
3666,society at large,Q47433219,part of,society,Q8425,1
3667,society as a whole,id-less,has part,business community,id-less,1
3668,society,Q8425,has part,State,Q7275,1
3669,social services,Q11588306,facet of,modernisation,Q878526,1
3670,social welfare,Q12002092,facet of,poor,Q5729485,1
3671,social welfare,Q12002092,has part,funds,Q6055890,1
3672,social welfare,Q12002092,instance of,social sectors,Q30281304,1
3673,social welfare,Q12002092,instance of,system,Q1,1
3674,social welfare,Q12002092,subclass of,funds,Q6055890,1
3675,social welfare services,id-less,facet of,social participation,Q1283504,1
3676,social work,Q205398,part of,Health,Q12147,1
3677,society,Q8425,country,Lao,Q819,1
3678,society,Q8425,has part,bo th,Q4931179,1
3679,society,Q8425,part of,economy,Q159810,1
3680,society,Q8425,has part,economy,Q159810,1
3681,society,Q8425,has part,families,Q8436,1
3682,society,Q8425,has part,masses,Q3443060,1
3683,society,Q8425,has part,politics,Q7163,1
3684,society,Q8425,has part,public,Q294440,1
3685,society,Q8425,has part,self,Q3236990,1
3686,society,Q8425,has part,society at large,Q47433219,1
3687,society,Q8425,has part,socio-economic development,Q113463655,1
3688,society,Q8425,has part,technical information,Q114566750,1
3689,sorghum,Q12111,subclass of,barley,Q61665121,1
3690,sound,Q11461,part of,Fiscal policy,Q187021,1
3691,shrink ing,id-less,instance of,reason,Q2574811,1
3692,sound,Q11461,part of,reform,Q900406,1
3693,spiritua l,id-less,facet of,health,Q12147,1
3694,sports sector,id-less,subclass of,education,Q8434,1
3695,spread worldwide,id-less,number of participants,19,Q39850,1
3696,stabili ty,id-less,facet of,macroeconomic,Q39680,1
3697,stability,Q403605,has cause,COVID -19,Q112712553,1
3698,stability,Q403605,said to be the same as,social order,Q1641112,1
3699,stable,Q214252,said to be the same as,su stainable,id-less,1
3700,staff,Q703534,field of this occupation,mental health,Q317309,1
3701,staff,Q703534,part of,civil servant,Q212238,1
3702,stakeholders,Q108798676,has part,participate,Q98843396,1
3703,stakeholders,Q108798676,part of,framework,Q6671777,1
3704,stakeholders,Q108798676,part of,private sector,Q591763,1
3705,stakeholders,Q108798676,part of,sectoral,Q110279343,1
3706,standard deviation,Q159375,different from,age,Q185836,1
3707,standard requirements,Q21203735,subclass of,requirements,Q1761598,1
3708,standards,Q591990,facet of,safety,Q10566551,1
3709,standards,Q591990,said to be the same as,quality,Q1207505,1
3710,standards,Q591990,subclass of,definitions,Q1749083,1
3711,standards,Q591990,subclass of,measurement,Q12453,1
3712,standards,Q591990,used by,human,Q5,1
3713,starting a,Q108779556,subclass of,business,Q4830453,1
3714,spending,Q98131817,part of,budget,Q41263,1
3715,spending,Q98131817,opposite of,revenue mobilization,id-less,1
3716,spending,Q98131817,has part,resources,Q1554231,1
3717,southern,Q1258373,shares border with,northern,Q22079702,1
3718,sound macroeconomic stability,id-less,facet of,sound,Q11461,1
3719,sound smooth transition,id-less,subclass of,sound,Q11461,1
3720,source,Q7376362,has effect,waste,Q45701,1
3721,source of employment,id-less,part of,development,Q1074523,1
3722,sources,Q1785918,part of,financial resources,Q13767217,1
3723,sources of revenue,Q44799965,different from,revenue,Q850210,1
3724,south,Q667,shares border with,n orth,Q3801534,1
3725,south ern,id-less,shares border with,central region,Q846323,1
3726,south ern,id-less,shares border with,north ern,id-less,1
3727,southern provinces,Q1418613,shares border with,northern,Q22079702,1
3728,specified,Q27055388,part of,condition,Q12136,1
3729,southern region,Q204796,opposite of,northern region,Q502215,1
3730,sovereign,Q2304859,instance of,credit rating,Q372765,1
3731,sp orts,id-less,part of,education,Q8434,1
3732,speakers,Q79935567,part of,radio,Q872,1
3733,special and integrated schools,id-less,has part,special needs education,Q212105,1
3734,special needs education,Q212105,part of,special and integrated schools,id-less,1
3735,special needs of persons with disabilities,id-less,subclass of,persons with disabilities,Q74535604,1
3736,specialisation,Q4431071,subclass of,positions,Q100351980,1
3737,specificatio ns,id-less,part of,specificatio,Q317623,1
3738,social security services,id-less,has part,c ontributory,id-less,1
3739,social security number,Q5612679,has part,Number,Q11563,1
3740,social security,Q2483208,subclass of,services,Q114080183,1
3741,social security,Q2483208,subclass of,fund,Q2620430,1
3742,skills development,Q7535242,subclass of,Enterprise development,Q15752224,1
3743,skills development,Q7535242,subclass of,engagement,Q157512,1
3744,skills development,Q7535242,subclass of,essential role,Q29618764,1
3745,skills development,Q7535242,subclass of,strategies,Q185451,1
3746,skills shortages,id-less,facet of,education,Q8434,1
3747,slash -and-burn,id-less,subclass of,forest fires,Q45949211,1
3748,slash and burn,Q622543,subclass of,cooking,Q38695,1
3749,slative amendments,id-less,part of,Legi,Q820655,1
3750,slaughterhouse,Q385557,product or material produced,beef,Q192628,1
3751,slaughterhouse,Q385557,subclass of,feed mill,Q623605,1
3752,slow economic growth,Q3418111,has effect,created enough jobs,id-less,1
3753,slow ed year-by-year,id-less,subclass of,growth trend,Q47885859,1
3754,slowdown,Q31351,facet of,g lobal econom y,id-less,1
3755,slowdown,Q31351,has cause,economic growth,Q189833,1
3756,slower,Q106390926,subclass of,Poverty reduction,Q1824165,1
3757,slower economic growth,Q77060810,instance of,context,Q813912,1
3758,small,Q2590065,different from,developed countries,Q132453,1
3759,small,Q2590065,subclass of,dam,Q12323,1
3760,small,Q2590065,subclass of,devel oped countries,id-less,1
3761,small,Q2590065,subclass of,scale,Q188488,1
3762,small -medium enterprises,id-less,subclass of,SMEs,Q622439,1
3763,skills development,Q7535242,part of,health,Q12147,1
3764,skills development,Q7535242,part of,education,Q8434,1
3765,skills development,Q7535242,has part,training,Q216033,1
3766,sites,Q37473616,part of,project,Q170584,1
3767,significant,Q4993710,has cause,transformati,Q461499,1
3768,significant achievements,Q74772663,subclass of,achievements,Q2988681,1
3769,significantly,Q105644403,has cause,prevent,Q27717965,1
3770,significantly increase,Q33859224,has cause,Mobilize,Q1930943,1
3771,signing of cooperation agreement,id-less,part of,cooperation plan,id-less,1
3772,silkworm,Q134747,parent taxon,mulberry,Q44789,1
3773,single -use plastic,id-less,facet of,responsible consumption,Q58002052,1
3774,single -wire,id-less,used by,transmission lines,Q60095780,1
3775,sites,Q37473616,part of,natural heritage,Q386426,1
3776,situation,Q2141565,subclass of,circumstance,Q813912,1
3777,skills development,Q7535242,has cause,learning,Q133500,1
3778,skill,Q205961,different from,manpower,Q1472539,1
3779,skill areas,id-less,subclass of,Test skill standards,id-less,1
3780,skill set,Q28194801,subclass of,competencies,Q73508726,1
3781,skilled labour,Q1391083,part of,movement of labour,id-less,1
3782,skilled labour,Q1391083,subclass of,labour unit,Q60769828,1
3783,skills,Q10670181,part of,labour force,Q13440398,1
3784,skills,Q10670181,subclass of,capacity,Q1347367,1
3785,skills,Q10670181,subclass of,human resource development,Q5366892,1
3786,skills development,Q7535242,facet of,recruitment,Q899277,1
3787,small hospitals,Q58739759,has part,"1,066",id-less,1
3788,small island,Q7542813,different from,developed countries,Q132453,1
3789,small island,Q7542813,subclass of,countries,Q6256,1
3790,social protection services,id-less,has part,workers,Q178790,1
3791,social policy,Q828395,has part,support,Q861259,1
3792,social problems,Q1920219,part of,economic,Q8134,1
3793,social protection,Q2483208,has part,contributions,Q51459841,1
3794,social protection,Q2483208,part of,health,Q12147,1
3795,social protection,Q2483208,subclass of,Implementing,Q245962,1
3796,social protection,Q2483208,subclass of,essential services,Q6545422,1
3797,social protection,Q2483208,subclass of,policies,Q47011897,1
3798,social protection,Q2483208,subclass of,programme,Q170584,1
3799,social protection,Q2483208,subclass of,services,Q114080183,1
3800,social protection system,Q34370631,country,country,Q6256,1
3801,social order,Q1641112,said to be the same as,stability,Q403605,1
3802,social protection system,Q34370631,part of,human resource development,Q5366892,1
3803,social protection transfer,id-less,subclass of,transfer,Q1811518,1
3804,social returns,Q61311371,part of,economic,Q8134,1
3805,social sector,Q1063076,has part,households,Q64873892,1
3806,social sector,Q1063076,instance of,sectors,Q2739810,1
3807,social security,Q2483208,has part,coverage,Q378956,1
3808,social security,Q2483208,has part,workers,Q178790,1
3809,social security,Q2483208,part of,enterprise,Q6881511,1
3810,social security,Q2483208,part of,formal Lao economy,id-less,1
3811,social policies,Q110159614,part of,Government,Q7188,1
3812,social media,Q202833,has part,platforms,Q582151,1
3813,small margin,Q35591806,instance of,margin,Q625360,1
3814,social,Q345367,has part,executed,Q4390519,1
3815,smart cit,Q1231558,subclass of,economic corridor,Q18389209,1
3816,smart cities,Q64432723,subclass of,Special Economic Zone,Q494978,1
3817,smelters,Q31402201,product or material produced,products,Q542929,1
3818,smuggled,Q86751468,subclass of,illegally,Q1217041,1
3819,soap,Q23739,use,washing hands,Q552461,1
3820,socia l protection,id-less,subclass of,social welfare,Q12002092,1
3821,social,Q345367,country,country,Q6256,1
3822,social,Q345367,has part,civil society,Q181865,1
3823,social,Q345367,has part,environmental,Q10485087,1
3824,social,Q345367,has part,problem,Q621184,1
3825,social management,Q55693898,part of,public administration,Q31728,1
3826,social,Q345367,has part,survivors of violence,Q37461476,1
3827,social,Q345367,instance of,sectors,Q2739810,1
3828,social,Q345367,part of,GDP,Q12638,1
3829,social activities,Q111470089,has part,incentives,Q36783931,1
3830,social capital,Q214693,subclass of,investing,Q4290,1
3831,social development goals,id-less,subclass of,goals,Q4503831,1
3832,social disparities,Q34807393,facet of,poverty,Q10294,1
3833,social fu nds,id-less,subclass of,social protection system,Q34370631,1
3834,social health protection,id-less,subclass of,scheme,Q959962,1
3835,state,Q7275,opposite of,non-state actors,Q98178395,1
3836,state,Q7275,part of,collective economy,Q21468276,1
3837,state,Q7275,subclass of,enterprise,Q6881511,1
3838,surveillance camera,Q334415,use,surveillance,Q334401,1
3839,sustainable,Q66095801,subclass of,environmentally friendly,Q655870,1
3840,sustainable,Q66095801,subclass of,human development,Q2347178,1
3841,sustainable,Q66095801,subclass of,implementation,Q245962,1
3842,sustainable,Q66095801,subclass of,inclusive,Q75365274,1
3843,sustainable,Q66095801,subclass of,investments,Q114500150,1
3844,sustainable,Q66095801,subclass of,local businesses,id-less,1
3845,sustainable,Q66095801,subclass of,macroeconomic management,Q63768837,1
3846,sustainable,Q66095801,subclass of,partnership,Q728646,1
3847,sustainable,Q66095801,subclass of,potential,Q21170479,1
3848,sustainable,Q66095801,subclass of,practica l,id-less,1
3849,sustainable,Q66095801,subclass of,production,Q739302,1
3850,sustainable,Q66095801,subclass of,sectors,Q2739810,1
3851,sustainable,Q66095801,subclass of,smooth,Q1036227,1
3852,sustainable,Q66095801,subclass of,societies,Q8425,1
3853,sustainable consumption,Q477335,subclass of,consumption,Q12204,1
3854,sustainable consumption and production,Q57596788,part of,SDG12,id-less,1
3855,sustainable developmen,Q131201,subclass of,developmen,Q213713,1
3856,sustainable development,Q131201,facet of,well-being,Q7981051,1
3857,sustainable development,Q131201,has effect,competitiveness,Q155953,1
3858,sustainable development,Q131201,has part,resource management,Q14431238,1
3859,sustainable development,Q131201,has part,supporting processes,id-less,1
3860,sustainable,Q66095801,subclass of,energy consumption,Q16869822,1
3861,sustainable,Q66095801,subclass of,energy,Q11379,1
3862,sustainable,Q66095801,subclass of,contribution,Q353169,1
3863,sustainab le,id-less,part of,economy,Q159810,1
3864,surveys,Q747810,different from,censuses,Q39825,1
3865,surveys,Q747810,uses,admini strative records,id-less,1
3866,survivors,Q6136036,facet of,UXO,Q2302880,1
3867,survivors,Q6136036,has cause,UXO,Q2302880,1
3868,survivors of violence,Q37461476,part of,social,Q345367,1
3869,suspend travel and services,id-less,subclass of,world to suspend travel and services,id-less,1
3870,sustain income growth,id-less,subclass of,income growth,Q58829027,1
3871,sustainab ility,id-less,has cause,vulnerabilities,Q114262243,1
3872,sustainab ility,id-less,subclass of,development,Q1074523,1
3873,sustainab le,id-less,part of,health financial system,id-less,1
3874,sustainable,Q66095801,subclass of,awareness,Q4338318,1
3875,sustainability report,Q1668727,subclass of,requirements,Q1761598,1
3876,sustainability reporting,Q1668727,subclass of,annual reporting,Q44258036,1
3877,sustainabl,Q131201,subclass of,development,Q1074523,1
3878,sustainable,Q66095801,facet of,energy,Q11379,1
3879,sustainable,Q66095801,instance of,generation,Q11398090,1
3880,sustainable,Q66095801,opposite of,external impacts,Q68985736,1
3881,sustainable,Q66095801,opposite of,unsustainable,Q14614398,1
3882,sustainable,Q66095801,said to be the same as,modern,Q20738981,1
3883,sustainable,Q66095801,subclass of,agricultural production,Q56299222,1
3884,sustainable development,Q131201,instance of,three dimensions,Q111748603,1
3885,sustainable development,Q131201,studied by,macroeconomic management,Q63768837,1
3886,sustainable development,Q131201,subclass of,ambitions,Q28039512,1
3887,system for creating and upgrading,id-less,used by,Improv,Q1140700,1
3888,sustainably,Q44553327,subclass of,Natural resource,Q188460,1
3889,sustainably manage,id-less,facet of,ecosystem,Q37813,1
3890,sustainably use,id-less,facet of,biodiversity,Q47041,1
3891,sustained,Q1632123,part of,Promote sustained,id-less,1
3892,sustained,Q1632123,part of,inclusive,Q75365274,1
3893,sustained economic growth,id-less,has part,recent years,Q84873779,1
3894,sy stem,id-less,part of,Value Added Tax,Q128635,1
3895,syste m,id-less,part of,health protection,Q5690635,1
3896,system,Q1,has part,transportation logistics,id-less,1
3897,systema tic resolution,id-less,subclass of,mitigation strategies,Q30353646,1
3898,sustainable use of terrestrial,id-less,facet of,terrestrial,Q110810720,1
3899,systematic,Q42240,subclass of,Macroeconomic management,Q63768837,1
3900,systematic manner,id-less,facet of,conducive environment,id-less,1
3901,systems,Q50808462,has part,policies,Q47011897,1
3902,t quintile,id-less,subclass of,households,Q64873892,1
3903,t ransport,Q22065411,has part,connectivity,Q72897900,1
3904,t ransport,Q22065411,has part,infrastructure,Q121359,1
3905,talent,Q2705098,has effect,interest,Q170924,1
3906,talent,Q2705098,studied by,development,Q1074523,1
3907,target,Q1046951,is a list of,provinces,Q429976,1
3908,sustainably,Q44553327,part of,GDP growth,Q98519467,1
3909,sustainable society,Q3739785,subclass of,consumption,Q12204,1
3910,sustainable development,Q131201,subclass of,progress,Q247792,1
3911,sustainable growth,Q5603535,facet of,green,Q3133,1
3912,sustainable development goals,Q7649586,facet of,green development,Q5603509,1
3913,sustainable development pathway,id-less,facet of,country,Q6256,1
3914,sustainable economic development,Q52844473,has part,environmental protection,Q832237,1
3915,sustainable economic growth,id-less,part of,Continuous quality,Q65510450,1
3916,sustainable economic growth,id-less,said to be the same as,Continuous quality,Q65510450,1
3917,sustainable economic growth,id-less,said to be the same as,full,Q178026,1
3918,sustainable energy,Q1962383,part of,modern,Q20738981,1
3919,sustainable financing,Q110519585,facet of,health programmes,Q39233334,1
3920,sustainable forest,Q47572,subclass of,forest,Q4421,1
3921,sustainable growth,Q5603535,instance of,direction,Q2151613,1
3922,sustainable public,Q39308365,subclass of,Promoting sustainable,Q112854783,1
3923,sustainable growth,Q5603535,subclass of,inclusive,Q75365274,1
3924,sustainable human settlement,id-less,subclass of,settlement,Q486972,1
3925,sustainable livelihood,Q85804381,subclass of,livelihood,Q6658164,1
3926,sustainable management,Q7649683,has part,protection,Q179073,1
3927,sustainable management,Q7649683,subclass of,Forestry management,Q372561,1
3928,sustainable natural r esources management,id-less,part of,Environmental protection,Q832237,1
3929,sustainable natural resources,id-less,facet of,Environmental protection,Q832237,1
3930,sustainable natural resources management,id-less,part of,Environmental protection,Q832237,1
3931,sustainable practices,Q38099019,facet of,food security,Q1229911,1
3932,survey,Q747810,subclass of,planning,Q309100,1
3933,surveillance,Q334401,facet of,outbreak,Q44512,1
3934,state budget,Q99428008,main subject,revenue,Q850210,1
3935,surplus,Q268617,part of,reserves,Q7315273,1
3936,strategic priorities,Q37572640,has effect,policy implementation,Q112908825,1
3937,strategic priorities,Q37572640,subclass of,policy implementation,Q112908825,1
3938,strategie,Q7621867,part of,marketing,Q39809,1
3939,strategies,Q185451,part of,climate change debate,id-less,1
3940,strategies,Q185451,part of,communication,Q11024,1
3941,strategies,Q185451,subclass of,make decisions,id-less,1
3942,strategies,Q185451,subclass of,plans,Q1371819,1
3943,strategy,Q185451,facet of,graduation,Q1054021,1
3944,strategy,Q185451,facet of,industry,Q8148,1
3945,strategy,Q185451,part of,Water resource management,Q1501619,1
3946,strategy,Q185451,part of,management,Q2920921,1
3947,strategy,Q185451,subclass of,understanding,Q46744,1
3948,stream,Q355304,mouth of the watercourse,lake,Q23397,1
3949,streamlin ed,id-less,opposite of,rational manner,id-less,1
3950,strengthen,Q3716064,part of,Broaden,Q37444572,1
3951,strengthening,Q3716064,followed by,consolidating,Q59667056,1
3952,strengthening,Q3716064,has part,local levels,Q54637518,1
3953,strengthening,Q3716064,opposite of,reducing,Q18636517,1
3954,strengthening,Q3716064,part of,Government has attached importance,id-less,1
3955,strengthening the resilience,Q106666968,has cause,recovering,Q108449485,1
3956,strengthening the resilience,Q106666968,has cause,treating infected cases,id-less,1
3957,strategic priorities,Q37572640,facet of,good practices,Q76547335,1
3958,strategic plan,Q72910779,has part,sector plan,Q108766484,1
3959,strategic areas,id-less,part of,SDGs,Q7649586,1
3960,statistical capacity,id-less,facet of,statistical,Q2539,1
3961,state budget deficit,Q73334116,has effect,Offsetting the state budget deficit,id-less,1
3962,state budget deficit,Q73334116,instance of,rising,Q918149,1
3963,state enterprise protection,id-less,instance of,scheme,Q959962,1
3964,state revenue collection,id-less,has part,debt,Q3196867,1
3965,state revenue collection,id-less,has part,expenditure,Q760120,1
3966,state's financial,id-less,has effect,economic growth,Q189833,1
3967,state’s restructuring,id-less,facet of,state’s,Q2329480,1
3968,statistic division,id-less,part of,line ministry,id-less,1
3969,statistical,Q2539,studies,product,Q2424752,1
3970,statistical development,Q30989389,facet of,country,Q6256,1
3971,strateg ies,id-less,part of,national development,Q107018047,1
3972,statistical information system,Q67399689,use,statistical,Q2539,1
3973,statistics,Q12483,studies,Data,Q42848,1
3974,statistics,Q12483,studies,database,Q8513,1
3975,status,Q813912,different from,gender,Q48277,1
3976,stigma,Q1137326,subclass of,awareness raising,Q21086751,1
3977,stigmatised,Q57944988,facet of,identities,Q15758100,1
3978,storage capacity,Q2308599,facet of,water,Q283,1
3979,storage capacity,Q2308599,part of,products,Q542929,1
3980,storm,Q81054,subclass of,weather events,id-less,1
3981,strong economic growth,id-less,country,country as a whole,id-less,1
3982,stru cture,id-less,part of,economic,Q8134,1
3983,structur e,id-less,part of,economic,Q8134,1
3984,supply,Q166656,opposite of,demand,Q1665268,1
3985,successfully enforced,id-less,has cause,court judgment,Q3769186,1
3986,such regulations,id-less,subclass of,regulations,Q106947327,1
3987,sufficient,Q875267,part of,infants,Q998,1
3988,suggestion,Q62026391,subclass of,feedback,Q183635,1
3989,superpower trade war,id-less,has effect,Yuan,Q7313,1
3990,supervision,Q732683,practiced by,master,Q183816,1
3991,supplies,Q47462850,part of,consumer goods,Q56573357,1
3992,supplies,Q47462850,part of,equipment,Q10273457,1
3993,supplies,Q47462850,part of,supply chain,Q1824206,1
3994,supply,Q166656,opposite of,withdrawal,Q687031,1
3995,substance abuse,Q3184856,subclass of,treatment,Q179661,1
3996,supply chain,Q1824206,has part,l ocal,id-less,1
3997,supply chain,Q1824206,has part,supplies,Q47462850,1
3998,supply chain,Q1824206,part of,production,Q739302,1
3999,supply side,Q531186,opposite of,demand side,Q649124,1
4000,supplying,Q50825439,part of,technology,Q11016,1
4001,support,Q861259,part of,social policy,Q828395,1
4002,support measures,Q3032118,part of,LDC,Q752401,1
4003,support network,Q107301198,part of,child protection,Q1029430,1
4004,supporting processes,id-less,part of,sustainable development,Q131201,1
4005,substitute,Q23009439,subclass of,imports,Q104804717,1
4006,subsistence production,id-less,opposite of,commercial production,Q51383925,1
4007,structural,Q936724,part of,inclusive and rapid economic growth,id-less,1
4008,stunting,Q7628767,subclass of,quintiles,Q305473,1
4009,structural macroeconomic vulnerabilities,id-less,country,Lao,Q819,1
4010,student,Q48282,different from,teacher,Q37226,1
4011,student achievement levels,id-less,facet of,cumulative process,Q17008278,1
4012,students,Q48282,has part,teachers,Q1211139,1
4013,students,Q48282,practiced by,teachers,Q1211139,1
4014,studied,Q113209096,studies,dropouts of secondary school students,id-less,1
4015,stunting,Q7628767,has cause,under -five children,id-less,1
4016,stunting,Q7628767,has effect,mortality,Q58702,1
4017,stunting,Q7628767,subclass of,malnutrition,Q12167,1
4018,su bsistence,id-less,different from,commercial farming,Q56783917,1
4019,subsistence level,Q4294225,subclass of,subsistence,Q109703686,1
4020,su stainable,id-less,said to be the same as,stable,Q214252,1
4021,sub-national,Q7603708,part of,sectoral,Q110279343,1
4022,sub-national government,id-less,part of,National Government,Q1320217,1
4023,sub-national governments,id-less,has part,CSOs,Q22808416,1
4024,sub-national governments,id-less,subclass of,MDAs,Q6878879,1
4025,sub-regional,Q108401738,part of,Sub-regional Cooperation Framework,id-less,1
4026,submi ssion,id-less,part of,Science and Technology,Q34104,1
4027,subordinate,Q78070424,has part,Environmental safeguards,id-less,1
4028,subsistence,Q109703686,opposite of,market economy,Q179522,1
4029,significant,Q4993710,different from,unmanageable,Q541852,1
4030,shortcomings,Q110292312,part of,achievement,Q2532754,1
4031,targeted,Q492646,subclass of,development plans,Q75763325,1
4032,s kill area,id-less,subclass of,mobile training,Q90758860,1
4033,rural communities,Q104711361,part of,SDG 4,Q98658975,1
4034,rural credit,Q265601,has part,veterinary services,Q64967690,1
4035,rural development,Q3045473,facet of,poverty,Q10294,1
4036,rural development,Q3045473,subclass of,infrastructure,Q121359,1
4037,rural development,Q3045473,subclass of,poverty alleviation,Q1824165,1
4038,rural development strategy,id-less,part of,Government,Q7188,1
4039,rural e thnic,id-less,different from,rural e thnic communiti es,id-less,1
4040,rural e thnic communiti es,id-less,different from,rural e thnic,id-less,1
4041,rural employment,Q70624353,part of,rural area,Q175185,1
4042,rural health service access,id-less,facet of,rural,Q7380465,1
4043,rural infrastructure,id-less,facet of,rural development,Q3045473,1
4044,rural infrastructure,id-less,subclass of,investments,Q114500150,1
4045,rural people,Q1746417,opposite of,poor,Q5729485,1
4046,rural poor,Q30389937,facet of,Government,Q7188,1
4047,rural population,Q4414036,subclass of,population,Q33829,1
4048,rural poverty,Q19708004,country,Lao PDR,Q819,1
4049,rural poverty,Q19708004,subclass of,poverty,Q10294,1
4050,rural poverty's eradication,id-less,facet of,rural poverty,Q19708004,1
4051,rural roads,Q100337618,facet of,electricity,Q12725,1
4052,rural settlement,Q10354598,subclass of,occupations,Q12737077,1
4053,rural youth,Q2176724,opposite of,urban youth,Q99542567,1
4054,rural communities,Q104711361,facet of,ICT,Q5268834,1
4055,rural areas without roads,id-less,opposite of,rural areas with roads,id-less,1
4056,rural areas without road access,id-less,subclass of,rural areas,Q175185,1
4057,rural area,Q175185,subclass of,population,Q33829,1
4058,rural area,Q175185,facet of,poverty,Q10294,1
4059,rural area,Q175185,has part,rural employment,Q70624353,1
4060,rural area,Q175185,opposite of,core-urban population,id-less,1
4061,rural area,Q175185,opposite of,urban area,Q702492,1
4062,rural area,Q175185,part of,population,Q33829,1
4063,rural area,Q175185,subclass of,areas,Q4788688,1
4064,rural area,Q175185,subclass of,average,Q202785,1
