,head_text,head_wiki_id,relation,tail_text,tail_wiki_id,count
763,drought,Q43059,subclass of,disaster,Q3839081,1
764,drowning,Q506616,facet of,toddlers,Q3530299,1
765,drug,Q12140,part of,organized crime,Q46952,1
766,drug abuse,Q3184856,subclass of,perti nent,id-less,1
767,drugs,Q8386,different from,alcohol,Q153,1
768,dry toilet,Q18352682,subclass of,biodegradable material,Q57305881,1
769,dry toilet,Q18352682,subclass of,toilet,Q7857,1
770,duties,Q3714732,subclass of,func tions,id-less,1
771,dynamic activities in the informal sector,id-less,part of,informal sector,Q944235,1
772,dynamism,Q3502310,facet of,cultural practices,Q65134253,1
773,e vident,id-less,has part,vii,Q23350,1
774,economic,Q8134,country,country,Q6256,1
775,ear,Q7362,has effect,stunting,Q7628767,1
776,early marriage,Q57939805,subclass of,legislation,Q820655,1
777,early warning,Q114479747,subclass of,syst ems,id-less,1
778,early warning system's out put,id-less,facet of,early warning system,Q1427940,1
779,ec ological infrastructure,id-less,facet of,ec ological,id-less,1
780,ec onomy,id-less,different from,economy,Q159810,1
781,eco-tourism,Q5333148,subclass of,tourism,Q49389,1
782,econ,Q8134,has part,omic growth,id-less,1
783,econ omic empowerment,id-less,facet of,econ,Q8134,1
784,econom ic,id-less,facet of,land use,Q1165944,1
785,econom ic growth,id-less,has part,full,Q178026,1
786,economi c,Q840925,has part,agriculture,Q11451,1
787,economy,Q159810,country,Cameroon,Q1009,1
788,economy,Q159810,country,Republic of The Gambia,Q1005,1
789,electricity,Q12725,part of,energy sector,Q1304795,1
790,economy,Q159810,different from,ec onomy,id-less,1
791,education sector,Q30314934,has part,ODA,Q26215373,1
792,education sector,Q30314934,has part,stren gthen the education sector,id-less,1
793,education sector,Q30314934,part of,government,Q7188,1
794,education system,Q446760,has part,private sector,Q591763,1
795,education system,Q446760,has part,redirecte d,id-less,1
796,educational needs,Q64607540,facet of,educational,Q7922,1
797,educational programmes,Q97331266,subclass of,investment,Q4290,1
798,ef fective,id-less,subclass of,targeting,Q1628411,1
799,effecti ve,id-less,part of,justice,Q16533,1
800,effecti vely participate in the development,id-less,part of,communities,Q177634,1
801,effectiv e utilisation,id-less,subclass of,effectiv,Q5347252,1
802,effective means,Q64716566,subclass of,development,Q1074523,1
803,effi ciency,id-less,facet of,farming,Q1402889,1
804,effici ent manner,id-less,has effect,resettlements,id-less,1
805,efficiency,Q1034411,subclass of,productivity,Q2111958,1
806,efficient technologies,Q97428600,subclass of,technologies,Q11016,1
807,el derly,id-less,said to be the same as,Orphaned and Vulnerable Children,id-less,1
808,el ectricity affordability,id-less,has cause,Electricity prices are on the rise,id-less,1
809,elation,Q1044050,part of,gender,Q48277,1
810,elderly,Q1358789,said to be the same as,of the elderly,id-less,1
811,elderly grant,id-less,opposite of,disability grant,Q46483398,1
812,elderly grant,id-less,subclass of,enterprise fund,id-less,1
813,elderly grant,id-less,subclass of,grants,Q545727,1
814,elections in December 2016,id-less,point in time,December 2016,Q19249637,1
815,electrical appliance,Q2425052,subclass of,specification,Q317623,1
816,electrici ty,id-less,subclass of,production,Q739302,1
817,electricity,Q12725,has part,w ater,id-less,1
818,education research,Q861399,subclass of,research,Q42240,1
819,education quality,Q5340914,has part,relevance,Q1074648,1
820,education programs,Q66664338,has part,stre et.,id-less,1
821,education,Q8434,has part,Technical subjects,id-less,1
822,economy,Q159810,has part,Capital Markets,Q96374397,1
823,economy,Q159810,has part,GDP growth,Q98519467,1
824,economy,Q159810,has part,industry,Q8148,1
825,economy,Q159810,has part,manufacturing,Q187939,1
826,economy,Q159810,has part,operations,Q3884033,1
827,economy,Q159810,has part,social development,Q15765794,1
828,economy,Q159810,has part,t he need to develop the local economy,id-less,1
829,economy,Q159810,said to be the same as,expedite the economy,id-less,1
830,educ ation,id-less,subclass of,TVET,Q18286682,1
831,educati,Q8434,has part,secondary,Q28469712,1
832,education,Q8434,country,The Gambia,Q1005,1
833,education,Q8434,has effect,knowledge,Q9081,1
834,education,Q8434,has part,awareness-raising,Q21086751,1
835,education policies,Q43752766,has part,strategies,Q185451,1
836,education,Q8434,has part,classroom,Q621114,1
837,education,Q8434,has part,curriculum,Q207137,1
838,education,Q8434,has part,e ducation costs,id-less,1
839,education,Q8434,has part,family planning programmes,Q69700075,1
840,education,Q8434,has part,health services,Q9353606,1
841,education,Q8434,has part,primary,Q669262,1
842,education,Q8434,has part,secondary,Q28469712,1
843,education,Q8434,instance of,quality,Q1207505,1
844,education,Q8434,part of,health,Q12147,1
845,education,Q8434,practiced by,teachers,Q1211139,1
846,education,Q8434,subclass of,social services,Q11588306,1
847,education infrastructu re,id-less,part of,Government,Q7188,1
848,farmers’ productivity,id-less,has part,programme,Q170584,1
849,farming,Q1402889,practiced by,farmers,Q131512,1
850,farming technologies,id-less,use,farming,Q1402889,1
851,health sector,Q9075440,instance of,sector,Q3958441,1
852,hared facilities,id-less,facet of,sanitation,Q949149,1
853,harmonisation,Q5659376,facet of,monetary policies,Q113443596,1
854,harmony,Q184421,said to be the same as,prosperity,Q1760011,1
855,health,Q12147,country,The Gambia,Q1005,1
856,health,Q12147,has part,impact,Q4115667,1
857,health,Q12147,has part,well -being,id-less,1
858,health,Q12147,studied by,health sector,Q9075440,1
859,health,Q12147,subclass of,basic services,Q74832136,1
860,health burden,Q112235350,has effect,pove rty rate,id-less,1
861,health car e,id-less,subclass of,mission-owned,id-less,1
862,health care,Q31207,has part,institutions,Q27711101,1
863,health care,Q31207,subclass of,services,Q114080183,1
864,health care financi ng models,id-less,facet of,health care,Q31207,1
865,health care financing,Q59208402,facet of,sector’s capacity,id-less,1
866,health care workers,Q58106575,subclass of,skilled bi,Q37594157,1
867,health centre,Q569500,subclass of,clinics,Q26841864,1
868,health education,Q60894,facet of,Health for All,Q17041748,1
869,health facilities,Q4260475,has part,facilities,Q15761653,1
870,health governance,Q45291916,part of,partnership framework,id-less,1
871,health infrastructure,Q38449241,has part,syst em,id-less,1
872,health motivators,id-less,part of,rural health,Q3473027,1
873,health pers onnel,id-less,facet of,health institutions,Q60846935,1
874,health personnel,Q59283400,field of this occupation,career,Q282049,1
875,health research,Q23309291,subclass of,research,Q42240,1
876,health sector,Q9075440,facet of,climate,Q7937,1
877,health sector,Q9075440,facet of,quality of care,Q60649344,1
878,health sector,Q9075440,has part,social protection,Q2483208,1
879,hand washing,Q552461,instance of,policy,Q1156854,1
880,hand washing,Q552461,facet of,sanitation,Q949149,1
881,growth recovery,Q54436410,has cause,devaluation,Q220788,1
882,government resources,Q84823740,owner of,public goods,Q1673101,1
883,government,Q7188,country,Gambia,Q1005,1
884,government,Q7188,different from,Donor,Q1968442,1
885,government,Q7188,has part,joint funded projects,id-less,1
886,government,Q7188,has part,local government,Q6501447,1
887,government,Q7188,has part,ministries,Q192350,1
888,government,Q7188,has part,stakeholders,Q108798676,1
889,government,Q7188,has part,supervisory,Q759969,1
890,government,Q7188,product or material produced,information,Q11028,1
891,government expenditure,Q5588831,country,The Gambia,Q1005,1
892,government has been unable to allocate significant resources to finance development,id-less,facet of,debt servicing obligations,id-less,1
893,government of Eswatini,Q111828504,country,Eswatini,Q1050,1
894,government pension,Q1196231,subclass of,Fund,Q2620430,1
895,government schools,id-less,located in the administrative territorial entity,local,Q11851202,1
896,growth engine,Q39087187,subclass of,investments,Q114500150,1
897,government structure,Q19944802,subclass of,structure,Q811979,1
898,gr oup,id-less,part of,Technical working gr oup,id-less,1
899,gra duates,id-less,use,curriculum design,Q35824738,1
900,grade 1,Q8563383,part of,ECCDE,id-less,1
901,grass,Q43238,subclass of,livel ihood,id-less,1
902,grassroots,Q929651,subclass of,communities,Q177634,1
903,grassroots levels,id-less,part of,national,Q53247,1
904,grazing,Q3239189,subclass of,crop,Q235352,1
905,grey imports,id-less,subclass of,heavy trucks,Q874311,1
906,grid,Q27768150,product or material produced,electricity,Q12725,1
907,gross domestic product,Q12638,has part,national income,Q1057397,1
908,groups,Q9281006,has part,TWG,Q18261521,1
909,health sector,Q9075440,instance of,ass istance,id-less,1
910,health sector,Q9075440,studies,health,Q12147,1
911,fast-tra ck,id-less,part of,urban development programme,id-less,1
912,health sector,Q9075440,subclass of,external assistance,Q36794406,1
913,hunger continues,id-less,has part,limiting,Q6549555,1
914,hydro,Q511031,use,agricultural,Q5356428,1
915,hydrological,Q42250,studies,river flow,Q5195029,1
916,hygien,Q162297,facet of,sanitation,Q949149,1
917,hygiene,Q162297,facet of,Sanitation,Q949149,1
918,hygiene,Q162297,has part,sanitation,Q949149,1
919,hygiene standards,Q72054809,facet of,hygiene,Q162297,1
920,hypertension,Q41861,has effect,diabetes,Q12206,1
921,hypertension,Q41861,has effect,heart disease,Q190805,1
922,i n line,id-less,subclass of,line,Q41796,1
923,iSwati,id-less,instance of,local language,Q6664444,1
924,ide a,Q981536,subclass of,background material,Q66773649,1
925,identificati,Q47988,has effect,beneficiaries,Q112953507,1
926,illnesses,Q33445897,has effect,deaths,Q4,1
927,im plementation,id-less,facet of,SDG,Q7649586,1
928,imal resources,id-less,has part,plant,Q756,1
929,immuniz ation,id-less,subclass of,vaccine,Q134808,1
930,impa,Q904687,subclass of,ct,Q779,1
931,impa ct,id-less,facet of,income distribution,Q3915542,1
932,impact assess ment,id-less,facet of,environmental impact,Q2022868,1
933,impact assessment,Q6005872,facet of,environmental guidelines and procedures,id-less,1
934,impact mitigatio n,id-less,subclass of,interventions,Q15763635,1
935,impact reduction,Q43637509,subclass of,mitigation,Q47496130,1
936,impl ementation,id-less,part of,national development planning,Q104880767,1
937,implemen tation,id-less,studied by,cost-benefit analysis,Q942582,1
938,implement,Q39546,facet of,SDGs,Q7649586,1
939,implementation,Q245962,facet of,policy,Q1156854,1
940,humanities,Q80083,subclass of,social science,Q34749,1
941,human settlements,Q486972,part of,urban area,Q702492,1
942,human rights,Q8458,part of,rule of law,Q44918,1
943,historically,Q1620945,has part,culturally,Q1338878,1
944,health services,Q9353606,facet of,quality,Q1207505,1
945,health services,Q9353606,part of,education,Q8434,1
946,health surveillance,Q821775,subclass of,surveillance,Q334401,1
947,health system,Q11000047,has part,health- related organisations,id-less,1
948,health- related organisations,id-less,part of,health system,Q11000047,1
949,hepatitis,Q131742,subclass of,viral,Q20762671,1
950,high malnutrition levels,id-less,country,developing countries,Q177323,1
951,higher education,Q136822,has part,policies,Q47011897,1
952,higher learning,Q1617908,subclass of,learning,Q133500,1
953,highest in the,Q70749824,is a list of,4%,Q104851504,1
954,histor ical,id-less,has part,socio-economic understanding,id-less,1
955,historic transition to democracy,id-less,has effect,country’s's economic stability,id-less,1
956,ho,Q1846,subclass of,usehold,id-less,1
957,human rights,Q8458,has part,access to justice,Q28135689,1
958,ho ped,id-less,use,stimulating,Q50319263,1
959,hotel,Q27686,subclass of,accommodation,Q3947,1
960,househo ld,id-less,subclass of,farmers,Q131512,1
961,old people,Q191089,field of this occupation,agricultural sector,Q4693925,1
962,households,Q64873892,part of,private sector,Q591763,1
963,housing developers,id-less,part of,financial ins titutions,id-less,1
964,housing needs,Q72234614,facet of,urban,Q159313,1
965,housing policy,Q2588157,facet of,Housing,Q188507,1
966,human capital,Q165687,part of,programmes,Q39071357,1
967,human resource development,Q5366892,subclass of,Promote,Q103927205,1
968,human resource development,Q5366892,subclass of,macro strategy,id-less,1
969,human resource planning,Q71224219,subclass of,policy,Q1156854,1
970,governm ent,id-less,part of,political will,Q107259730,1
971,governance,Q1553864,subclass of,challenge,Q16511806,1
972,governance,Q1553864,facet of,business climate,id-less,1
973,gove rnment,id-less,has part,expenditure,Q760120,1
974,fiscal income,id-less,instance of,indicator,Q3695082,1
975,fiscal prudence,id-less,subclass of,policies,Q47011897,1
976,five,Q203,instance of,age,Q185836,1
977,five-year national development plan,id-less,followed by,three-year rolling,id-less,1
978,flagships,Q112856778,different from,priority programmes and project,id-less,1
979,foo d,Q108475942,instance of,nutrition,Q2138622,1
980,foo d,Q108475942,instance of,provision,Q703087,1
981,food,Q2095,has part,nutritiou,Q2005610,1
982,food,Q2095,said to be the same as,nutrition,Q2138622,1
983,food access,Q36742627,part of,food availability,Q112956087,1
984,food all year round,id-less,said to be the same as,year round,Q106585228,1
985,food availability,Q112956087,has part,food access,Q36742627,1
986,food insecurity,Q112206305,subclass of,m onitor,id-less,1
987,food safety standards,Q112856469,facet of,Adherence to food safety standards,id-less,1
988,food security,Q1229911,facet of,nutrition,Q2138622,1
989,food security,Q1229911,has cause,agriculture,Q11451,1
990,food security,Q1229911,part of,SDG 2,Q50215926,1
991,food security progra mmes,id-less,has part,food security progra mmes's,id-less,1
992,food security progra mmes's,id-less,part of,food security progra mmes,id-less,1
993,food security requi rement,id-less,country,world,Q2,1
994,fore ign,id-less,subclass of,direct investment,Q104427920,1
995,foreign direct investment,Q490513,has effect,sustainable,Q66095801,1
996,forest,Q4421,subclass of,grazing,Q3239189,1
997,foster families,Q35990653,subclass of,adoptive,Q20746742,1
998,fourteen thousa nd seven hundred,id-less,has part,"14,765",id-less,1
999,fourth national communication plan,id-less,instance of,communication plan,Q3902023,1
1000,frameworks,Q22080812,has part,regulations,Q106947327,1
1001,fiscal,Q1419659,subclass of,appropriate,Q113903632,1
1002,firearm,Q12796,studied by,FIREARMS DISCOVERED ANNUALLY,id-less,1
1003,financial services,Q5449654,has part,o ffshore,id-less,1
1004,figure 1,Q22908384,followed by,2,Q200,1
1005,fast-trac,Q1183241,instance of,technologies,Q11016,1
1006,feasibility studies,Q65465620,facet of,infrastr ucture,id-less,1
1007,feed,Q2095,part of,livestock,Q4767951,1
1008,feel safe,Q64094330,said to be the same as,free of fear,id-less,1
1009,fees,Q37464281,part of,registration,Q2399307,1
1010,femal,Q467,opposite of,males,Q6743117,1
1011,female,Q43445,opposite of,male,Q6581097,1
1012,female,Q43445,subclass of,severe tunting,id-less,1
1013,female genital mutilation,Q208373,instance of,traditional practices,Q39269919,1
1014,female-headed households,Q98831851,subclass of,households,Q64873892,1
1015,females,Q111905566,opposite of,boys,Q3010,1
1016,fight against climatechange effects,id-less,part of,Millennium Development Goals,Q81737,1
1017,figure 2,Q76625757,part of,rural area,Q175185,1
1018,financial sector,Q57774188,part of,private sector,Q591763,1
1019,figure below,id-less,depicts,depi cted,id-less,1
1020,figure below,id-less,has part,economic sectors,Q107191213,1
1021,fina ncial services,id-less,instance of,sector,Q3958441,1
1022,finan cial stability,id-less,facet of,sustainable economic development,Q52844473,1
1023,finance,Q43015,part of,global economy,Q473750,1
1024,financia l,id-less,has part,arms flows,id-less,1
1025,financial,Q22687,has part,operational eq,Q84064653,1
1026,financial guidance,Q100164169,subclass of,guidance,Q1630279,1
1027,financial ins titutions,id-less,has part,housing developers,id-less,1
1028,financial management,Q4738155,studies,budget,Q41263,1
1029,financial partners,id-less,part of,technical,Q569612,1
1030,financial sector,Q57774188,has part,Savings and credit societies,id-less,1
1031,free education,Q5500224,has part,secondary school,Q159334,1
1032,free of fear,id-less,said to be the same as,feel safe,Q64094330,1
1033,free primary education,Q77835945,facet of,eq ual,id-less,1
1034,global economy,Q473750,country,Cameroon,Q1009,1
1035,gender parity in primary education,id-less,facet of,Gambian Woman,id-less,1
1036,gender rol es,id-less,part of,social construction,Q63770825,1
1037,gene bank,Q1905347,subclass of,genetic resources,Q105898991,1
1038,generat e efficiency gains,id-less,part of,regional cooperation,Q113623117,1
1039,generati,Q159719,part of,energy generati,Q1522115,1
1040,generatin g,id-less,subclass of,informal income,Q56095483,1
1041,generating opportunities,id-less,subclass of,opportunities,Q84501571,1
1042,generation,Q11398090,product or material produced,electricity,Q12725,1
1043,girls,Q6581072,subclass of,women,Q467,1
1044,global,Q13780930,subclass of,development framework,Q42658868,1
1045,global,Q13780930,subclass of,development initiatives,Q30267957,1
1046,global 90-,id-less,facet of,towa rds,id-less,1
1047,global economy,Q473750,has part,finance,Q43015,1
1048,gender issues,Q15753025,facet of,gender,Q48277,1
1049,global economy,Q473750,has part,trade,Q601401,1
1050,global level,Q37164151,subclass of,crisis,Q381072,1
1051,globalization,Q7181,has effect,series of constraints,id-less,1
1052,goal,Q4503831,part of,progress,Q247792,1
1053,goal 1,Q50214636,said to be the same as,Thi,Q3801600,1
1054,goal 10,Q53581222,publisher,African Union,Q7159,1
1055,goal 12,Q53581232,point in time,12,Q36977,1
1056,goal 7,id-less,said to be the same as,T his,Q67217283,1
1057,goals,Q4503831,part of,Partnership,Q728646,1
1058,good,Q15290,said to be the same as,priorities,Q18613564,1
1059,good governance strategy,id-less,part of,industrialization,Q202398,1
1060,goods,Q2424752,different from,services,Q114080183,1
1061,gender issues,Q15753025,facet of,rural,Q7380465,1
1062,gender equity,Q7252,subclass of,equality,Q842346,1
1063,freedom,Q2979,has part,equality,Q842346,1
1064,future generations,Q954025,opposite of,present,Q192613,1
1065,freedom of expression,Q22692,instance of,human rights,Q8458,1
1066,freight forwarders,Q840850,industry,logistics,Q177777,1
1067,fu ll disclosure of information,id-less,subclass of,communication,Q11024,1
1068,fuel,Q42501,part of,energy,Q11379,1
1069,fuel deficit areas,id-less,has part,degraded landscap,id-less,1
1070,fuel-relate d accidents,id-less,has effect,education campaigns,Q40300489,1
1071,fuelwood,Q57957461,subclass of,sustainable,Q66095801,1
1072,ful l,Q33454,subclass of,parental responsibility,Q4375005,1
1073,full,Q178026,part of,econom ic growth,id-less,1
1074,functional,Q579600,has part,institutions,Q27711101,1
1075,funding,Q6055890,part of,research,Q42240,1
1076,future development potenti als.,id-less,facet of,future,Q344,1
1077,g rowth,id-less,subclass of,per capita gross domestic,id-less,1
1078,gender equity,Q7252,part of,social,Q345367,1
1079,ga ps,Q56379286,has part,challenges,Q50815379,1
1080,gaps,Q5521793,has effect,Action,Q188473,1
1081,gaps,Q5521793,has effect,challenges,Q50815379,1
1082,gaps and challenges,Q50085177,subclass of,Actions,Q113649142,1
1083,gaps and challenges,Q50085177,subclass of,Actions taken to address existing gaps and challenges,id-less,1
1084,ge nerate connection,id-less,part of,transport infrastructure,Q376799,1
1085,gender,Q48277,has part,elation,Q1044050,1
1086,gender,Q48277,subclass of,human rights,Q8458,1
1087,gender dimension,Q56613447,facet of,environmental manageme nt.,id-less,1
1088,gender disaggregated data,id-less,subclass of,disaggregated data,Q30867384,1
1089,gender equality,Q113453,facet of,education,Q8434,1
1090,gender equality,Q113453,facet of,women’s empowerment,Q15675642,1
1091,off-shore financial centre,id-less,country,Swaziland,Q1050,1
1092,pasture,Q30121,use,livestock,Q4767951,1
1093,omic growth,id-less,part of,econ,Q8134,1
1094,st,Q43115,part of,macro,Q629579,1
1095,sta tus,id-less,part of,adolescents,Q360484,1
1096,stagnating,Q81572537,subclass of,economic growth,Q189833,1
1097,stakeholders,Q108798676,has part,citizens,Q50602,1
1098,stakeholders,Q108798676,part of,government,Q7188,1
1099,stakeholders,Q108798676,part of,management,Q2920921,1
1100,stakeholders,Q108798676,part of,new development agenda,id-less,1
1101,stakeholders,Q108798676,part of,organisations,Q43229,1
1102,stakeholders,Q108798676,part of,spe ctrum,id-less,1
1103,stakeholders,Q108798676,subclass of,actors,Q33999,1
1104,stalled GDP growth,id-less,has cause,rural poverty,Q19708004,1
1105,stand ards,id-less,part of,codes of conduct,Q64876691,1
1106,standards,Q591990,used by,quality control,Q827792,1
1107,start up,Q129238,subclass of,small business,Q1109680,1
1108,state of the economy,id-less,country,The Gambia,Q1005,1
1109,state-owned,Q270791,subclass of,media house,Q1331793,1
1110,statistical report,Q27717486,subclass of,annual,Q192691,1
1111,statistics on labour,id-less,facet of,labour,Q9630,1
1112,steering committee,Q1394441,part of,technical working team,id-less,1
1113,stock,Q2350543,part of,crops,Q235352,1
1114,storage,Q66221,subclass of,food,Q2095,1
1115,storage facilities,Q55315265,subclass of,fuel resources,id-less,1
1116,str ategies,id-less,part of,sector,Q3958441,1
1117,strat egy,id-less,part of,sectoral,Q110279343,1
1118,strategi es,id-less,part of,policies,Q47011897,1
1119,strategic areas,id-less,part of,macro,Q629579,1
1120,strategic communities,id-less,subclass of,communities,Q177634,1
1121,strategic guidelines,Q58505029,part of,planning,Q309100,1
1122,st rategic areas,id-less,part of,macro,Q629579,1
1123,sports policy and act,id-less,country,Gambia,Q1005,1
1124,social justice,Q264892,has part,economic growth,Q189833,1
1125,sportin g,id-less,subclass of,recreational,Q11410,1
1126,social protection,Q2483208,instance of,programme,Q170584,1
1127,social protection,Q2483208,part of,Social sector,Q1063076,1
1128,social protection,Q2483208,part of,health sector,Q9075440,1
1129,social protection,Q2483208,subclass of,programme,Q170584,1
1130,social protection floor,Q7551334,subclass of,Beneficiaries,Q112953507,1
1131,social safety net,Q7551358,subclass of,social security,Q2483208,1
1132,social sector,Q1063076,has part,financial support,Q70471322,1
1133,social sector,Q1063076,has part,technical,Q569612,1
1134,social welfare,Q12002092,subclass of,dissemination,Q105460363,1
1135,socialisation,Q185467,has effect,behaviour,Q9332,1
1136,socially acce ptable,id-less,said to be the same as,affordable,Q1414593,1
1137,socie ty,id-less,instance of,organisation,Q43229,1
1138,societies,Q8425,has part,life,Q864928,1
1139,society,Q8425,has part,youth,Q190007,1
1140,socio-demographic,Q852017,facet of,third challenge,Q66329105,1
1141,socio-ec onomic,id-less,has part,cultural norms,Q50872855,1
1142,socio-economic,Q1643441,has part,labour related,Q44237150,1
1143,socio-economic,Q1643441,subclass of,information,Q11028,1
1144,socio-economic data,Q53496168,part of,technical,Q569612,1
1145,socio-economic development,Q113463655,subclass of,strategies,Q185451,1
1146,socio-economic understanding,id-less,part of,histor ical,id-less,1
1147,solar,Q19483969,subclass of,biomass,Q2945560,1
1148,solar,Q19483969,subclass of,power procurement,id-less,1
1149,solutions,Q65066292,facet of,solution,Q730920,1
1150,sound economic management,id-less,facet of,macroeconomic,Q39680,1
1151,sound ly,id-less,subclass of,managed,Q4201895,1
1152,specialization,Q4671303,subclass of,exper tise,id-less,1
1153,strategic objectives,Q38123605,facet of,energy sector,Q1304795,1
1154,strategic objectives,Q38123605,facet of,problems,Q130740,1
1155,strategic planning,Q932522,facet of,h andover,id-less,1
1156,strategic rail,Q1358255,has part,r oad,id-less,1
1157,sugar,Q23118,has part,cane,Q1347864,1
1158,sup ply,id-less,subclass of,short sup ply,id-less,1
1159,supervisory,Q759969,part of,government,Q7188,1
1160,supply,Q166656,opposite of,demand,Q1665268,1
1161,support,Q861259,different from,providing the service,id-less,1
1162,support for developm ent,id-less,country,country,Q6256,1
1163,support fund,id-less,part of,road transport,Q516739,1
1164,surface,Q3064117,has part,underg round water,id-less,1
1165,survey,Q747810,subclass of,surveys,Q747810,1
1166,surveys,Q747810,subclass of,studies,Q9347372,1
1167,surveys that need to be undertaken,id-less,subclass of,survey,Q747810,1
1168,susta inable,id-less,part of,SDG 7,Q53581213,1
1169,sustai nable,id-less,facet of,societies,Q8425,1
1170,sustainab ility,id-less,facet of,social sector,Q1063076,1
1171,sustainab le and morden,id-less,part of,SDG 7,Q53581213,1
1172,sustainabl e,id-less,part of,SDG 7,Q53581213,1
1173,sustainable,Q66095801,has cause,foreign direct investment,Q490513,1
1174,sustainable,Q66095801,instance of,pri nciples,id-less,1
1175,sustainable,Q66095801,subclass of,access to safe,Q37225753,1
1176,sustainable,Q66095801,subclass of,budget,Q41263,1
1177,sustainable,Q66095801,subclass of,char acteristic,id-less,1
1178,sustainable,Q66095801,subclass of,econom ic growth,id-less,1
1179,sustainable,Q66095801,subclass of,economic,Q8134,1
1180,sustainable,Q66095801,subclass of,emp,Q703534,1
1181,sustainable,Q66095801,subclass of,livelihood,Q6658164,1
1182,sustainable budget,id-less,subclass of,budget,Q41263,1
1183,sustainable consumption,Q477335,facet of,productio n,id-less,1
1184,subtropical,Q2331851,subclass of,tropical,Q61096620,1
1185,subsistence farming,Q2787508,subclass of,farming,Q1402889,1
1186,subsistence farming,Q2787508,subclass of,Agriculture,Q11451,1
1187,strengthen,Q3716064,part of,economic developme nt,id-less,1
1188,strategic sectors,id-less,subclass of,turnaround,Q1824588,1
1189,strategies,Q185451,facet of,civil aviation,Q1571929,1
1190,strategies,Q185451,has part,targets,Q852162,1
1191,strategies,Q185451,part of,education policies,Q43752766,1
1192,strategies,Q185451,part of,policies,Q47011897,1
1193,strategies to improve placement,id-less,facet of,placement,Q1484784,1
1194,strategy,Q185451,part of,communication,Q11024,1
1195,stre et children,id-less,subclass of,crime,Q83267,1
1196,stre et.,id-less,part of,education programs,Q66664338,1
1197,street children,Q501846,subclass of,homeless,Q29325697,1
1198,street kids,Q501846,instance of,policy,Q1156854,1
1199,stren gthen the education sector,id-less,part of,education sector,Q30314934,1
1200,strengthening,Q3716064,subclass of,Capacity building,Q1417724,1
1201,subsistence,Q109703686,subclass of,upliftmen t,id-less,1
1202,strong,Q991202,said to be the same as,Peace,Q454,1
1203,structures,Q811979,has part,information,Q11028,1
1204,studies,Q9347372,subclass of,research,Q42240,1
1205,studies com pete,id-less,studies,resources,Q1554231,1
1206,stunting,Q7628767,has cause,ear,Q7362,1
1207,stunting,Q7628767,subclass of,prevalenc e of stunting,id-less,1
1208,sub-humid,Q105375866,subclass of,climatic conditions,Q29013396,1
1209,sub-sector,id-less,part of,agriculture,Q11451,1
1210,sub-sectors,id-less,part of,agricultural policy,Q396198,1
1211,sub-tropical,Q113005109,subclass of,climate,Q7937,1
1212,subsidised,Q107037041,subclass of,cost structure,Q42676243,1
1213,subsistence,Q109703686,subclass of,farming,Q1402889,1
1214,social justice,Q264892,subclass of,political,Q82955,1
1215,social development,Q15765794,part of,economy,Q159810,1
1216,rural poverty,Q19708004,country,Gambia,Q1005,1
1217,schools,Q3914,part of,communities,Q177634,1
1218,science,Q336,has part,technology,Q11016,1
1219,science and technology e ducation,id-less,has part,science and technology e ducation's,id-less,1
1220,science and technology e ducation's,id-less,part of,science and technology e ducation,id-less,1
1221,science and technology policy,Q81130851,subclass of,post-graduate work,Q84891682,1
1222,se ctor,id-less,instance of,strategies,Q185451,1
1223,sea,Q165,subclass of,transport,Q7590,1
1224,seasonal pattern,Q30593709,subclass of,pattern,Q2083958,1
1225,seats held by women in national parliaments,id-less,has part,women holding ministerial positions,id-less,1
1226,secondary,Q28469712,has part,school fees,Q59262079,1
1227,secondary,Q28469712,instance of,sector,Q3958441,1
1228,secondary,Q28469712,part of,agriculture,Q11451,1
1229,secondary,Q28469712,subclass of,educati,Q8434,1
1230,secondary,Q28469712,subclass of,education,Q8434,1
1231,secondary education,Q14623204,subclass of,education,Q8434,1
1232,secondary education,Q14623204,subclass of,safety net,Q1131802,1
1233,secondary feeder roads,id-less,part of,national road network,Q2346401,1
1234,secondary import substitution phase,id-less,follows,primary phase,Q7243083,1
1235,secondary school,Q159334,part of,free education,Q5500224,1
1236,secondary school,Q159334,subclass of,access to secondary schools,id-less,1
1237,secondary school,Q159334,subclass of,free education,Q5500224,1
1238,secondary sector,Q55639,followed by,tertiary sector,Q55638,1
1239,secondary sector,Q55639,opposite of,primary sector economy,id-less,1
1240,sect,Q19097,subclass of,strategies,Q185451,1
1241,secto rs,id-less,part of,public,Q294440,1
1242,sector,Q3958441,has part,DRR,Q5281359,1
1243,sector,Q3958441,has part,str ategies,id-less,1
1244,sector committee,id-less,part of,NDS process,id-less,1
1245,scienc e,id-less,subclass of,technology,Q11016,1
1246,schools,Q3914,located in the administrative territorial entity,regional level,Q79844072,1
1247,social construction,Q63770825,has part,gender rol es,id-less,1
1248,school fees,Q59262079,part of,secondary,Q28469712,1
1249,rural poverty,Q19708004,subclass of,poverty,Q10294,1
1250,rural sector,id-less,product or material produced,la nd,id-less,1
1251,rural water supply projects,id-less,has part,procuremen t system,id-less,1
1252,rural water supply services legislation,id-less,instance of,legislation,Q820655,1
1253,safe shelter,Q109662392,subclass of,shelter,Q7493941,1
1254,"safe, affordable",Q28397990,part of,universal health coverage,Q3274205,1
