,head_text,head_wiki_id,relation,tail_text,tail_wiki_id,count
5208,management,Q2920921,facet of,development,Q1074523,1
5209,high tariff regime,id-less,country,Bangladesh,Q902,1
5210,high tariff economy,id-less,subclass of,inputs,Q94697788,1
5211,high speed,Q2513837,subclass of,digital connectivity,Q5275820,1
5212,management,Q2920921,facet of,environmental health,Q932068,1
5213,high side,Q26438297,area,33,Q712661,1
5214,high school,Q159334,subclass of,education,Q8434,1
5215,high return enterprise,id-less,subclass of,enterprise,Q6881511,1
5216,high cost of bandwidth,id-less,subclass of,bandwidth,Q194158,1
5217,management,Q2920921,facet of,information systems,Q64812807,1
5218,help avoid any,id-less,used by,early warning system,Q1427940,1
5219,hig hest,id-less,subclass of,ADP allocations,id-less,1
5220,hides,Q114328213,part of,skin,Q1074,1
5221,hi-tech park,Q5750273,country,Bangladesh,Q902,1
5222,heritage,Q2434238,subclass of,Culture,Q11042,1
5223,managerial,Q2990807,subclass of,professional leadership roles,id-less,1
5224,heritage,Q2434238,part of,culture,Q11042,1
5225,heritage,Q2434238,has part,natural,Q747691,1
5226,heritage,Q2434238,has part,mixed,Q1940854,1
5227,heritage,Q2434238,has part,language,Q315,1
5228,management,Q2920921,facet of,water resources,Q1049799,1
5229,heritage,Q2434238,has part,cultural,Q11042,1
5230,heritage,Q2434238,has part,World,Q2,1
5231,heritage,Q2434238,facet of,people,Q5,1
5232,heritage,Q2434238,facet of,history,Q309,1
5233,management,Q2920921,field of this occupation,airline business,Q96325698,1
5234,heritage,Q2434238,country,DivisionBangladesh,id-less,1
5235,management,Q2920921,field of this occupation,developed,Q132453,1
5236,management,Q2920921,field of this occupation,government,Q7188,1
5237,management,Q2920921,has effect,performance,Q35140,1
5238,herb,Q207123,subclass of,plant,Q756,1
5239,management,Q2920921,has part,Collection,Q208165,1
5240,her profession,id-less,instance of,profession,Q28640,1
5241,management,Q2920921,has part,levels,Q2315784,1
5242,hepatitis,Q131742,subclass of,communicable diseases,Q18123741,1
5243,hensively,id-less,subclass of,energy policy,Q15764299,1
5244,help centres for disabled people,id-less,number of participants,103,Q606801,1
5245,hig her,id-less,part of,social protection programmes,id-less,1
5246,health service delivery,Q36945818,instance of,approach,Q12894677,1
5247,management,Q2920921,facet of,natural disaster,Q8065,1
5248,high,Q177414,instance of,concern,Q206361,1
5249,management,Q2920921,facet of,natural resources,Q105575840,1
5250,management,Q2920921,facet of,pollution,Q58734,1
5251,health service,Q9353606,subclass of,companies,Q257303,1
5252,high -rise,id-less,subclass of,flats,Q188507,1
5253,high -income economies,id-less,point in time,2041,Q49914,1
5254,health service,Q9353606,subclass of,etc.,Q845653,1
5255,high -income county,id-less,subclass of,country,Q6256,1
5256,management,Q2920921,facet of,technology,Q11016,1
5257,high -income country,id-less,subclass of,income country,id-less,1
5258,high -income countries,id-less,subclass of,countries,Q6256,1
5259,managers,Q114513068,field of this occupation,ET,Q115,1
5260,high -income countries,id-less,opposite of,middle income,Q106470198,1
5261,high -income countries,id-less,different from,middle income,Q106470198,1
5262,high -end,Q98826879,opposite of,low end,Q6692851,1
5263,high -cost dredging operations,id-less,subclass of,dredging,Q852170,1
5264,management,Q2920921,facet of,urban development,Q69883,1
5265,management,Q2920921,facet of,water availability,Q58241169,1
5266,health service,Q9353606,subclass of,service,Q7406919,1
5267,high,Q177414,subclass of,low,Q804970,1
5268,health service delivery,Q36945818,facet of,communities,Q177634,1
5269,high,Q177414,subclass of,constant vigilance,Q112124088,1
5270,health service delivery,Q36945818,facet of,health,Q12147,1
5271,high,Q177414,subclass of,collaterals,Q35053476,1
5272,managerial,Q2990807,subclass of,skills,Q10670181,1
5273,high,Q177414,opposite of,poor,Q5729485,1
5274,health information system,Q70323677,subclass of,information technology,Q11661,1
5275,holding tax,id-less,subclass of,tax,Q8161,1
5276,manufacturing,Q187939,product or material produced,one,Q199,1
5277,health care,Q31207,facet of,poverty reduction,Q1824165,1
5278,human capital,Q165687,use,productive purposes,id-less,1
5279,health care,Q31207,facet of,daily,Q26214163,1
5280,human capital,Q165687,subclass of,policy,Q1156854,1
5281,human capital,Q165687,subclass of,physical,Q413,1
5282,macroeconomic stability,Q58357542,facet of,macroeconomic foundations,id-less,1
5283,manufacturing,Q187939,opposite of,service sectors,id-less,1
5284,human capital,Q165687,subclass of,investments,Q114500150,1
5285,human capital,Q165687,subclass of,investment,Q4290,1
5286,macroeconomic stability,Q58357542,facet of,macroeconomic policies,Q105393166,1
5287,macroeconomic stability,Q58357542,facet of,sustainability,Q219416,1
5288,human capital,Q165687,subclass of,good,Q15290,1
5289,macroeconomic stability,Q58357542,has effect,investment,Q4290,1
5290,human capital,Q165687,subclass of,developing,Q3025401,1
5291,housing sector,Q111714007,has part,housing,Q188507,1
5292,macroeconomic stability,Q58357542,opposite of,growth acceleration,Q70170736,1
5293,human capital,Q165687,subclass of,capital,Q193893,1
5294,health care,Q31207,facet of,prote ction,id-less,1
5295,human capital,Q165687,part of,public,Q294440,1
5296,human capital,Q165687,part of,physical,Q413,1
5297,macroeconomic stability,Q58357542,part of,Institutions that Matter and Why,id-less,1
5298,human capital,Q165687,part of,organizational infrastructure,Q62062133,1
5299,human capital,Q165687,has part,training,Q216033,1
5300,human capital,Q165687,has part,technologies,Q11016,1
5301,manufacturing,Q187939,instance of,industries,Q2976602,1
5302,manufacturing,Q187939,instance of,economic sectors,Q107191213,1
5303,manufacturing,Q187939,has part,trade,Q601401,1
5304,human capital base,id-less,country,Bangladesh,Q902,1
5305,human capital base,id-less,facet of,poverty reduction,Q1824165,1
5306,human capital development,Q47738106,has part,skill development,Q46085113,1
5307,macroeconomic policies,Q105393166,subclass of,policy,Q1156854,1
5308,human health,Q113989432,has cause,COVID -19,Q112712553,1
5309,human health,Q113989432,facet of,health,Q12147,1
5310,health budget,Q69618262,instance of,budget,Q41263,1
5311,macroeconomic framework,Q105841359,has part,macro indicators,Q30590328,1
5312,macroeconomic framework,Q105841359,instance of,framework,Q6671777,1
5313,human health,Q113989432,conferred by,WHO,Q7817,1
5314,human energies,id-less,country,Bangladesh,Q902,1
5315,human development targets,id-less,country,Bangladesh,Q902,1
5316,human development strategy,id-less,subclass of,strategy,Q185451,1
5317,human development,Q2347178,subclass of,prioritized,Q47297602,1
5318,health care,Q31207,different from,private,Q158668,1
5319,human development,Q2347178,has part,poverty reduction,Q1824165,1
5320,human development,Q2347178,has part,growth,Q1342838,1
5321,macroeconomic management,Q63768837,country,Bangladesh,Q902,1
5322,manufacturing,Q187939,opposite of,services sector,Q55638,1
5323,health care,Q31207,facet of,access to health,Q67075251,1
5324,human development,Q2347178,has part,economic growth,Q189833,1
5325,human development,Q2347178,has part,economic,Q8134,1
5326,human development,Q2347178,has part,GDP growth,Q98519467,1
5327,human developmen t opportunities,id-less,facet of,human developmen t,id-less,1
5328,human capital formation,Q50070696,part of,economy,Q159810,1
5329,health care,Q31207,facet of,children,Q7569,1
5330,macroeconomic management,Q63768837,has part,balance of payments,Q140845,1
5331,macroeconomic management,Q63768837,subclass of,policies,Q47011897,1
5332,macroeconomic management,Q63768837,subclass of,prudent,Q60589645,1
5333,macroeconomic stability,Q58357542,practiced by,manager,Q41583,1
5334,human capital,Q165687,has part,investme nt,id-less,1
5335,macroeconomic stability,Q58357542,subclass of,unstable economic situation,id-less,1
5336,human,Q5,has part,well-being,Q7981051,1
5337,human,Q5,has part,physical,Q413,1
5338,health care,Q31207,practiced by,healthcare professionals,Q57621847,1
5339,human,Q5,has part,financial costs of care,Q94173269,1
5340,human,Q5,has part,capital,Q193893,1
5341,human,Q5,different from,technical resources,Q30253475,1
5342,health care,Q31207,subclass of,building human capital,Q48034324,1
5343,huge capital,id-less,part of,high technology,Q466410,1
5344,huge,Q2457012,part of,state,Q7275,1
5345,hubs,Q110843318,said to be the same as,centres,Q68773434,1
5346,hub,Q9004934,product or material produced,intermediate goods,Q105912789,1
5347,hu man rights,id-less,instance of,international,Q1072012,1
5348,hu man,Q3141775,subclass of,Sedimentation,Q635485,1
5349,hu ge export,id-less,facet of,hu ge,Q1101496,1
5350,hovercraft,Q185757,subclass of,ships,Q11446,1
5351,housing with disaster,id-less,facet of,disaster,Q3839081,1
5352,housing to people,id-less,authority,government,Q7188,1
5353,health care,Q31207,subclass of,human capital,Q165687,1
5354,housing supply,Q104899167,facet of,reforms,Q900406,1
5355,madrasa,Q132834,different from,general school,Q59937877,1
5356,housing stock,Q1247867,has part,dwelling units,id-less,1
5357,housing situation,Q64405143,facet of,housing,Q188507,1
5358,housing sector,Q111714007,subclass of,policies,Q47011897,1
5359,health care,Q31207,subclass of,service delivery,Q88514508,1
5360,housing sector,Q111714007,product or material produced,housing,Q188507,1
5361,health care,Q31207,subclass of,social services,Q11588306,1
5362,human,Q5,has part,physical capital,Q990550,1
5363,human,Q5,opposite of,machines,Q50808387,1
5364,manufacturing,Q187939,has part,services,Q114080183,1
5365,health care,Q31207,part of,life,Q864928,1
5366,mad e,Q228947,instance of,organogram,Q55213675,1
5367,manufacturing,Q187939,has part,service exports,id-less,1
5368,mad e,Q228947,subclass of,investment,Q4290,1
5369,made progress,id-less,country,Bangladesh,Q902,1
5370,health care,Q31207,has part,nutrition,Q2138622,1
5371,manufacturing,Q187939,has part,production,Q739302,1
5372,human capital,Q165687,has part,assets,Q46737,1
5373,health care,Q31207,has part,provi ders,id-less,1
5374,health care,Q31207,has part,social protections,id-less,1
5375,health care,Q31207,instance of,industry,Q8148,1
5376,manufacturing,Q187939,has part,labour-intensive industry,id-less,1
5377,human capital,Q165687,facet of,redistribution,Q2113013,1
5378,human capital,Q165687,facet of,poverty reduction,Q1824165,1
5379,human capabilities,Q70108642,different from,assets,Q46737,1
5380,human -induced disasters,id-less,has cause,earthquake,Q7944,1
5381,human,Q5,subclass of,capital investment,Q4290,1
5382,human,Q5,part of,international human,Q986980,1
5383,madrasa,Q132834,affiliation,8FYP,id-less,1
5384,health care,Q31207,part of,environment,Q2249676,1
5385,madrasa,Q132834,country,Bangladesh,Q902,1
5386,manufacturing,Q187939,has part,labour force,Q13440398,1
5387,madrasa,Q132834,different from,general -stream,id-less,1
5388,human,Q5,part of,countries,Q6256,1
5389,human,Q5,part of,IT infrastructure,Q594593,1
5390,human,Q5,part of,ICT,Q5268834,1
5391,human interference,Q84081623,has effect,Degradation of wetlands,id-less,1
5392,macroeconomic framework,Q105841359,facet of,macroeconomy,Q39680,1
5393,macroeconomic cycle,id-less,has effect,foreign currency shortages,id-less,1
5394,hundred economic zones,id-less,organizer,JICA,Q107232504,1
5395,macroeconomic,Q39680,has part,Macroeconomic FrameworkAt,id-less,1
5396,macroeconomic,Q39680,has part,effectiv eness,id-less,1
5397,macroeconomic,Q39680,has part,external,Q41482,1
5398,humanities,Q80083,subclass of,social sciences,Q34749,1
5399,macroeconomic,Q39680,has part,fiscal,Q1419659,1
5400,health,Q12147,part of,social sector,Q1063076,1
5401,humanities,Q80083,subclass of,social science,Q34749,1
5402,macroeconomic,Q39680,has part,fiscal forecasting,id-less,1
5403,macroeconomic,Q39680,has part,political stability,Q47369905,1
5404,health,Q12147,practiced by,health personnel,Q59283400,1
5405,macroeconomic,Q39680,has part,sectoral development,id-less,1
5406,humanitarian response,Q3140956,facet of,peace,Q454,1
5407,health,Q12147,practiced by,health technician,id-less,1
5408,manufacturing,Q187939,part of,production,Q739302,1
5409,macroeconomic,Q39680,has part,sectoral programmes,id-less,1
5410,health,Q12147,practiced by,health technicians,id-less,1
5411,health,Q12147,practiced by,nurse,Q186360,1
5412,health,Q12147,said to be the same as,essential health,Q623543,1
5413,health,Q12147,said to be the same as,well -being,id-less,1
5414,humanely,Q91096951,opposite of,isolation,Q6010868,1
5415,human trafficking,Q181784,subclass of,combat,Q178561,1
5416,human trafficking,Q181784,has part,women and children,Q20439166,1
5417,human trafficking,Q181784,has effect,reduced,Q29811237,1
5418,manufacturing,Q187939,part of,organized services,Q72772601,1
5419,health,Q12147,subclass of,condition,Q12136,1
5420,hundred birth anniversary of our father of Bangladesh,id-less,country,Bangladesh,Q902,1
5421,hunger,Q165947,has cause,deprivation,Q1191925,1
5422,human rights violation,Q11376059,facet of,human rights,Q8458,1
5423,manufacturing,Q187939,part of,sector,Q3958441,1
5424,hydrological,Q42250,studies,hydro,Q511031,1
5425,health,Q12147,part of,social,Q345367,1
5426,manufacturing,Q187939,product or material produced,infrastructure,Q121359,1
5427,hydrological,Q42250,part of,ecological,Q37813,1
5428,hydro,Q511031,subclass of,renewable energy,Q12705,1
5429,hydro,Q511031,subclass of,renewable e nergy,id-less,1
5430,health,Q12147,part of,social safety net,Q7551358,1
5431,hydro,Q511031,studied by,hydrological,Q42250,1
5432,macro economy,id-less,subclass of,policies,Q47011897,1
5433,health,Q12147,part of,social safety-net,Q7551358,1
5434,manufacturing,Q187939,part of,value chain,Q646107,1
5435,macro indicators,Q30590328,part of,macroeconomic framework,Q105841359,1
5436,manufacturing,Q187939,part of,trade,Q601401,1
5437,macro level,Q37167044,has part,essential data,Q28345837,1
5438,hydro,Q511031,part of,transboundary water,Q7833811,1
5439,hydro,Q511031,country,Bangladesh,Q902,1
5440,macro level,Q37167044,opposite of,micro-level,Q76632980,1
5441,macroeconomic,Q39680,has part,BOP,Q105513,1
5442,husbandry,Q1402889,subclass of,practices,Q104710926,1
5443,husband,Q212878,spouse,wife,Q188830,1
5444,hunting,Q36963,subclass of,killing,Q844482,1
5445,macroeconomic,Q39680,has part,FDI,Q490513,1
5446,hunger,Q165947,has effect,food crises,Q45981366,1
5447,hunger,Q165947,has effect,Rising number of people at risk from hunger,id-less,1
5448,hunger,Q165947,has cause,poverty,Q10294,1
5449,human traffic,Q794138,has part,motor vehicle,Q1420,1
5450,human rights,Q8458,subclass of,rights,Q780687,1
5451,human interference,Q84081623,has effect,cyclone,Q79602,1
5452,human resources,Q5467169,facet of,Institutional capacity building,Q114180900,1
5453,macroeconomic,Q39680,part of,nature,Q180445,1
5454,macroeconomic,Q39680,practiced by,policymakers,Q33213069,1
5455,health and FP professionals,id-less,practiced by,nurses,Q186360,1
5456,health and family planning,Q77058027,subclass of,services,Q114080183,1
5457,health and nutrition services,id-less,has part,education and health and nutrition services,id-less,1
5458,health and safety,Q9050660,facet of,citizens,Q50602,1
5459,manufacturing,Q187939,part of,businesses,Q17708761,1
5460,human resources,Q5467169,facet of,City Corporations,id-less,1
5461,health and safety,Q9050660,facet of,human,Q5,1
5462,human resource development,Q5366892,subclass of,activities,Q61788060,1
5463,manufacturing,Q187939,part of,agriculture,Q11451,1
5464,health and safety,Q9050660,facet of,safety,Q10566551,1
5465,human resource development,Q5366892,subclass of,PhD,Q752297,1
5466,human resource development,Q5366892,part of,national development,Q107018047,1
5467,human resource development,Q5366892,part of,employment generation,Q60531969,1
5468,human resource development,Q5366892,facet of,poverty,Q10294,1
5469,health and well -being,id-less,has part,Sustainable Development Goal 3,Q50216838,1
5470,health benefits,Q29615134,subclass of,inequities,Q50316327,1
5471,macroeconomic,Q39680,studies,growth,Q1342838,1
5472,human resource development,Q5366892,facet of,manpower,Q1472539,1
5473,macroeconomic,Q39680,subclass of,monitoring and evaluation,Q18390984,1
5474,human resource development,Q5366892,facet of,inclusive growth,Q17121563,1
5475,human resource,Q2625010,has part,capacity,Q1347367,1
5476,macroeconomic,Q39680,subclass of,policies,Q47011897,1
5477,manufacturing,Q187939,part of,GDP,Q12638,1
5478,health,Q12147,subclass of,spending,Q98131817,1
5479,human resources,Q5467169,facet of,provision of human resources,id-less,1
5480,macroeconomic,Q39680,instance of,level,Q1046315,1
5481,manufacturing,Q187939,part of,industrial growth,Q107453904,1
5482,human rights,Q8458,practiced by,advocates,Q1482767,1
5483,health,Q12147,subclass of,expenses,Q30609542,1
5484,macroeconomic,Q39680,opposite of,sectoral,Q110279343,1
5485,health services,Q9353606,part of,private sector,Q591763,1
5486,health,Q12147,subclass of,human capital,Q165687,1
5487,human rights,Q8458,has part,fundamental,Q1457819,1
5488,health,Q12147,subclass of,insurance,Q43183,1
5489,human right,Q8458,has part,Article,Q191067,1
5490,human resources development programmes,id-less,facet of,extension agencies,id-less,1
5491,human resources,Q5467169,use,logistics,Q177777,1
5492,manufacturing,Q187939,part of,industrialization,Q202398,1
5493,human resources,Q5467169,studied by,formulation,Q3077570,1
5494,health,Q12147,subclass of,service,Q7406919,1
5495,human resources,Q5467169,part of,railway,Q22667,1
5496,human resources,Q5467169,part of,globalized economy,id-less,1
5497,manufacturing,Q187939,part of,industrial sector,Q55639,1
5498,macroeconomic,Q39680,part of,economic,Q8134,1
5499,human resources,Q5467169,located in the administrative territorial entity,Paurashavas,id-less,1
5500,human resources,Q5467169,has part,logistic support,Q12187304,1
5501,macroeconomic,Q39680,part of,economy,Q159810,1
5502,health,Q12147,subclass of,social protection,Q2483208,1
5503,human resources,Q5467169,has part,financial resources,Q13767217,1
5504,human resources,Q5467169,has effect,productive activities,Q107194375,1
5505,human resources,Q5467169,facet of,shortage of funds,Q89509521,1
5506,health,Q12147,subclass of,social services,Q11588306,1
5507,health care establishments,id-less,located in the administrative territorial entity,Dhaka,Q1354,1
5508,health care expenses,Q41646816,subclass of,poverty line,Q205660,1
5509,major,Q983927,subclass of,strategic,Q376657,1
5510,maint enance dredging,id-less,subclass of,dredging,Q852170,1
5511,hospital,Q16917,different from,medical care,Q31207,1
5512,mainstreamed,Q52657399,facet of,society,Q8425,1
5513,local government bodies,id-less,part of,urban,Q159313,1
5514,health financing,Q33804607,subclass of,financing,Q6055890,1
5515,mainstreamed,Q52657399,subclass of,climate action,Q22661680,1
5516,mainstreamed,Q52657399,subclass of,education,Q8434,1
5517,hospital,Q16917,different from,clinic,Q1774898,1
5518,health financing,Q33804607,subclass of,strategy,Q185451,1
5519,mainstreaming Bangladesh,id-less,country,Bangladesh,Q902,1
5520,mainstreaming gender into nutrition,id-less,facet of,nutrition,Q2138622,1
5521,health financing,Q33804607,subclass of,sustenance,Q2095,1
5522,hospital,Q16917,different from,childbirth outside the hospital,Q67527707,1
5523,maintain,Q112683502,opposite of,growth,Q1342838,1
5524,housing projects,id-less,subclass of,social housing,Q6532502,1
5525,horticulture,Q48803,subclass of,agriculture,Q11451,1
5526,maintain funds,id-less,part of,budgets,Q77516833,1
5527,health front,id-less,facet of,human health,Q113989432,1
5528,maintained,Q3047224,facet of,MoFL,Q2777639,1
5529,horticulture,Q48803,part of,agricultural,Q5356428,1
5530,health front,id-less,has part,policy,Q1156854,1
5531,maintained,Q3047224,facet of,transportation,Q7590,1
5532,horticulture,Q48803,part of,Agriculture,Q11451,1
5533,maintained,Q3047224,subclass of,established,Q101751930,1
5534,maintained data centres,id-less,subclass of,data centre,Q671224,1
5535,horticulture,Q48803,opposite of,crop-agriculture,id-less,1
5536,maintaining,Q58087793,part of,jobs,Q392825,1
5537,hospital,Q16917,field of work,patient management,Q50283963,1
5538,hospital,Q16917,has part,isolation unit,Q1285972,1
5539,hospital,Q16917,part of,colleges,Q762266,1
5540,hospital,Q16917,practiced by,clinician,Q5133860,1
5541,main objectives,Q40955039,subclass of,objectives,Q94315724,1
5542,health expenditure in hospitals w ill,id-less,facet of,Special card for the elderly people,id-less,1
5543,health facilities,Q4260475,part of,community,Q486972,1
5544,main strategic,id-less,subclass of,strategic,Q376657,1
5545,hostels,Q4070909,subclass of,schools,Q3914,1
5546,hostel,Q654772,subclass of,accommodation,Q3947,1
5547,hostel,Q654772,different from,school,Q3914,1
5548,host count ries,id-less,facet of,immigration policies,Q6005115,1
5549,hospitals,Q16917,part of,PHC,Q623543,1
5550,main units,id-less,part of,units,Q1751060,1
5551,hospitality,Q815825,has part,tour guidance,id-less,1
5552,mainstream society,id-less,subclass of,blending,Q379697,1
5553,mainstream society,id-less,subclass of,society,Q8425,1
5554,hospital services management,id-less,part of,HPNSP,id-less,1
5555,manufactures,Q1836700,has part,medium-high-tech,id-less,1
5556,hospital equipment,Q71954560,has parts of the class,PPE,Q1333024,1
5557,hospital,Q16917,use,health insurance premium,Q314989,1
5558,hospital,Q16917,use,care,Q699385,1
5559,health facilities,Q4260475,use,access,Q80689,1
5560,manufactures,Q1836700,has part,High-,Q41861,1
5561,hospital,Q16917,subclass of,home,Q699405,1
5562,hospital,Q16917,subclass of,health services,Q9353606,1
5563,hospital,Q16917,subclass of,health personnel,Q59283400,1
5564,mainstreamed,Q52657399,facet of,climate change,Q125928,1
5565,hospital,Q16917,subclass of,educational institution,Q2385804,1
5566,manufacturer,Q13235160,product or material produced,machineries,Q42378123,1
5567,horticultural pulse,id-less,subclass of,agricultural diversification,Q4693955,1
5568,maintenance,Q1043452,item operated,facilities,Q15761653,1
5569,home -office,id-less,subclass of,office space,Q1044523,1
5570,maintenance schedule,Q25395660,facet of,operating obstacles,id-less,1
5571,maintenance system,Q52288492,part of,operation,Q600236,1
5572,health impact,Q17021791,facet of,tergenerational,id-less,1
5573,home,Q699405,subclass of,products,Q542929,1
5574,maize,Q11575,different from,wheat,Q15645384,1
5575,manufactured,Q5856,has effect,produced,Q625671,1
5576,maize,Q11575,subclass of,cereal,Q12117,1
5577,maize,Q11575,subclass of,crop,Q235352,1
5578,maize,Q11575,subclass of,grain,Q2995529,1
5579,home,Q699405,has part,door,Q36794,1
5580,health impacts,Q57622168,facet of,air pollution,Q131123,1
5581,manufactur ing,id-less,subclass of,enterprises,Q5380419,1
5582,maize,Q11575,subclass of,pulses,Q145909,1
5583,holistic water management,id-less,country,Bangladesh,Q902,1
5584,major,Q983927,has part,cit ies,id-less,1
5585,major,Q983927,location,sidel ine,id-less,1
5586,holistic approach to development,id-less,has part,economic,Q8134,1
5587,health improvement,Q76539707,subclass of,activities,Q61788060,1
5588,major,Q983927,subclass of,Tertiary care,Q66901398,1
5589,health inequity,Q112220443,country,Bangladesh,Q902,1
5590,health inequity,Q112220443,subclass of,inequity,Q90661611,1
5591,holisti c,id-less,subclass of,management,Q2920921,1
5592,major,Q983927,subclass of,elements,Q172891,1
5593,holidays,Q1445650,different from,lockdown,Q223625,1
5594,major,Q983927,subclass of,health hazard,Q87075524,1
5595,home,Q699405,subclass of,services,Q114080183,1
5596,home appliance,Q212920,subclass of,consumer electronics,Q581105,1
5597,maintenance,Q1043452,part of,Construction,Q385378,1
5598,maintenance,Q1043452,said to be the same as,capital,Q193893,1
5599,horizontal spill overs,id-less,subclass of,industry group of foreign firms thro ugh competition,id-less,1
5600,health goals,Q1519851,facet of,health,Q12147,1
5601,horizontal coordination,id-less,opposite of,vertical,Q182167,1
5602,health hazard,Q87075524,has part,major,Q983927,1
5603,horitaki,id-less,parent taxon,lotkon,id-less,1
5604,honorarium,Q1627219,subclass of,incentive,Q1414816,1
5605,manufactured goods,Q1836700,part of,value chain,Q646107,1
5606,honking,Q72423232,has effect,noise pollution,Q92251,1
5607,health hazard,Q87075524,subclass of,occupational safety and health hazard,Q105470548,1
5608,maintenance,Q1043452,part of,construction,Q385378,1
5609,homestead,Q5890494,use,gardening,Q124946,1
5610,homestead,Q5890494,subclass of,productivity enhancement,Q42326957,1
5611,health hazard,Q87075524,subclass of,threat,Q707125,1
5612,health hazards,Q5690954,has cause,disaster,Q3839081,1
5613,homestead,Q5890494,subclass of,farm,Q131596,1
5614,homestead,Q5890494,subclass of,Institution,Q43229,1
5615,homestead,Q5890494,practiced by,farmer,Q131512,1
5616,maintenance,Q1043452,part of,management,Q2920921,1
5617,homestead,Q5890494,area,m3,Q25517,1
5618,homeless people,Q29325697,subclass of,landless,Q65086008,1
5619,homeless,Q29325697,subclass of,people,Q5,1
5620,health hazards,Q5690954,has cause,urbanization,Q161078,1
5621,maintenance,Q1043452,part of,operations,Q3884033,1
5622,home ownership,Q98108964,subclass of,policy,Q1156854,1
5623,home economy,Q110059349,subclass of,off-shored production,id-less,1
5624,health expenditure,Q64754219,has part,health services,Q9353606,1
5625,manufactures,Q1836700,part of,private sectors,id-less,1
5626,hotel,Q27686,part of,tourism industry,Q9323634,1
5627,housing,Q188507,subclass of,real estate,Q684740,1
5628,housing,Q188507,subclass of,investment,Q4290,1
5629,housing,Q188507,part of,social safety net,Q7551358,1
5630,housing,Q188507,part of,road,Q34442,1
5631,housing,Q188507,part of,housing sector,Q111714007,1
5632,madrasa,Q132834,religion,Qawmi,Q7267201,1
5633,manufacturing,Q187939,has part,assemb ly,id-less,1
5634,health care system,Q11000047,part of,Government,Q7188,1
5635,health care system of Bangladesh,id-less,country,Bangladesh,Q902,1
5636,health care systems,Q27710931,country,Bangladesh,Q902,1
5637,health clinics,Q36066709,field of work,health,Q12147,1
5638,health clinics,Q36066709,field of work,nutrition counselling,Q69791832,1
5639,madrasa,Q132834,subclass of,TVET,Q18286682,1
5640,housing,Q188507,facet of,urbanization,Q161078,1
5641,housing,Q188507,facet of,sustainable urban development,Q57608420,1
5642,madrasa,Q132834,subclass of,education,Q8434,1
5643,health clinics,Q36066709,field of work,public health,Q189603,1
5644,health complexes,id-less,subclass of,hospitals,Q16917,1
5645,housing,Q188507,facet of,nutrition,Q2138622,1
5646,health concerns,Q38449904,facet of,public health,Q189603,1
5647,housing,Q188507,facet of,integration,Q80091,1
5648,housing,Q188507,facet of,WASH,Q373315,1
5649,housing,Q188507,different from,land,Q11081619,1
5650,health counselling,Q83393665,subclass of,education,Q8434,1
5651,madrasa,Q132834,subclass of,secondary school,Q159334,1
5652,madrasa,Q132834,subclass of,students,Q48282,1
5653,health care system,Q11000047,instance of,transforming,Q65757353,1
5654,health care system,Q11000047,has part,differential needs,Q48008890,1
5655,health crisis,Q3002774,has cause,natural disaster,Q8065,1
5656,housing,Q188507,subclass of,urban office space,id-less,1
5657,madrasa,Q132834,field of work,pedagogical architecture,Q57664636,1
5658,health care facilities,Q4260475,has part,staffing,Q17325653,1
5659,madrasa,Q132834,has part,TVET,Q18286682,1
5660,health care facilities,Q4260475,has part,suppl ies,id-less,1
5661,madrasa,Q132834,has part,ates,Q754585,1
5662,housing projects,id-less,subclass of,so cial,id-less,1
5663,madrasa,Q132834,has part,stream,Q355304,1
5664,madrasa,Q132834,instance of,education stream,id-less,1
5665,madrasa,Q132834,practiced by,madrasa students,id-less,1
5666,housing problem,Q77009856,country,country,Q6256,1
5667,housing options,Q52013956,has part,muds,Q51837046,1
5668,manufacturing,Q187939,has part,distribution,Q200726,1
5669,housing materials,Q30379226,facet of,cost of housing,id-less,1
5670,health care providers,Q84597153,field of this occupation,service delivery,Q88514508,1
5671,housing market,Q1496089,subclass of,information,Q11028,1
5672,health care providers,Q84597153,has part,relevant,Q966793,1
5673,housing market,Q1496089,country,Bangladesh,Q902,1
5674,housing management,Q101563202,product or material produced,housing,Q188507,1
5675,housing for all,Q70033887,facet of,housing,Q188507,1
5676,madrasa,Q132834,practiced by,madrasa teachers,id-less,1
5677,housing finance,Q100398974,facet of,housing market,Q1496089,1
5678,housing development process,id-less,authority,land ministry,id-less,1
5679,housing constraint,Q105876183,has part,space use restrictions for low-cost housing,id-less,1
5680,health care service provision,Q42626766,facet of,health services,Q9353606,1
5681,health care spending,Q60186024,part of,GDP,Q12638,1
5682,households with access to basic services,id-less,has part,Table 1.7 Population living in households with access to basic services,id-less,1
5683,households,Q64873892,part of,people,Q5,1
5684,hotel,Q27686,subclass of,restaurant,Q11707,1
5685,health effects of geo -climatic disasters,id-less,has effect,severe and acute malnutrition,id-less,1
5686,household income,Q1591167,has part,dependents,Q67456088,1
5687,mai ntain,id-less,facet of,health,Q12147,1
5688,household,Q259059,subclass of,paid/unpaid,id-less,1
5689,health emergency,Q102393829,subclass of,capacity,Q1347367,1
5690,manufacturing,Q187939,has effect,growth,Q1342838,1
5691,household,Q259059,part of,community,Q486972,1
5692,household,Q259059,has part,house,Q3947,1
5693,household,Q259059,has part,famil y,id-less,1
5694,househol d,id-less,facet of,electricity,Q12725,1
