,head_text,head_wiki_id,relation,tail_text,tail_wiki_id,count
10511,satellite link,Q7426083,uses,satellite,Q26540,1
10512,sanitation management,id-less,has part,water,Q283,1
10513,sanitation management,id-less,facet of,water resource,Q1049799,1
10514,sanitation facilities,Q22131356,facet of,sanitation,Q949149,1
10515,sanitation,Q949149,subclass of,water services,Q18449863,1
10516,sanitation,Q949149,subclass of,social service,Q16605260,1
10517,sanitation,Q949149,subclass of,improved,Q7892,1
10518,scho ol,id-less,subclass of,inactive a re,id-less,1
10519,scholarship,Q188823,subclass of,basic,Q42979,1
10520,scholarship,Q188823,subclass of,bursaries,Q33281128,1
10521,school,Q3914,has part,school principals,Q112854492,1
10522,school feeding,Q17105638,facet of,school,Q3914,1
10523,school environment,Q37289582,different from,home,Q699405,1
10524,school enrolment rate,Q3981418,facet of,human development,Q2347178,1
10525,school enrolment,Q3981418,part of,school,Q3914,1
10526,school cluster,id-less,subclass of,school,Q3914,1
10527,school classrooms,id-less,has part,classroom,Q621114,1
10528,school children,Q48942,located in the administrative territorial entity,County,Q19470,1
10529,school board,Q399541,subclass of,managem ent,id-less,1
10530,school 124,id-less,population,124,Q30935,1
10531,school,Q3914,practiced by,teachers,Q1211139,1
10532,school,Q3914,part of,home,Q699405,1
10533,school,Q3914,part of,grassroots,Q929651,1
10534,school,Q3914,has part,renovations,Q107120863,1
10535,scholarships,Q96814625,has part,training,Q216033,1
10536,school,Q3914,has part,meals,Q6460735,1
10537,school,Q3914,has part,infrastructure,Q121359,1
10538,school,Q3914,has part,girls,Q6581072,1
10539,school,Q3914,has part,facilities,Q15761653,1
10540,school,Q3914,has part,enrolment rate,id-less,1
10541,school,Q3914,has part,children,Q7569,1
10542,school,Q3914,has part,adequately,Q35192474,1
10543,school,Q3914,has part,19,Q39850,1
10544,school,Q3914,has part,15,Q38701,1
10545,school,Q3914,has effect,enrollment,Q1980404,1
10546,school,Q3914,different from,primary school,Q9842,1
10547,school,Q3914,different from,out of school,Q109381678,1
10548,s,Q131,part of,p r i c i,id-less,1
10549,s,Q131,part of,o,Q629,1
10550,silo,Q213643,different from,Road investments,id-less,1
10551,role of women,Q113616,facet of,women,Q467,1
10552,robust,Q403605,subclass of,economic growth,Q189833,1
10553,robbery,Q53706,has effect,theft,Q2727213,1
10554,roadwork,Q1072334,subclass of,maintenance,Q1043452,1
10555,roads,Q913035,subclass of,investments,Q114500150,1
10556,roads,Q913035,subclass of,infrastructures,Q50817466,1
10557,roads,Q913035,has part,connecting,Q12819913,1
10558,road/transport,id-less,instance of,sector,Q3958441,1
10559,road tax,Q5914590,inception,2018,Q25291,1
10560,road sector,Q107561923,subclass of,infrastructure,Q121359,1
10561,road safety,Q1147899,has part,expanding,Q1163838,1
10562,road network,Q358078,facet of,isolated nearly half of the year,id-less,1
10563,road map,Q2298569,subclass of,strategy,Q185451,1
10564,road maintenance system,id-less,subclass of,effective,Q5347238,1
10565,road into Lofa,id-less,located in the administrative territorial entity,Lofa,Q1659942,1
10566,road development,Q7339320,part of,agricultural development,Q65554733,1
10567,road density,Q58653065,facet of,countries,Q6256,1
10568,road corridors,id-less,subclass of,developed road,id-less,1
10569,road corridor,id-less,subclass of,carry,Q432449,1
10570,road construction,Q2349677,subclass of,public work,Q627364,1
10571,road construction,Q2349677,subclass of,infrastructure,Q121359,1
10572,road construction,Q2349677,practiced by,Procurem ent,id-less,1
10573,road connection,Q99428064,part of,road,Q34442,1
10574,road condition studies,id-less,studies,road,Q34442,1
10575,road accident,Q9687,subclass of,Injuries,Q193078,1
10576,road access,id-less,facet of,transportation,Q7590,1
10577,road,Q34442,used by,enabler,Q5375149,1
10578,road,Q34442,use,transport,Q7590,1
10579,rogress,id-less,part of,Key,Q23445,1
10580,roles,Q30015853,different from,leadership positions,Q74174887,1
10581,rule of law,Q44918,has part,justice,Q16533,1
10582,roles,Q30015853,has part,assets,Q46737,1
10583,rule of law,Q44918,has effect,mistrust,Q6880485,1
10584,rule of law,Q44918,has effect,confidence,Q4116378,1
10585,rule of law,Q44918,country,Republic Of Liberia,Q1014,1
10586,rule of,Q44918,part of,judicial system,Q105985,1
10587,rule o f law,id-less,part of,statutory,Q1197685,1
10588,rule,Q216200,part of,system,Q1,1
10589,rule,Q216200,part of,law,Q7748,1
10590,rule,Q216200,different from,security,Q2526135,1
10591,rule,Q216200,different from,justice,Q16533,1
10592,rubella,Q155857,has effect,Measles,Q79793,1
10593,rubber plantation,Q97384443,product or material produced,hardwood,Q2266509,1
10594,rubber industry,Q56604620,instance of,value addition,Q30259203,1
10595,rubber belt,id-less,product or material produced,rubber,Q14076,1
10596,rubber,Q14076,subclass of,wood,Q4421,1
10597,rubber,Q14076,subclass of,oil palm,Q165403,1
10598,rubber,Q14076,subclass of,crops,Q235352,1
10599,rubber,Q14076,subclass of,concessions,Q1376651,1
10600,rubber,Q14076,different from,palm oil,Q231458,1
10601,rrowing,id-less,uses,bo,Q750,1
10602,royalties,Q728265,subclass of,taxes,Q8161,1
10603,rose wood,Q1157813,subclass of,ultivation,id-less,1
10604,root causes of conflict,id-less,facet of,justice system,Q16514399,1
10605,root,Q111029,part of,lasting and durable peace,id-less,1
10606,rolling,Q452648,subclass of,deliverable,Q2297847,1
10607,roles and effectiveness,Q35016047,has part,coordination,Q2463100,1
10608,roles,Q30015853,subclass of,responsibilities,Q19096746,1
10609,roles,Q30015853,part of,legal framework,Q107437587,1
10610,road,Q34442,subclass of,waterway,Q47521,1
10611,road,Q34442,subclass of,bottlenecks,Q113853127,1
10612,road,Q34442,subclass of,access,Q80689,1
10613,road,Q34442,studied by,road condition studies,id-less,1
10614,risk of future,Q36192008,subclass of,risk,Q104493,1
10615,risk of external debt distress,id-less,country,Lao PDR,Q819,1
10616,risk mitigation,Q40384761,part of,Preparedness for,Q17667704,1
10617,risk mitigation,Q40384761,part of,Prepared ness,id-less,1
10618,risk factors for NCDs,id-less,has cause,physical activities,Q66070739,1
10619,risk education,Q63335986,subclass of,education,Q8434,1
10620,risk education,Q63335986,studies,risk,Q104493,1
10621,risk averse,Q41352047,subclass of,risk,Q104493,1
10622,risk,Q104493,subclass of,mitigating,Q2111187,1
10623,risk,Q104493,subclass of,investment,Q4290,1
10624,risk,Q104493,studied by,risk education,Q63335986,1
10625,risk,Q104493,has part,upgraded,Q42176006,1
10626,risk,Q104493,has part,opportunity,Q193538,1
10627,risk,Q104493,has effect,quality of life,Q13100823,1
10628,risk,Q104493,facet of,borrowing,Q103808,1
10629,risk,Q104493,different from,controlled,Q46622,1
10630,rising price,Q106972726,facet of,oil palm,Q165403,1
10631,rising of greenhouse gas emissions in Lao PDR,id-less,country,Lao PDR,Q819,1
10632,rising interest,Q40486737,part of,regional integration opportunities,id-less,1
10633,rioting,Q17599178,subclass of,mob violence,Q59735809,1
10634,rights-holder,Q63378287,field of this occupation,human rights,Q8458,1
10635,rights to land tenure,id-less,facet of,land use,Q1165944,1
10636,rights protection,Q52092479,subclass of,protection,Q179073,1
10637,rights of workers,id-less,said to be the same as,pro tected,id-less,1
10638,rights of people,Q39431053,has part,rais e awareness,id-less,1
10639,rights of children,Q66832909,has part,child justice program,id-less,1
10640,rights in land,id-less,facet of,sustainable investment i n land,id-less,1
10641,risk of instability,id-less,subclass of,threat,Q707125,1
10642,risk reduction,Q67098987,studies,disease,Q12136,1
10643,risk reduction,Q67098987,studies,natural disaster,Q8065,1
10644,road,Q34442,connects with,railway network,Q2678338,1
10645,road,Q34442,studied by,rehabilitation,Q2795791,1
10646,road,Q34442,part of,transportation,Q7590,1
10647,road,Q34442,part of,transport,Q7590,1
10648,road,Q34442,part of,regulations,Q106947327,1
10649,road,Q34442,part of,farm-to-market,Q97452889,1
10650,road,Q34442,part of,construction,Q385378,1
10651,road,Q34442,part of,connectivity,Q72897900,1
10652,road,Q34442,opposite of,otherwise,Q25410183,1
10653,road,Q34442,length,249,Q32624,1
10654,road,Q34442,has part,pavement,Q189259,1
10655,road,Q34442,facet of,weather,Q11663,1
10656,road,Q34442,country,Liberia,Q1014,1
10657,road,Q34442,connects with,railway,Q22667,1
10658,risk survivors,id-less,subclass of,poverty,Q10294,1
10659,road,Q34442,connects with,power network,Q3933637,1
10660,river basins with water,id-less,area,5,Q203,1
10661,river basin management plan,Q7337126,subclass of,management,Q2920921,1
10662,river basin committees,id-less,field of work,river basins,Q7337989,1
10663,river basin,Q166620,subclass of,water source,Q1049799,1
10664,river basin,Q166620,subclass of,Water Resource,Q1049799,1
10665,river,Q4022,subclass of,water,Q283,1
10666,risks,Q104493,studied by,managed,Q4201895,1
10667,risks,Q104493,part of,strategy,Q185451,1
10668,risks,Q104493,part of,management,Q2920921,1
10669,risks,Q104493,facet of,sustainable use,Q64816625,1
10670,risk vs reward ratio,id-less,facet of,investment,Q4290,1
10671,rule of law,Q44918,has part,inconsis tencies,id-less,1
10672,rule of law,Q44918,has part,participation,Q1773152,1
10673,s,Q131,part of,n e y,id-less,1
10674,rural life,Q7380600,instance of,quality,Q1207505,1
10675,rural infrastructure,id-less,facet of,rural development,Q3045473,1
10676,rural health service access,id-less,facet of,rural,Q7380465,1
10677,rural employment,Q70624353,part of,rural area,Q175185,1
10678,rural e thnic communiti es,id-less,different from,rural e thnic,id-less,1
10679,rural e thnic,id-less,different from,rural e thnic communiti es,id-less,1
10680,rural dwellers,Q47605096,subclass of,physically,Q28732711,1
10681,rural development strategy,id-less,part of,Government,Q7188,1
10682,rural development,Q3045473,subclass of,poverty alleviation,Q1824165,1
10683,rural development,Q3045473,subclass of,infrastructure,Q121359,1
10684,rural development,Q3045473,facet of,poverty,Q10294,1
10685,rural credit,Q265601,has part,veterinary services,Q64967690,1
10686,rural communities,Q104711361,subclass of,areas,Q4788688,1
10687,rural communities,Q104711361,practiced by,traditional leaders,Q28405499,1
10688,rural communities,Q104711361,part of,SDG 4,Q98658975,1
10689,rural communities,Q104711361,facet of,ICT,Q5268834,1
10690,rural areas without roads,id-less,opposite of,rural areas with roads,id-less,1
10691,rural areas without road access,id-less,subclass of,rural areas,Q175185,1
10692,rural areas with roads,id-less,opposite of,rural areas without roads,id-less,1
10693,rural areas,Q175185,subclass of,wealth,Q200535,1
10694,rural areas,Q175185,subclass of,service delivery,Q88514508,1
10695,rural areas,Q175185,subclass of,rural,Q7380465,1
10696,rural areas,Q175185,subclass of,rights,Q780687,1
10697,rural areas,Q175185,subclass of,quality of life,Q13100823,1
10698,rural areas,Q175185,subclass of,people,Q5,1
10699,rural areas,Q175185,subclass of,land rights,Q50642317,1
10700,rural areas,Q175185,subclass of,infrastructure,Q121359,1
10701,rural areas,Q175185,subclass of,Unemployment,Q41171,1
10702,rural infrastructure,id-less,subclass of,investments,Q114500150,1
10703,rural people,Q1746417,opposite of,poor,Q5729485,1
10704,rule of law,Q44918,instance of,disre garded,id-less,1
10705,rural poor,Q30389937,facet of,Government,Q7188,1
10706,s,Q131,part of,n,Q659,1
10707,s,Q131,part of,m,Q11573,1
10708,s,Q131,part of,i s s,Q89769054,1
10709,s,Q131,part of,i l l,id-less,1
10710,s,Q131,part of,i,Q1103,1
10711,s,Q131,part of,g i s l,id-less,1
10712,s,Q131,part of,This,Q254046,1
10713,s,Q131,part of,O,Q629,1
10714,s,Q131,part of,,id-less,1
10715,s,Q131,opposite of,y,Q943,1
10716,s,Q131,has part,t,Q127,1
10717,s,Q131,has part,d e t e r m,id-less,1
10718,s,Q131,has part,,id-less,1
10719,s,Q131,different from,t,Q127,1
10720,s,Q131,different from,e,Q684,1
10721,rural-based,Q40885320,subclass of,financial inclusion,Q60852,1
10722,rural youth,Q2176724,opposite of,urban youth,Q99542567,1
10723,rural water supplies,Q94141047,number of participants,"4,145,000",id-less,1
10724,rural settlement,Q10354598,subclass of,occupations,Q12737077,1
10725,rural roads,Q100337618,facet of,electricity,Q12725,1
10726,rural road development,id-less,subclass of,alternati ve,id-less,1
10727,rural road,Q12046227,opposite of,up road,id-less,1
10728,rural power supply,id-less,subclass of,generation,Q11398090,1
10729,rural poverty's eradication,id-less,facet of,rural poverty,Q19708004,1
10730,rural poverty,Q19708004,subclass of,poverty,Q10294,1
10731,rural poverty,Q19708004,country,Lao PDR,Q819,1
10732,rural population,Q4414036,subclass of,population,Q33829,1
10733,rural areas,Q175185,shares border with,central region,Q846323,1
10734,rural areas,Q175185,part of,economic sectors,Q107191213,1
10735,rural areas,Q175185,opposite of,cities,Q515,1
10736,rural areas,Q175185,instance of,targets,Q852162,1
10737,rural,Q7380465,opposite of,commercial,Q854995,1
10738,rural,Q7380465,instance of,sectors of the economy,id-less,1
10739,rural,Q7380465,has part,women,Q467,1
10740,rural,Q7380465,has part,village,Q532,1
10741,rural,Q7380465,facet of,international cooperation,Q9378718,1
10742,rural,Q7380465,contains administrative territorial entity,Bette,Q16275033,1
10743,ruling elite,Q57622976,instance of,elite,Q192797,1
10744,"rules, regulations, instructions and decrees",id-less,country,Lao PDR,Q819,1
10745,rules and regulations,Q7379015,facet of,business activities,Q63910766,1
10746,rules,Q1151067,part of,regulations,Q106947327,1
10747,rule of law,Q44918,subclass of,system,Q1,1
10748,rule of law,Q44918,subclass of,strengthen,Q3716064,1
10749,rule of law,Q44918,subclass of,instituting,Q29010050,1
10750,rule of law,Q44918,subclass of,human rights,Q8458,1
10751,rule of law,Q44918,subclass of,formal,Q2144456,1
10752,rule of law,Q44918,subclass of,b asic,id-less,1
10753,rule of law,Q44918,subclass of,Disregard for the rule of law,id-less,1
10754,rule of law,Q44918,part of,society,Q8425,1
10755,rule of law,Q44918,part of,"peace, security and rule of law",id-less,1
10756,rule of law,Q44918,part of,peace and security,Q300085,1
10757,rule of law,Q44918,part of,overall,Q2358152,1
10758,rule of law,Q44918,part of,na tional security environment,id-less,1
10759,rule of law,Q44918,part of,justice,Q16533,1
10760,rule of law,Q44918,part of,judicial system,Q105985,1
10761,rule of law,Q44918,part of,economic,Q8134,1
10762,rule of law,Q44918,part of,administrative system,Q30681871,1
10763,rule of law,Q44918,part of,Promote the rule of law,id-less,1
10764,rural,Q7380465,opposite of,remote areas,Q64303346,1
10765,rural,Q7380465,shares border with,urban,Q159313,1
10766,rural,Q7380465,shares border with,urban areas,Q58259934,1
10767,rural area,Q175185,has part,rural employment,Q70624353,1
10768,rural areas,Q175185,instance of,levels,Q2315784,1
10769,rural areas,Q175185,has part,m o r e,id-less,1
10770,rural area,Q175185,subclass of,statutory system,id-less,1
10771,rural area,Q175185,subclass of,population,Q33829,1
10772,rural area,Q175185,subclass of,infrastructure,Q121359,1
10773,rural area,Q175185,subclass of,informal settlement,Q96382144,1
10774,rural area,Q175185,subclass of,households,Q64873892,1
10775,rural area,Q175185,subclass of,average,Q202785,1
10776,rural area,Q175185,subclass of,areas,Q4788688,1
10777,rural area,Q175185,part of,population,Q33829,1
10778,rural area,Q175185,opposite of,urban areas,Q58259934,1
10779,rural area,Q175185,opposite of,core-urban population,id-less,1
10780,rural area,Q175185,has part,populations,Q104619889,1
10781,rural,Q7380465,subclass of,adequate,Q4682339,1
10782,rural area,Q175185,facet of,poverty,Q10294,1
10783,rural area,Q175185,facet of,education level,Q18189,1
10784,rural area,Q175185,area,9.8,Q49240751,1
10785,rural WASH Strategy,id-less,author,MoH,Q203535,1
10786,rural Liberia,id-less,country,Liberia,Q1014,1
10787,rural,Q7380465,subclass of,vulnerable areas,Q113822228,1
10788,rural,Q7380465,subclass of,tourism,Q49389,1
10789,rural,Q7380465,subclass of,school drop -outs,id-less,1
10790,rural,Q7380465,subclass of,population,Q33829,1
10791,rural,Q7380465,subclass of,poor,Q5729485,1
10792,rural,Q7380465,subclass of,county,Q19470,1
10793,rural,Q7380465,subclass of,affordable,Q1414593,1
10794,seaport,Q15310171,different from,port,Q44782,1
10795,seaport,Q15310171,facet of,Human Development,Q2347178,1
10796,seaport,Q15310171,subclass of,Investment,Q4290,1
10797,services,Q114080183,different from,between,Q2979089,1
10798,service-oriented sector,id-less,instance of,sectors of the economy,id-less,1
10799,service utilization,Q34154840,subclass of,improve,Q7892,1
10800,service unit,Q41845461,part of,bank,Q22687,1
10801,service testing,id-less,subclass of,testing,Q1003030,1
10802,service sectors,id-less,part of,productive,Q1433881,1
10803,service sectors,id-less,part of,production,Q739302,1
10804,service sectors,id-less,opposite of,production,Q739302,1
10805,service sector,Q55638,subclass of,productive,Q1433881,1
10806,service sector,Q55638,part of,growth of the,Q74740,1
10807,service sector,Q55638,instance of,driver,Q508846,1
10808,service sector,Q55638,has part,service provision,Q93938373,1
10809,service provision center,id-less,item operated,machinery,Q1882685,1
10810,service provision,Q93938373,part of,service sector,Q55638,1
10811,service performance tracking,id-less,subclass of,management informati,Q104154387,1
10812,service network,Q7455771,part of,tourism,Q49389,1
10813,service industry,Q55638,subclass of,jobs,Q392825,1
10814,service hub,Q113404592,instance of,promise,Q1425577,1
10815,service facilities,id-less,has part,convenien t,id-less,1
10816,service enterprises,id-less,subclass of,commercial,Q854995,1
10817,service delivery point,id-less,part of,75 percent,Q73584517,1
10818,service delivery,Q88514508,subclass of,information,Q11028,1
10819,service delivery,Q88514508,subclass of,function,Q11348,1
10820,service delivery,Q88514508,subclass of,efficiency,Q1034411,1
10821,service delivery,Q88514508,subclass of,delivery,Q7590,1
10822,service delivery,Q88514508,subclass of,deliver,Q7590,1
10823,service delivery,Q88514508,instance of,sectors,Q2739810,1
10824,service delivery,Q88514508,has part,partner support,Q51068812,1
10825,servicemen,Q1484269,opposite of,women,Q467,1
10826,services,Q114080183,different from,electricity,Q12725,1
10827,sessions,Q358443,part of,mobilizing participants,id-less,1
10828,services,Q114080183,different from,social,Q345367,1
10829,services in the general population,id-less,facet of,general population,Q5532109,1
10830,services,Q114080183,uses,goods,Q2424752,1
10831,services,Q114080183,subclass of,investment,Q4290,1
10832,services,Q114080183,subclass of,information,Q11028,1
10833,services,Q114080183,product or material produced,phone,Q17517,1
10834,services,Q114080183,part of <triplet>\-across,across,Q17191134,1
10835,services,Q114080183,part of,transport,Q7590,1
10836,services,Q114080183,part of,strategy,Q185451,1
10837,services,Q114080183,part of,security forces,Q7444961,1
10838,services,Q114080183,part of,security,Q2526135,1
10839,services,Q114080183,part of,sector,Q3958441,1
10840,services,Q114080183,part of,populations,Q104619889,1
10841,services,Q114080183,part of,population,Q33829,1
10842,services,Q114080183,part of,industry,Q8148,1
10843,services,Q114080183,part of,government,Q7188,1
10844,services,Q114080183,part of,general,Q83460,1
10845,services,Q114080183,part of,ecosystem,Q37813,1
10846,services,Q114080183,part of,econ omic foundations,id-less,1
10847,services,Q114080183,part of,developing,Q3025401,1
10848,services,Q114080183,part of,and,Q228,1
10849,services,Q114080183,part of,access,Q80689,1
10850,services,Q114080183,part of,GDP,Q12638,1
10851,services,Q114080183,opposite of,intermediate inputs,Q51272975,1
10852,services,Q114080183,has part,residents,Q33829,1
10853,services,Q114080183,has part,proximity,Q19267375,1
10854,services,Q114080183,has part,extension,Q184148,1
10855,services,Q114080183,has part,access,Q80689,1
10856,service delivery,Q88514508,has part,financing planning,id-less,1
10857,service delivery,Q88514508,facet of,state,Q7275,1
10858,service delivery,Q88514508,facet of,productivity,Q2111958,1
10859,service delivery,Q88514508,facet of,payrolls,Q59929237,1
10860,senior national teams,id-less,has part,under-17,Q21193196,1
10861,senior national teams,id-less,has part,link,Q215466,1
10862,seminars,Q14330412,subclass of,training,Q216033,1
10863,seminars,Q14330412,subclass of,public events,Q33750189,1
10864,semi-arid lands,id-less,subclass of,arid,Q1330709,1
10865,semester,Q3955006,has part,review meeting,id-less,1
10866,self-sufficiency,Q1341794,subclass of,financial,Q22687,1
10867,self-sufficiency,Q1341794,facet of,Agriculture,Q11451,1
10868,self-sufficien cy,id-less,subclass of,medical products,Q27712210,1
10869,self-relian,Q12139013,subclass of,sustainable,Q66095801,1
10870,self-learning,Q59575607,part of,socio,Q21201,1
10871,self-interest,Q7448122,subclass of,choices,Q3028077,1
10872,self-improvement,Q6498453,subclass of,development,Q1074523,1
10873,self-employment opportunities,id-less,subclass of,economic empowerment,Q63829080,1
10874,self-employment,Q1005490,subclass of,employment,Q656365,1
10875,self-employed,Q2113533,field of this occupation,agriculture,Q11451,1
10876,self-defence,Q40283,subclass of,sense of self-defence,id-less,1
10877,self -reported,Q91411587,subclass of,data,Q42848,1
10878,self -employed,id-less,subclass of,workers,Q178790,1
10879,self -employed,id-less,subclass of,unpaid work,Q7897274,1
10880,self -employed,id-less,subclass of,enterprises,Q5380419,1
10881,self -employed,id-less,different from,wage,Q6821213,1
10882,self,Q3236990,part of,society,Q8425,1
10883,selecti ng priority program mes,id-less,field of work,achieve ment,id-less,1
10884,selecti ng,id-less,has part,identif ying,id-less,1
10885,segregated for boys,id-less,subclass of,latrine,Q5615741,1
10886,segregated by sex,id-less,facet of,sex,Q10525,1
10887,senior national teams,id-less,has part,under-20,Q17637029,1
10888,senior secondary,Q20814948,subclass of,Primary,Q669262,1
10889,sensitisation,Q30307035,subclass of,workshops,Q83405,1
10890,service,Q7406919,has part,support,Q861259,1
10891,service delivery,Q88514508,facet of,institution,Q43229,1
10892,service delivery,Q88514508,facet of,fiscal discipline,Q105849933,1
10893,service de livery,id-less,owned by,citizens,Q50602,1
10894,service coverage,id-less,part of,health status,Q66982216,1
10895,service center,Q1310967,subclass of,treasuries,Q77867241,1
10896,service center,Q1310967,part of,Service delivery,Q88514508,1
10897,service access,Q177200,country,Lao,Q819,1
10898,service,Q7406919,subclass of,value,Q194112,1
10899,service,Q7406919,part of,infrastructure,Q121359,1
10900,service,Q7406919,part of,business,Q4830453,1
10901,service,Q7406919,part of,agricultural,Q5356428,1
10902,service,Q7406919,instance of,sectors,Q2739810,1
10903,service,Q7406919,different from,security,Q2526135,1
10904,sensitive national,id-less,country,national,Q53247,1
10905,servers,Q111585118,use,website hosting,Q110249708,1
10906,server system,Q109623884,has part,new,Q33979,1
10907,serious outbreak,Q41133863,has cause,COVID -19 pandemic,Q113888949,1
10908,serious,Q3957904,subclass of,hunger,Q165947,1
10909,series of plans leading towards the goals of Vision,id-less,main subject,Vision,Q162668,1
10910,series,Q3025161,has part,five,Q203,1
10911,sequencing test,id-less,subclass of,critically analyzed,id-less,1
10912,sequencing,Q1764062,facet of,macroeconomic,Q39680,1
10913,sequenced,Q4048869,has effect,mutually reinforcing,Q57272350,1
10914,sequence,Q133250,has part,indicators,Q21170064,1
10915,sensitize,Q20875817,facet of,HIV,Q15787,1
10916,sensitization,Q657619,subclass of,awareness,Q4338318,1
10917,services to marginalized,id-less,facet of,marginalized,Q98057612,1
10918,sessments,id-less,studied by,actuarial,Q18614281,1
10919,seaport,Q15310171,subclass of,infrastructure,Q121359,1
10920,short,Q24862,subclass of,loan,Q189539,1
10921,short,Q24862,followed by,medium,Q2249676,1
10922,shor tcoming,id-less,facet of,government,Q7188,1
10923,shopping mall,Q11315,subclass of,market,Q330284,1
10924,shocks in international,id-less,facet of,exposure to shocks in international,id-less,1
10925,shocks,Q105912941,studied by,macroeconomic,Q39680,1
10926,shocks,Q105912941,has effect,vulnerability,Q631425,1
10927,shocks,Q105912941,has effect,misfortunes,Q6875420,1
10928,shock,Q178061,has effect,rebound,Q654355,1
10929,shipping,Q155930,subclass of,companies,Q257303,1
10930,shifting cultivation practices,id-less,subclass of,cultivation,Q878333,1
10931,shield,Q131559,facet of,children’s rights,Q8354948,1
10932,sheep,Q7368,subclass of,goat,Q2934,1
10933,sharing data,Q84834970,subclass of,coordinate,Q3250736,1
10934,shareholders,Q3360276,part of,public,Q294440,1
10935,shared prosperity,Q70037235,subclass of,prosperity,Q1760011,1
10936,shared prosperity,Q70037235,facet of,sustainable development,Q131201,1
10937,shared history,Q17983886,instance of,commonality,Q110765520,1
10938,shared,Q21645689,instance of,sense,Q173253,1
10939,shared,Q21645689,has part,benefits,Q6593860,1
10940,share of working -age population,id-less,country,Lao PDR,Q819,1
10941,share of labor force,id-less,part of,labor force,Q13440398,1
10942,share of global,id-less,is a list of,countries’,Q160016,1
10943,share information,Q44491647,facet of,security sector,Q571595,1
10944,share in total government expenditure,id-less,instance of,15.84%,id-less,1
10945,share,Q11692,part of,public,Q294440,1
10946,share,Q11692,has cause,growth,Q1342838,1
10947,share,Q11692,facet of,women,Q467,1
10948,short,Q24862,part of,MAC,Q75687,1
10949,short -term,id-less,subclass of,debt,Q3196867,1
10950,set out,Q89419877,said to be the same as,direction,Q2151613,1
10951,short -term intermediate capacity outcomes,id-less,followed by,medium -term outcomes,id-less,1
10952,silkworm,Q134747,parent taxon,mulberry,Q44789,1
10953,silent,Q226730,opposite of,complacent,Q48366466,1
10954,signs,Q1211272,part of,traffic snarls,id-less,1
10955,signing of cooperation agreement,id-less,part of,cooperation plan,id-less,1
10956,significantly increase,Q33859224,has cause,Mobilize,Q1930943,1
10957,significantly,Q105644403,has cause,prevent,Q27717965,1
10958,significant volume,Q82566913,subclass of,volume,Q39297,1
10959,significant scale,Q37229090,subclass of,scale,Q188488,1
10960,significant political upheaval,id-less,subclass of,periods of significant political upheaval,id-less,1
10961,significant achievements,Q74772663,subclass of,achievements,Q2988681,1
10962,significant,Q4993710,has cause,transformati,Q461499,1
10963,significant,Q4993710,different from,unmanageable,Q541852,1
10964,signif icantly smaller popula tion but higher fertility than Liberia's,id-less,part of,Population indicators,Q77121534,1
10965,sickness,Q12136,has effect,income,Q850210,1
10966,si mple,id-less,subclass of,mple costing,id-less,1
10967,shrink ing,id-less,instance of,reason,Q2574811,1
10968,showcase,Q1390690,subclass of,manufacturing,Q187939,1
10969,shortcomings,Q110292312,part of,achievement,Q2532754,1
10970,shortages,Q88429117,has cause,financial resources,Q13767217,1
10971,shortage of workers,id-less,has effect,labor productivity,Q628895,1
10972,shortage of skilled work force,id-less,subclass of,import-dependence,id-less,1
10973,shortage of both,id-less,facet of,health services infrastructure,id-less,1
10974,short term,Q57055076,subclass of,economic growth,Q189833,1
10975,short term,Q57055076,opposite of,long term,Q247145,1
10976,short term,Q57055076,followed by,medium term,Q22294920,1
10977,short term,Q57055076,followed by,medium,Q2249676,1
10978,short life expectancy,Q37768397,has cause,high fertility rate,id-less,1
10979,sexually-active,Q7458855,has cause,HIV,Q15787,1
10980,sexual violence,Q558075,subclass of,physical violence,Q2827132,1
10981,sexual violence,Q558075,subclass of,physical or sexual violence,id-less,1
10982,sexual violence,Q558075,subclass of,physical,Q413,1
10983,sewerage,Q156849,subclass of,solid waste disposal,Q16258486,1
10984,sewerage,Q156849,subclass of,facilities,Q15761653,1
10985,sewerage,Q156849,part of,water,Q283,1
10986,sewe,Q184224,subclass of,piped water,Q38671895,1
10987,sewage,Q10966166,subclass of,solid waste,Q96333750,1
10988,sewage,Q10966166,subclass of,services,Q114080183,1
10989,severely underdeveloped,id-less,country,Liberia,Q1014,1
10990,severely hit,id-less,has cause,COVID,Q84263196,1
10991,severely disabled,Q39229274,subclass of,benefit,Q678774,1
10992,severely affected,Q47437653,has cause,pandemic,Q12184,1
10993,severe wasting,Q39833716,subclass of,moderate or severe wasting,id-less,1
10994,severe poverty,id-less,subclass of,greater than or equal to 50 percent,id-less,1
10995,severe natural disasters,id-less,has effect,agricultural production,Q56299222,1
10996,severe food insecurity,Q37640763,different from,moderate or severe food insecurity,id-less,1
10997,severe constraint,Q43925499,subclass of,constraint,Q2303305,1
10998,severe,Q84263196,subclass of,stunting,Q7628767,1
10999,several years ago,id-less,has part,scoring some big gains several years ago,id-less,1
11000,several countries,Q30554076,diplomatic relation,China,Q148,1
11001,seven safe homes,id-less,part of,SGBV,id-less,1
11002,seven dimensions,Q53505839,has part,17 years,Q83748594,1
11003,seven dimensions,Q53505839,has part,0,Q14920387,1
11004,seven areas,id-less,has part,provinces,Q429976,1
11005,settler communities,id-less,part of,new body politic,id-less,1
