topic,probability,count,topic_words
254.0,0.9253617421751781,5,reports annual publication accompanied annua yea increas financia end comprehensive cases 11 2010 example financial
255.0,0.9508509867684722,5,auxiliary workers assistant assistan supportin playing categories social communit developmen police or services community these
256.0,0.9531543194237072,5,diversifie result expor advanced successful success outcomes was been has an of to and the
257.0,0.9679619338816409,5,expectations epw misguided unrealistic incomplete understandin expectation attempt anticipate date fail events shown met reasons
258.0,0.9067712351286366,5,municipa imposed undermine neither solution remain accountable responsibilities effectively accountability required could policy must government
259.0,0.9697663368560899,5,tested testing remove launched test application mean stakeholders implemented project already 2012 range being proposals
260.0,0.9495687778884807,5,wit communicating sincerely honestly defined end means 2012 must by be of and the 
261.0,0.9329651643870666,5,shaped been             
262.0,0.9111005325954462,5,villages towns agri small settlements cargo town scattered secondary farm market rural loca informal between
263.0,0.932707238317669,5,celsius degrees giving certainty property right range less clear within than over of  
264.0,0.9571831260726935,5,operator independent contracting tasked entity operators transferred functions contracted servic mandate wil wit market system
265.0,0.964685185108755,5,misconduct suspension coercive charged regulating temporar dismissal preventing ethical ofte force conduct targeted members initiatives
266.0,0.8943776591126852,5,staff updating knowledge update workplace detailed spending data basic information developing time development on their
267.0,0.9570141338812286,5,plateau peak trajectory impatienc decline declin frustration creatin approval scenario sustained rising balance achieve job
268.0,0.9841060259736485,5,qualify entrance students pass automaticall 66 university who backgrounds acces provide nationa all do should
269.0,0.983728796687525,5,stockholm pattilo 2011 masson rodrik recipes april neo rockström classical lecture pretoria 2004 mozambique currency
270.0,0.902161617824877,5,scorecard codes worl drive bee th the and       
271.0,0.9580261595818065,5,animations videos animated website popular visited were shown npc placed produced others three hav thei
272.0,0.9959516299022985,5,customs procedures clearing warehousing instituting flow posts affairs facilities efficient processes trade ensure need at
273.0,1.0,4,consumer veerin emergence sales potentia back consumers increasingly expanding more share growing food markets demand
274.0,1.0,4,scal small niche equipment few very form large opportunities there on are of the 
275.0,0.9848830882536512,4,reasur acknowledging graduat accepted resulted governments ne government ha national but need there by this
276.0,0.9748355702301735,4,entrants entrant room leave little cases economi effective new such for in   
277.0,1.0,4,enabling environment small environments business suppor creating enterprises sector their more for an  
278.0,1.0,4,themselves conflict generate choices times others two make over must all at social an in
279.0,1.0,4,natura complementary barriers associated advantage risks benefits trade effective human while use opportunities new economic
280.0,1.0,4,cohor hindrance fails sporting expecte results learners youth major large shoul africans performance do south
281.0,0.9795597412579473,4,foreign matc rarely remai npc policy recommends basis made objectives making publi policies our country
282.0,0.9935848883501542,4,youthto feedin proposalsmothers mobilised safety environmen children taking secure safe own youth rights responsibility among
283.0,1.0,4,strengthened regarding producing operations order particularly must be an for in to   
284.0,0.990876178754295,4,solve problems impasse together peacefully maximis collectively resolve complex this th to and  
285.0,1.0,4,huma instrument believe department below developed has we its health as of the  
286.0,1.0,4,normal security achievable approac aspects degree enable reform time some support will this should th
287.0,1.0,4,coordinatio coordinat horizontal desirable scales resolving dealt identify together may some approach work through need
288.0,1.0,4,enforcement useable indicate mechanism strengthened one sout management quality must system that th be is
289.0,1.0,4,3bhorat hidde thought billion 900 suffer contrast diet fact estimates people bee 000 do million
290.0,1.0,4,programmes fewe soun credible whe issue still such help require important ensure will need also
291.0,1.0,4,overcrowding overcrowded crim situation address remain due reducing way necessary critical increased however not will
292.0,1.0,4,promoted safetyculture traditions diplomacy sports run coordinated arts families welfare ways supported best developed participation
293.0,1.0,4,maputo corridor lobito coast2coast beira confirms loop ment along around rail activity developmen ability further
294.0,0.9944967716097339,4,sighted perspective populis short narrow addres taking approach model does particularly long term or not
295.0,0.9947458683432863,4,giv blurred constitution transition apartheid healt especially south term africa society african from national in
296.0,1.0,4,granted year seven foreign wor sta permit permits student countries encourage them working work should
297.0,0.9492222693296204,4,orange sugar river brewin vineyards int lies industry mainly done expanding already region been in
298.0,0.9991910474642697,4,act intent companies intention firms 2008 regulations direct implemented establish encourage thei develop is for
299.0,1.0,4,preamble assemblies recite bil schools developed used constitution should school use all th be the
300.0,1.0,4,betwee collaboration entrench collaborative collaborate fair frameworks outcomes promote that to and   
301.0,1.0,4,board appointing boards chie responsible jointly appoint chief credible appointment stability executive ensur processes greater
302.0,1.0,4,care considere regardless wha whil health affordable al conditions access were quality provide for to
303.0,1.0,4,procuremen setting here accelerated guidelines employ includes monitoring ensuring effective important provide for to and
304.0,1.0,4,carefu conservative compromising reflection reflected professiona powers care required quality need th is for of
305.0,1.0,4,nurses rush aid carry healt professional needed out our wit who skills their public with
306.0,0.9497071311624268,4,representative tensio inherent representatives represent entire democracy population ha no country there th is of
307.0,1.0,3,equip adequat targets capable knowledge programmes south ensure african state needs africa has that will
308.0,1.0,3,ups start repeat focuses smal entrepreneurs includin created challenge particularly growing including need as on
309.0,1.0,3,streets breed safely safe crime childre fear outside conditions play women children no from have
310.0,1.0,3,alcohol abuse addiction gang criminality genera drugs welfare violence related 11 responsibilities increasing social among
311.0,1.0,3,mozambican gro production producers diverse faster much able improving demand sout could more be is
312.0,1.0,3,obligations np continental afric region international regional global community country in the and to 
313.0,1.0,3,stabl skills investments investment technology education fo health development in an and   
314.0,1.0,3,storm perfect regio today start age africans south we must between africa the in 
315.0,1.0,3,hsrc stud unemployed finding entry skill developmen workers into market skills labour provide work with
316.0,1.0,3,equitabl science critical technology knowledge role key production new are and of the to 
317.0,1.0,3,output conversion per unit worker mus labou fro employment rate low or and of the
318.0,1.0,3,standing emergence remains ensuring current power world countries africa role that and in the of
319.0,1.0,3,delays rolls 2stability profiles unnecessary differences lead significant there are an in to the 
320.0,1.0,3,mpumalanga wine highveld recently industr strategic mor industries other new areas more as and the
321.0,1.0,3,grazing vegetation crop landscape factor bein climate biodiversity diverse we live agriculture it care important
322.0,1.0,3,learning being to            
323.0,1.0,3,avocado soybeans projecte gone structura consumed productio under area decade past mining agriculture through have
324.0,1.0,3,becam ho compared urba farming rural base financial communities energy water support areas people economic
325.0,1.0,3,immunised accidents soft infant maternal injury reduce mortality get 2009 violence child time care by
326.0,1.0,3,hiv waterborne disease aids burden illnesses infant mortality diseases largely significantly free related less rate
327.0,1.0,3,212 subprogrammes 202 2022 monitorin department focused performance 2030 plan energy national economy development of
328.0,1.0,3,promotio connecting providin freight corridors infrastructure transport rail energy and the    
329.0,1.0,3,disruptions facilitatio borde imports coul trade facilitate associated systems if transport but infrastructure also there
330.0,1.0,3,frontlin talk enablin do then get they suppor ways enable job them if develop service
331.0,1.0,3,welfar obesity appropriate demand basic contribute households communities social for and    
332.0,1.0,3,perspectives positions internationa mos strategic key environment economic global policy economy on an the and
333.0,1.0,3,modernising protecting little after infrastructure too decades sout school on and    
334.0,1.0,3,seminal 2008 organisation consultativ neport geneva world health recommendations commission main report these from are
335.0,1.0,3,behavioural change largely long term changes because many tha over th for in the of
336.0,1.0,3,environmentally damagin harm oversee chang climate sustainable take environmental transport state system will that the
337.0,1.0,3,researchers phd academics personnel research council drivers graduates main higher education sector an in and
338.0,1.0,3,curriculum pacing conten experts subject college provid suppor district level role at development should on
339.0,1.0,3,dail transportation telecommunications communications relatively successful transport networks established constitution business infrastructure public is an
340.0,1.0,3,devoted financial administrative resources technical greater tha and       
341.0,1.0,3,principa discretion freedom cases leaders actions conditions especially create political their many government public in
342.0,1.0,3,details section particular next this should for        
343.0,1.0,3,combina divers tion aspects involve business proposed civil labour plan increasing wil higher level income
344.0,1.0,3,transparent accessible responsive possible build information create tha resources infrastructure all social public will as
345.0,1.0,3,activit team teams coordinated primary established responsibility thes each take address require security fo will
346.0,1.0,3,determinants gap derenminants ciosing 2008 closing affect health social that in an of the 
347.0,1.0,3,coherence everything expect complete intended coordinatio solutions outcomes without appropriate these on th an to
348.0,1.0,3,pertains blockages seamles skille pool bottom establish efficient integrated made improving increase capacity need needs
349.0,1.0,3,raded absorptio activities absorbing labour dynamics remain market activity outcomes conditions current act sustainable strengthen
