head_text,head_wiki_id,relation,tail_text,tail_wiki_id,count,ent_rel_pair,head_name,tail_name
inequality,Q28113351,has cause,poverty,Q10294,1,inequality has cause poverty,inequality_Q28113351,poverty_Q10294
informal sector,Q944235,subclass of,urban,Q159313,1,informal sector subclass of urban,informal sector_Q944235,urban_Q159313
foo d,Q108475942,instance of,nutrition,Q2138622,1,foo d instance of nutrition,foo d_Q108475942,nutrition_Q2138622
financial management,Q4738155,studies,budget,Q41263,1,financial management studies budget,financial management_Q4738155,budget_Q41263
financial partners,id-less,part of,technical,Q569612,1,financial partners part of technical,financial partners_id-less,technical_Q569612
financial sector,Q57774188,has part,Savings and credit societies,id-less,1,financial sector has part Savings and credit societies,financial sector_Q57774188,Savings and credit societies_id-less
financial services,Q5449654,has part,o ffshore,id-less,1,financial services has part o ffshore,financial services_Q5449654,o ffshore_id-less
firearm,Q12796,studied by,FIREARMS DISCOVERED ANNUALLY,id-less,1,firearm studied by FIREARMS DISCOVERED ANNUALLY,firearm_Q12796,FIREARMS DISCOVERED ANNUALLY_id-less
fiscal,Q1419659,subclass of,appropriate,Q113903632,1,fiscal subclass of appropriate,fiscal_Q1419659,appropriate_Q113903632
fiscal income,id-less,instance of,indicator,Q3695082,1,fiscal income instance of indicator,fiscal income_id-less,indicator_Q3695082
fiscal prudence,id-less,subclass of,policies,Q47011897,1,fiscal prudence subclass of policies,fiscal prudence_id-less,policies_Q47011897
five,Q203,instance of,age,Q185836,1,five instance of age,five_Q203,age_Q185836
five-year national development plan,id-less,followed by,three-year rolling,id-less,1,five-year national development plan followed by three-year rolling,five-year national development plan_id-less,three-year rolling_id-less
foo d,Q108475942,instance of,provision,Q703087,1,foo d instance of provision,foo d_Q108475942,provision_Q703087
financial guidance,Q100164169,subclass of,guidance,Q1630279,1,financial guidance subclass of guidance,financial guidance_Q100164169,guidance_Q1630279
food,Q2095,has part,nutritiou,Q2005610,1,food has part nutritiou,food_Q2095,nutritiou_Q2005610
food,Q2095,said to be the same as,nutrition,Q2138622,1,food said to be the same as nutrition,food_Q2095,nutrition_Q2138622
employee share holding,id-less,facet of,work establishments,id-less,1,employee share holding facet of work establishments,employee share holding_id-less,work establishments_id-less
empha size skills,id-less,subclass of,educational system,Q446760,1,empha size skills subclass of educational system,empha size skills_id-less,educational system_Q446760
food access,Q36742627,part of,food availability,Q112956087,1,food access part of food availability,food access_Q36742627,food availability_Q112956087
food all year round,id-less,said to be the same as,year round,Q106585228,1,food all year round said to be the same as year round,food all year round_id-less,year round_Q106585228
food availability,Q112956087,has part,food access,Q36742627,1,food availability has part food access,food availability_Q112956087,food access_Q36742627
food insecurity,Q112206305,subclass of,m onitor,id-less,1,food insecurity subclass of m onitor,food insecurity_Q112206305,m onitor_id-less
food safety standards,Q112856469,facet of,Adherence to food safety standards,id-less,1,food safety standards facet of Adherence to food safety standards,food safety standards_Q112856469,Adherence to food safety standards_id-less
emerging country,Q33927642,subclass of,country’s,Q12076836,1,emerging country subclass of country’s,emerging country_Q33927642,country’s_Q12076836
financial ins titutions,id-less,has part,housing developers,id-less,1,financial ins titutions has part housing developers,financial ins titutions_id-less,housing developers_id-less
financial,Q22687,has part,operational eq,Q84064653,1,financial has part operational eq,financial_Q22687,operational eq_Q84064653
food security,Q1229911,part of,SDG 2,Q50215926,1,food security part of SDG 2,food security_Q1229911,SDG 2_Q50215926
female,Q43445,opposite of,male,Q6581097,1,female opposite of male,female_Q43445,male_Q6581097
farmers’ productivity,id-less,has part,programme,Q170584,1,farmers’ productivity has part programme,farmers’ productivity_id-less,programme_Q170584
farming,Q1402889,practiced by,farmers,Q131512,1,farming practiced by farmers,farming_Q1402889,farmers_Q131512
employment,Q656365,facet of,poverty,Q10294,1,employment facet of poverty,employment_Q656365,poverty_Q10294
farming technologies,id-less,use,farming,Q1402889,1,farming technologies use farming,farming technologies_id-less,farming_Q1402889
fast-tra ck,id-less,part of,urban development programme,id-less,1,fast-tra ck part of urban development programme,fast-tra ck_id-less,urban development programme_id-less
fast-trac,Q1183241,instance of,technologies,Q11016,1,fast-trac instance of technologies,fast-trac_Q1183241,technologies_Q11016
feasibility studies,Q65465620,facet of,infrastr ucture,id-less,1,feasibility studies facet of infrastr ucture,feasibility studies_Q65465620,infrastr ucture_id-less
feel safe,Q64094330,said to be the same as,free of fear,id-less,1,feel safe said to be the same as free of fear,feel safe_Q64094330,free of fear_id-less
fees,Q37464281,part of,registration,Q2399307,1,fees part of registration,fees_Q37464281,registration_Q2399307
femal,Q467,opposite of,males,Q6743117,1,femal opposite of males,femal_Q467,males_Q6743117
female,Q43445,subclass of,severe tunting,id-less,1,female subclass of severe tunting,female_Q43445,severe tunting_id-less
financia l,id-less,has part,arms flows,id-less,1,financia l has part arms flows,financia l_id-less,arms flows_id-less
female-headed households,Q98831851,subclass of,households,Q64873892,1,female-headed households subclass of households,female-headed households_Q98831851,households_Q64873892
females,Q111905566,opposite of,boys,Q3010,1,females opposite of boys,females_Q111905566,boys_Q3010
fight against climatechange effects,id-less,part of,Millennium Development Goals,Q81737,1,fight against climatechange effects part of Millennium Development Goals,fight against climatechange effects_id-less,Millennium Development Goals_Q81737
figure 1,Q22908384,followed by,2,Q200,1,figure 1 followed by 2,figure 1_Q22908384,2_Q200
figure 2,Q76625757,part of,rural area,Q175185,1,figure 2 part of rural area,figure 2_Q76625757,rural area_Q175185
figure below,id-less,depicts,depi cted,id-less,1,figure below depicts depi cted,figure below_id-less,depi cted_id-less
figure below,id-less,has part,economic sectors,Q107191213,1,figure below has part economic sectors,figure below_id-less,economic sectors_Q107191213
fina ncial services,id-less,instance of,sector,Q3958441,1,fina ncial services instance of sector,fina ncial services_id-less,sector_Q3958441
finan cial stability,id-less,facet of,sustainable economic development,Q52844473,1,finan cial stability facet of sustainable economic development,finan cial stability_id-less,sustainable economic development_Q52844473
finance,Q43015,part of,global economy,Q473750,1,finance part of global economy,finance_Q43015,global economy_Q473750
food security,Q1229911,facet of,nutrition,Q2138622,1,food security facet of nutrition,food security_Q1229911,nutrition_Q2138622
food security progra mmes,id-less,has part,food security progra mmes's,id-less,1,food security progra mmes has part food security progra mmes's,food security progra mmes_id-less,food security progra mmes's_id-less
farmers,Q131512,has part,markets,Q110249433,1,farmers has part markets,farmers_Q131512,markets_Q110249433
electricity laws,Q99023626,subclass of,Reviewing of electricity laws,id-less,1,electricity laws subclass of Reviewing of electricity laws,electricity laws_Q99023626,Reviewing of electricity laws_id-less
funding,Q6055890,part of,research,Q42240,1,funding part of research,funding_Q6055890,research_Q42240
future development potenti als.,id-less,facet of,future,Q344,1,future development potenti als. facet of future,future development potenti als._id-less,future_Q344
future generations,Q954025,opposite of,present,Q192613,1,future generations opposite of present,future generations_Q954025,present_Q192613
g rowth,id-less,subclass of,per capita gross domestic,id-less,1,g rowth subclass of per capita gross domestic,g rowth_id-less,per capita gross domestic_id-less
ga ps,Q56379286,has part,challenges,Q50815379,1,ga ps has part challenges,ga ps_Q56379286,challenges_Q50815379
gaps,Q5521793,has effect,Action,Q188473,1,gaps has effect Action,gaps_Q5521793,Action_Q188473
gaps,Q5521793,has effect,challenges,Q50815379,1,gaps has effect challenges,gaps_Q5521793,challenges_Q50815379
gaps and challenges,Q50085177,subclass of,Actions,Q113649142,1,gaps and challenges subclass of Actions,gaps and challenges_Q50085177,Actions_Q113649142
gaps and challenges,Q50085177,subclass of,Actions taken to address existing gaps and challenges,id-less,1,gaps and challenges subclass of Actions taken to address existing gaps and challenges,gaps and challenges_Q50085177,Actions taken to address existing gaps and challenges_id-less
ge nerate connection,id-less,part of,transport infrastructure,Q376799,1,ge nerate connection part of transport infrastructure,ge nerate connection_id-less,transport infrastructure_Q376799
gender,Q48277,has part,elation,Q1044050,1,gender has part elation,gender_Q48277,elation_Q1044050
full,Q178026,part of,econom ic growth,id-less,1,full part of econom ic growth,full_Q178026,econom ic growth_id-less
gender,Q48277,subclass of,human rights,Q8458,1,gender subclass of human rights,gender_Q48277,human rights_Q8458
gender dimension,Q56613447,facet of,environmental manageme nt.,id-less,1,gender dimension facet of environmental manageme nt.,gender dimension_Q56613447,environmental manageme nt._id-less
gender disaggregated data,id-less,subclass of,disaggregated data,Q30867384,1,gender disaggregated data subclass of disaggregated data,gender disaggregated data_id-less,disaggregated data_Q30867384
gender equality,Q113453,facet of,education,Q8434,1,gender equality facet of education,gender equality_Q113453,education_Q8434
electricity,Q12725,subclass of,social services,Q11588306,1,electricity subclass of social services,electricity_Q12725,social services_Q11588306
gender equity,Q7252,part of,social,Q345367,1,gender equity part of social,gender equity_Q7252,social_Q345367
gender issues,Q15753025,facet of,gender,Q48277,1,gender issues facet of gender,gender issues_Q15753025,gender_Q48277
gender issues,Q15753025,facet of,rural,Q7380465,1,gender issues facet of rural,gender issues_Q15753025,rural_Q7380465
gender rol es,id-less,part of,social construction,Q63770825,1,gender rol es part of social construction,gender rol es_id-less,social construction_Q63770825
gene bank,Q1905347,subclass of,genetic resources,Q105898991,1,gene bank subclass of genetic resources,gene bank_Q1905347,genetic resources_Q105898991
functional,Q579600,has part,institutions,Q27711101,1,functional has part institutions,functional_Q579600,institutions_Q27711101
electricity procurement,id-less,subclass of,automated,Q24410992,1,electricity procurement subclass of automated,electricity procurement_id-less,automated_Q24410992
food security progra mmes's,id-less,part of,food security progra mmes,id-less,1,food security progra mmes's part of food security progra mmes,food security progra mmes's_id-less,food security progra mmes_id-less
elements,Q172891,part of,professional,Q702269,1,elements part of professional,elements_Q172891,professional_Q702269
food security requi rement,id-less,country,world,Q2,1,food security requi rement country world,food security requi rement_id-less,world_Q2
fore ign,id-less,subclass of,direct investment,Q104427920,1,fore ign subclass of direct investment,fore ign_id-less,direct investment_Q104427920
foreign direct investment,Q490513,has effect,sustainable,Q66095801,1,foreign direct investment has effect sustainable,foreign direct investment_Q490513,sustainable_Q66095801
forest,Q4421,subclass of,grazing,Q3239189,1,forest subclass of grazing,forest_Q4421,grazing_Q3239189
elfare,id-less,subclass of,poverty,Q10294,1,elfare subclass of poverty,elfare_id-less,poverty_Q10294
foster families,Q35990653,subclass of,adoptive,Q20746742,1,foster families subclass of adoptive,foster families_Q35990653,adoptive_Q20746742
fourteen thousa nd seven hundred,id-less,has part,"14,765",id-less,1,"fourteen thousa nd seven hundred has part 14,765",fourteen thousa nd seven hundred_id-less,"14,765_id-less"
elements of climate change,id-less,facet of,climate change,Q125928,1,elements of climate change facet of climate change,elements of climate change_id-less,climate change_Q125928
fourth national communication plan,id-less,instance of,communication plan,Q3902023,1,fourth national communication plan instance of communication plan,fourth national communication plan_id-less,communication plan_Q3902023
frameworks,Q22080812,has part,regulations,Q106947327,1,frameworks has part regulations,frameworks_Q22080812,regulations_Q106947327
free education,Q5500224,has part,secondary school,Q159334,1,free education has part secondary school,free education_Q5500224,secondary school_Q159334
ful l,Q33454,subclass of,parental responsibility,Q4375005,1,ful l subclass of parental responsibility,ful l_Q33454,parental responsibility_Q4375005
free of fear,id-less,said to be the same as,feel safe,Q64094330,1,free of fear said to be the same as feel safe,free of fear_id-less,feel safe_Q64094330
free primary education,Q77835945,facet of,eq ual,id-less,1,free primary education facet of eq ual,free primary education_Q77835945,eq ual_id-less
freedom,Q2979,has part,equality,Q842346,1,freedom has part equality,freedom_Q2979,equality_Q842346
freight forwarders,Q840850,industry,logistics,Q177777,1,freight forwarders industry logistics,freight forwarders_Q840850,logistics_Q177777
fu ll disclosure of information,id-less,subclass of,communication,Q11024,1,fu ll disclosure of information subclass of communication,fu ll disclosure of information_id-less,communication_Q11024
electricity schemes,id-less,part of,other partners,id-less,1,electricity schemes part of other partners,electricity schemes_id-less,other partners_id-less
fuel,Q42501,part of,energy,Q11379,1,fuel part of energy,fuel_Q42501,energy_Q11379
fuel deficit areas,id-less,has part,degraded landscap,id-less,1,fuel deficit areas has part degraded landscap,fuel deficit areas_id-less,degraded landscap_id-less
fuel-relate d accidents,id-less,has effect,education campaigns,Q40300489,1,fuel-relate d accidents has effect education campaigns,fuel-relate d accidents_id-less,education campaigns_Q40300489
fuelwood,Q57957461,subclass of,sustainable,Q66095801,1,fuelwood subclass of sustainable,fuelwood_Q57957461,sustainable_Q66095801
farmers,Q131512,subclass of,producers,Q315732,1,farmers subclass of producers,farmers_Q131512,producers_Q315732
farmers,Q131512,field of this occupation,production,Q739302,1,farmers field of this occupation production,farmers_Q131512,production_Q739302
informal sector,Q944235,subclass of,MSME,Q64763170,1,informal sector subclass of MSME,informal sector_Q944235,MSME_Q64763170
equipment,Q10273457,part of,procurement,Q829492,1,equipment part of procurement,equipment_Q10273457,procurement_Q829492
environmental assessment,Q80899157,part of,road proj ects,id-less,1,environmental assessment part of road proj ects,environmental assessment_Q80899157,road proj ects_id-less
environmental laws,Q13856646,subclass of,Enforce,Q16246285,1,environmental laws subclass of Enforce,environmental laws_Q13856646,Enforce_Q16246285
environmental management,Q929380,country,Swaziland,Q1050,1,environmental management country Swaziland,environmental management_Q929380,Swaziland_Q1050
environmental management,Q929380,part of,public,Q294440,1,environmental management part of public,environmental management_Q929380,public_Q294440
environmental policy,Q919526,has part,legislation,Q820655,1,environmental policy has part legislation,environmental policy_Q919526,legislation_Q820655
environmental priorities,Q81185040,facet of,national environmental mechanism,id-less,1,environmental priorities facet of national environmental mechanism,environmental priorities_Q81185040,national environmental mechanism_id-less
environmental profile,Q33775564,subclass of,economic policy,Q582577,1,environmental profile subclass of economic policy,environmental profile_Q33775564,economic policy_Q582577
environmental quality,Q4575211,subclass of,improve,Q7892,1,environmental quality subclass of improve,environmental quality_Q4575211,improve_Q7892
epreneurial skills,id-less,subclass of,investment,Q4290,1,epreneurial skills subclass of investment,epreneurial skills_id-less,investment_Q4290
equipmen t,id-less,part of,pharmaceuticals,Q28885102,1,equipmen t part of pharmaceuticals,equipmen t_id-less,pharmaceuticals_Q28885102
equipment,Q10273457,use,medicinal,Q188840,1,equipment use medicinal,equipment_Q10273457,medicinal_Q188840
environment,Q2249676,studied by,management,Q2920921,1,environment studied by management,environment_Q2249676,management_Q2920921
equita ble,id-less,subclass of,affordable access,Q39441579,1,equita ble subclass of affordable access,equita ble_id-less,affordable access_Q39441579
equitable,Q1347892,said to be the same as,fair,Q288514,1,equitable said to be the same as fair,equitable_Q1347892,fair_Q288514
equitable distribution,Q84380972,facet of,growth,Q1342838,1,equitable distribution facet of growth,equitable distribution_Q84380972,growth_Q1342838
equitable distribution,Q84380972,facet of,water,Q283,1,equitable distribution facet of water,equitable distribution_Q84380972,water_Q283
equity,Q827451,facet of,efficienc y,id-less,1,equity facet of efficienc y,equity_Q827451,efficienc y_id-less
equity,Q827451,subclass of,credit programmes,id-less,1,equity subclass of credit programmes,equity_Q827451,credit programmes_id-less
equity,Q827451,subclass of,efficiency,Q1034411,1,equity subclass of efficiency,equity_Q827451,efficiency_Q1034411
eradicating poverty,id-less,facet of,poverty,Q10294,1,eradicating poverty facet of poverty,eradicating poverty_id-less,poverty_Q10294
erosion,Q80026,location,soil,Q36133,1,erosion location soil,erosion_Q80026,soil_Q36133
especiall,Q991333,has cause,poverty,Q10294,1,especiall has cause poverty,especiall_Q991333,poverty_Q10294
environmental,Q10485087,practiced by,decision-ma king,id-less,1,environmental practiced by decision-ma king,environmental_Q10485087,decision-ma king_id-less
environment,Q2249676,has part,macro-economic,Q108131916,1,environment has part macro-economic,environment_Q2249676,macro-economic_Q108131916
estates,Q657326,part of,communities,Q177634,1,estates part of communities,estates_Q657326,communities_Q177634
energy efficiency,Q192704,subclass of,regulations,Q106947327,1,energy efficiency subclass of regulations,energy efficiency_Q192704,regulations_Q106947327
ending hunger by 2030,id-less,point in time,2030,Q12799,1,ending hunger by 2030 point in time 2030,ending hunger by 2030_id-less,2030_Q12799
ene rgy,id-less,subclass of,clean,Q15752618,1,ene rgy subclass of clean,ene rgy_id-less,clean_Q15752618
energy consumption,Q16869822,facet of,energy,Q11379,1,energy consumption facet of energy,energy consumption_Q16869822,energy_Q11379
energy consumption,Q16869822,has part,supply,Q166656,1,energy consumption has part supply,energy consumption_Q16869822,supply_Q166656
energy crisis,Q1341376,has effect,inhibits growth,Q64074635,1,energy crisis has effect inhibits growth,energy crisis_Q1341376,inhibits growth_Q64074635
energy efficiency,Q192704,facet of,management,Q2920921,1,energy efficiency facet of management,energy efficiency_Q192704,management_Q2920921
energy efficiency,Q192704,subclass of,Improving,Q469842,1,energy efficiency subclass of Improving,energy efficiency_Q192704,Improving_Q469842
end poverty,Q5375803,part of,MDGs,Q81737,1,end poverty part of MDGs,end poverty_Q5375803,MDGs_Q81737
energy efficiency,Q192704,subclass of,intensity,Q1061524,1,energy efficiency subclass of intensity,energy efficiency_Q192704,intensity_Q1061524
energy efficiency,Q192704,subclass of,interventions,Q15763635,1,energy efficiency subclass of interventions,energy efficiency_Q192704,interventions_Q15763635
energy efficient technologies,id-less,subclass of,clean energy,Q1962383,1,energy efficient technologies subclass of clean energy,energy efficient technologies_id-less,clean energy_Q1962383
entrepreneurship,Q3908516,facet of,roa d transport,id-less,1,entrepreneurship facet of roa d transport,entrepreneurship_Q3908516,roa d transport_id-less
energy for all,Q5377055,facet of,all,Q1,1,energy for all facet of all,energy for all_Q5377055,all_Q1
energy for all,Q5377055,facet of,modern,Q20738981,1,energy for all facet of modern,energy for all_Q5377055,modern_Q20738981
energy generati,Q1522115,has part,generati,Q159719,1,energy generati has part generati,energy generati_Q1522115,generati_Q159719
energy inefficiency,id-less,instance of,measure,Q1914636,1,energy inefficiency instance of measure,energy inefficiency_id-less,measure_Q1914636
energy sector,Q1304795,instance of,development,Q1074523,1,energy sector instance of development,energy sector_Q1304795,development_Q1074523
engage,Q5377426,part of,industry,Q8148,1,engage part of industry,engage_Q5377426,industry_Q8148
enterprise,Q6881511,subclass of,enterprises,Q5380419,1,enterprise subclass of enterprises,enterprise_Q6881511,enterprises_Q5380419
entire population,id-less,part of,population,Q33829,1,entire population part of population,entire population_id-less,population_Q33829
entities,Q95953498,part of,marketing,Q39809,1,entities part of marketing,entities_Q95953498,marketing_Q39809
enabling policy environment,id-less,facet of,climate change,Q125928,1,enabling policy environment facet of climate change,enabling policy environment_id-less,climate change_Q125928
establishment,Q3075355,part of,recommendatio ns,id-less,1,establishment part of recommendatio ns,establishment_Q3075355,recommendatio ns_id-less
ethical standards,Q107638224,facet of,journalism,Q11030,1,ethical standards facet of journalism,ethical standards_Q107638224,journalism_Q11030
farmers,Q131512,field of this occupation,farming,Q1402889,1,farmers field of this occupation farming,farmers_Q131512,farming_Q1402889
family,Q8436,has part,si ze,Q45701899,1,family has part si ze,family_Q8436,si ze_Q45701899
employment opportunities,Q2266417,facet of,employment,Q656365,1,employment opportunities facet of employment,employment opportunities_Q2266417,employment_Q656365
external assistance,Q36794406,has part,health sector,Q9075440,1,external assistance has part health sector,external assistance_Q36794406,health sector_Q9075440
externalfinancial package,id-less,subclass of,public investment,Q59095065,1,externalfinancial package subclass of public investment,externalfinancial package_id-less,public investment_Q59095065
extreme poverty by 2030,id-less,point in time,2030,Q12799,1,extreme poverty by 2030 point in time 2030,extreme poverty by 2030_id-less,2030_Q12799
f ollowing,id-less,subclass of,promotion,Q39809,1,f ollowing subclass of promotion,f ollowing_id-less,promotion_Q39809
f ree,id-less,part of,customs union,Q218819,1,f ree part of customs union,f ree_id-less,customs union_Q218819
facil itate,id-less,facet of,transparency,Q3026325,1,facil itate facet of transparency,facil itate_id-less,transparency_Q3026325
facilities,Q15761653,part of,health facilities,Q4260475,1,facilities part of health facilities,facilities_Q15761653,health facilities_Q4260475
employment,Q656365,has effect,growth,Q1342838,1,employment has effect growth,employment_Q656365,growth_Q1342838
fair,Q288514,said to be the same as,equitable,Q1347892,1,fair said to be the same as equitable,fair_Q288514,equitable_Q1347892
employment,Q656365,has effect,Economic growth,Q189833,1,employment has effect Economic growth,employment_Q656365,Economic growth_Q189833
en vironmental laws,id-less,subclass of,regulations,Q106947327,1,en vironmental laws subclass of regulations,en vironmental laws_id-less,regulations_Q106947327
family planning,Q1280670,subclass of,services,Q114080183,1,family planning subclass of services,family planning_Q1280670,services_Q114080183
employment,Q656365,has cause,production,Q739302,1,employment has cause production,employment_Q656365,production_Q739302
family planning programmes,Q69700075,has part,male partners,Q38685748,1,family planning programmes has part male partners,family planning programmes_Q69700075,male partners_Q38685748
family planning programmes,Q69700075,part of,education,Q8434,1,family planning programmes part of education,family planning programmes_Q69700075,education_Q8434
family system,Q870449,has part,extended family,Q721790,1,family system has part extended family,family system_Q870449,extended family_Q721790
family tracing service,id-less,field of work,deter mine,id-less,1,family tracing service field of work deter mine,family tracing service_id-less,deter mine_id-less
family unit,Q66837962,facet of,traditional systems,Q35905687,1,family unit facet of traditional systems,family unit_Q66837962,traditional systems_Q35905687
family unit,Q66837962,has part,extended family,Q721790,1,family unit has part extended family,family unit_Q66837962,extended family_Q721790
employment,Q656365,has cause,agriculture,Q11451,1,employment has cause agriculture,employment_Q656365,agriculture_Q11451
farm produce,Q111838494,used by,Farmers,Q131512,1,farm produce used by Farmers,farm produce_Q111838494,Farmers_Q131512
employment rate,Q59444039,has cause,Retirement,Q796919,1,employment rate has cause Retirement,employment rate_Q59444039,Retirement_Q796919
external,Q41482,subclass of,financing window,id-less,1,external subclass of financing window,external_Q41482,financing window_id-less
ethnic,Q205049,country,Cameroon,Q1009,1,ethnic country Cameroon,ethnic_Q205049,Cameroon_Q1009
enabling environ ment,id-less,has effect,economic expansion,Q1384234,1,enabling environ ment has effect economic expansion,enabling environ ment_id-less,economic expansion_Q1384234
ethnicit y,id-less,different from,sexual orientation,Q17888,1,ethnicit y different from sexual orientation,ethnicit y_id-less,sexual orientation_Q17888
enabling policy,Q34440960,subclass of,policy,Q1156854,1,enabling policy subclass of policy,enabling policy_Q34440960,policy_Q1156854
ev,Q13629441,part of,community,Q486972,1,ev part of community,ev_Q13629441,community_Q486972
evidence,Q176763,part of,policy,Q1156854,1,evidence part of policy,evidence_Q176763,policy_Q1156854
ex isting,id-less,subclass of,gaps,Q5521793,1,ex isting subclass of gaps,ex isting_id-less,gaps_Q5521793
exc hange,id-less,has part,information unit,id-less,1,exc hange has part information unit,exc hange_id-less,information unit_id-less
expedite the economy,id-less,said to be the same as,economy,Q159810,1,expedite the economy said to be the same as economy,expedite the economy_id-less,economy_Q159810
expendi,Q760120,subclass of,tures,Q4000592,1,expendi subclass of tures,expendi_Q760120,tures_Q4000592
expenditure,Q760120,part of,gove rnment,id-less,1,expenditure part of gove rnment,expenditure_Q760120,gove rnment_id-less
expensive,Q46944820,facet of,nature,Q180445,1,expensive facet of nature,expensive_Q46944820,nature_Q180445
expensive,Q46944820,subclass of,Research,Q42240,1,expensive subclass of Research,expensive_Q46944820,Research_Q42240
externa l assistance,id-less,subclass of,programmes,Q39071357,1,externa l assistance subclass of programmes,externa l assistance_id-less,programmes_Q39071357
exploitation,Q600571,subclass of,natural resources,Q105575840,1,exploitation subclass of natural resources,exploitation_Q600571,natural resources_Q105575840
exploitation,Q600571,subclass of,violence,Q124490,1,exploitation subclass of violence,exploitation_Q600571,violence_Q124490
exploration permit,id-less,subclass of,licences,Q284742,1,exploration permit subclass of licences,exploration permit_id-less,licences_Q284742
export,Q182722,subclass of,trade,Q601401,1,export subclass of trade,export_Q182722,trade_Q601401
exposure,Q26897695,has cause,vulne,Q278113,1,exposure has cause vulne,exposure_Q26897695,vulne_Q278113
extended family,Q721790,part of,family system,Q870449,1,extended family part of family system,extended family_Q721790,family system_Q870449
extens ion services,id-less,use,agricultural,Q5356428,1,extens ion services use agricultural,extens ion services_id-less,agricultural_Q5356428
extension,Q184148,part of,agricultural research,Q56237415,1,extension part of agricultural research,extension_Q184148,agricultural research_Q56237415
extern al aid,id-less,country,Eswatini,Q1050,1,extern al aid country Eswatini,extern al aid_id-less,Eswatini_Q1050
enabling,Q5375150,part of,SDGs,Q7649586,1,enabling part of SDGs,enabling_Q5375150,SDGs_Q7649586
generat e efficiency gains,id-less,part of,regional cooperation,Q113623117,1,generat e efficiency gains part of regional cooperation,generat e efficiency gains_id-less,regional cooperation_Q113623117
generati,Q159719,part of,energy generati,Q1522115,1,generati part of energy generati,generati_Q159719,energy generati_Q1522115
generatin g,id-less,subclass of,informal income,Q56095483,1,generatin g subclass of informal income,generatin g_id-less,informal income_Q56095483
implementation of the agenda,id-less,subclass of,agenda,Q4692030,1,implementation of the agenda subclass of agenda,implementation of the agenda_id-less,agenda_Q4692030
impact assessment,Q6005872,facet of,environmental guidelines and procedures,id-less,1,impact assessment facet of environmental guidelines and procedures,impact assessment_Q6005872,environmental guidelines and procedures_id-less
impact mitigatio n,id-less,subclass of,interventions,Q15763635,1,impact mitigatio n subclass of interventions,impact mitigatio n_id-less,interventions_Q15763635
efficiency,Q1034411,subclass of,productivity,Q2111958,1,efficiency subclass of productivity,efficiency_Q1034411,productivity_Q2111958
impact reduction,Q43637509,subclass of,mitigation,Q47496130,1,impact reduction subclass of mitigation,impact reduction_Q43637509,mitigation_Q47496130
impl ementation,id-less,part of,national development planning,Q104880767,1,impl ementation part of national development planning,impl ementation_id-less,national development planning_Q104880767
implemen tation,id-less,studied by,cost-benefit analysis,Q942582,1,implemen tation studied by cost-benefit analysis,implemen tation_id-less,cost-benefit analysis_Q942582
implement,Q39546,facet of,SDGs,Q7649586,1,implement facet of SDGs,implement_Q39546,SDGs_Q7649586
implementation,Q245962,facet of,policy,Q1156854,1,implementation facet of policy,implementation_Q245962,policy_Q1156854
implementation,Q245962,has cause,monitoring,Q2143522,1,implementation has cause monitoring,implementation_Q245962,monitoring_Q2143522
effici ent manner,id-less,has effect,resettlements,id-less,1,effici ent manner has effect resettlements,effici ent manner_id-less,resettlements_id-less
implementation progress,id-less,facet of,SDGs,Q7649586,1,implementation progress facet of SDGs,implementation progress_id-less,SDGs_Q7649586
impa ct,id-less,facet of,income distribution,Q3915542,1,impa ct facet of income distribution,impa ct_id-less,income distribution_Q3915542
important,Q1139892,said to be the same as,knowledge,Q9081,1,important said to be the same as knowledge,important_Q1139892,knowledge_Q9081
improved shared,id-less,different from,not shared,id-less,1,improved shared different from not shared,improved shared_id-less,not shared_id-less
effi ciency,id-less,facet of,farming,Q1402889,1,effi ciency facet of farming,effi ciency_id-less,farming_Q1402889
effective means,Q64716566,subclass of,development,Q1074523,1,effective means subclass of development,effective means_Q64716566,development_Q1074523
effectiv e utilisation,id-less,subclass of,effectiv,Q5347252,1,effectiv e utilisation subclass of effectiv,effectiv e utilisation_id-less,effectiv_Q5347252
in troduction,id-less,part of,3 phased,id-less,1,in troduction part of 3 phased,in troduction_id-less,3 phased_id-less
inappropriate language,Q104671588,has effect,sexual harassment,Q751722,1,inappropriate language has effect sexual harassment,inappropriate language_Q104671588,sexual harassment_Q751722
incandescen t lights,id-less,subclass of,incandescen,Q47616,1,incandescen t lights subclass of incandescen,incandescen t lights_id-less,incandescen_Q47616
incest,Q127683,subclass of,practices,Q104710926,1,incest subclass of practices,incest_Q127683,practices_Q104710926
inclusion,Q3149923,facet of,society,Q8425,1,inclusion facet of society,inclusion_Q3149923,society_Q8425
impact assess ment,id-less,facet of,environmental impact,Q2022868,1,impact assess ment facet of environmental impact,impact assess ment_id-less,environmental impact_Q2022868
impa,Q904687,subclass of,ct,Q779,1,impa subclass of ct,impa_Q904687,ct_Q779
effecti vely participate in the development,id-less,part of,communities,Q177634,1,effecti vely participate in the development part of communities,effecti vely participate in the development_id-less,communities_Q177634
efficient technologies,Q97428600,subclass of,technologies,Q11016,1,efficient technologies subclass of technologies,efficient technologies_Q97428600,technologies_Q11016
human resource planning,Q71224219,subclass of,policy,Q1156854,1,human resource planning subclass of policy,human resource planning_Q71224219,policy_Q1156854
elation,Q1044050,part of,gender,Q48277,1,elation part of gender,elation_Q1044050,gender_Q48277
