head_text,head_wiki_id,relation,tail_text,tail_wiki_id,count,ent_rel_pair,head_name,tail_name
sustainable,Q66095801,facet of,energy,Q11379,1,sustainable facet of energy,sustainable_Q66095801,energy_Q11379
sustainable,Q66095801,instance of,generation,Q11398090,1,sustainable instance of generation,sustainable_Q66095801,generation_Q11398090
sustainable,Q66095801,opposite of,external impacts,Q68985736,1,sustainable opposite of external impacts,sustainable_Q66095801,external impacts_Q68985736
sustainable,Q66095801,opposite of,unsustainable,Q14614398,1,sustainable opposite of unsustainable,sustainable_Q66095801,unsustainable_Q14614398
sustainable,Q66095801,said to be the same as,modern,Q20738981,1,sustainable said to be the same as modern,sustainable_Q66095801,modern_Q20738981
sustainable,Q66095801,subclass of,agricultural production,Q56299222,1,sustainable subclass of agricultural production,sustainable_Q66095801,agricultural production_Q56299222
sustainable development,Q131201,instance of,three dimensions,Q111748603,1,sustainable development instance of three dimensions,sustainable development_Q131201,three dimensions_Q111748603
sustainable development,Q131201,studied by,macroeconomic management,Q63768837,1,sustainable development studied by macroeconomic management,sustainable development_Q131201,macroeconomic management_Q63768837
sustainable development,Q131201,subclass of,ambitions,Q28039512,1,sustainable development subclass of ambitions,sustainable development_Q131201,ambitions_Q28039512
system for creating and upgrading,id-less,used by,Improv,Q1140700,1,system for creating and upgrading used by Improv,system for creating and upgrading_id-less,Improv_Q1140700
sustainably,Q44553327,subclass of,Natural resource,Q188460,1,sustainably subclass of Natural resource,sustainably_Q44553327,Natural resource_Q188460
sustainably manage,id-less,facet of,ecosystem,Q37813,1,sustainably manage facet of ecosystem,sustainably manage_id-less,ecosystem_Q37813
sustainably use,id-less,facet of,biodiversity,Q47041,1,sustainably use facet of biodiversity,sustainably use_id-less,biodiversity_Q47041
sustained,Q1632123,part of,Promote sustained,id-less,1,sustained part of Promote sustained,sustained_Q1632123,Promote sustained_id-less
sustained,Q1632123,part of,inclusive,Q75365274,1,sustained part of inclusive,sustained_Q1632123,inclusive_Q75365274
sustained economic growth,id-less,has part,recent years,Q84873779,1,sustained economic growth has part recent years,sustained economic growth_id-less,recent years_Q84873779
sy stem,id-less,part of,Value Added Tax,Q128635,1,sy stem part of Value Added Tax,sy stem_id-less,Value Added Tax_Q128635
syste m,id-less,part of,health protection,Q5690635,1,syste m part of health protection,syste m_id-less,health protection_Q5690635
system,Q1,has part,transportation logistics,id-less,1,system has part transportation logistics,system_Q1,transportation logistics_id-less
systema tic resolution,id-less,subclass of,mitigation strategies,Q30353646,1,systema tic resolution subclass of mitigation strategies,systema tic resolution_id-less,mitigation strategies_Q30353646
sustainable use of terrestrial,id-less,facet of,terrestrial,Q110810720,1,sustainable use of terrestrial facet of terrestrial,sustainable use of terrestrial_id-less,terrestrial_Q110810720
systematic,Q42240,subclass of,Macroeconomic management,Q63768837,1,systematic subclass of Macroeconomic management,systematic_Q42240,Macroeconomic management_Q63768837
systematic manner,id-less,facet of,conducive environment,id-less,1,systematic manner facet of conducive environment,systematic manner_id-less,conducive environment_id-less
systems,Q50808462,has part,policies,Q47011897,1,systems has part policies,systems_Q50808462,policies_Q47011897
t quintile,id-less,subclass of,households,Q64873892,1,t quintile subclass of households,t quintile_id-less,households_Q64873892
t ransport,Q22065411,has part,connectivity,Q72897900,1,t ransport has part connectivity,t ransport_Q22065411,connectivity_Q72897900
t ransport,Q22065411,has part,infrastructure,Q121359,1,t ransport has part infrastructure,t ransport_Q22065411,infrastructure_Q121359
talent,Q2705098,has effect,interest,Q170924,1,talent has effect interest,talent_Q2705098,interest_Q170924
talent,Q2705098,studied by,development,Q1074523,1,talent studied by development,talent_Q2705098,development_Q1074523
target,Q1046951,is a list of,provinces,Q429976,1,target is a list of provinces,target_Q1046951,provinces_Q429976
sustainably,Q44553327,part of,GDP growth,Q98519467,1,sustainably part of GDP growth,sustainably_Q44553327,GDP growth_Q98519467
sustainable society,Q3739785,subclass of,consumption,Q12204,1,sustainable society subclass of consumption,sustainable society_Q3739785,consumption_Q12204
sustainable development,Q131201,subclass of,progress,Q247792,1,sustainable development subclass of progress,sustainable development_Q131201,progress_Q247792
sustainable growth,Q5603535,facet of,green,Q3133,1,sustainable growth facet of green,sustainable growth_Q5603535,green_Q3133
sustainable development goals,Q7649586,facet of,green development,Q5603509,1,sustainable development goals facet of green development,sustainable development goals_Q7649586,green development_Q5603509
sustainable development pathway,id-less,facet of,country,Q6256,1,sustainable development pathway facet of country,sustainable development pathway_id-less,country_Q6256
sustainable economic development,Q52844473,has part,environmental protection,Q832237,1,sustainable economic development has part environmental protection,sustainable economic development_Q52844473,environmental protection_Q832237
sustainable economic growth,id-less,part of,Continuous quality,Q65510450,1,sustainable economic growth part of Continuous quality,sustainable economic growth_id-less,Continuous quality_Q65510450
sustainable economic growth,id-less,said to be the same as,Continuous quality,Q65510450,1,sustainable economic growth said to be the same as Continuous quality,sustainable economic growth_id-less,Continuous quality_Q65510450
sustainable economic growth,id-less,said to be the same as,full,Q178026,1,sustainable economic growth said to be the same as full,sustainable economic growth_id-less,full_Q178026
sustainable energy,Q1962383,part of,modern,Q20738981,1,sustainable energy part of modern,sustainable energy_Q1962383,modern_Q20738981
sustainable financing,Q110519585,facet of,health programmes,Q39233334,1,sustainable financing facet of health programmes,sustainable financing_Q110519585,health programmes_Q39233334
sustainable forest,Q47572,subclass of,forest,Q4421,1,sustainable forest subclass of forest,sustainable forest_Q47572,forest_Q4421
sustainable growth,Q5603535,instance of,direction,Q2151613,1,sustainable growth instance of direction,sustainable growth_Q5603535,direction_Q2151613
sustainable public,Q39308365,subclass of,Promoting sustainable,Q112854783,1,sustainable public subclass of Promoting sustainable,sustainable public_Q39308365,Promoting sustainable_Q112854783
sustainable growth,Q5603535,subclass of,inclusive,Q75365274,1,sustainable growth subclass of inclusive,sustainable growth_Q5603535,inclusive_Q75365274
sustainable human settlement,id-less,subclass of,settlement,Q486972,1,sustainable human settlement subclass of settlement,sustainable human settlement_id-less,settlement_Q486972
sustainable livelihood,Q85804381,subclass of,livelihood,Q6658164,1,sustainable livelihood subclass of livelihood,sustainable livelihood_Q85804381,livelihood_Q6658164
sustainable management,Q7649683,has part,protection,Q179073,1,sustainable management has part protection,sustainable management_Q7649683,protection_Q179073
sustainable management,Q7649683,subclass of,Forestry management,Q372561,1,sustainable management subclass of Forestry management,sustainable management_Q7649683,Forestry management_Q372561
sustainable natural r esources management,id-less,part of,Environmental protection,Q832237,1,sustainable natural r esources management part of Environmental protection,sustainable natural r esources management_id-less,Environmental protection_Q832237
sustainable natural resources,id-less,facet of,Environmental protection,Q832237,1,sustainable natural resources facet of Environmental protection,sustainable natural resources_id-less,Environmental protection_Q832237
sustainable natural resources management,id-less,part of,Environmental protection,Q832237,1,sustainable natural resources management part of Environmental protection,sustainable natural resources management_id-less,Environmental protection_Q832237
sustainable practices,Q38099019,facet of,food security,Q1229911,1,sustainable practices facet of food security,sustainable practices_Q38099019,food security_Q1229911
survey,Q747810,subclass of,planning,Q309100,1,survey subclass of planning,survey_Q747810,planning_Q309100
surveillance,Q334401,facet of,outbreak,Q44512,1,surveillance facet of outbreak,surveillance_Q334401,outbreak_Q44512
state budget,Q99428008,main subject,revenue,Q850210,1,state budget main subject revenue,state budget_Q99428008,revenue_Q850210
surplus,Q268617,part of,reserves,Q7315273,1,surplus part of reserves,surplus_Q268617,reserves_Q7315273
strategic priorities,Q37572640,has effect,policy implementation,Q112908825,1,strategic priorities has effect policy implementation,strategic priorities_Q37572640,policy implementation_Q112908825
strategic priorities,Q37572640,subclass of,policy implementation,Q112908825,1,strategic priorities subclass of policy implementation,strategic priorities_Q37572640,policy implementation_Q112908825
strategie,Q7621867,part of,marketing,Q39809,1,strategie part of marketing,strategie_Q7621867,marketing_Q39809
strategies,Q185451,part of,climate change debate,id-less,1,strategies part of climate change debate,strategies_Q185451,climate change debate_id-less
strategies,Q185451,part of,communication,Q11024,1,strategies part of communication,strategies_Q185451,communication_Q11024
strategies,Q185451,subclass of,make decisions,id-less,1,strategies subclass of make decisions,strategies_Q185451,make decisions_id-less
strategies,Q185451,subclass of,plans,Q1371819,1,strategies subclass of plans,strategies_Q185451,plans_Q1371819
strategy,Q185451,facet of,graduation,Q1054021,1,strategy facet of graduation,strategy_Q185451,graduation_Q1054021
strategy,Q185451,facet of,industry,Q8148,1,strategy facet of industry,strategy_Q185451,industry_Q8148
strategy,Q185451,part of,Water resource management,Q1501619,1,strategy part of Water resource management,strategy_Q185451,Water resource management_Q1501619
strategy,Q185451,part of,management,Q2920921,1,strategy part of management,strategy_Q185451,management_Q2920921
strategy,Q185451,subclass of,understanding,Q46744,1,strategy subclass of understanding,strategy_Q185451,understanding_Q46744
stream,Q355304,mouth of the watercourse,lake,Q23397,1,stream mouth of the watercourse lake,stream_Q355304,lake_Q23397
streamlin ed,id-less,opposite of,rational manner,id-less,1,streamlin ed opposite of rational manner,streamlin ed_id-less,rational manner_id-less
strengthen,Q3716064,part of,Broaden,Q37444572,1,strengthen part of Broaden,strengthen_Q3716064,Broaden_Q37444572
strengthening,Q3716064,followed by,consolidating,Q59667056,1,strengthening followed by consolidating,strengthening_Q3716064,consolidating_Q59667056
strengthening,Q3716064,has part,local levels,Q54637518,1,strengthening has part local levels,strengthening_Q3716064,local levels_Q54637518
strengthening,Q3716064,opposite of,reducing,Q18636517,1,strengthening opposite of reducing,strengthening_Q3716064,reducing_Q18636517
strengthening,Q3716064,part of,Government has attached importance,id-less,1,strengthening part of Government has attached importance,strengthening_Q3716064,Government has attached importance_id-less
strengthening the resilience,Q106666968,has cause,recovering,Q108449485,1,strengthening the resilience has cause recovering,strengthening the resilience_Q106666968,recovering_Q108449485
strengthening the resilience,Q106666968,has cause,treating infected cases,id-less,1,strengthening the resilience has cause treating infected cases,strengthening the resilience_Q106666968,treating infected cases_id-less
strategic priorities,Q37572640,facet of,good practices,Q76547335,1,strategic priorities facet of good practices,strategic priorities_Q37572640,good practices_Q76547335
strategic plan,Q72910779,has part,sector plan,Q108766484,1,strategic plan has part sector plan,strategic plan_Q72910779,sector plan_Q108766484
strategic areas,id-less,part of,SDGs,Q7649586,1,strategic areas part of SDGs,strategic areas_id-less,SDGs_Q7649586
statistical capacity,id-less,facet of,statistical,Q2539,1,statistical capacity facet of statistical,statistical capacity_id-less,statistical_Q2539
state budget deficit,Q73334116,has effect,Offsetting the state budget deficit,id-less,1,state budget deficit has effect Offsetting the state budget deficit,state budget deficit_Q73334116,Offsetting the state budget deficit_id-less
state budget deficit,Q73334116,instance of,rising,Q918149,1,state budget deficit instance of rising,state budget deficit_Q73334116,rising_Q918149
state enterprise protection,id-less,instance of,scheme,Q959962,1,state enterprise protection instance of scheme,state enterprise protection_id-less,scheme_Q959962
state revenue collection,id-less,has part,debt,Q3196867,1,state revenue collection has part debt,state revenue collection_id-less,debt_Q3196867
state revenue collection,id-less,has part,expenditure,Q760120,1,state revenue collection has part expenditure,state revenue collection_id-less,expenditure_Q760120
state's financial,id-less,has effect,economic growth,Q189833,1,state's financial has effect economic growth,state's financial_id-less,economic growth_Q189833
state’s restructuring,id-less,facet of,state’s,Q2329480,1,state’s restructuring facet of state’s,state’s restructuring_id-less,state’s_Q2329480
statistic division,id-less,part of,line ministry,id-less,1,statistic division part of line ministry,statistic division_id-less,line ministry_id-less
statistical,Q2539,studies,product,Q2424752,1,statistical studies product,statistical_Q2539,product_Q2424752
statistical development,Q30989389,facet of,country,Q6256,1,statistical development facet of country,statistical development_Q30989389,country_Q6256
strateg ies,id-less,part of,national development,Q107018047,1,strateg ies part of national development,strateg ies_id-less,national development_Q107018047
statistical information system,Q67399689,use,statistical,Q2539,1,statistical information system use statistical,statistical information system_Q67399689,statistical_Q2539
statistics,Q12483,studies,Data,Q42848,1,statistics studies Data,statistics_Q12483,Data_Q42848
statistics,Q12483,studies,database,Q8513,1,statistics studies database,statistics_Q12483,database_Q8513
status,Q813912,different from,gender,Q48277,1,status different from gender,status_Q813912,gender_Q48277
stigma,Q1137326,subclass of,awareness raising,Q21086751,1,stigma subclass of awareness raising,stigma_Q1137326,awareness raising_Q21086751
stigmatised,Q57944988,facet of,identities,Q15758100,1,stigmatised facet of identities,stigmatised_Q57944988,identities_Q15758100
storage capacity,Q2308599,facet of,water,Q283,1,storage capacity facet of water,storage capacity_Q2308599,water_Q283
storage capacity,Q2308599,part of,products,Q542929,1,storage capacity part of products,storage capacity_Q2308599,products_Q542929
storm,Q81054,subclass of,weather events,id-less,1,storm subclass of weather events,storm_Q81054,weather events_id-less
strong economic growth,id-less,country,country as a whole,id-less,1,strong economic growth country country as a whole,strong economic growth_id-less,country as a whole_id-less
stru cture,id-less,part of,economic,Q8134,1,stru cture part of economic,stru cture_id-less,economic_Q8134
structur e,id-less,part of,economic,Q8134,1,structur e part of economic,structur e_id-less,economic_Q8134
supply,Q166656,opposite of,demand,Q1665268,1,supply opposite of demand,supply_Q166656,demand_Q1665268
successfully enforced,id-less,has cause,court judgment,Q3769186,1,successfully enforced has cause court judgment,successfully enforced_id-less,court judgment_Q3769186
such regulations,id-less,subclass of,regulations,Q106947327,1,such regulations subclass of regulations,such regulations_id-less,regulations_Q106947327
sufficient,Q875267,part of,infants,Q998,1,sufficient part of infants,sufficient_Q875267,infants_Q998
suggestion,Q62026391,subclass of,feedback,Q183635,1,suggestion subclass of feedback,suggestion_Q62026391,feedback_Q183635
superpower trade war,id-less,has effect,Yuan,Q7313,1,superpower trade war has effect Yuan,superpower trade war_id-less,Yuan_Q7313
supervision,Q732683,practiced by,master,Q183816,1,supervision practiced by master,supervision_Q732683,master_Q183816
supplies,Q47462850,part of,consumer goods,Q56573357,1,supplies part of consumer goods,supplies_Q47462850,consumer goods_Q56573357
supplies,Q47462850,part of,equipment,Q10273457,1,supplies part of equipment,supplies_Q47462850,equipment_Q10273457
supplies,Q47462850,part of,supply chain,Q1824206,1,supplies part of supply chain,supplies_Q47462850,supply chain_Q1824206
supply,Q166656,opposite of,withdrawal,Q687031,1,supply opposite of withdrawal,supply_Q166656,withdrawal_Q687031
substance abuse,Q3184856,subclass of,treatment,Q179661,1,substance abuse subclass of treatment,substance abuse_Q3184856,treatment_Q179661
supply chain,Q1824206,has part,l ocal,id-less,1,supply chain has part l ocal,supply chain_Q1824206,l ocal_id-less
supply chain,Q1824206,has part,supplies,Q47462850,1,supply chain has part supplies,supply chain_Q1824206,supplies_Q47462850
supply chain,Q1824206,part of,production,Q739302,1,supply chain part of production,supply chain_Q1824206,production_Q739302
supply side,Q531186,opposite of,demand side,Q649124,1,supply side opposite of demand side,supply side_Q531186,demand side_Q649124
supplying,Q50825439,part of,technology,Q11016,1,supplying part of technology,supplying_Q50825439,technology_Q11016
support,Q861259,part of,social policy,Q828395,1,support part of social policy,support_Q861259,social policy_Q828395
support measures,Q3032118,part of,LDC,Q752401,1,support measures part of LDC,support measures_Q3032118,LDC_Q752401
support network,Q107301198,part of,child protection,Q1029430,1,support network part of child protection,support network_Q107301198,child protection_Q1029430
supporting processes,id-less,part of,sustainable development,Q131201,1,supporting processes part of sustainable development,supporting processes_id-less,sustainable development_Q131201
substitute,Q23009439,subclass of,imports,Q104804717,1,substitute subclass of imports,substitute_Q23009439,imports_Q104804717
subsistence production,id-less,opposite of,commercial production,Q51383925,1,subsistence production opposite of commercial production,subsistence production_id-less,commercial production_Q51383925
structural,Q936724,part of,inclusive and rapid economic growth,id-less,1,structural part of inclusive and rapid economic growth,structural_Q936724,inclusive and rapid economic growth_id-less
stunting,Q7628767,subclass of,quintiles,Q305473,1,stunting subclass of quintiles,stunting_Q7628767,quintiles_Q305473
structural macroeconomic vulnerabilities,id-less,country,Lao,Q819,1,structural macroeconomic vulnerabilities country Lao,structural macroeconomic vulnerabilities_id-less,Lao_Q819
student,Q48282,different from,teacher,Q37226,1,student different from teacher,student_Q48282,teacher_Q37226
student achievement levels,id-less,facet of,cumulative process,Q17008278,1,student achievement levels facet of cumulative process,student achievement levels_id-less,cumulative process_Q17008278
students,Q48282,has part,teachers,Q1211139,1,students has part teachers,students_Q48282,teachers_Q1211139
students,Q48282,practiced by,teachers,Q1211139,1,students practiced by teachers,students_Q48282,teachers_Q1211139
studied,Q113209096,studies,dropouts of secondary school students,id-less,1,studied studies dropouts of secondary school students,studied_Q113209096,dropouts of secondary school students_id-less
stunting,Q7628767,has cause,under -five children,id-less,1,stunting has cause under -five children,stunting_Q7628767,under -five children_id-less
stunting,Q7628767,has effect,mortality,Q58702,1,stunting has effect mortality,stunting_Q7628767,mortality_Q58702
stunting,Q7628767,subclass of,malnutrition,Q12167,1,stunting subclass of malnutrition,stunting_Q7628767,malnutrition_Q12167
su bsistence,id-less,different from,commercial farming,Q56783917,1,su bsistence different from commercial farming,su bsistence_id-less,commercial farming_Q56783917
subsistence level,Q4294225,subclass of,subsistence,Q109703686,1,subsistence level subclass of subsistence,subsistence level_Q4294225,subsistence_Q109703686
su stainable,id-less,said to be the same as,stable,Q214252,1,su stainable said to be the same as stable,su stainable_id-less,stable_Q214252
sub-national,Q7603708,part of,sectoral,Q110279343,1,sub-national part of sectoral,sub-national_Q7603708,sectoral_Q110279343
sub-national government,id-less,part of,National Government,Q1320217,1,sub-national government part of National Government,sub-national government_id-less,National Government_Q1320217
sub-national governments,id-less,has part,CSOs,Q22808416,1,sub-national governments has part CSOs,sub-national governments_id-less,CSOs_Q22808416
sub-national governments,id-less,subclass of,MDAs,Q6878879,1,sub-national governments subclass of MDAs,sub-national governments_id-less,MDAs_Q6878879
sub-regional,Q108401738,part of,Sub-regional Cooperation Framework,id-less,1,sub-regional part of Sub-regional Cooperation Framework,sub-regional_Q108401738,Sub-regional Cooperation Framework_id-less
submi ssion,id-less,part of,Science and Technology,Q34104,1,submi ssion part of Science and Technology,submi ssion_id-less,Science and Technology_Q34104
subordinate,Q78070424,has part,Environmental safeguards,id-less,1,subordinate has part Environmental safeguards,subordinate_Q78070424,Environmental safeguards_id-less
subsistence,Q109703686,opposite of,market economy,Q179522,1,subsistence opposite of market economy,subsistence_Q109703686,market economy_Q179522
significant,Q4993710,different from,unmanageable,Q541852,1,significant different from unmanageable,significant_Q4993710,unmanageable_Q541852
shortcomings,Q110292312,part of,achievement,Q2532754,1,shortcomings part of achievement,shortcomings_Q110292312,achievement_Q2532754
targeted,Q492646,subclass of,development plans,Q75763325,1,targeted subclass of development plans,targeted_Q492646,development plans_Q75763325
s kill area,id-less,subclass of,mobile training,Q90758860,1,s kill area subclass of mobile training,s kill area_id-less,mobile training_Q90758860
rural communities,Q104711361,part of,SDG 4,Q98658975,1,rural communities part of SDG 4,rural communities_Q104711361,SDG 4_Q98658975
rural credit,Q265601,has part,veterinary services,Q64967690,1,rural credit has part veterinary services,rural credit_Q265601,veterinary services_Q64967690
rural development,Q3045473,facet of,poverty,Q10294,1,rural development facet of poverty,rural development_Q3045473,poverty_Q10294
rural development,Q3045473,subclass of,infrastructure,Q121359,1,rural development subclass of infrastructure,rural development_Q3045473,infrastructure_Q121359
rural development,Q3045473,subclass of,poverty alleviation,Q1824165,1,rural development subclass of poverty alleviation,rural development_Q3045473,poverty alleviation_Q1824165
rural development strategy,id-less,part of,Government,Q7188,1,rural development strategy part of Government,rural development strategy_id-less,Government_Q7188
rural e thnic,id-less,different from,rural e thnic communiti es,id-less,1,rural e thnic different from rural e thnic communiti es,rural e thnic_id-less,rural e thnic communiti es_id-less
rural e thnic communiti es,id-less,different from,rural e thnic,id-less,1,rural e thnic communiti es different from rural e thnic,rural e thnic communiti es_id-less,rural e thnic_id-less
rural employment,Q70624353,part of,rural area,Q175185,1,rural employment part of rural area,rural employment_Q70624353,rural area_Q175185
rural health service access,id-less,facet of,rural,Q7380465,1,rural health service access facet of rural,rural health service access_id-less,rural_Q7380465
rural infrastructure,id-less,facet of,rural development,Q3045473,1,rural infrastructure facet of rural development,rural infrastructure_id-less,rural development_Q3045473
rural infrastructure,id-less,subclass of,investments,Q114500150,1,rural infrastructure subclass of investments,rural infrastructure_id-less,investments_Q114500150
rural people,Q1746417,opposite of,poor,Q5729485,1,rural people opposite of poor,rural people_Q1746417,poor_Q5729485
rural poor,Q30389937,facet of,Government,Q7188,1,rural poor facet of Government,rural poor_Q30389937,Government_Q7188
rural population,Q4414036,subclass of,population,Q33829,1,rural population subclass of population,rural population_Q4414036,population_Q33829
rural poverty,Q19708004,country,Lao PDR,Q819,1,rural poverty country Lao PDR,rural poverty_Q19708004,Lao PDR_Q819
rural poverty,Q19708004,subclass of,poverty,Q10294,1,rural poverty subclass of poverty,rural poverty_Q19708004,poverty_Q10294
rural poverty's eradication,id-less,facet of,rural poverty,Q19708004,1,rural poverty's eradication facet of rural poverty,rural poverty's eradication_id-less,rural poverty_Q19708004
rural roads,Q100337618,facet of,electricity,Q12725,1,rural roads facet of electricity,rural roads_Q100337618,electricity_Q12725
rural settlement,Q10354598,subclass of,occupations,Q12737077,1,rural settlement subclass of occupations,rural settlement_Q10354598,occupations_Q12737077
rural youth,Q2176724,opposite of,urban youth,Q99542567,1,rural youth opposite of urban youth,rural youth_Q2176724,urban youth_Q99542567
rural communities,Q104711361,facet of,ICT,Q5268834,1,rural communities facet of ICT,rural communities_Q104711361,ICT_Q5268834
rural areas without roads,id-less,opposite of,rural areas with roads,id-less,1,rural areas without roads opposite of rural areas with roads,rural areas without roads_id-less,rural areas with roads_id-less
rural areas without road access,id-less,subclass of,rural areas,Q175185,1,rural areas without road access subclass of rural areas,rural areas without road access_id-less,rural areas_Q175185
rural area,Q175185,subclass of,population,Q33829,1,rural area subclass of population,rural area_Q175185,population_Q33829
rural area,Q175185,facet of,poverty,Q10294,1,rural area facet of poverty,rural area_Q175185,poverty_Q10294
rural area,Q175185,has part,rural employment,Q70624353,1,rural area has part rural employment,rural area_Q175185,rural employment_Q70624353
rural area,Q175185,opposite of,core-urban population,id-less,1,rural area opposite of core-urban population,rural area_Q175185,core-urban population_id-less
rural area,Q175185,opposite of,urban area,Q702492,1,rural area opposite of urban area,rural area_Q175185,urban area_Q702492
rural area,Q175185,part of,population,Q33829,1,rural area part of population,rural area_Q175185,population_Q33829
rural area,Q175185,subclass of,areas,Q4788688,1,rural area subclass of areas,rural area_Q175185,areas_Q4788688
rural area,Q175185,subclass of,average,Q202785,1,rural area subclass of average,rural area_Q175185,average_Q202785
rural area,Q175185,subclass of,households,Q64873892,1,rural area subclass of households,rural area_Q175185,households_Q64873892
rural area,Q175185,subclass of,infrastructure,Q121359,1,rural area subclass of infrastructure,rural area_Q175185,infrastructure_Q121359
rural areas,Q175185,instance of,levels,Q2315784,1,rural areas instance of levels,rural areas_Q175185,levels_Q2315784
rural areas with roads,id-less,opposite of,rural areas without roads,id-less,1,rural areas with roads opposite of rural areas without roads,rural areas with roads_id-less,rural areas without roads_id-less
rural areas,Q175185,opposite of,cities,Q515,1,rural areas opposite of cities,rural areas_Q175185,cities_Q515
rural areas,Q175185,part of,economic sectors,Q107191213,1,rural areas part of economic sectors,rural areas_Q175185,economic sectors_Q107191213
rural areas,Q175185,shares border with,central region,Q846323,1,rural areas shares border with central region,rural areas_Q175185,central region_Q846323
rural areas,Q175185,subclass of,infrastructure,Q121359,1,rural areas subclass of infrastructure,rural areas_Q175185,infrastructure_Q121359
rural areas,Q175185,subclass of,land rights,Q50642317,1,rural areas subclass of land rights,rural areas_Q175185,land rights_Q50642317
rural areas,Q175185,subclass of,people,Q5,1,rural areas subclass of people,rural areas_Q175185,people_Q5
rural areas,Q175185,subclass of,population,Q33829,1,rural areas subclass of population,rural areas_Q175185,population_Q33829
rural areas,Q175185,subclass of,rights,Q780687,1,rural areas subclass of rights,rural areas_Q175185,rights_Q780687
rural areas,Q175185,subclass of,rural,Q7380465,1,rural areas subclass of rural,rural areas_Q175185,rural_Q7380465
s chool children,id-less,different from,drop -outs,id-less,1,s chool children different from drop -outs,s chool children_id-less,drop -outs_id-less
s ocial development,id-less,part of,economic,Q8134,1,s ocial development part of economic,s ocial development_id-less,economic_Q8134
short -term,id-less,subclass of,debt,Q3196867,1,short -term subclass of debt,short -term_id-less,debt_Q3196867
s ocial p,id-less,subclass of,rotection,id-less,1,s ocial p subclass of rotection,s ocial p_id-less,rotection_id-less
sanitation,Q949149,subclass of,hygiene,Q162297,1,sanitation subclass of hygiene,sanitation_Q949149,hygiene_Q162297
sanitation,Q949149,subclass of,water services,Q18449863,1,sanitation subclass of water services,sanitation_Q949149,water services_Q18449863
sanitation facilities,Q22131356,facet of,sanitation,Q949149,1,sanitation facilities facet of sanitation,sanitation facilities_Q22131356,sanitation_Q949149
sanitation management,id-less,facet of,water resource,Q1049799,1,sanitation management facet of water resource,sanitation management_id-less,water resource_Q1049799
sanitation management,id-less,has part,water,Q283,1,sanitation management has part water,sanitation management_id-less,water_Q283
savings and credit schemes,id-less,location,rural,Q7380465,1,savings and credit schemes location rural,savings and credit schemes_id-less,rural_Q7380465
savings products,id-less,subclass of,credit a nd,id-less,1,savings products subclass of credit a nd,savings products_id-less,credit a nd_id-less
scarcity,Q815758,has effect,reduce,Q951651,1,scarcity has effect reduce,scarcity_Q815758,reduce_Q951651
scheme,Q959962,subclass of,schemes,Q717197,1,scheme subclass of schemes,scheme_Q959962,schemes_Q717197
scholarship,Q188823,subclass of,bursaries,Q33281128,1,scholarship subclass of bursaries,scholarship_Q188823,bursaries_Q33281128
scholarships,Q96814625,has part,training,Q216033,1,scholarships has part training,scholarships_Q96814625,training_Q216033
school,Q3914,different from,primary school,Q9842,1,school different from primary school,school_Q3914,primary school_Q9842
school,Q3914,has part,15,Q38701,1,school has part 15,school_Q3914,15_Q38701
school,Q3914,has part,19,Q39850,1,school has part 19,school_Q3914,19_Q39850
school,Q3914,has part,adequately,Q35192474,1,school has part adequately,school_Q3914,adequately_Q35192474
school,Q3914,has part,facilities,Q15761653,1,school has part facilities,school_Q3914,facilities_Q15761653
school,Q3914,has part,girls,Q6581072,1,school has part girls,school_Q3914,girls_Q6581072
school,Q3914,has part,school principals,Q112854492,1,school has part school principals,school_Q3914,school principals_Q112854492
school,Q3914,practiced by,teachers,Q1211139,1,school practiced by teachers,school_Q3914,teachers_Q1211139
school cluster,id-less,subclass of,school,Q3914,1,school cluster subclass of school,school cluster_id-less,school_Q3914
school meal program,Q7432371,maintained by,Continu e,Q106472951,1,school meal program maintained by Continu e,school meal program_Q7432371,Continu e_Q106472951
sanitation,Q949149,has part,water,Q283,1,sanitation has part water,sanitation_Q949149,water_Q283
sanitation,Q949149,has part,unsafe water,id-less,1,sanitation has part unsafe water,sanitation_Q949149,unsafe water_id-less
sanitation,Q949149,has part,facilities,Q15761653,1,sanitation has part facilities,sanitation_Q949149,facilities_Q15761653
safety,Q10566551,facet of,product,Q2424752,1,safety facet of product,safety_Q10566551,product_Q2424752
s table,id-less,facet of,acroeconomic,id-less,1,s table facet of acroeconomic,s table_id-less,acroeconomic_id-less
s table,id-less,said to be the same as,high,Q177414,1,s table said to be the same as high,s table_id-less,high_Q177414
s tate,Q88219527,has part,Province,Q34876,1,s tate has part Province,s tate_Q88219527,Province_Q34876
saddle dam collapse,id-less,located in the administrative territorial entity,Attapeu,Q757905,1,saddle dam collapse located in the administrative territorial entity Attapeu,saddle dam collapse_id-less,Attapeu_Q757905
saf e,Q27511580,facet of,UXO,Q2302880,1,saf e facet of UXO,saf e_Q27511580,UXO_Q2302880
safe,Q471898,facet of,environmentally,Q3899872,1,safe facet of environmentally,safe_Q471898,environmentally_Q3899872
safe,Q471898,subclass of,affordable,Q1414593,1,safe subclass of affordable,safe_Q471898,affordable_Q1414593
safe and secure,Q91264137,instance of,promote,Q103927205,1,safe and secure instance of promote,safe and secure_Q91264137,promote_Q103927205
safe consumption,id-less,part of,food security,Q1229911,1,safe consumption part of food security,safe consumption_id-less,food security_Q1229911
