head_text,head_wiki_id,relation,tail_text,tail_wiki_id,count,ent_rel_pair,head_name,tail_name
risk,Q104493,subclass of,trade-offs,Q87153717,1,risk subclass of trade-offs,risk_Q104493,trade-offs_Q87153717
revision of the national accounts,id-less,point in time,2018,Q25291,1,revision of the national accounts point in time 2018,revision of the national accounts_id-less,2018_Q25291
retain human resource,id-less,part of,develop,Q844746,1,retain human resource part of develop,retain human resource_id-less,develop_Q844746
research,Q42240,part of,science,Q336,1,research part of science,research_Q42240,science_Q336
remand,Q4354932,applies to jurisdiction,Ghana,Q117,1,remand applies to jurisdiction Ghana,remand_Q4354932,Ghana_Q117
remand,Q4354932,different from,police cells,id-less,1,remand different from police cells,remand_Q4354932,police cells_id-less
remand,Q4354932,subclass of,prisoners,Q1862087,1,remand subclass of prisoners,remand_Q4354932,prisoners_Q1862087
renewable energy,Q12705,instance of,themes,Q1187071,1,renewable energy instance of themes,renewable energy_Q12705,themes_Q1187071
renewable energy,Q12705,subclass of,electricity,Q12725,1,renewable energy subclass of electricity,renewable energy_Q12705,electricity_Q12725
renewable energy,Q12705,subclass of,energy sources,Q1522115,1,renewable energy subclass of energy sources,renewable energy_Q12705,energy sources_Q1522115
report,Q10870555,country,Ghana,Q117,1,report country Ghana,report_Q10870555,Ghana_Q117
reproductive health services,Q70453109,country,Ghana,Q117,1,reproductive health services country Ghana,reproductive health services_Q70453109,Ghana_Q117
research,Q42240,part of,practice,Q451967,1,research part of practice,research_Q42240,practice_Q451967
research and development,Q276099,part of,manufacturing sector,Q55639,1,research and development part of manufacturing sector,research and development_Q276099,manufacturing sector_Q55639
results framework,id-less,part of,SDGs,Q7649586,1,results framework part of SDGs,results framework_id-less,SDGs_Q7649586
research findings,Q70867427,part of,evidence-based policy making,Q36490484,1,research findings part of evidence-based policy making,research findings_Q70867427,evidence-based policy making_Q36490484
research institutions,Q74201587,field of work,research,Q42240,1,research institutions field of work research,research institutions_Q74201587,research_Q42240
research institutions,Q74201587,has part,implementers,Q47468996,1,research institutions has part implementers,research institutions_Q74201587,implementers_Q47468996
research institutions,Q74201587,part of,CSOs,Q22808416,1,research institutions part of CSOs,research institutions_Q74201587,CSOs_Q22808416
research institutions,Q74201587,part of,academia,Q2777905,1,research institutions part of academia,research institutions_Q74201587,academia_Q2777905
research papers,Q15760313,facet of,research,Q42240,1,research papers facet of research,research papers_Q15760313,research_Q42240
resource use efficiency,Q56965464,facet of,development plan,Q5266783,1,resource use efficiency facet of development plan,resource use efficiency_Q56965464,development plan_Q5266783
resources,Q1554231,country,Ghana,Q117,1,resources country Ghana,resources_Q1554231,Ghana_Q117
responsible consumption and production,Q58002052,part of,SDG 12,Q53581232,1,responsible consumption and production part of SDG 12,responsible consumption and production_Q58002052,SDG 12_Q53581232
programmes,Q39071357,has part,policies,Q47011897,1,programmes has part policies,programmes_Q39071357,policies_Q47011897
proficiency in learning,id-less,subclass of,Poor learning outcomes,id-less,1,proficiency in learning subclass of Poor learning outcomes,proficiency in learning_id-less,Poor learning outcomes_id-less
procurement/stores,id-less,part of,finance/accounts,id-less,1,procurement/stores part of finance/accounts,procurement/stores_id-less,finance/accounts_id-less
processing,Q6661985,subclass of,enterprises,Q5380419,1,processing subclass of enterprises,processing_Q6661985,enterprises_Q5380419
people's fullest development potential,id-less,facet of,people,Q5,1,people's fullest development potential facet of people,people's fullest development potential_id-less,people_Q5
percen tage,id-less,part of,Benchmark Revenue,id-less,1,percen tage part of Benchmark Revenue,percen tage_id-less,Benchmark Revenue_id-less
persons,Q5,part of,sex,Q10525,1,persons part of sex,persons_Q5,sex_Q10525
persons with disability,Q38922225,subclass of,discrimination,Q169207,1,persons with disability subclass of discrimination,persons with disability_Q38922225,discrimination_Q169207
philanthropy,Q185733,subclass of,corporate social responsibility,Q218600,1,philanthropy subclass of corporate social responsibility,philanthropy_Q185733,corporate social responsibility_Q218600
physical,Q413,subclass of,Persons with Disabilities,Q74535604,1,physical subclass of Persons with Disabilities,physical_Q413,Persons with Disabilities_Q74535604
physical disabilities,Q27727327,has part,emotional disability,Q52024269,1,physical disabilities has part emotional disability,physical disabilities_Q27727327,emotional disability_Q52024269
physical environment,Q107447748,part of,natural,Q747691,1,physical environment part of natural,physical environment_Q107447748,natural_Q747691
pillars,Q37499255,facet of,sustainable development,Q131201,1,pillars facet of sustainable development,pillars_Q37499255,sustainable development_Q131201
piped water,Q38671895,different from,bottled water,Q1049049,1,piped water different from bottled water,piped water_Q38671895,bottled water_Q1049049
pla n,Q755179,part of,economy,Q159810,1,pla n part of economy,pla n_Q755179,economy_Q159810
plan,Q4006,different from,policies,Q47011897,1,plan different from policies,plan_Q4006,policies_Q47011897
plan,Q4006,has part,goals,Q4503831,1,plan has part goals,plan_Q4006,goals_Q4503831
plan preparation,id-less,facet of,MDAs,Q6878879,1,plan preparation facet of MDAs,plan preparation_id-less,MDAs_Q6878879
planning manuals,id-less,use,development planning,Q108059815,1,planning manuals use development planning,planning manuals_id-less,development planning_Q108059815
plans,Q1371819,applies to jurisdiction,state,Q7275,1,plans applies to jurisdiction state,plans_Q1371819,state_Q7275
point of sale,Q386147,use,Electronic payments,Q5358290,1,point of sale use Electronic payments,point of sale_Q386147,Electronic payments_Q5358290
police cells,id-less,different from,remand,Q4354932,1,police cells different from remand,police cells_id-less,remand_Q4354932
policies,Q47011897,applies to jurisdiction,state,Q7275,1,policies applies to jurisdiction state,policies_Q47011897,state_Q7275
policies,Q47011897,different from,plan,Q4006,1,policies different from plan,policies_Q47011897,plan_Q4006
policies,Q47011897,has part,programmes,Q39071357,1,policies has part programmes,policies_Q47011897,programmes_Q39071357
payment system every month,id-less,part of,month,Q5151,1,payment system every month part of month,payment system every month_id-less,month_Q5151
payment system,Q986008,has part,month,Q5151,1,payment system has part month,payment system_Q986008,month_Q5151
payment system,Q986008,has part,Middle of the month,id-less,1,payment system has part Middle of the month,payment system_Q986008,Middle of the month_id-less
orphaned and vulnerable children,id-less,subclass of,vulnerable,Q278113,1,orphaned and vulnerable children subclass of vulnerable,orphaned and vulnerable children_id-less,vulnerable_Q278113
older persons,Q114428811,opposite of,young people,Q7875591,1,older persons opposite of young people,older persons_Q114428811,young people_Q7875591
one factory,id-less,part of,One district,Q16305893,1,one factory part of One district,one factory_id-less,One district_Q16305893
only,Q18392185,subclass of,Hearing,Q160289,1,only subclass of Hearing,only_Q18392185,Hearing_Q160289
open data government partnership,id-less,inception,2011,Q1994,1,open data government partnership inception 2011,open data government partnership_id-less,2011_Q1994
open defecation,Q17072861,part of,20 percent of the country's population,id-less,1,open defecation part of 20 percent of the country's population,open defecation_Q17072861,20 percent of the country's population_id-less
open defecation free,Q57192944,facet of,open defecation,Q17072861,1,open defecation free facet of open defecation,open defecation free_Q57192944,open defecation_Q17072861
opportunities,Q84501571,subclass of,capacity,Q1347367,1,opportunities subclass of capacity,opportunities_Q84501571,capacity_Q1347367
opportunity in life,id-less,said to be the same as,reach every person's full potential,id-less,1,opportunity in life said to be the same as reach every person's full potential,opportunity in life_id-less,reach every person's full potential_id-less
organic manure,Q59295220,use,sustainable agriculture,Q2751054,1,organic manure use sustainable agriculture,organic manure_Q59295220,sustainable agriculture_Q2751054
out of school children,id-less,has part,girls,Q6581072,1,out of school children has part girls,out of school children_id-less,girls_Q6581072
payment system,Q986008,has part,48 hours after receiving access to payment system,id-less,1,payment system has part 48 hours after receiving access to payment system,payment system_Q986008,48 hours after receiving access to payment system_id-less
p eriod,id-less,has part,p,Q674,1,p eriod has part p,p eriod_id-less,p_Q674
pair trawling,Q7125126,subclass of,fishing,Q14373,1,pair trawling subclass of fishing,pair trawling_Q7125126,fishing_Q14373
par - enting,id-less,subclass of,Child prostitution,Q1029421,1,par - enting subclass of Child prostitution,par - enting_id-less,Child prostitution_Q1029421
parity,Q230967,said to be the same as,1,Q199,1,parity said to be the same as 1,parity_Q230967,1_Q199
particulate matter,Q498957,has effect,pollution,Q58734,1,particulate matter has effect pollution,particulate matter_Q498957,pollution_Q58734
partners in good,id-less,has part,civil society organisation,Q60793921,1,partners in good has part civil society organisation,partners in good_id-less,civil society organisation_Q60793921
passenger,Q319604,facet of,rail transport,Q3565868,1,passenger facet of rail transport,passenger_Q319604,rail transport_Q3565868
past data,id-less,opposite of,projections,Q7249458,1,past data opposite of projections,past data_id-less,projections_Q7249458
payment of salary,id-less,part of,Validation of staff,id-less,1,payment of salary part of Validation of staff,payment of salary_id-less,Validation of staff_id-less
policies,Q47011897,part of,plans,Q1371819,1,policies part of plans,policies_Q47011897,plans_Q1371819
policies,Q47011897,part of,web,Q466,1,policies part of web,policies_Q47011897,web_Q466
policy,Q1156854,part of,SDGs,Q7649586,1,policy part of SDGs,policy_Q1156854,SDGs_Q7649586
primary level,Q46402722,different from,senior high school,Q9826,1,primary level different from senior high school,primary level_Q46402722,senior high school_Q9826
poverty rates in Ghana,id-less,country,Ghana,Q117,1,poverty rates in Ghana country Ghana,poverty rates in Ghana_id-less,Ghana_Q117
poverty reduction,Q1824165,facet of,sustainable economic growth,id-less,1,poverty reduction facet of sustainable economic growth,poverty reduction_Q1824165,sustainable economic growth_id-less
practice,Q451967,has part,research,Q42240,1,practice has part research,practice_Q451967,research_Q42240
pre-trial,Q4354932,part of,criminal justice system,Q117488,1,pre-trial part of criminal justice system,pre-trial_Q4354932,criminal justice system_Q117488
present,Q192613,followed by,subsequent ones,id-less,1,present followed by subsequent ones,present_Q192613,subsequent ones_id-less
present,Q192613,opposite of,future generations,Q954025,1,present opposite of future generations,present_Q192613,future generations_Q954025
primary 4,Q37625349,followed by,primary 6,Q113681890,1,primary 4 followed by primary 6,primary 4_Q37625349,primary 6_Q113681890
primary health care,Q623543,subclass of,social protection,Q2483208,1,primary health care subclass of social protection,primary health care_Q623543,social protection_Q2483208
primary healthcare,Q108737138,subclass of,healthcare,Q31207,1,primary healthcare subclass of healthcare,primary healthcare_Q108737138,healthcare_Q31207
primary school system,id-less,subclass of,school,Q3914,1,primary school system subclass of school,primary school system_id-less,school_Q3914
poverty,Q10294,subclass of,social inequalities,Q5431887,1,poverty subclass of social inequalities,poverty_Q10294,social inequalities_Q5431887
primary schooling,Q67455873,subclass of,organised learning,Q97612091,1,primary schooling subclass of organised learning,primary schooling_Q67455873,organised learning_Q97612091
principal street,id-less,located in the administrative territorial entity,Accra,Q3761,1,principal street located in the administrative territorial entity Accra,principal street_id-less,Accra_Q3761
prison inmates,Q104899345,subclass of,ex-convicts,Q43633551,1,prison inmates subclass of ex-convicts,prison inmates_Q104899345,ex-convicts_Q43633551
prison population,Q104498691,part of,Unsentenced detainees,id-less,1,prison population part of Unsentenced detainees,prison population_Q104498691,Unsentenced detainees_id-less
private,Q158668,subclass of,universities,Q3918,1,private subclass of universities,private_Q158668,universities_Q3918
private sector,Q591763,country,Ghana,Q117,1,private sector country Ghana,private sector_Q591763,Ghana_Q117
private sector,Q591763,has part,enrolment,Q102252225,1,private sector has part enrolment,private sector_Q591763,enrolment_Q102252225
private sector,Q591763,opposite of,public sector,Q294217,1,private sector opposite of public sector,private sector_Q591763,public sector_Q294217
pro-poor programmes,id-less,facet of,balanced development,Q16168926,1,pro-poor programmes facet of balanced development,pro-poor programmes_id-less,balanced development_Q16168926
poverty among the aged,id-less,subclass of,poor households,id-less,1,poverty among the aged subclass of poor households,poverty among the aged_id-less,poor households_id-less
poverty,Q10294,subclass of,incidence,Q217690,1,poverty subclass of incidence,poverty_Q10294,incidence_Q217690
policy almanac,id-less,subclass of,almanac,Q171341,1,policy almanac subclass of almanac,policy almanac_id-less,almanac_Q171341
political stability,Q47369905,country,Ghana,Q117,1,political stability country Ghana,political stability_Q47369905,Ghana_Q117
policy coherence,Q11999334,facet of,sustainability,Q219416,1,policy coherence facet of sustainability,policy coherence_Q11999334,sustainability_Q219416
policy framework,Q107437541,subclass of,framework,Q6671777,1,policy framework subclass of framework,policy framework_Q107437541,framework_Q6671777
policy guidelines,Q106988120,subclass of,policy briefs,Q73271947,1,policy guidelines subclass of policy briefs,policy guidelines_Q106988120,policy briefs_Q73271947
"policy, planning, monitoring and evaluation divisions",id-less,has part,cross-sectoral planning groups,id-less,1,"policy, planning, monitoring and evaluation divisions has part cross-sectoral planning groups","policy, planning, monitoring and evaluation divisions_id-less",cross-sectoral planning groups_id-less
political,Q82955,has part,affiliations,Q46815761,1,political has part affiliations,political_Q82955,affiliations_Q46815761
political,Q82955,has part,civic engagement,Q4116870,1,political has part civic engagement,political_Q82955,civic engagement_Q4116870
political,Q82955,part of,economic,Q8134,1,political part of economic,political_Q82955,economic_Q8134
political parties,Q7278,has part,political parties's manifestos,id-less,1,political parties has part political parties's manifestos,political parties_Q7278,political parties's manifestos_id-less
political parties's manifestos,id-less,part of,political parties,Q7278,1,political parties's manifestos part of political parties,political parties's manifestos_id-less,political parties_Q7278
pollution,Q58734,has cause,particulate matter,Q498957,1,pollution has cause particulate matter,pollution_Q58734,particulate matter_Q498957
poverty,Q10294,has part,poor,Q5729485,1,poverty has part poor,poverty_Q10294,poor_Q5729485
poor,Q5729485,subclass of,poverty,Q10294,1,poor subclass of poverty,poor_Q5729485,poverty_Q10294
poor people in Ghana,id-less,country,Ghana,Q117,1,poor people in Ghana country Ghana,poor people in Ghana_id-less,Ghana_Q117
population,Q33829,country,Ghana,Q117,1,population country Ghana,population_Q33829,Ghana_Q117
population,Q33829,has part,head of household,Q2962010,1,population has part head of household,population_Q33829,head of household_Q2962010
population,Q33829,studied by,demographic,Q30103,1,population studied by demographic,population_Q33829,demographic_Q30103
population of 28 million,id-less,country,GHANA,Q117,1,population of 28 million country GHANA,population of 28 million_id-less,GHANA_Q117
population that feel unsafe walking alone around the area population that feel unsafe walking alone around the area they live live,id-less,number of participants,70,Q712514,1,population that feel unsafe walking alone around the area population that feel unsafe walking alone around the area they live live number of participants 70,population that feel unsafe walking alone around the area population that feel unsafe walking alone around the area they live live_id-less,70_Q712514
poverty,Q10294,has cause,insecurity,Q3152967,1,poverty has cause insecurity,poverty_Q10294,insecurity_Q3152967
poverty,Q10294,has effect,vulnerability,Q631425,1,poverty has effect vulnerability,poverty_Q10294,vulnerability_Q631425
saving services,id-less,subclass of,financial services,Q5449654,1,saving services subclass of financial services,saving services_id-less,financial services_Q5449654
savings and loans,Q16734072,subclass of,microfinance,Q926217,1,savings and loans subclass of microfinance,savings and loans_Q16734072,microfinance_Q926217
school curriculum,Q59927617,part of,educational curriculum,Q104438308,1,school curriculum part of educational curriculum,school curriculum_Q59927617,educational curriculum_Q104438308
targets,Q852162,part of,SDGs,Q7649586,1,targets part of SDGs,targets_Q852162,SDGs_Q7649586
traders,Q1574206,field of this occupation,trade,Q601401,1,traders field of this occupation trade,traders_Q1574206,trade_Q601401
traditional authorities,id-less,field of work,national development,Q107018047,1,traditional authorities field of work national development,traditional authorities_id-less,national development_Q107018047
training,Q216033,different from,education,Q8434,1,training different from education,training_Q216033,education_Q8434
training,Q216033,part of,standards and conditions of service,id-less,1,training part of standards and conditions of service,training_Q216033,standards and conditions of service_id-less
training,Q216033,subclass of,dissemination exercise,id-less,1,training subclass of dissemination exercise,training_Q216033,dissemination exercise_id-less
transdisciplinary,Q114410594,subclass of,research,Q42240,1,transdisciplinary subclass of research,transdisciplinary_Q114410594,research_Q42240
transforma tion,id-less,facet of,economic system,Q159810,1,transforma tion facet of economic system,transforma tion_id-less,economic system_Q159810
transmission,Q525512,facet of,Electricity,Q12725,1,transmission facet of Electricity,transmission_Q525512,Electricity_Q12725
transparency,Q3026325,facet of,accountability,Q2798912,1,transparency facet of accountability,transparency_Q3026325,accountability_Q2798912
transparency and accountability,Q43116347,facet of,governance,Q1553864,1,transparency and accountability facet of governance,transparency and accountability_Q43116347,governance_Q1553864
treatment success rate,Q44340540,instance of,success rate,Q64710795,1,treatment success rate instance of success rate,treatment success rate_Q44340540,success rate_Q64710795
ts,Q191779,part of,Aspec,Q183061,1,ts part of Aspec,ts_Q191779,Aspec_Q183061
types of coral reefs,id-less,subclass of,coral reef,Q11292,1,types of coral reefs subclass of coral reef,types of coral reefs_id-less,coral reef_Q11292
typhoid,Q83319,has cause,open defecation,Q17072861,1,typhoid has cause open defecation,typhoid_Q83319,open defecation_Q17072861
umbrella bodies,id-less,subclass of,representative organisation,id-less,1,umbrella bodies subclass of representative organisation,umbrella bodies_id-less,representative organisation_id-less
under-5 mortality,Q40383035,subclass of,maternal mortality,Q1339474,1,under-5 mortality subclass of maternal mortality,under-5 mortality_Q40383035,maternal mortality_Q1339474
under-development,Q63436872,subclass of,poverty,Q10294,1,under-development subclass of poverty,under-development_Q63436872,poverty_Q10294
unemployed,Q28790169,subclass of,vulnerable employment,id-less,1,unemployed subclass of vulnerable employment,unemployed_Q28790169,vulnerable employment_id-less
"unemployed, underemployed and informal workers",id-less,country,Ghana,Q117,1,"unemployed, underemployed and informal workers country Ghana","unemployed, underemployed and informal workers_id-less",Ghana_Q117
unpaid care work,Q63185258,part of,household,Q259059,1,unpaid care work part of household,unpaid care work_Q63185258,household_Q259059
unserved,Q80118356,subclass of,underserved,Q79052905,1,unserved subclass of underserved,unserved_Q80118356,underserved_Q79052905
trade-offs,Q87153717,has effect,effectiveness,Q1296024,1,trade-offs has effect effectiveness,trade-offs_Q87153717,effectiveness_Q1296024
trade-offs,Q87153717,facet of,sustainable development,Q131201,1,trade-offs facet of sustainable development,trade-offs_Q87153717,sustainable development_Q131201
trade,Q601401,practiced by,traders,Q1574206,1,trade practiced by traders,trade_Q601401,traders_Q1574206
technical vocational,Q7692316,subclass of,Vocational education,Q6869278,1,technical vocational subclass of Vocational education,technical vocational_Q7692316,Vocational education_Q6869278
targets,Q852162,part of,strategies,Q185451,1,targets part of strategies,targets_Q852162,strategies_Q185451
targets,Q852162,subclass of,indicators,Q21170064,1,targets subclass of indicators,targets_Q852162,indicators_Q21170064
teacher,Q37226,field of this occupation,teacher ratio,id-less,1,teacher field of this occupation teacher ratio,teacher_Q37226,teacher ratio_id-less
teacher licensure,id-less,subclass of,examination,Q27318,1,teacher licensure subclass of examination,teacher licensure_id-less,examination_Q27318
teacher ratio,id-less,practiced by,teacher,Q37226,1,teacher ratio practiced by teacher,teacher ratio_id-less,teacher_Q37226
technical,Q569612,subclass of,education,Q8434,1,technical subclass of education,technical_Q569612,education_Q8434
technical and vocational education and training,Q18286682,subclass of,pre-tertiary education,Q16977903,1,technical and vocational education and training subclass of pre-tertiary education,technical and vocational education and training_Q18286682,pre-tertiary education_Q16977903
technical propos,Q4456859,subclass of,propos,Q108163,1,technical propos subclass of propos,technical propos_Q4456859,propos_Q108163
technical review meeting,id-less,facet of,draft documents,id-less,1,technical review meeting facet of draft documents,technical review meeting_id-less,draft documents_id-less
television,Q289,different from,radio,Q872,1,television different from radio,television_Q289,radio_Q872
trade,Q601401,part of,world economy,Q473750,1,trade part of world economy,trade_Q601401,world economy_Q473750
tertiary,Q188645,follows,secondary education,Q14623204,1,tertiary follows secondary education,tertiary_Q188645,secondary education_Q14623204
the SDGs,Q99574564,part of,Sustainable Development Goals,Q7649586,1,the SDGs part of Sustainable Development Goals,the SDGs_Q99574564,Sustainable Development Goals_Q7649586
the remaining 19 percent of the population,id-less,country,Ghana,Q117,1,the remaining 19 percent of the population country Ghana,the remaining 19 percent of the population_id-less,Ghana_Q117
the rest,Q3795550,shares border with,West Africa,Q4412,1,the rest shares border with West Africa,the rest_Q3795550,West Africa_Q4412
thi s,Q24771846,part of,economic policies,Q582577,1,thi s part of economic policies,thi s_Q24771846,economic policies_Q582577
three regions,Q48399733,country,Ghana,Q117,1,three regions country Ghana,three regions_Q48399733,Ghana_Q117
tourism,Q49389,subclass of,recreation,Q184872,1,tourism subclass of recreation,tourism_Q49389,recreation_Q184872
trade,Q601401,has part,development cooperation,Q12359517,1,trade has part development cooperation,trade_Q601401,development cooperation_Q12359517
trade,Q601401,has part,investment,Q4290,1,trade has part investment,trade_Q601401,investment_Q4290
upper primary,Q64063386,followed by,junior high school,Q149566,1,upper primary followed by junior high school,upper primary_Q64063386,junior high school_Q149566
urban,Q159313,opposite of,rural area,Q175185,1,urban opposite of rural area,urban_Q159313,rural area_Q175185
urban area,Q702492,opposite of,rural areas,Q175185,1,urban area opposite of rural areas,urban area_Q702492,rural areas_Q175185
women’s participation in the labour market,id-less,facet of,women’s economic empowerment,Q91185994,1,women’s participation in the labour market facet of women’s economic empowerment,women’s participation in the labour market_id-less,women’s economic empowerment_Q91185994
wetland resource management,id-less,facet of,water quality,Q625376,1,wetland resource management facet of water quality,wetland resource management_id-less,water quality_Q625376
widow-hood rites,id-less,instance of,traditional practices,Q39269919,1,widow-hood rites instance of traditional practices,widow-hood rites_id-less,traditional practices_Q39269919
without productive capacity,id-less,subclass of,disability,Q12131,1,without productive capacity subclass of disability,without productive capacity_id-less,disability_Q12131
women,Q467,facet of,Gender Equality,Q113453,1,women facet of Gender Equality,women_Q467,Gender Equality_Q113453
women,Q467,has part,girls,Q6581072,1,women has part girls,women_Q467,girls_Q6581072
women,Q467,opposite of,older persons,Q114428811,1,women opposite of older persons,women_Q467,older persons_Q114428811
women,Q467,subclass of,children,Q7569,1,women subclass of children,women_Q467,children_Q7569
women and girls,Q84048852,subclass of,deprived of a dignified life,id-less,1,women and girls subclass of deprived of a dignified life,women and girls_Q84048852,deprived of a dignified life_id-less
women in 30 percent of public appointments,id-less,instance of,quota system,Q2123671,1,women in 30 percent of public appointments instance of quota system,women in 30 percent of public appointments_id-less,quota system_Q2123671
wood cookstove,id-less,use,cooking,Q38695,1,wood cookstove use cooking,wood cookstove_id-less,cooking_Q38695
web,Q466,instance of,system,Q1,1,web instance of system,web_Q466,system_Q1
wooden trays,id-less,subclass of,trays,Q3538255,1,wooden trays subclass of trays,wooden trays_id-less,trays_Q3538255
world of the future is likely to look,id-less,facet of,world of the future,id-less,1,world of the future is likely to look facet of world of the future,world of the future is likely to look_id-less,world of the future_id-less
young people,Q7875591,opposite of,older persons,Q114428811,1,young people opposite of older persons,young people_Q7875591,older persons_Q114428811
youth,Q190007,different from,urban population,Q4145472,1,youth different from urban population,youth_Q190007,urban population_Q4145472
youth,Q190007,subclass of,sub-platform,id-less,1,youth subclass of sub-platform,youth_Q190007,sub-platform_id-less
youth unemployment rate in Ghana,id-less,country,Ghana,Q117,1,youth unemployment rate in Ghana country Ghana,youth unemployment rate in Ghana_id-less,Ghana_Q117
youth-related concerns,id-less,part of,17 goals,id-less,1,youth-related concerns part of 17 goals,youth-related concerns_id-less,17 goals_id-less
‘Income -doubling plan’,id-less,country,Japan,Q17,1,‘Income -doubling plan’ country Japan,‘Income -doubling plan’_id-less,Japan_Q17
‘no’,Q67365338,different from,The answer is ‘no’,id-less,1,‘no’ different from The answer is ‘no’,‘no’_Q67365338,The answer is ‘no’_id-less
welfare packages,id-less,part of,compensation,Q1742093,1,welfare packages part of compensation,welfare packages_id-less,compensation_Q1742093
web,Q466,has part,policies,Q47011897,1,web has part policies,web_Q466,policies_Q47011897
urban areas,Q58259934,opposite of,rural areas,Q175185,1,urban areas opposite of rural areas,urban areas_Q58259934,rural areas_Q175185
vision,Q162668,subclass of,plan,Q4006,1,vision subclass of plan,vision_Q162668,plan_Q4006
urban population,Q4145472,different from,youth,Q190007,1,urban population different from youth,urban population_Q4145472,youth_Q190007
urban population,Q4145472,opposite of,rural,Q7380465,1,urban population opposite of rural,urban population_Q4145472,rural_Q7380465
urban unemployed,id-less,subclass of,Chronically poor,id-less,1,urban unemployed subclass of Chronically poor,urban unemployed_id-less,Chronically poor_id-less
urban-rural linkages,Q106136856,country,Ghana,Q117,1,urban-rural linkages country Ghana,urban-rural linkages_Q106136856,Ghana_Q117
vague knowledge,id-less,part of,SDGs,Q7649586,1,vague knowledge part of SDGs,vague knowledge_id-less,SDGs_Q7649586
vigour,Q50384179,part of,Plan,Q4006,1,vigour part of Plan,vigour_Q50384179,Plan_Q4006
vii,Q23350,part of,Head potters,id-less,1,vii part of Head potters,vii_Q23350,Head potters_id-less
viii.,Q28469718,part of,Fisher folks,Q3746130,1,viii. part of Fisher folks,viii._Q28469718,Fisher folks_Q3746130
vision,Q162668,said to be the same as,“vision”,Q35773162,1,vision said to be the same as “vision”,vision_Q162668,“vision”_Q35773162
vision document,Q7936186,said to be the same as,framework,Q6671777,1,vision document said to be the same as framework,vision document_Q7936186,framework_Q6671777
wealth quintile,id-less,said to be the same as,numerator,Q2279584,1,wealth quintile said to be the same as numerator,wealth quintile_id-less,numerator_Q2279584
vision document,Q7936186,subclass of,frameworks,Q22080812,1,vision document subclass of frameworks,vision document_Q7936186,frameworks_Q22080812
visionary,Q2330647,studies,future,Q344,1,visionary studies future,visionary_Q2330647,future_Q344
vocational,Q322563,subclass of,education,Q8434,1,vocational subclass of education,vocational_Q322563,education_Q8434
vocational training,Q16861871,subclass of,skills,Q10670181,1,vocational training subclass of skills,vocational training_Q16861871,skills_Q10670181
vulnerability,Q631425,has cause,poverty,Q10294,1,vulnerability has cause poverty,vulnerability_Q631425,poverty_Q10294
walking,Q6537379,subclass of,fine motor skills,Q98556733,1,walking subclass of fine motor skills,walking_Q6537379,fine motor skills_Q98556733
walkwa,Q13634881,different from,hawkers,Q27918492,1,walkwa different from hawkers,walkwa_Q13634881,hawkers_Q27918492
walkway,Q13634881,part of,street,Q34442,1,walkway part of street,walkway_Q13634881,street_Q34442
waste,Q45701,has cause,corruption,Q366,1,waste has cause corruption,waste_Q45701,corruption_Q366
targets,Q852162,part of,development plan,Q5266783,1,targets part of development plan,targets_Q852162,development plan_Q5266783
targets,Q852162,different from,goals,Q4503831,1,targets different from goals,targets_Q852162,goals_Q4503831
science,Q336,has part,research,Q42240,1,science has part research,science_Q336,research_Q42240
target stakeholders,id-less,facet of,targeted review meetings,id-less,1,target stakeholders facet of targeted review meetings,target stakeholders_id-less,targeted review meetings_id-less
shift work,Q1068683,subclass of,work opportunities,Q82091048,1,shift work subclass of work opportunities,shift work_Q1068683,work opportunities_Q82091048
short,Q24862,part of,Growth Area,Q40763478,1,short part of Growth Area,short_Q24862,Growth Area_Q40763478
short -term,id-less,opposite of,medium,Q2249676,1,short -term opposite of medium,short -term_id-less,medium_Q2249676
short -term plans,id-less,opposite of,medium,Q2249676,1,short -term plans opposite of medium,short -term plans_id-less,medium_Q2249676
significant gender differences,Q89776273,facet of,gender,Q48277,1,significant gender differences facet of gender,significant gender differences_Q89776273,gender_Q48277
similar exercise,id-less,point in time,November 2018,Q31179571,1,similar exercise point in time November 2018,similar exercise_id-less,November 2018_Q31179571
skill,Q205961,subclass of,knowledge,Q9081,1,skill subclass of knowledge,skill_Q205961,knowledge_Q9081
skills development,Q7535242,part of,Infrastructure Plan,Q96709247,1,skills development part of Infrastructure Plan,skills development_Q7535242,Infrastructure Plan_Q96709247
skills training,Q22814515,part of,education,Q8434,1,skills training part of education,skills training_Q22814515,education_Q8434
skills training,Q22814515,subclass of,education,Q8434,1,skills training subclass of education,skills training_Q22814515,education_Q8434
small loans,Q43706066,studied by,micro-finance,Q112859364,1,small loans studied by micro-finance,small loans_Q43706066,micro-finance_Q112859364
snack,Q749316,part of,assembly time,id-less,1,snack part of assembly time,snack_Q749316,assembly time_id-less
social,Q345367,country,Ghana,Q117,1,social country Ghana,social_Q345367,Ghana_Q117
social,Q345367,has part,educational,Q7922,1,social has part educational,social_Q345367,educational_Q7922
social,Q345367,has part,environmental,Q10485087,1,social has part environmental,social_Q345367,environmental_Q10485087
social entrepreneurship,Q817245,subclass of,private enterprise,Q110583109,1,social entrepreneurship subclass of private enterprise,social entrepreneurship_Q817245,private enterprise_Q110583109
social insurance,Q7653906,subclass of,social security,Q2483208,1,social insurance subclass of social security,social insurance_Q7653906,social security_Q2483208
