head_text,head_wiki_id,relation,tail_text,tail_wiki_id,count,ent_rel_pair,head_name,tail_name
Recruit,Q1141116,part of,develop,Q844746,1,Recruit part of develop,Recruit_Q1141116,develop_Q844746
Report 1.6,id-less,instance of,Appropriation Bill,Q1591172,1,Report 1.6 instance of Appropriation Bill,Report 1.6_id-less,Appropriation Bill_Q1591172
SDGs,Q7649586,has part,SDGs in,id-less,1,SDGs has part SDGs in,SDGs_Q7649586,SDGs in_id-less
Representation,Q853614,part of,Women’s Participation and Representation,id-less,1,Representation part of Women’s Participation and Representation,Representation_Q853614,Women’s Participation and Representation_id-less
Representation of Other Marginalised Groups,id-less,part of,Participation and Representation of Other Marginalised Groups,id-less,1,Representation of Other Marginalised Groups part of Participation and Representation of Other Marginalised Groups,Representation of Other Marginalised Groups_id-less,Participation and Representation of Other Marginalised Groups_id-less
Republic of Ghana,Q117,country,Ghana,Q117,1,Republic of Ghana country Ghana,Republic of Ghana_Q117,Ghana_Q117
Republic of Ghana,Q117,office held by head of government,President,Q30461,1,Republic of Ghana office held by head of government President,Republic of Ghana_Q117,President_Q30461
Restructuring,Q1376796,part of,Ministerial Realignment and Restructuring,id-less,1,Restructuring part of Ministerial Realignment and Restructuring,Restructuring_Q1376796,Ministerial Realignment and Restructuring_id-less
Results framework,id-less,instance of,framework,Q6671777,1,Results framework instance of framework,Results framework_id-less,framework_Q6671777
Roads,Q913035,part of,Transport Infrastructure,Q376799,1,Roads part of Transport Infrastructure,Roads_Q913035,Transport Infrastructure_Q376799
Role of the Middle Class in National Development,id-less,facet of,National Development,Q107018047,1,Role of the Middle Class in National Development facet of National Development,Role of the Middle Class in National Development_id-less,National Development_Q107018047
Rural Development,Q3045473,subclass of,Development,Q1074523,1,Rural Development subclass of Development,Rural Development_Q3045473,Development_Q1074523
SDG indicators,id-less,part of,Unit of,Q8142,1,SDG indicators part of Unit of,SDG indicators_id-less,Unit of_Q8142
Sports and Recreation,Q29585974,subclass of,Recreation,Q184872,1,Sports and Recreation subclass of Recreation,Sports and Recreation_Q29585974,Recreation_Q184872
Stanford University,Q41506,field of work,Artificial Intelligence,Q11660,1,Stanford University field of work Artificial Intelligence,Stanford University_Q41506,Artificial Intelligence_Q11660
State Agency Mandates,id-less,subclass of,Duplication,Q746284,1,State Agency Mandates subclass of Duplication,State Agency Mandates_id-less,Duplication_Q746284
Urban Development,Q69883,ranking,1,Q199,1,Urban Development ranking 1,Urban Development_Q69883,1_Q199
The answer is ‘no’,id-less,different from,‘no’,Q67365338,1,The answer is ‘no’ different from ‘no’,The answer is ‘no’_id-less,‘no’_Q67365338
The future,Q552254,number of episodes,7,Q23350,1,The future number of episodes 7,The future_Q552254,7_Q23350
The surest,Q7767514,instance of,surest,Q27149116,1,The surest instance of surest,The surest_Q7767514,surest_Q27149116
Transitioning to a Green Economy,id-less,main subject,Green Economy,Q598188,1,Transitioning to a Green Economy main subject Green Economy,Transitioning to a Green Economy_id-less,Green Economy_Q598188
Transport Infrastructure,Q376799,has part,Roads,Q913035,1,Transport Infrastructure has part Roads,Transport Infrastructure_Q376799,Roads_Q913035
Transport Infrastructure,Q376799,has part,railways,Q22667,1,Transport Infrastructure has part railways,Transport Infrastructure_Q376799,railways_Q22667
US economy in 2016,id-less,point in time,2016,Q25245,1,US economy in 2016 point in time 2016,US economy in 2016_id-less,2016_Q25245
Unit of,Q8142,has part,SDG indicators,id-less,1,Unit of has part SDG indicators,Unit of_Q8142,SDG indicators_id-less
United Nations Development Programme,Q161718,field of work,SDGs,Q7649586,1,United Nations Development Programme field of work SDGs,United Nations Development Programme_Q161718,SDGs_Q7649586
United States,Q30,instance of,world GDP,id-less,1,United States instance of world GDP,United States_Q30,world GDP_id-less
Values Policy,id-less,instance of,Policy,Q1156854,1,Values Policy instance of Policy,Values Policy_id-less,Policy_Q1156854
‘no’,Q67365338,different from,The answer is ‘no’,id-less,1,‘no’ different from The answer is ‘no’,‘no’_Q67365338,The answer is ‘no’_id-less
web,Q466,instance of,system,Q1,1,web instance of system,web_Q466,system_Q1
Vision 2020,Q7936129,inception,1994,Q2067,1,Vision 2020 inception 1994,Vision 2020_Q7936129,1994_Q2067
Vision 2020,Q7936129,point in time,2020,Q25337,1,Vision 2020 point in time 2020,Vision 2020_Q7936129,2020_Q25337
Vision 2030,Q23906335,country,Kenya,Q114,1,Vision 2030 country Kenya,Vision 2030_Q23906335,Kenya_Q114
web,Q466,has part,policies,Q47011897,1,web has part policies,web_Q466,policies_Q47011897
Vision 2030,Q23906335,country,Qatar,Q846,1,Vision 2030 country Qatar,Vision 2030_Q23906335,Qatar_Q846
Vision 2040,Q49100122,country,South Korea,Q884,1,Vision 2040 country South Korea,Vision 2040_Q49100122,South Korea_Q884
Vision 2040,Q49100122,country,Uganda,Q1036,1,Vision 2040 country Uganda,Vision 2040_Q49100122,Uganda_Q1036
Vision to Action,Q48774369,follows,From Vision to Action,Q112910956,1,Vision to Action follows From Vision to Action,Vision to Action_Q48774369,From Vision to Action_Q112910956
Water Resources Management,Q15763474,subclass of,Management,Q2920921,1,Water Resources Management subclass of Management,Water Resources Management_Q15763474,Management_Q2920921
The Strategy for,Q60349280,main subject,Growth,Q1342838,1,The Strategy for main subject Growth,The Strategy for_Q60349280,Growth_Q1342838
The State of Corporate Governance in Ghana,id-less,country,Ghana,Q117,1,The State of Corporate Governance in Ghana country Ghana,The State of Corporate Governance in Ghana_id-less,Ghana_Q117
The Rise of Cocoa,id-less,number of episodes,7,Q23350,1,The Rise of Cocoa number of episodes 7,The Rise of Cocoa_id-less,7_Q23350
The First Step,Q114503408,publication date,2000,Q1985,1,The First Step publication date 2000,The First Step_Q114503408,2000_Q1985
Strategic Exports and International Trade,id-less,facet of,International Trade,Q178803,1,Strategic Exports and International Trade facet of International Trade,Strategic Exports and International Trade_id-less,International Trade_Q178803
Strategic Growth Areas,id-less,subclass of,Growth Areas,Q40763478,1,Strategic Growth Areas subclass of Growth Areas,Strategic Growth Areas_id-less,Growth Areas_Q40763478
Street hawking in 1874,id-less,point in time,1874,Q7761,1,Street hawking in 1874 point in time 1874,Street hawking in 1874_id-less,1874_Q7761
Street hawking in 2017,id-less,point in time,2017,Q25290,1,Street hawking in 2017 point in time 2017,Street hawking in 2017_id-less,2017_Q25290
Strengthening Governance in the Civic Sector,id-less,facet of,Civic Sector,Q1063076,1,Strengthening Governance in the Civic Sector facet of Civic Sector,Strengthening Governance in the Civic Sector_id-less,Civic Sector_Q1063076
Strengthening the Capacity of the Public Sector to Deliver Development,id-less,facet of,Public Sector,Q294217,1,Strengthening the Capacity of the Public Sector to Deliver Development facet of Public Sector,Strengthening the Capacity of the Public Sector to Deliver Development_id-less,Public Sector_Q294217
Strengths,Q100138017,opposite of,Weaknesses,Q980400,1,Strengths opposite of Weaknesses,Strengths_Q100138017,Weaknesses_Q980400
Structure of the Economy,id-less,opposite of,Change without Transformation,Q90576362,1,Structure of the Economy opposite of Change without Transformation,Structure of the Economy_id-less,Change without Transformation_Q90576362
Sub-Programme,id-less,has part,Economic Item,id-less,1,Sub-Programme has part Economic Item,Sub-Programme_id-less,Economic Item_id-less
‘Income -doubling plan’,id-less,country,Japan,Q17,1,‘Income -doubling plan’ country Japan,‘Income -doubling plan’_id-less,Japan_Q17
Sub-Programme,id-less,number of participants,14,Q38582,1,Sub-Programme number of participants 14,Sub-Programme_id-less,14_Q38582
world of the future is likely to look,id-less,facet of,world of the future,id-less,1,world of the future is likely to look facet of world of the future,world of the future is likely to look_id-less,world of the future_id-less
Support for the Aged,id-less,main subject,Aged,Q332154,1,Support for the Aged main subject Aged,Support for the Aged_id-less,Aged_Q332154
Sustainable Development Goals,Q7649586,creator,UN,Q1065,1,Sustainable Development Goals creator UN,Sustainable Development Goals_Q7649586,UN_Q1065
TOR,Q1404150,located in the administrative territorial entity,Evalua,Q1379672,1,TOR located in the administrative territorial entity Evalua,TOR_Q1404150,Evalua_Q1379672
wooden trays,id-less,subclass of,trays,Q3538255,1,wooden trays subclass of trays,wooden trays_id-less,trays_Q3538255
welfare packages,id-less,part of,compensation,Q1742093,1,welfare packages part of compensation,welfare packages_id-less,compensation_Q1742093
Target,Q1046951,has part,Target Actual,id-less,1,Target has part Target Actual,Target_Q1046951,Target Actual_id-less
Target Actual,id-less,part of,Target,Q1046951,1,Target Actual part of Target,Target Actual_id-less,Target_Q1046951
Technological Upheaval,id-less,has effect,Work,Q6958747,1,Technological Upheaval has effect Work,Technological Upheaval_id-less,Work_Q6958747
The Challenge of Development,Q28072970,main subject,Independence,Q24603,1,The Challenge of Development main subject Independence,The Challenge of Development_Q28072970,Independence_Q24603
district planning coordinating unit,id-less,part of,regional coordinating councils,id-less,1,district planning coordinating unit part of regional coordinating councils,district planning coordinating unit_id-less,regional coordinating councils_id-less
effective,Q5347238,subclass of,policies,Q47011897,1,effective subclass of policies,effective_Q5347238,policies_Q47011897
districts,Q5283500,part of,districts level,id-less,1,districts part of districts level,districts_Q5283500,districts level_id-less
population,Q33829,studied by,demographic,Q30103,1,population studied by demographic,population_Q33829,demographic_Q30103
policies,Q47011897,part of,plans,Q1371819,1,policies part of plans,policies_Q47011897,plans_Q1371819
policies,Q47011897,part of,web,Q466,1,policies part of web,policies_Q47011897,web_Q466
policy almanac,id-less,subclass of,almanac,Q171341,1,policy almanac subclass of almanac,policy almanac_id-less,almanac_Q171341
policy framework,Q107437541,subclass of,framework,Q6671777,1,policy framework subclass of framework,policy framework_Q107437541,framework_Q6671777
policy guidelines,Q106988120,subclass of,policy briefs,Q73271947,1,policy guidelines subclass of policy briefs,policy guidelines_Q106988120,policy briefs_Q73271947
"policy, planning, monitoring and evaluation divisions",id-less,has part,cross-sectoral planning groups,id-less,1,"policy, planning, monitoring and evaluation divisions has part cross-sectoral planning groups","policy, planning, monitoring and evaluation divisions_id-less",cross-sectoral planning groups_id-less
political,Q82955,has part,affiliations,Q46815761,1,political has part affiliations,political_Q82955,affiliations_Q46815761
political,Q82955,part of,economic,Q8134,1,political part of economic,political_Q82955,economic_Q8134
political parties,Q7278,has part,political parties's manifestos,id-less,1,political parties has part political parties's manifestos,political parties_Q7278,political parties's manifestos_id-less
political parties's manifestos,id-less,part of,political parties,Q7278,1,political parties's manifestos part of political parties,political parties's manifestos_id-less,political parties_Q7278
population,Q33829,country,Ghana,Q117,1,population country Ghana,population_Q33829,Ghana_Q117
present,Q192613,followed by,subsequent ones,id-less,1,present followed by subsequent ones,present_Q192613,subsequent ones_id-less
districts level,id-less,has part,districts,Q5283500,1,districts level has part districts,districts level_id-less,districts_Q5283500
present,Q192613,opposite of,future generations,Q954025,1,present opposite of future generations,present_Q192613,future generations_Q954025
principal street,id-less,located in the administrative territorial entity,Accra,Q3761,1,principal street located in the administrative territorial entity Accra,principal street_id-less,Accra_Q3761
procurement/stores,id-less,part of,finance/accounts,id-less,1,procurement/stores part of finance/accounts,procurement/stores_id-less,finance/accounts_id-less
programmes,Q39071357,part of,policies,Q47011897,1,programmes part of policies,programmes_Q39071357,policies_Q47011897
projections,Q7249458,opposite of,past data,id-less,1,projections opposite of past data,projections_Q7249458,past data_id-less
prosperous,Q2528850,has cause,health,Q12147,1,prosperous has cause health,prosperous_Q2528850,health_Q12147
public investment expenditures,id-less,subclass of,Budget Funding Amount,id-less,1,public investment expenditures subclass of Budget Funding Amount,public investment expenditures_id-less,Budget Funding Amount_id-less
purposefully,Q114305922,facet of,nation,Q6266,1,purposefully facet of nation,purposefully_Q114305922,nation_Q6266
railways,Q22667,part of,Transport Infrastructure,Q376799,1,railways part of Transport Infrastructure,railways_Q22667,Transport Infrastructure_Q376799
rapidly changing technology,id-less,subclass of,challenges,Q50815379,1,rapidly changing technology subclass of challenges,rapidly changing technology_id-less,challenges_Q50815379
rationalisation,Q948144,part of,reforms,Q900406,1,rationalisation part of reforms,rationalisation_Q948144,reforms_Q900406
policies,Q47011897,has part,programmes,Q39071357,1,policies has part programmes,policies_Q47011897,programmes_Q39071357
policies,Q47011897,different from,plan,Q4006,1,policies different from plan,policies_Q47011897,plan_Q4006
policies,Q47011897,applies to jurisdiction,state,Q7275,1,policies applies to jurisdiction state,policies_Q47011897,state_Q7275
plans,Q1371819,applies to jurisdiction,state,Q7275,1,plans applies to jurisdiction state,plans_Q1371819,state_Q7275
non-recurrent administrative,id-less,opposite of,recurrent,Q28314507,1,non-recurrent administrative opposite of recurrent,non-recurrent administrative_id-less,recurrent_Q28314507
not,Q150225,different from,around,Q5727902,1,not different from around,not_Q150225,around_Q5727902
office consumables,id-less,subclass of,materials,Q214609,1,office consumables subclass of materials,office consumables_id-less,materials_Q214609
oil,Q22656,subclass of,energy,Q11379,1,oil subclass of energy,oil_Q22656,energy_Q11379
p eriod,id-less,has part,p,Q674,1,p eriod has part p,p eriod_id-less,p_Q674
partners in good,id-less,has part,civil society organisation,Q60793921,1,partners in good has part civil society organisation,partners in good_id-less,civil society organisation_Q60793921
past data,id-less,opposite of,projections,Q7249458,1,past data opposite of projections,past data_id-less,projections_Q7249458
payment of salary,id-less,part of,Validation of staff,id-less,1,payment of salary part of Validation of staff,payment of salary_id-less,Validation of staff_id-less
payment system,Q986008,has part,48 hours after receiving access to payment system,id-less,1,payment system has part 48 hours after receiving access to payment system,payment system_Q986008,48 hours after receiving access to payment system_id-less
payment system,Q986008,has part,Middle of the month,id-less,1,payment system has part Middle of the month,payment system_Q986008,Middle of the month_id-less
payment system,Q986008,has part,month,Q5151,1,payment system has part month,payment system_Q986008,month_Q5151
payment system every month,id-less,part of,month,Q5151,1,payment system every month part of month,payment system every month_id-less,month_Q5151
people's fullest development potential,id-less,facet of,people,Q5,1,people's fullest development potential facet of people,people's fullest development potential_id-less,people_Q5
percen tage,id-less,part of,Benchmark Revenue,id-less,1,percen tage part of Benchmark Revenue,percen tage_id-less,Benchmark Revenue_id-less
vision document,Q7936186,said to be the same as,framework,Q6671777,1,vision document said to be the same as framework,vision document_Q7936186,framework_Q6671777
physical environment,Q107447748,part of,natural,Q747691,1,physical environment part of natural,physical environment_Q107447748,natural_Q747691
pla n,Q755179,part of,economy,Q159810,1,pla n part of economy,pla n_Q755179,economy_Q159810
plan,Q4006,different from,policies,Q47011897,1,plan different from policies,plan_Q4006,policies_Q47011897
plan,Q4006,has part,goals,Q4503831,1,plan has part goals,plan_Q4006,goals_Q4503831
plan,Q4006,subclass of,policy,Q1156854,1,plan subclass of policy,plan_Q4006,policy_Q1156854
vision,Q162668,subclass of,plan,Q4006,1,vision subclass of plan,vision_Q162668,plan_Q4006
plan preparation,id-less,facet of,MDAs,Q6878879,1,plan preparation facet of MDAs,plan preparation_id-less,MDAs_Q6878879
planning manuals,id-less,use,development planning,Q108059815,1,planning manuals use development planning,planning manuals_id-less,development planning_Q108059815
recurrent,Q28314507,opposite of,non-recurrent administrative,id-less,1,recurrent opposite of non-recurrent administrative,recurrent_Q28314507,non-recurrent administrative_id-less
recurrent,Q28314507,subclass of,non-recurrent administrative services,id-less,1,recurrent subclass of non-recurrent administrative services,recurrent_Q28314507,non-recurrent administrative services_id-less
reforms,Q900406,has part,rationalisation,Q948144,1,reforms has part rationalisation,reforms_Q900406,rationalisation_Q948144
short -term plans,id-less,opposite of,medium,Q2249676,1,short -term plans opposite of medium,short -term plans_id-less,medium_Q2249676
skills development,Q7535242,part of,Infrastructure Plan,Q96709247,1,skills development part of Infrastructure Plan,skills development_Q7535242,Infrastructure Plan_Q96709247
social,Q345367,part of,economic,Q8134,1,social part of economic,social_Q345367,economic_Q8134
thi s,Q24771846,part of,economic policies,Q582577,1,thi s part of economic policies,thi s_Q24771846,economic policies_Q582577
the rest,Q3795550,shares border with,West Africa,Q4412,1,the rest shares border with West Africa,the rest_Q3795550,West Africa_Q4412
social policy,Q828395,subclass of,policy,Q1156854,1,social policy subclass of policy,social policy_Q828395,policy_Q1156854
societies,Q8425,has part,economies,Q50807212,1,societies has part economies,societies_Q8425,economies_Q50807212
technical review meeting,id-less,facet of,draft documents,id-less,1,technical review meeting facet of draft documents,technical review meeting_id-less,draft documents_id-less
solid waste,Q96333750,part of,Integrated Waste Management,Q112884474,1,solid waste part of Integrated Waste Management,solid waste_Q96333750,Integrated Waste Management_Q112884474
st atus,id-less,country,Ghana,Q117,1,st atus country Ghana,st atus_id-less,Ghana_Q117
stage of development,Q56094582,part of,history,Q309,1,stage of development part of history,stage of development_Q56094582,history_Q309
technical propos,Q4456859,subclass of,propos,Q108163,1,technical propos subclass of propos,technical propos_Q4456859,propos_Q108163
standards,Q591990,applies to jurisdiction,state,Q7275,1,standards applies to jurisdiction state,standards_Q591990,state_Q7275
standards and conditions of service,id-less,has part,training,Q216033,1,standards and conditions of service has part training,standards and conditions of service_id-less,training_Q216033
state support,Q113006031,part of,Infrastructure Plan,Q96709247,1,state support part of Infrastructure Plan,state support_Q113006031,Infrastructure Plan_Q96709247
stools,Q79941614,part of,count ry,id-less,1,stools part of count ry,stools_Q79941614,count ry_id-less
targets,Q852162,part of,strategies,Q185451,1,targets part of strategies,targets_Q852162,strategies_Q185451
strategies,Q185451,has part,targets,Q852162,1,strategies has part targets,strategies_Q185451,targets_Q852162
structure,Q811979,part of,economy,Q159810,1,structure part of economy,structure_Q811979,economy_Q159810
sub-national development planning,id-less,facet of,national and international development issues,id-less,1,sub-national development planning facet of national and international development issues,sub-national development planning_id-less,national and international development issues_id-less
subsequent ones,id-less,follows,present,Q192613,1,subsequent ones follows present,subsequent ones_id-less,present_Q192613
successful incorporation,Q33213657,part of,SDGs,Q7649586,1,successful incorporation part of SDGs,successful incorporation_Q33213657,SDGs_Q7649586
sustainable development,Q131201,subclass of,development policy,Q61706319,1,sustainable development subclass of development policy,sustainable development_Q131201,development policy_Q61706319
sustainable development goals,Q7649586,has part,SDGs,Q7649586,1,sustainable development goals has part SDGs,sustainable development goals_Q7649586,SDGs_Q7649586
trade,Q601401,has part,development cooperation,Q12359517,1,trade has part development cooperation,trade_Q601401,development cooperation_Q12359517
short -term,id-less,opposite of,medium,Q2249676,1,short -term opposite of medium,short -term_id-less,medium_Q2249676
regional coordinating councils,id-less,has part,district planning coordinating unit,id-less,1,regional coordinating councils has part district planning coordinating unit,regional coordinating councils_id-less,district planning coordinating unit_id-less
short,Q24862,part of,Growth Area,Q40763478,1,short part of Growth Area,short_Q24862,Growth Area_Q40763478
regional coordinating councils,id-less,has part,regional planning coordinating unit,id-less,1,regional coordinating councils has part regional planning coordinating unit,regional coordinating councils_id-less,regional planning coordinating unit_id-less
regional planning coordinating unit,id-less,part of,regional coordinating councils,id-less,1,regional planning coordinating unit part of regional coordinating councils,regional planning coordinating unit_id-less,regional coordinating councils_id-less
research papers,Q15760313,facet of,research,Q42240,1,research papers facet of research,research papers_Q15760313,research_Q42240
retain human resource,id-less,part of,develop,Q844746,1,retain human resource part of develop,retain human resource_id-less,develop_Q844746
sector,Q3958441,different from,district,Q123705,1,sector different from district,sector_Q3958441,district_Q123705
vision,Q162668,said to be the same as,“vision”,Q35773162,1,vision said to be the same as “vision”,vision_Q162668,“vision”_Q35773162
vigour,Q50384179,part of,Plan,Q4006,1,vigour part of Plan,vigour_Q50384179,Plan_Q4006
ts,Q191779,part of,Aspec,Q183061,1,ts part of Aspec,ts_Q191779,Aspec_Q183061
transmission,Q525512,facet of,Electricity,Q12725,1,transmission facet of Electricity,transmission_Q525512,Electricity_Q12725
sector,Q3958441,has part,district,Q123705,1,sector has part district,sector_Q3958441,district_Q123705
sector,Q3958441,part of,Economy,Q159810,1,sector part of Economy,sector_Q3958441,Economy_Q159810
transforma tion,id-less,facet of,economic system,Q159810,1,transforma tion facet of economic system,transforma tion_id-less,economic system_Q159810
training,Q216033,part of,standards and conditions of service,id-less,1,training part of standards and conditions of service,training_Q216033,standards and conditions of service_id-less
traditional authorities,id-less,field of work,national development,Q107018047,1,traditional authorities field of work national development,traditional authorities_id-less,national development_Q107018047
traders,Q1574206,field of this occupation,trade,Q601401,1,traders field of this occupation trade,traders_Q1574206,trade_Q601401
sector,Q3958441,part of,national plan preparation sub-programme,id-less,1,sector part of national plan preparation sub-programme,sector_Q3958441,national plan preparation sub-programme_id-less
sector,Q3958441,subclass of,plan,Q4006,1,sector subclass of plan,sector_Q3958441,plan_Q4006
trade,Q601401,practiced by,traders,Q1574206,1,trade practiced by traders,trade_Q601401,traders_Q1574206
sector development plans,id-less,facet of,development plans,Q75763325,1,sector development plans facet of development plans,sector development plans_id-less,development plans_Q75763325
sectoral,Q110279343,contains administrative territorial entity,district,Q123705,1,sectoral contains administrative territorial entity district,sectoral_Q110279343,district_Q123705
sectors,Q2739810,has part,budget,Q41263,1,sectors has part budget,sectors_Q2739810,budget_Q41263
trade,Q601401,part of,world economy,Q473750,1,trade part of world economy,trade_Q601401,world economy_Q473750
trade,Q601401,has part,investment,Q4290,1,trade has part investment,trade_Q601401,investment_Q4290
natural light,Q105440984,instance of,natural resources,Q105575840,1,natural light instance of natural resources,natural light_Q105440984,natural resources_Q105575840
vision document,Q7936186,subclass of,frameworks,Q22080812,1,vision document subclass of frameworks,vision document_Q7936186,frameworks_Q22080812
natural environment,Q43619,subclass of,environment,Q2249676,1,natural environment subclass of environment,natural environment_Q43619,environment_Q2249676
five goals,Q67609175,country,Ghana,Q117,1,five goals country Ghana,five goals_Q67609175,Ghana_Q117
walkwa,Q13634881,different from,hawkers,Q27918492,1,walkwa different from hawkers,walkwa_Q13634881,hawkers_Q27918492
Programme Description,id-less,part of,Budget,Q41263,1,Programme Description part of Budget,Programme Description_id-less,Budget_Q41263
flyers,Q192083,subclass of,documents,Q9344,1,flyers subclass of documents,flyers_Q192083,documents_Q9344
framework,Q6671777,said to be the same as,vision document,Q7936186,1,framework said to be the same as vision document,framework_Q6671777,vision document_Q7936186
framework for ending global poverty,id-less,creator,UN,Q1065,1,framework for ending global poverty creator UN,framework for ending global poverty_id-less,UN_Q1065
future,Q344,studied by,visionary,Q2330647,1,future studied by visionary,future_Q344,visionary_Q2330647
future generations,Q954025,opposite of,present,Q192613,1,future generations opposite of present,future generations_Q954025,present_Q192613
generation,Q11398090,product or material produced,Electricity,Q12725,1,generation product or material produced Electricity,generation_Q11398090,Electricity_Q12725
generations,Q723679,part of,national development,Q107018047,1,generations part of national development,generations_Q723679,national development_Q107018047
global growth prospects,id-less,is a list of,growth prospects,Q106161045,1,global growth prospects is a list of growth prospects,global growth prospects_id-less,growth prospects_Q106161045
global imperative,Q49520145,instance of,imperative,Q22716,1,global imperative instance of imperative,global imperative_Q49520145,imperative_Q22716
goals,Q4503831,part of,SDGs,Q7649586,1,goals part of SDGs,goals_Q4503831,SDGs_Q7649586
goals,Q4503831,part of,plan,Q4006,1,goals part of plan,goals_Q4503831,plan_Q4006
goods,Q2424752,subclass of,article,Q191067,1,goods subclass of article,goods_Q2424752,article_Q191067
hawkers,Q27918492,different from,walkwa,Q13634881,1,hawkers different from walkwa,hawkers_Q27918492,walkwa_Q13634881
health,Q12147,has effect,prosperous,Q2528850,1,health has effect prosperous,health_Q12147,prosperous_Q2528850
highest standards,id-less,subclass of,attaining,Q64641458,1,highest standards subclass of attaining,highest standards_id-less,attaining_Q64641458
implementat,Q6007191,facet of,implement,Q39546,1,implementat facet of implement,implementat_Q6007191,implement_Q39546
implementation,Q245962,facet of,gestati,Q11995,1,implementation facet of gestati,implementation_Q245962,gestati_Q11995
inclusive,Q75365274,part of,industrialised,Q10535301,1,inclusive part of industrialised,inclusive_Q75365274,industrialised_Q10535301
industrialised,Q10535301,has part,inclusive,Q75365274,1,industrialised has part inclusive,industrialised_Q10535301,inclusive_Q75365274
infrastructure,Q121359,has part,cost,Q240673,1,infrastructure has part cost,infrastructure_Q121359,cost_Q240673
infrastructure,Q121359,has part,health facilities,Q4260475,1,infrastructure has part health facilities,infrastructure_Q121359,health facilities_Q4260475
fixed for their own,id-less,subclass of,fixed,Q20742557,1,fixed for their own subclass of fixed,fixed for their own_id-less,fixed_Q20742557
fiscal performance,id-less,facet of,sustainability,Q219416,1,fiscal performance facet of sustainability,fiscal performance_id-less,sustainability_Q219416
international development agencies,id-less,part of,bilateral organisation,id-less,1,international development agencies part of bilateral organisation,international development agencies_id-less,bilateral organisation_id-less
financial,Q22687,studied by,managerial,Q2990807,1,financial studied by managerial,financial_Q22687,managerial_Q2990807
dynamic,Q1268978,part of,Goal 4,Q53581209,1,dynamic part of Goal 4,dynamic_Q1268978,Goal 4_Q53581209
e,Q684,part of,tabl,Q3930,1,e part of tabl,e_Q684,tabl_Q3930
economic,Q8134,country,Ghana,Q117,1,economic country Ghana,economic_Q8134,Ghana_Q117
economic,Q8134,has part,political,Q82955,1,economic has part political,economic_Q8134,political_Q82955
economic,Q8134,has part,social,Q345367,1,economic has part social,economic_Q8134,social_Q345367
economic,Q8134,part of,social,Q345367,1,economic part of social,economic_Q8134,social_Q345367
economic development,Q4530482,facet of,country's,Q12076836,1,economic development facet of country's,economic development_Q4530482,country's_Q12076836
economic policies,Q582577,has part,thi s,Q24771846,1,economic policies has part thi s,economic policies_Q582577,thi s_Q24771846
economic policy,Q582577,country,Ghana,Q117,1,economic policy country Ghana,economic policy_Q582577,Ghana_Q117
economy,Q159810,has part,pla n,Q755179,1,economy has part pla n,economy_Q159810,pla n_Q755179
economy,Q159810,has part,structure,Q811979,1,economy has part structure,economy_Q159810,structure_Q811979
economy,Q159810,location,country,Q6256,1,economy location country,economy_Q159810,country_Q6256
economy,Q159810,part of,society,Q8425,1,economy part of society,economy_Q159810,society_Q8425
effective,Q5347238,part of,Goal 4,Q53581209,1,effective part of Goal 4,effective_Q5347238,Goal 4_Q53581209
targets,Q852162,part of,SDGs,Q7649586,1,targets part of SDGs,targets_Q852162,SDGs_Q7649586
efficient,Q1034411,part of,Goal 4,Q53581209,1,efficient part of Goal 4,efficient_Q1034411,Goal 4_Q53581209
election of that year,id-less,office contested,presidential,Q114473288,1,election of that year office contested presidential,election of that year_id-less,presidential_Q114473288
elections,Q40231,participant,government,Q7188,1,elections participant government,elections_Q40231,government_Q7188
enabling environment,Q46646629,facet of,corporate governance,Q380767,1,enabling environment facet of corporate governance,enabling environment_Q46646629,corporate governance_Q380767
equipment capacit y,id-less,use,construction,Q385378,1,equipment capacit y use construction,equipment capacit y_id-less,construction_Q385378
expenditure,Q760120,part of,GH¢,id-less,1,expenditure part of GH¢,expenditure_Q760120,GH¢_id-less
expose,Q1384772,subclass of,sale,Q194189,1,expose subclass of sale,expose_Q1384772,sale_Q194189
faces,Q1136388,country,nation,Q6266,1,faces country nation,faces_Q1136388,nation_Q6266
infrastructure,Q121359,subclass of,matters,Q36866307,1,infrastructure subclass of matters,infrastructure_Q121359,matters_Q36866307
key milestones,Q85912852,subclass of,milestones,Q1754368,1,key milestones subclass of milestones,key milestones_Q85912852,milestones_Q1754368
natural,Q747691,has part,physical environment,Q107447748,1,natural has part physical environment,natural_Q747691,physical environment_Q107447748
middle -income trap,id-less,instance of,situation,Q2141565,1,middle -income trap instance of situation,middle -income trap_id-less,situation_Q2141565
migration issues,Q77141777,studies,Migration,Q177626,1,migration issues studies Migration,migration issues_Q77141777,Migration_Q177626
minimising,Q70467303,subclass of,eliminating,Q6784806,1,minimising subclass of eliminating,minimising_Q70467303,eliminating_Q6784806
model,Q4610556,said to be the same as,70%,Q4642934,1,model said to be the same as 70%,model_Q4610556,70%_Q4642934
monitoring,Q2143522,number of participants,15,Q38701,1,monitoring number of participants 15,monitoring_Q2143522,15_Q38701
month,Q5151,part of,payment system,Q986008,1,month part of payment system,month_Q5151,payment system_Q986008
most secure democracy,id-less,facet of,democracy,Q7174,1,most secure democracy facet of democracy,most secure democracy_id-less,democracy_Q7174
moving.,Q77525576,subclass of,moving,Q2918584,1,moving. subclass of moving,moving._Q77525576,moving_Q2918584
