head_text,head_wiki_id,relation,tail_text,tail_wiki_id,count,ent_rel_pair,head_name,tail_name
monitoring,Q2143522,part of,implementing program,Q24647732,1,monitoring part of implementing program,monitoring_Q2143522,implementing program_Q24647732
northern,Q22079702,shares border with,central,Q57525,1,northern shares border with central,northern_Q22079702,central_Q57525
monitoring,Q2143522,subclass of,collecting,Q208165,1,monitoring subclass of collecting,monitoring_Q2143522,collecting_Q208165
sound smooth transition,id-less,subclass of,sound,Q11461,1,sound smooth transition subclass of sound,sound smooth transition_id-less,sound_Q11461
southern region,Q204796,opposite of,northern region,Q502215,1,southern region opposite of northern region,southern region_Q204796,northern region_Q502215
southern provinces,Q1418613,shares border with,northern,Q22079702,1,southern provinces shares border with northern,southern provinces_Q1418613,northern_Q22079702
southern,Q1258373,shares border with,northern,Q22079702,1,southern shares border with northern,southern_Q1258373,northern_Q22079702
southern,Q1258373,shares border with,central,Q57525,1,southern shares border with central,southern_Q1258373,central_Q57525
south ern,id-less,shares border with,north ern,id-less,1,south ern shares border with north ern,south ern_id-less,north ern_id-less
south ern,id-less,shares border with,central region,Q846323,1,south ern shares border with central region,south ern_id-less,central region_Q846323
south,Q667,shares border with,n orth,Q3801534,1,south shares border with n orth,south_Q667,n orth_Q3801534
sources of revenue,Q44799965,different from,revenue,Q850210,1,sources of revenue different from revenue,sources of revenue_Q44799965,revenue_Q850210
source of employment,id-less,part of,development,Q1074523,1,source of employment part of development,source of employment_id-less,development_Q1074523
source,Q7376362,has effect,waste,Q45701,1,source has effect waste,source_Q7376362,waste_Q45701
sound macroeconomic stability,id-less,facet of,sound,Q11461,1,sound macroeconomic stability facet of sound,sound macroeconomic stability_id-less,sound_Q11461
solar energy,Q40015,subclass of,energy,Q11379,1,solar energy subclass of energy,solar energy_Q40015,energy_Q11379
sound,Q11461,part of,reform,Q900406,1,sound part of reform,sound_Q11461,reform_Q900406
sound,Q11461,part of,Fiscal policy,Q187021,1,sound part of Fiscal policy,sound_Q11461,Fiscal policy_Q187021
sorghum,Q12111,subclass of,seeds,Q1762933,1,sorghum subclass of seeds,sorghum_Q12111,seeds_Q1762933
sorghum,Q12111,subclass of,barley,Q61665121,1,sorghum subclass of barley,sorghum_Q12111,barley_Q61665121
some,Q23635,part of,global economy has reopened,id-less,1,some part of global economy has reopened,some_Q23635,global economy has reopened_id-less
solving,Q730920,uses,problem,Q621184,1,solving uses problem,solving_Q730920,problem_Q621184
solidarity,Q1003,said to be the same as,unity,Q199,1,solidarity said to be the same as unity,solidarity_Q1003,unity_Q199
solid waste treatment,Q35586517,facet of,Waste water,Q336191,1,solid waste treatment facet of Waste water,solid waste treatment_Q35586517,Waste water_Q336191
solid waste,Q96333750,subclass of,wastes,Q99441601,1,solid waste subclass of wastes,solid waste_Q96333750,wastes_Q99441601
solid waste,Q96333750,subclass of,Waste,Q45701,1,solid waste subclass of Waste,solid waste_Q96333750,Waste_Q45701
sovereign,Q2304859,instance of,credit rating,Q372765,1,sovereign instance of credit rating,sovereign_Q2304859,credit rating_Q372765
speakers,Q79935567,part of,radio,Q872,1,speakers part of radio,speakers_Q79935567,radio_Q872
special and integrated schools,id-less,has part,special needs education,Q212105,1,special and integrated schools has part special needs education,special and integrated schools_id-less,special needs education_Q212105
special needs education,Q212105,part of,special and integrated schools,id-less,1,special needs education part of special and integrated schools,special needs education_Q212105,special and integrated schools_id-less
state budget deficit,Q73334116,instance of,rising,Q918149,1,state budget deficit instance of rising,state budget deficit_Q73334116,rising_Q918149
state budget deficit,Q73334116,has effect,Offsetting the state budget deficit,id-less,1,state budget deficit has effect Offsetting the state budget deficit,state budget deficit_Q73334116,Offsetting the state budget deficit_id-less
state budget,Q99428008,main subject,revenue,Q850210,1,state budget main subject revenue,state budget_Q99428008,revenue_Q850210
state,Q7275,subclass of,enterprise,Q6881511,1,state subclass of enterprise,state_Q7275,enterprise_Q6881511
state,Q7275,part of,collective economy,Q21468276,1,state part of collective economy,state_Q7275,collective economy_Q21468276
state,Q7275,opposite of,non-state actors,Q98178395,1,state opposite of non-state actors,state_Q7275,non-state actors_Q98178395
starting a,Q108779556,subclass of,business,Q4830453,1,starting a subclass of business,starting a_Q108779556,business_Q4830453
standards,Q591990,subclass of,measurement,Q12453,1,standards subclass of measurement,standards_Q591990,measurement_Q12453
standards,Q591990,said to be the same as,quality,Q1207505,1,standards said to be the same as quality,standards_Q591990,quality_Q1207505
standards,Q591990,facet of,safety,Q10566551,1,standards facet of safety,standards_Q591990,safety_Q10566551
standard requirements,Q21203735,subclass of,requirements,Q1761598,1,standard requirements subclass of requirements,standard requirements_Q21203735,requirements_Q1761598
stakeholders,Q108798676,has part,participate,Q98843396,1,stakeholders has part participate,stakeholders_Q108798676,participate_Q98843396
staff,Q703534,part of,civil servant,Q212238,1,staff part of civil servant,staff_Q703534,civil servant_Q212238
stable,Q214252,said to be the same as,su stainable,id-less,1,stable said to be the same as su stainable,stable_Q214252,su stainable_id-less
stability,Q403605,said to be the same as,social order,Q1641112,1,stability said to be the same as social order,stability_Q403605,social order_Q1641112
stability,Q403605,has cause,COVID -19,Q112712553,1,stability has cause COVID -19,stability_Q403605,COVID -19_Q112712553
spread worldwide,id-less,number of participants,19,Q39850,1,spread worldwide number of participants 19,spread worldwide_id-less,19_Q39850
spiritua l,id-less,facet of,health,Q12147,1,spiritua l facet of health,spiritua l_id-less,health_Q12147
specified,Q27055388,part of,condition,Q12136,1,specified part of condition,specified_Q27055388,condition_Q12136
specialisation,Q4431071,subclass of,positions,Q100351980,1,specialisation subclass of positions,specialisation_Q4431071,positions_Q100351980
special needs of persons with disabilities,id-less,subclass of,persons with disabilities,Q74535604,1,special needs of persons with disabilities subclass of persons with disabilities,special needs of persons with disabilities_id-less,persons with disabilities_Q74535604
solar power,Q40015,part of,power grid,Q1096907,1,solar power part of power grid,solar power_Q40015,power grid_Q1096907
soil fertility,Q202080,facet of,biodiversity,Q47041,1,soil fertility facet of biodiversity,soil fertility_Q202080,biodiversity_Q47041
smart cit,Q1231558,subclass of,economic corridor,Q18389209,1,smart cit subclass of economic corridor,smart cit_Q1231558,economic corridor_Q18389209
social order,Q1641112,said to be the same as,stability,Q403605,1,social order said to be the same as stability,social order_Q1641112,stability_Q403605
social security,Q2483208,part of,enterprise,Q6881511,1,social security part of enterprise,social security_Q2483208,enterprise_Q6881511
social security,Q2483208,has part,workers,Q178790,1,social security has part workers,social security_Q2483208,workers_Q178790
social sector,Q1063076,instance of,sectors,Q2739810,1,social sector instance of sectors,social sector_Q1063076,sectors_Q2739810
social sector,Q1063076,has part,households,Q64873892,1,social sector has part households,social sector_Q1063076,households_Q64873892
social returns,Q61311371,part of,economic,Q8134,1,social returns part of economic,social returns_Q61311371,economic_Q8134
social protection system,Q34370631,part of,human resource development,Q5366892,1,social protection system part of human resource development,social protection system_Q34370631,human resource development_Q5366892
social protection services,id-less,has part,workers,Q178790,1,social protection services has part workers,social protection services_id-less,workers_Q178790
social protection,Q2483208,subclass of,services,Q114080183,1,social protection subclass of services,social protection_Q2483208,services_Q114080183
social protection,Q2483208,subclass of,essential services,Q6545422,1,social protection subclass of essential services,social protection_Q2483208,essential services_Q6545422
social protection,Q2483208,has part,contributions,Q51459841,1,social protection has part contributions,social protection_Q2483208,contributions_Q51459841
social management,Q55693898,part of,public administration,Q31728,1,social management part of public administration,social management_Q55693898,public administration_Q31728
soil,Q36133,has part,water,Q283,1,soil has part water,soil_Q36133,water_Q283
social health protection,id-less,subclass of,scheme,Q959962,1,social health protection subclass of scheme,social health protection_id-less,scheme_Q959962
social fu nds,id-less,subclass of,social protection system,Q34370631,1,social fu nds subclass of social protection system,social fu nds_id-less,social protection system_Q34370631
social disparities,Q34807393,facet of,poverty,Q10294,1,social disparities facet of poverty,social disparities_Q34807393,poverty_Q10294
social activities,Q111470089,has part,incentives,Q36783931,1,social activities has part incentives,social activities_Q111470089,incentives_Q36783931
social,Q345367,has part,survivors of violence,Q37461476,1,social has part survivors of violence,social_Q345367,survivors of violence_Q37461476
social,Q345367,has part,executed,Q4390519,1,social has part executed,social_Q345367,executed_Q4390519
social,Q345367,has part,economic,Q8134,1,social has part economic,social_Q345367,economic_Q8134
socia l protection,id-less,subclass of,social welfare,Q12002092,1,socia l protection subclass of social welfare,socia l protection_id-less,social welfare_Q12002092
soap,Q23739,use,washing hands,Q552461,1,soap use washing hands,soap_Q23739,washing hands_Q552461
smelters,Q31402201,product or material produced,products,Q542929,1,smelters product or material produced products,smelters_Q31402201,products_Q542929
social security,Q2483208,subclass of,fund,Q2620430,1,social security subclass of fund,social security_Q2483208,fund_Q2620430
social security,Q2483208,subclass of,services,Q114080183,1,social security subclass of services,social security_Q2483208,services_Q114080183
social security number,Q5612679,has part,Number,Q11563,1,social security number has part Number,social security number_Q5612679,Number_Q11563
social security services,id-less,has part,c ontributory,id-less,1,social security services has part c ontributory,social security services_id-less,c ontributory_id-less
software,Q7397,part of,systems,Q50808462,1,software part of systems,software_Q7397,systems_Q50808462
socio-economic development,Q113463655,part of,society,Q8425,1,socio-economic development part of society,socio-economic development_Q113463655,society_Q8425
socio-demographic characteristics,Q86283634,has part,sex,Q10525,1,socio-demographic characteristics has part sex,socio-demographic characteristics_Q86283634,sex_Q10525
socio-demographic characteristics,Q86283634,has part,age,Q185836,1,socio-demographic characteristics has part age,socio-demographic characteristics_Q86283634,age_Q185836
society at large,Q47433219,part of,society,Q8425,1,society at large part of society,society at large_Q47433219,society_Q8425
society as a whole,id-less,has part,business community,id-less,1,society as a whole has part business community,society as a whole_id-less,business community_id-less
society,Q8425,part of,economy,Q159810,1,society part of economy,society_Q8425,economy_Q159810
society,Q8425,has part,socio-economic development,Q113463655,1,society has part socio-economic development,society_Q8425,socio-economic development_Q113463655
society,Q8425,has part,society at large,Q47433219,1,society has part society at large,society_Q8425,society at large_Q47433219
society,Q8425,has part,self,Q3236990,1,society has part self,society_Q8425,self_Q3236990
society,Q8425,has part,public,Q294440,1,society has part public,society_Q8425,public_Q294440
society,Q8425,has part,masses,Q3443060,1,society has part masses,society_Q8425,masses_Q3443060
society,Q8425,has part,families,Q8436,1,society has part families,society_Q8425,families_Q8436
society,Q8425,has part,bo th,Q4931179,1,society has part bo th,society_Q8425,bo th_Q4931179
society,Q8425,has part,State,Q7275,1,society has part State,society_Q8425,State_Q7275
social welfare services,id-less,facet of,social participation,Q1283504,1,social welfare services facet of social participation,social welfare services_id-less,social participation_Q1283504
social welfare,Q12002092,subclass of,funds,Q6055890,1,social welfare subclass of funds,social welfare_Q12002092,funds_Q6055890
social welfare,Q12002092,instance of,system,Q1,1,social welfare instance of system,social welfare_Q12002092,system_Q1
social welfare,Q12002092,has part,funds,Q6055890,1,social welfare has part funds,social welfare_Q12002092,funds_Q6055890
social welfare,Q12002092,facet of,poor,Q5729485,1,social welfare facet of poor,social welfare_Q12002092,poor_Q5729485
social services,Q11588306,facet of,modernisation,Q878526,1,social services facet of modernisation,social services_Q11588306,modernisation_Q878526
state's financial,id-less,has effect,economic growth,Q189833,1,state's financial has effect economic growth,state's financial_id-less,economic growth_Q189833
state’s restructuring,id-less,facet of,state’s,Q2329480,1,state’s restructuring facet of state’s,state’s restructuring_id-less,state’s_Q2329480
statistical information system,Q67399689,use,statistical,Q2539,1,statistical information system use statistical,statistical information system_Q67399689,statistical_Q2539
sustainable,Q66095801,subclass of,environmentally friendly,Q655870,1,sustainable subclass of environmentally friendly,sustainable_Q66095801,environmentally friendly_Q655870
sustainable development goals,Q7649586,facet of,green development,Q5603509,1,sustainable development goals facet of green development,sustainable development goals_Q7649586,green development_Q5603509
sustainable development,Q131201,subclass of,progress,Q247792,1,sustainable development subclass of progress,sustainable development_Q131201,progress_Q247792
sustainable development,Q131201,subclass of,development,Q1074523,1,sustainable development subclass of development,sustainable development_Q131201,development_Q1074523
sustainable development,Q131201,instance of,three dimensions,Q111748603,1,sustainable development instance of three dimensions,sustainable development_Q131201,three dimensions_Q111748603
sustainable development,Q131201,has effect,competitiveness,Q155953,1,sustainable development has effect competitiveness,sustainable development_Q131201,competitiveness_Q155953
sustainable development,Q131201,facet of,well-being,Q7981051,1,sustainable development facet of well-being,sustainable development_Q131201,well-being_Q7981051
sustainable consumption and production,Q57596788,part of,SDG12,id-less,1,sustainable consumption and production part of SDG12,sustainable consumption and production_Q57596788,SDG12_id-less
sustainable,Q66095801,subclass of,smooth,Q1036227,1,sustainable subclass of smooth,sustainable_Q66095801,smooth_Q1036227
sustainable,Q66095801,subclass of,production,Q739302,1,sustainable subclass of production,sustainable_Q66095801,production_Q739302
sustainable,Q66095801,subclass of,macroeconomic management,Q63768837,1,sustainable subclass of macroeconomic management,sustainable_Q66095801,macroeconomic management_Q63768837
sustainable,Q66095801,subclass of,energy consumption,Q16869822,1,sustainable subclass of energy consumption,sustainable_Q66095801,energy consumption_Q16869822
statistics,Q12483,studies,database,Q8513,1,statistics studies database,statistics_Q12483,database_Q8513
sustainable,Q66095801,subclass of,economic growth,Q189833,1,sustainable subclass of economic growth,sustainable_Q66095801,economic growth_Q189833
sustainable,Q66095801,opposite of,external impacts,Q68985736,1,sustainable opposite of external impacts,sustainable_Q66095801,external impacts_Q68985736
sustainable,Q66095801,instance of,generation,Q11398090,1,sustainable instance of generation,sustainable_Q66095801,generation_Q11398090
sustainable,Q66095801,facet of,energy,Q11379,1,sustainable facet of energy,sustainable_Q66095801,energy_Q11379
sustainabl,Q131201,subclass of,development,Q1074523,1,sustainabl subclass of development,sustainabl_Q131201,development_Q1074523
sustainability reporting,Q1668727,subclass of,annual reporting,Q44258036,1,sustainability reporting subclass of annual reporting,sustainability reporting_Q1668727,annual reporting_Q44258036
sustainability report,Q1668727,subclass of,requirements,Q1761598,1,sustainability report subclass of requirements,sustainability report_Q1668727,requirements_Q1761598
sustainab le,id-less,part of,health financial system,id-less,1,sustainab le part of health financial system,sustainab le_id-less,health financial system_id-less
sustainab le,id-less,part of,economy,Q159810,1,sustainab le part of economy,sustainab le_id-less,economy_Q159810
sustainab ility,id-less,subclass of,development,Q1074523,1,sustainab ility subclass of development,sustainab ility_id-less,development_Q1074523
sustainable economic development,Q52844473,has part,environmental protection,Q832237,1,sustainable economic development has part environmental protection,sustainable economic development_Q52844473,environmental protection_Q832237
sustainable economic growth,id-less,part of,Continuous quality,Q65510450,1,sustainable economic growth part of Continuous quality,sustainable economic growth_id-less,Continuous quality_Q65510450
sustainable economic growth,id-less,said to be the same as,Continuous quality,Q65510450,1,sustainable economic growth said to be the same as Continuous quality,sustainable economic growth_id-less,Continuous quality_Q65510450
sustainable financing,Q110519585,facet of,health programmes,Q39233334,1,sustainable financing facet of health programmes,sustainable financing_Q110519585,health programmes_Q39233334
targets,Q852162,subclass of,indicators,Q21170064,1,targets subclass of indicators,targets_Q852162,indicators_Q21170064
targets,Q852162,part of,goals,Q4503831,1,targets part of goals,targets_Q852162,goals_Q4503831
targets,Q852162,part of,budget,Q41263,1,targets part of budget,targets_Q852162,budget_Q41263
targeted development,Q52224205,subclass of,development,Q1074523,1,targeted development subclass of development,targeted development_Q52224205,development_Q1074523
targeted,Q492646,subclass of,development plans,Q75763325,1,targeted subclass of development plans,targeted_Q492646,development plans_Q75763325
talent,Q2705098,studied by,development,Q1074523,1,talent studied by development,talent_Q2705098,development_Q1074523
talent,Q2705098,has effect,interest,Q170924,1,talent has effect interest,talent_Q2705098,interest_Q170924
t ransport,Q22065411,has part,infrastructure,Q121359,1,t ransport has part infrastructure,t ransport_Q22065411,infrastructure_Q121359
t ransport,Q22065411,has part,connectivity,Q72897900,1,t ransport has part connectivity,t ransport_Q22065411,connectivity_Q72897900
systematic manner,id-less,facet of,conducive environment,id-less,1,systematic manner facet of conducive environment,systematic manner_id-less,conducive environment_id-less
systematic,Q42240,subclass of,Macroeconomic management,Q63768837,1,systematic subclass of Macroeconomic management,systematic_Q42240,Macroeconomic management_Q63768837
system for creating and upgrading,id-less,used by,Improv,Q1140700,1,system for creating and upgrading used by Improv,system for creating and upgrading_id-less,Improv_Q1140700
system,Q1,has part,transportation logistics,id-less,1,system has part transportation logistics,system_Q1,transportation logistics_id-less
syste m,id-less,part of,health protection,Q5690635,1,syste m part of health protection,syste m_id-less,health protection_Q5690635
sy stem,id-less,part of,Value Added Tax,Q128635,1,sy stem part of Value Added Tax,sy stem_id-less,Value Added Tax_Q128635
sustainably,Q44553327,subclass of,Natural resource,Q188460,1,sustainably subclass of Natural resource,sustainably_Q44553327,Natural resource_Q188460
sustainable natural resources management,id-less,part of,Environmental protection,Q832237,1,sustainable natural resources management part of Environmental protection,sustainable natural resources management_id-less,Environmental protection_Q832237
sustainable management,Q7649683,subclass of,Forestry management,Q372561,1,sustainable management subclass of Forestry management,sustainable management_Q7649683,Forestry management_Q372561
sustainable management,Q7649683,has part,protection,Q179073,1,sustainable management has part protection,sustainable management_Q7649683,protection_Q179073
sustainable growth,Q5603535,instance of,direction,Q2151613,1,sustainable growth instance of direction,sustainable growth_Q5603535,direction_Q2151613
sustainable growth,Q5603535,facet of,green,Q3133,1,sustainable growth facet of green,sustainable growth_Q5603535,green_Q3133
sustainab ility,id-less,has cause,vulnerabilities,Q114262243,1,sustainab ility has cause vulnerabilities,sustainab ility_id-less,vulnerabilities_Q114262243
suspend travel and services,id-less,subclass of,world to suspend travel and services,id-less,1,suspend travel and services subclass of world to suspend travel and services,suspend travel and services_id-less,world to suspend travel and services_id-less
survivors of violence,Q37461476,part of,social,Q345367,1,survivors of violence part of social,survivors of violence_Q37461476,social_Q345367
studied,Q113209096,studies,dropouts of secondary school students,id-less,1,studied studies dropouts of secondary school students,studied_Q113209096,dropouts of secondary school students_id-less
student,Q48282,different from,teacher,Q37226,1,student different from teacher,student_Q48282,teacher_Q37226
structur e,id-less,part of,economic,Q8134,1,structur e part of economic,structur e_id-less,economic_Q8134
stru cture,id-less,part of,economic,Q8134,1,stru cture part of economic,stru cture_id-less,economic_Q8134
strengthening the resilience,Q106666968,has cause,treating infected cases,id-less,1,strengthening the resilience has cause treating infected cases,strengthening the resilience_Q106666968,treating infected cases_id-less
strengthening the resilience,Q106666968,has cause,recovering,Q108449485,1,strengthening the resilience has cause recovering,strengthening the resilience_Q106666968,recovering_Q108449485
strengthening,Q3716064,part of,Government has attached importance,id-less,1,strengthening part of Government has attached importance,strengthening_Q3716064,Government has attached importance_id-less
strengthening,Q3716064,opposite of,reducing,Q18636517,1,strengthening opposite of reducing,strengthening_Q3716064,reducing_Q18636517
strengthening,Q3716064,followed by,consolidating,Q59667056,1,strengthening followed by consolidating,strengthening_Q3716064,consolidating_Q59667056
streamlin ed,id-less,opposite of,rational manner,id-less,1,streamlin ed opposite of rational manner,streamlin ed_id-less,rational manner_id-less
stream,Q355304,mouth of the watercourse,lake,Q23397,1,stream mouth of the watercourse lake,stream_Q355304,lake_Q23397
strategy,Q185451,part of,Water resource management,Q1501619,1,strategy part of Water resource management,strategy_Q185451,Water resource management_Q1501619
strategy,Q185451,facet of,industry,Q8148,1,strategy facet of industry,strategy_Q185451,industry_Q8148
strategy,Q185451,facet of,graduation,Q1054021,1,strategy facet of graduation,strategy_Q185451,graduation_Q1054021
strategies,Q185451,part of,climate change debate,id-less,1,strategies part of climate change debate,strategies_Q185451,climate change debate_id-less
strategie,Q7621867,part of,marketing,Q39809,1,strategie part of marketing,strategie_Q7621867,marketing_Q39809
strategic plan,Q72910779,has part,sector plan,Q108766484,1,strategic plan has part sector plan,strategic plan_Q72910779,sector plan_Q108766484
strategic areas,id-less,part of,SDGs,Q7649586,1,strategic areas part of SDGs,strategic areas_id-less,SDGs_Q7649586
strateg ies,id-less,part of,national development,Q107018047,1,strateg ies part of national development,strateg ies_id-less,national development_Q107018047
storage capacity,Q2308599,part of,products,Q542929,1,storage capacity part of products,storage capacity_Q2308599,products_Q542929
storage capacity,Q2308599,facet of,water,Q283,1,storage capacity facet of water,storage capacity_Q2308599,water_Q283
stigmatised,Q57944988,facet of,identities,Q15758100,1,stigmatised facet of identities,stigmatised_Q57944988,identities_Q15758100
students,Q48282,practiced by,teachers,Q1211139,1,students practiced by teachers,students_Q48282,teachers_Q1211139
stunting,Q7628767,has cause,under -five children,id-less,1,stunting has cause under -five children,stunting_Q7628767,under -five children_id-less
survey,Q747810,subclass of,planning,Q309100,1,survey subclass of planning,survey_Q747810,planning_Q309100
stunting,Q7628767,has effect,mortality,Q58702,1,stunting has effect mortality,stunting_Q7628767,mortality_Q58702
surveillance camera,Q334415,use,surveillance,Q334401,1,surveillance camera use surveillance,surveillance camera_Q334415,surveillance_Q334401
surveillance,Q334401,facet of,outbreak,Q44512,1,surveillance facet of outbreak,surveillance_Q334401,outbreak_Q44512
surplus,Q268617,part of,reserves,Q7315273,1,surplus part of reserves,surplus_Q268617,reserves_Q7315273
support network,Q107301198,part of,child protection,Q1029430,1,support network part of child protection,support network_Q107301198,child protection_Q1029430
supply chain,Q1824206,has part,supplies,Q47462850,1,supply chain has part supplies,supply chain_Q1824206,supplies_Q47462850
supply,Q166656,opposite of,demand,Q1665268,1,supply opposite of demand,supply_Q166656,demand_Q1665268
supplies,Q47462850,part of,supply chain,Q1824206,1,supplies part of supply chain,supplies_Q47462850,supply chain_Q1824206
supplies,Q47462850,part of,equipment,Q10273457,1,supplies part of equipment,supplies_Q47462850,equipment_Q10273457
supplies,Q47462850,part of,consumer goods,Q56573357,1,supplies part of consumer goods,supplies_Q47462850,consumer goods_Q56573357
superpower trade war,id-less,has effect,Yuan,Q7313,1,superpower trade war has effect Yuan,superpower trade war_id-less,Yuan_Q7313
suggestion,Q62026391,subclass of,feedback,Q183635,1,suggestion subclass of feedback,suggestion_Q62026391,feedback_Q183635
successfully enforced,id-less,has cause,court judgment,Q3769186,1,successfully enforced has cause court judgment,successfully enforced_id-less,court judgment_Q3769186
substitute,Q23009439,subclass of,imports,Q104804717,1,substitute subclass of imports,substitute_Q23009439,imports_Q104804717
subordinate,Q78070424,has part,Environmental safeguards,id-less,1,subordinate has part Environmental safeguards,subordinate_Q78070424,Environmental safeguards_id-less
submi ssion,id-less,part of,Science and Technology,Q34104,1,submi ssion part of Science and Technology,submi ssion_id-less,Science and Technology_Q34104
sub-regional,Q108401738,part of,Sub-regional Cooperation Framework,id-less,1,sub-regional part of Sub-regional Cooperation Framework,sub-regional_Q108401738,Sub-regional Cooperation Framework_id-less
sub-national governments,id-less,subclass of,MDAs,Q6878879,1,sub-national governments subclass of MDAs,sub-national governments_id-less,MDAs_Q6878879
sub-national governments,id-less,has part,CSOs,Q22808416,1,sub-national governments has part CSOs,sub-national governments_id-less,CSOs_Q22808416
sub-national government,id-less,part of,National Government,Q1320217,1,sub-national government part of National Government,sub-national government_id-less,National Government_Q1320217
sub-national,Q7603708,part of,sectoral,Q110279343,1,sub-national part of sectoral,sub-national_Q7603708,sectoral_Q110279343
su stainable,id-less,said to be the same as,stable,Q214252,1,su stainable said to be the same as stable,su stainable_id-less,stable_Q214252
smart cities,Q64432723,subclass of,Special Economic Zone,Q494978,1,smart cities subclass of Special Economic Zone,smart cities_Q64432723,Special Economic Zone_Q494978
small hospitals,Q58739759,has part,"1,066",id-less,1,"small hospitals has part 1,066",small hospitals_Q58739759,"1,066_id-less"
tariffs,Q52389,part of,legislation,Q820655,1,tariffs part of legislation,tariffs_Q52389,legislation_Q820655
scienc e,id-less,has part,technology personnel,id-less,1,scienc e has part technology personnel,scienc e_id-less,technology personnel_id-less
scientific publication,Q591041,part of,scientific,Q42240,1,scientific publication part of scientific,scientific publication_Q591041,scientific_Q42240
scientific,Q42240,has part,technological achievements,id-less,1,scientific has part technological achievements,scientific_Q42240,technological achievements_id-less
scientific,Q42240,has part,research,Q42240,1,scientific has part research,scientific_Q42240,research_Q42240
scientific,Q42240,has part,Research,Q42240,1,scientific has part Research,scientific_Q42240,Research_Q42240
science,Q336,practiced by,scientific researchers,id-less,1,science practiced by scientific researchers,science_Q336,scientific researchers_id-less
science,Q336,has part,tools,Q36500248,1,science has part tools,science_Q336,tools_Q36500248
science,Q336,has part,technology sector,Q30693420,1,science has part technology sector,science_Q336,technology sector_Q30693420
science,Q336,has part,technology development,Q105688765,1,science has part technology development,science_Q336,technology development_Q105688765
science,Q336,has part,knowledge,Q9081,1,science has part knowledge,science_Q336,knowledge_Q9081
science,Q336,has part,intellectual property,Q131257,1,science has part intellectual property,science_Q336,intellectual property_Q131257
scien ces,id-less,part of,natural,Q747691,1,scien ces part of natural,scien ces_id-less,natural_Q747691
sanitation management,id-less,has part,water,Q283,1,sanitation management has part water,sanitation management_id-less,water_Q283
schools,Q3914,use,education,Q8434,1,schools use education,schools_Q3914,education_Q8434
schools,Q3914,subclass of,institutions of learning,id-less,1,schools subclass of institutions of learning,schools_Q3914,institutions of learning_id-less
school principals,Q112854492,subclass of,teachers,Q1211139,1,school principals subclass of teachers,school principals_Q112854492,teachers_Q1211139
school principals,Q112854492,part of,school,Q3914,1,school principals part of school,school principals_Q112854492,school_Q3914
school meal program,Q7432371,maintained by,Continu e,Q106472951,1,school meal program maintained by Continu e,school meal program_Q7432371,Continu e_Q106472951
school cluster,id-less,subclass of,school,Q3914,1,school cluster subclass of school,school cluster_id-less,school_Q3914
school,Q3914,practiced by,teachers,Q1211139,1,school practiced by teachers,school_Q3914,teachers_Q1211139
school,Q3914,has part,school principals,Q112854492,1,school has part school principals,school_Q3914,school principals_Q112854492
school,Q3914,has part,facilities,Q15761653,1,school has part facilities,school_Q3914,facilities_Q15761653
scholarship,Q188823,subclass of,bursaries,Q33281128,1,scholarship subclass of bursaries,scholarship_Q188823,bursaries_Q33281128
scientific research,Q42240,has effect,knowledge,Q9081,1,scientific research has effect knowledge,scientific research_Q42240,knowledge_Q9081
scientific research,Q42240,has part,analysis,Q7754,1,scientific research has part analysis,scientific research_Q42240,analysis_Q7754
scientific researchers,id-less,field of this occupation,science,Q336,1,scientific researchers field of this occupation science,scientific researchers_id-less,science_Q336
scientist,Q901,subclass of,researcher,Q1650915,1,scientist subclass of researcher,scientist_Q901,researcher_Q1650915
sector,Q3958441,part of,economic,Q8134,1,sector part of economic,sector_Q3958441,economic_Q8134
sector,Q3958441,has part,services,Q114080183,1,sector has part services,sector_Q3958441,services_Q114080183
sector,Q3958441,has part,Public,Q294440,1,sector has part Public,sector_Q3958441,Public_Q294440
sector,Q3958441,has part,Industry sector,Q64314883,1,sector has part Industry sector,sector_Q3958441,Industry sector_Q64314883
sector,Q3958441,has part,Industry,Q8148,1,sector has part Industry,sector_Q3958441,Industry_Q8148
sector,Q3958441,different from,locality,Q3257686,1,sector different from locality,sector_Q3958441,locality_Q3257686
sections,Q57581913,part of,units,Q1751060,1,sections part of units,sections_Q57581913,units_Q1751060
secondary school,Q159334,subclass of,education,Q8434,1,secondary school subclass of education,secondary school_Q159334,education_Q8434
secondary school,Q159334,has part,lower,Q7108097,1,secondary school has part lower,secondary school_Q159334,lower_Q7108097
secondary school,Q159334,has part,17 years,Q83748594,1,secondary school has part 17 years,secondary school_Q159334,17 years_Q83748594
secondary school,Q159334,different from,TVET,Q18286682,1,secondary school different from TVET,secondary school_Q159334,TVET_Q18286682
secondary level,Q7443787,follows,primary,Q669262,1,secondary level follows primary,secondary level_Q7443787,primary_Q669262
secondary education level,id-less,follows,primary school level,id-less,1,secondary education level follows primary school level,secondary education level_id-less,primary school level_id-less
secondary education,Q14623204,subclass of,education,Q8434,1,secondary education subclass of education,secondary education_Q14623204,education_Q8434
secondary education,Q14623204,has part,secondary,Q28469712,1,secondary education has part secondary,secondary education_Q14623204,secondary_Q28469712
secondary education,Q14623204,has part,grade 5,Q5447589,1,secondary education has part grade 5,secondary education_Q14623204,grade 5_Q5447589
