head_text,head_wiki_id,relation,tail_text,tail_wiki_id,count,ent_rel_pair,head_name,tail_name
cancer,Q12078,instance of,disease,Q12136,1,cancer instance of disease,cancer_Q12078,disease_Q12136
comm unitie,id-less,subclass of,hospital,Q16917,1,comm unitie subclass of hospital,comm unitie_id-less,hospital_Q16917
capacit y building,id-less,subclass of,building,Q41176,1,capacit y building subclass of building,capacit y building_id-less,building_Q41176
capacity building,Q1417724,part of,procurement,Q829492,1,capacity building part of procurement,capacity building_Q1417724,procurement_Q829492
chain,Q507619,said to be the same as,value chain,Q646107,1,chain said to be the same as value chain,chain_Q507619,value chain_Q646107
chall enges,id-less,subclass of,prod uct,id-less,1,chall enges subclass of prod uct,chall enges_id-less,prod uct_id-less
chie v e f ood,id-less,opposite of,f ood,id-less,1,chie v e f ood opposite of f ood,chie v e f ood_id-less,f ood_id-less
chil,Q298,different from,women,Q467,1,chil different from women,chil_Q298,women_Q467
child,Q7569,subclass of,practices,Q104710926,1,child subclass of practices,child_Q7569,practices_Q104710926
child labour,Q192571,facet of,Prevention of child labour,id-less,1,child labour facet of Prevention of child labour,child labour_Q192571,Prevention of child labour_id-less
children,Q7569,has part,unem,Q65088552,1,children has part unem,children_Q7569,unem_Q65088552
chronic,Q383126,subclass of,respiratory,Q7891,1,chronic subclass of respiratory,chronic_Q383126,respiratory_Q7891
clim,Q125928,subclass of,vulnerability,Q631425,1,clim subclass of vulnerability,clim_Q125928,vulnerability_Q631425
coll,Q194451,follows,ective bar,id-less,1,coll follows ective bar,coll_Q194451,ective bar_id-less
comm unications,id-less,subclass of,inform ation,id-less,1,comm unications subclass of inform ation,comm unications_id-less,inform ation_id-less
comm unity,id-less,instance of,comm,Q24785009,1,comm unity instance of comm,comm unity_id-less,comm_Q24785009
coordination,Q2463100,has part,am,Q40040,1,coordination has part am,coordination_Q2463100,am_Q40040
comm unity,id-less,instance of,human rights,Q8458,1,comm unity instance of human rights,comm unity_id-less,human rights_Q8458
comm unity,id-less,part of,Kimbe rley Process,id-less,1,comm unity part of Kimbe rley Process,comm unity_id-less,Kimbe rley Process_id-less
comm unity,id-less,subclass of,comm,Q24785009,1,comm unity subclass of comm,comm unity_id-less,comm_Q24785009
comme rcial enterprise,id-less,subclass of,indus trial,id-less,1,comme rcial enterprise subclass of indus trial,comme rcial enterprise_id-less,indus trial_id-less
commun ity,id-less,subclass of,rights,Q780687,1,commun ity subclass of rights,commun ity_id-less,rights_Q780687
communicable diseases,Q18123741,subclass of,diseases,Q12136,1,communicable diseases subclass of diseases,communicable diseases_Q18123741,diseases_Q12136
communications,Q39809,subclass of,communication,Q11024,1,communications subclass of communication,communications_Q39809,communication_Q11024
communications technology,Q1780509,subclass of,technology,Q11016,1,communications technology subclass of technology,communications technology_Q1780509,technology_Q11016
communiti es,id-less,part of,environment,Q2249676,1,communiti es part of environment,communiti es_id-less,environment_Q2249676
consequen ces,id-less,has part,k,Q11579,1,consequen ces has part k,consequen ces_id-less,k_Q11579
conservationIM,id-less,parent organization,IM,Q9676,1,conservationIM parent organization IM,conservationIM_id-less,IM_Q9676
contra ctors,id-less,opposite of,fixed term,Q814245,1,contra ctors opposite of fixed term,contra ctors_id-less,fixed term_Q814245
contraceptive use,Q28136235,facet of,sexual relations,Q2782279,1,contraceptive use facet of sexual relations,contraceptive use_Q28136235,sexual relations_Q2782279
industrial,Q487965,subclass of,technologies,Q11016,1,industrial subclass of technologies,industrial_Q487965,technologies_Q11016
knowledge,Q9081,part of,internationally,Q100164920,1,knowledge part of internationally,knowledge_Q9081,internationally_Q100164920
industry value added,id-less,part of,total value,Q7828152,1,industry value added part of total value,industry value added_id-less,total value_Q7828152
shared,Q21645689,subclass of,promotion,Q39809,1,shared subclass of promotion,shared_Q21645689,promotion_Q39809
rural,Q7380465,opposite of,urban,Q159313,1,rural opposite of urban,rural_Q7380465,urban_Q159313
s,Q131,said to be the same as,1,Q199,1,s said to be the same as 1,s_Q131,1_Q199
saf ety,id-less,instance of,Best practice,Q830382,1,saf ety instance of Best practice,saf ety_id-less,Best practice_Q830382
sanc tuary,id-less,facet of,endangered specie,Q11394,1,sanc tuary facet of endangered specie,sanc tuary_id-less,endangered specie_Q11394
sanitation,Q949149,different from,hygiene,Q162297,1,sanitation different from hygiene,sanitation_Q949149,hygiene_Q162297
satisﬁed,Q7426259,part of,planning,Q309100,1,satisﬁed part of planning,satisﬁed_Q7426259,planning_Q309100
science,Q336,has part,technology,Q11016,1,science has part technology,science_Q336,technology_Q11016
securit y,id-less,subclass of,financial succe ss,id-less,1,securit y subclass of financial succe ss,securit y_id-less,financial succe ss_id-less
sex,Q10525,has effect,protection ﬂoors/systems,id-less,1,sex has effect protection ﬂoors/systems,sex_Q10525,protection ﬂoors/systems_id-less
sexual,Q12198,has part,access,Q80689,1,sexual has part access,sexual_Q12198,access_Q80689
sexual,Q12198,has part,other,Q48270,1,sexual has part other,sexual_Q12198,other_Q48270
sexual,Q12198,subclass of,violence,Q124490,1,sexual subclass of violence,sexual_Q12198,violence_Q124490
sexual and reproductive health,Q3501817,has part,reproductive health,Q1981388,1,sexual and reproductive health has part reproductive health,sexual and reproductive health_Q3501817,reproductive health_Q1981388
shareholde,Q381136,has part,distribu tions,id-less,1,shareholde has part distribu tions,shareholde_Q381136,distribu tions_id-less
quality education,Q53581209,facet of,education,Q8434,1,quality education facet of education,quality education_Q53581209,education_Q8434
shock,Q178061,different from,environmental shock,id-less,1,shock different from environmental shock,shock_Q178061,environmental shock_id-less
showcasin g,id-less,located in the administrative territorial entity,Minin g,id-less,1,showcasin g located in the administrative territorial entity Minin g,showcasin g_id-less,Minin g_id-less
skills,Q10670181,has effect,experience,Q164359,1,skills has effect experience,skills_Q10670181,experience_Q164359
sm,Q238,part of,countries,Q6256,1,sm part of countries,sm_Q238,countries_Q6256
sm,Q238,part of,developed countries,Q132453,1,sm part of developed countries,sm_Q238,developed countries_Q132453
social protection policies,id-less,subclass of,policies,Q47011897,1,social protection policies subclass of policies,social protection policies_id-less,policies_Q47011897
soil pollution,Q212734,subclass of,pollution,Q58734,1,soil pollution subclass of pollution,soil pollution_Q212734,pollution_Q58734
spending,Q98131817,part of,development spending,Q57141922,1,spending part of development spending,spending_Q98131817,development spending_Q57141922
stakeholde rs.,id-less,subclass of,stakeholde,Q852998,1,stakeholde rs. subclass of stakeholde,stakeholde rs._id-less,stakeholde_Q852998
stakeholders,Q108798676,part of,Partnerships,Q50814886,1,stakeholders part of Partnerships,stakeholders_Q108798676,Partnerships_Q50814886
standar,Q159375,part of,labour,Q9630,1,standar part of labour,standar_Q159375,labour_Q9630
standardized prevalence,Q37510993,facet of,Age,Q185836,1,standardized prevalence facet of Age,standardized prevalence_Q37510993,Age_Q185836
status,Q813912,facet of,disability,Q12131,1,status facet of disability,status_Q813912,disability_Q12131
road traf,Q9687,uses,road,Q34442,1,road traf uses road,road traf_Q9687,road_Q34442
road,Q34442,used by,road traf,Q9687,1,road used by road traf,road_Q34442,road traf_Q9687
road,Q34442,said to be the same as,tr,Q43,1,road said to be the same as tr,road_Q34442,tr_Q43
risk of extinction,Q29304970,subclass of,extinction,Q123509,1,risk of extinction subclass of extinction,risk of extinction_Q29304970,extinction_Q123509
r e vit alize,id-less,instance of,vit alize,id-less,1,r e vit alize instance of vit alize,r e vit alize_id-less,vit alize_id-less
reality,Q667661,opposite of,dream,Q36348,1,reality opposite of dream,reality_Q667661,dream_Q36348
recover,Q3284009,has cause,mine,Q820477,1,recover has cause mine,recover_Q3284009,mine_Q820477
reduce,Q951651,part of,CC measures,id-less,1,reduce part of CC measures,reduce_Q951651,CC measures_id-less
reduce debt distress,id-less,facet of,debt distress,id-less,1,reduce debt distress facet of debt distress,reduce debt distress_id-less,debt distress_id-less
reduce use,id-less,facet of,feciency,id-less,1,reduce use facet of feciency,reduce use_id-less,feciency_id-less
regional,Q1218597,has part,internationa,Q718,1,regional has part internationa,regional_Q1218597,internationa_Q718
related wild species,id-less,subclass of,species,Q7432,1,related wild species subclass of species,related wild species_id-less,species_Q7432
relevant,Q966793,located in the administrative territorial entity,national,Q53247,1,relevant located in the administrative territorial entity national,relevant_Q966793,national_Q53247
reliable,Q11348540,said to be the same as,quality,Q1207505,1,reliable said to be the same as quality,reliable_Q11348540,quality_Q1207505
rem,Q23731823,part of,f rem,Q88477633,1,rem part of f rem,rem_Q23731823,f rem_Q88477633
reproductive health,Q1981388,part of,sexual and reproductive health,Q3501817,1,reproductive health part of sexual and reproductive health,reproductive health_Q1981388,sexual and reproductive health_Q3501817
reproductive rights,Q1536343,subclass of,rights,Q780687,1,reproductive rights subclass of rights,reproductive rights_Q1536343,rights_Q780687
research,Q42240,has part,devel opment,Q98642001,1,research has part devel opment,research_Q42240,devel opment_Q98642001
research,Q42240,part of,development,Q1074523,1,research part of development,research_Q42240,development_Q1074523
research,Q42240,studies,bas,Q1003730,1,research studies bas,research_Q42240,bas_Q1003730
resilient,Q403605,subclass of,sustainable,Q66095801,1,resilient subclass of sustainable,resilient_Q403605,sustainable_Q66095801
resilient infrastructure,Q112923769,subclass of,infrastructure,Q121359,1,resilient infrastructure subclass of infrastructure,resilient infrastructure_Q112923769,infrastructure_Q121359
resour,Q54872,part of,positi ve reputation and legacy,id-less,1,resour part of positi ve reputation and legacy,resour_Q54872,positi ve reputation and legacy_id-less
resource,Q1554231,has part,ef ﬁciency,id-less,1,resource has part ef ﬁciency,resource_Q1554231,ef ﬁciency_id-less
resource,Q1554231,has part,m,Q11573,1,resource has part m,resource_Q1554231,m_Q11573
resources,Q1554231,has part,access,Q80689,1,resources has part access,resources_Q1554231,access_Q80689
retention,Q1939410,has cause,training,Q216033,1,retention has cause training,retention_Q1939410,training_Q216033
retro,Q1054537,instance of,industries,Q2976602,1,retro instance of industries,retro_Q1054537,industries_Q2976602
revenue collection,Q58345596,facet of,revenue,Q850210,1,revenue collection facet of revenue,revenue collection_Q58345596,revenue_Q850210
right of developi,id-less,said to be the same as,developi,Q177323,1,right of developi said to be the same as developi,right of developi_id-less,developi_Q177323
risk,Q104493,said to be the same as,unknow,Q4233718,1,risk said to be the same as unknow,risk_Q104493,unknow_Q4233718
stunting,Q7628767,has effect,wasting,Q7972881,1,stunting has effect wasting,stunting_Q7628767,wasting_Q7972881
support,Q861259,facet of,building,Q41176,1,support facet of building,support_Q861259,building_Q41176
sustainab le industriali zation,id-less,has part,foster in novation,id-less,1,sustainab le industriali zation has part foster in novation,sustainab le industriali zation_id-less,foster in novation_id-less
training,Q216033,has effect,retention,Q1939410,1,training has effect retention,training_Q216033,retention_Q1939410
triali,Q871942,subclass of,trial,Q8016240,1,triali subclass of trial,triali_Q871942,trial_Q8016240
type,Q190087,facet of,chil,Q298,1,type facet of chil,type_Q190087,chil_Q298
under,Q15332388,subclass of,birth,Q34581,1,under subclass of birth,under_Q15332388,birth_Q34581
unem,Q65088552,part of,children,Q7569,1,unem part of children,unem_Q65088552,children_Q7569
unknow,Q4233718,said to be the same as,risk,Q104493,1,unknow said to be the same as risk,unknow_Q4233718,risk_Q104493
urban,Q159313,opposite of,rural,Q7380465,1,urban opposite of rural,urban_Q159313,rural_Q7380465
vaccine,Q134808,instance of,development,Q1074523,1,vaccine instance of development,vaccine_Q134808,development_Q1074523
vaccine,Q134808,subclass of,vaccines,Q134808,1,vaccine subclass of vaccines,vaccine_Q134808,vaccines_Q134808
value,Q194112,has cause,diversiﬁcation,Q731453,1,value has cause diversiﬁcation,value_Q194112,diversiﬁcation_Q731453
value chain,Q646107,said to be the same as,chain,Q507619,1,value chain said to be the same as chain,value chain_Q646107,chain_Q507619
vices F,id-less,instance of,F,Q130,1,vices F instance of F,vices F_id-less,F_Q130
violence against all women,id-less,facet of,women,Q467,1,violence against all women facet of women,violence against all women_id-less,women_Q467
viral Therapy,Q65473901,subclass of,Therapy,Q179661,1,viral Therapy subclass of Therapy,viral Therapy_Q65473901,Therapy_Q179661
vit alize,id-less,has part,r e vit alize,id-less,1,vit alize has part r e vit alize,vit alize_id-less,r e vit alize_id-less
w,Q128,different from,e,Q684,1,w different from e,w_Q128,e_Q684
warning,Q23817739,subclass of,risk reduction,Q67098987,1,warning subclass of risk reduction,warning_Q23817739,risk reduction_Q67098987
wasting,Q7972881,has cause,stunting,Q7628767,1,wasting has cause stunting,wasting_Q7972881,stunting_Q7628767
wasting,Q7972881,has effect,overweight,Q332428,1,wasting has effect overweight,wasting_Q7972881,overweight_Q332428
water,Q283,part of,air,Q7391292,1,water part of air,water_Q283,air_Q7391292
well being,Q7981051,different from,health,Q12147,1,well being different from health,well being_Q7981051,health_Q12147
women,Q467,different from,chil,Q298,1,women different from chil,women_Q467,chil_Q298
women,Q467,opposite of,girls,Q6581072,1,women opposite of girls,women_Q467,girls_Q6581072
women,Q467,opposite of,men,Q8441,1,women opposite of men,women_Q467,men_Q8441
women and girls,Q84048852,has part,girls,Q6581072,1,women and girls has part girls,women and girls_Q84048852,girls_Q6581072
work,Q6958747,has effect,economic growth,Q189833,1,work has effect economic growth,work_Q6958747,economic growth_Q189833
y-t,Q1024911,has part,t,Q127,1,y-t has part t,y-t_Q1024911,t_Q127
ﬁnancial,Q22687,part of,technology,Q11016,1,ﬁnancial part of technology,ﬁnancial_Q22687,technology_Q11016
treatment of substan,Q35387756,facet of,substan,Q1084,1,treatment of substan facet of substan,treatment of substan_Q35387756,substan_Q1084
trafﬁcking,Q184840,subclass of,sphere,Q12507,1,trafﬁcking subclass of sphere,trafﬁcking_Q184840,sphere_Q12507
sustainabilit y,id-less,facet of,organisa tional capabilit y,id-less,1,sustainabilit y facet of organisa tional capabilit y,sustainabilit y_id-less,organisa tional capabilit y_id-less
tr,Q43,said to be the same as,road,Q34442,1,tr said to be the same as road,tr_Q43,road_Q34442
sustainable,Q66095801,has part,increased,Q209583,1,sustainable has part increased,sustainable_Q66095801,increased_Q209583
sustainable,Q66095801,subclass of,livelihoods,Q98370870,1,sustainable subclass of livelihoods,sustainable_Q66095801,livelihoods_Q98370870
sustainable basis,id-less,subclass of,sustainable,Q66095801,1,sustainable basis subclass of sustainable,sustainable basis_id-less,sustainable_Q66095801
sustainable developme nt,id-less,has part,busine ss,id-less,1,sustainable developme nt has part busine ss,sustainable developme nt_id-less,busine ss_id-less
sustainable towns,id-less,instance of,SDG,Q7649586,1,sustainable towns instance of SDG,sustainable towns_id-less,SDG_Q7649586
t,Q127,has part,f,Q130,1,t has part f,t_Q127,f_Q130
t,Q127,said to be the same as,r,Q129,1,t said to be the same as r,t_Q127,r_Q129
t and tra ining,id-less,subclass of,Developmen,Q213713,1,t and tra ining subclass of Developmen,t and tra ining_id-less,Developmen_Q213713
t of energy,id-less,country,Managemen,Q2920921,1,t of energy country Managemen,t of energy_id-less,Managemen_Q2920921
tar,Q546936,instance of,internationally agreed,Q56905688,1,tar instance of internationally agreed,tar_Q546936,internationally agreed_Q56905688
technological,Q184199,subclass of,ﬁnancial,Q22687,1,technological subclass of ﬁnancial,technological_Q184199,ﬁnancial_Q22687
technology,Q11016,has part,provide,Q18383,1,technology has part provide,technology_Q11016,provide_Q18383
technology,Q11016,has part,ﬁnancial,Q22687,1,technology has part ﬁnancial,technology_Q11016,ﬁnancial_Q22687
technology,Q11016,part of,global,Q13780930,1,technology part of global,technology_Q11016,global_Q13780930
technology,Q11016,part of,science,Q336,1,technology part of science,technology_Q11016,science_Q336
technology bank,id-less,subclass of,bank,Q22687,1,technology bank subclass of bank,technology bank_id-less,bank_Q22687
technology developm,Q96107174,subclass of,developm,Q213713,1,technology developm subclass of developm,technology developm_Q96107174,developm_Q213713
technologyValue,id-less,facet of,mobile network,Q535695,1,technologyValue facet of mobile network,technologyValue_id-less,mobile network_Q535695
tes,Q466530,instance of,contribu,Q482980,1,tes instance of contribu,tes_Q466530,contribu_Q482980
the Means,Q114460297,instance of,Means,Q12894677,1,the Means instance of Means,the Means_Q114460297,Means_Q12894677
those,Q7238501,opposite of,poor,Q5729485,1,those opposite of poor,those_Q7238501,poor_Q5729485
ti-R,Q910228,subclass of,R,Q129,1,ti-R subclass of R,ti-R_Q910228,R_Q129
tional,id-less,has part,S,Q131,1,tional has part S,tional_id-less,S_Q131
tobacco use,Q67171878,subclass of,use,Q1724915,1,tobacco use subclass of use,tobacco use_Q67171878,use_Q1724915
tor Experience,id-less,instance of,Experience,Q164359,1,tor Experience instance of Experience,tor Experience_id-less,Experience_Q164359
toring strategies,id-less,has part,moni,Q6688457,1,toring strategies has part moni,toring strategies_id-less,moni_Q6688457
total value,Q7828152,has part,industry value added,id-less,1,total value has part industry value added,total value_Q7828152,industry value added_id-less
r,Q129,said to be the same as,t,Q127,1,r said to be the same as t,r_Q129,t_Q127
quality,Q1207505,said to be the same as,reliable,Q11348540,1,quality said to be the same as reliable,quality_Q1207505,reliable_Q11348540
infants,Q998,instance of,safe,Q471898,1,infants instance of safe,infants_Q998,safe_Q471898
mode of transport,Q334166,subclass of,transport,Q7590,1,mode of transport subclass of transport,mode of transport_Q334166,transport_Q7590
m,Q11573,part of,genital,Q4620674,1,m part of genital,m_Q11573,genital_Q4620674
m,Q11573,part of,resource,Q1554231,1,m part of resource,m_Q11573,resource_Q1554231
malnut,Q12167,instance of,rition,id-less,1,malnut instance of rition,malnut_Q12167,rition_id-less
mana,Q584066,part of,gement,Q4808894,1,mana part of gement,mana_Q584066,gement_Q4808894
mana gement,id-less,part of,gement,Q4808894,1,mana gement part of gement,mana gement_id-less,gement_Q4808894
means of imp,Q26325131,said to be the same as,Strengthen the means of imp,id-less,1,means of imp said to be the same as Strengthen the means of imp,means of imp_Q26325131,Strengthen the means of imp_id-less
mechanism,Q517596,has part,building mechanism,Q84474093,1,mechanism has part building mechanism,mechanism_Q517596,building mechanism_Q84474093
median,Q226995,instance of,standard deviation,Q159375,1,median instance of standard deviation,median_Q226995,standard deviation_Q159375
men,Q8441,has part,new,Q33979,1,men has part new,men_Q8441,new_Q33979
mi nes,id-less,has part,History of mi nes,id-less,1,mi nes has part History of mi nes,mi nes_id-less,History of mi nes_id-less
mic and So,id-less,has part,So,Q1045,1,mic and So has part So,mic and So_id-less,So_Q1045
mine,Q820477,has effect,recover,Q3284009,1,mine has effect recover,mine_Q820477,recover_Q3284009
mobile telephone,Q17517,use,sex,Q10525,1,mobile telephone use sex,mobile telephone_Q17517,sex_Q10525
money laundering,Q151900,facet of,Anti corruption,Q60741353,1,money laundering facet of Anti corruption,money laundering_Q151900,Anti corruption_Q60741353
pul,Q199804,instance of,opul,Q2460916,1,pul instance of opul,pul_Q199804,opul_Q2460916
multiple sou,Q38184786,subclass of,sou,Q56508,1,multiple sou subclass of sou,multiple sou_Q38184786,sou_Q56508
narcotic drug,Q109044725,subclass of,abuse,Q600571,1,narcotic drug subclass of abuse,narcotic drug_Q109044725,abuse_Q600571
national deﬁnitions,id-less,part of,deﬁnitions,Q1749083,1,national deﬁnitions part of deﬁnitions,national deﬁnitions_id-less,deﬁnitions_Q1749083
national strategies,Q81510957,subclass of,strategies,Q185451,1,national strategies subclass of strategies,national strategies_Q81510957,strategies_Q185451
nationally appropriate,Q6979833,subclass of,appropriate,Q113903632,1,nationally appropriate subclass of appropriate,nationally appropriate_Q6979833,appropriate_Q113903632
natural reso,Q188460,subclass of,reso,Q44558,1,natural reso subclass of reso,natural reso_Q188460,reso_Q44558
ncount,Q42217193,instance of,count,Q28989,1,ncount instance of count,ncount_Q42217193,count_Q28989
negative impacts,Q23911213,subclass of,impacts,Q90919717,1,negative impacts subclass of impacts,negative impacts_Q23911213,impacts_Q90919717
neglected tropical diseases,Q929451,subclass of,diseases,Q12136,1,neglected tropical diseases subclass of diseases,neglected tropical diseases_Q929451,diseases_Q12136
neonatal mortality,Q3324547,facet of,neonatal,Q898674,1,neonatal mortality facet of neonatal,neonatal mortality_Q3324547,neonatal_Q898674
new,Q33979,part of,men,Q8441,1,new part of men,new_Q33979,men_Q8441
newborn,Q576104,subclass of,death,Q4,1,newborn subclass of death,newborn_Q576104,death_Q4
o-d,Q3666413,said to be the same as,d,Q573,1,o-d said to be the same as d,o-d_Q3666413,d_Q573
m,Q11573,part of,existing m,Q46667859,1,m part of existing m,m_Q11573,existing m_Q46667859
m,Q11573,part of,agricultural,Q5356428,1,m part of agricultural,m_Q11573,agricultural_Q5356428
lthy lives,id-less,has part,promot,Q39809,1,lthy lives has part promot,lthy lives_id-less,promot_Q39809
low,Q804970,said to be the same as,as low,Q477041,1,low said to be the same as as low,low_Q804970,as low_Q477041
inform,Q539268,part of,planning,Q309100,1,inform part of planning,inform_Q539268,planning_Q309100
infrastructure,Q121359,part of,evelopment,Q35138893,1,infrastructure part of evelopment,infrastructure_Q121359,evelopment_Q35138893
infrastructure,Q121359,part of,regional,Q1218597,1,infrastructure part of regional,infrastructure_Q121359,regional_Q1218597
infrastructure,Q121359,subclass of,services,Q114080183,1,infrastructure subclass of services,infrastructure_Q121359,services_Q114080183
inhabitants,Q33829,is a list of,m,Q11573,1,inhabitants is a list of m,inhabitants_Q33829,m_Q11573
innovation,Q174165,subclass of,technology,Q11016,1,innovation subclass of technology,innovation_Q174165,technology_Q11016
integration,Q80091,facet of,education,Q8434,1,integration facet of education,integration_Q80091,education_Q8434
integrity,Q1329012,facet of,relationships,Q24026687,1,integrity facet of relationships,integrity_Q1329012,relationships_Q24026687
inter alia,Q6045037,has part,policy environment,Q33943936,1,inter alia has part policy environment,inter alia_Q6045037,policy environment_Q33943936
internationa,Q718,part of,regional,Q1218597,1,internationa part of regional,internationa_Q718,regional_Q1218597
island developing,id-less,subclass of,developing,Q3025401,1,island developing subclass of developing,island developing_id-less,developing_Q3025401
island developing States,id-less,opposite of,developing States,id-less,1,island developing States opposite of developing States,island developing States_id-less,developing States_id-less
jewellery,Q161439,part of,othe r,Q70021458,1,jewellery part of othe r,jewellery_Q161439,othe r_Q70021458
knowledge,Q9081,has effect,enhance,Q101214003,1,knowledge has effect enhance,knowledge_Q9081,enhance_Q101214003
labour,Q9630,has part,standar,Q159375,1,labour has part standar,labour_Q9630,standar_Q159375
lactating,Q17018919,has cause,pregnant,Q20741850,1,lactating has cause pregnant,lactating_Q17018919,pregnant_Q20741850
land,Q11081619,part of,other,Q48270,1,land part of other,land_Q11081619,other_Q48270
lasting reality,id-less,subclass of,reality,Q667661,1,lasting reality subclass of reality,lasting reality_id-less,reality_Q667661
least developed,Q752401,is a list of,countries,Q6256,1,least developed is a list of countries,least developed_Q752401,countries_Q6256
least developed countries,Q752401,opposite of,developed countries,Q132453,1,least developed countries opposite of developed countries,least developed countries_Q752401,developed countries_Q132453
less,Q76352,instance of,ratio,Q3481047,1,less instance of ratio,less_Q76352,ratio_Q3481047
level,Q1046315,different from,Nations,Q597897,1,level different from Nations,level_Q1046315,Nations_Q597897
litres,Q11582,facet of,pure alcohol,Q30912202,1,litres facet of pure alcohol,litres_Q11582,pure alcohol_Q30912202
live births,Q64041327,subclass of,births,Q9225583,1,live births subclass of births,live births_Q64041327,births_Q9225583
lives,Q842337,has part,pr omot,id-less,1,lives has part pr omot,lives_Q842337,pr omot_id-less
local governm,Q6501447,subclass of,governm,Q83307,1,local governm subclass of governm,local governm_Q6501447,governm_Q83307
location,Q2221906,part of,geographic,Q4006,1,location part of geographic,location_Q2221906,geographic_Q4006
ofﬁcial developm ent a ssistance plu s other,id-less,subclass of,developm ent a ssistance plu s other,id-less,1,ofﬁcial developm ent a ssistance plu s other subclass of developm ent a ssistance plu s other,ofﬁcial developm ent a ssistance plu s other_id-less,developm ent a ssistance plu s other_id-less
old,Q822282,follows,15 years,Q65057524,1,old follows 15 years,old_Q822282,15 years_Q65057524
older,Q734398,opposite of,15 years,Q65057524,1,older opposite of 15 years,older_Q734398,15 years_Q65057524
population,Q33829,has part,Proportion of the population,id-less,1,population has part Proportion of the population,population_Q33829,Proportion of the population_id-less
positi ve reputation and legacy,id-less,has part,resour,Q54872,1,positi ve reputation and legacy has part resour,positi ve reputation and legacy_id-less,resour_Q54872
poverty,Q10294,has part,all people,Q92079628,1,poverty has part all people,poverty_Q10294,all people_Q92079628
poverty,Q10294,instance of,ages,Q816829,1,poverty instance of ages,poverty_Q10294,ages_Q816829
poverty,Q10294,instance of,dimensions,Q95044734,1,poverty instance of dimensions,poverty_Q10294,dimensions_Q95044734
poverty,Q10294,subclass of,all its,Q15263352,1,poverty subclass of all its,poverty_Q10294,all its_Q15263352
pr omot,id-less,part of,lives,Q842337,1,pr omot part of lives,pr omot_id-less,lives_Q842337
predictable,Q838446,subclass of,means,Q12894677,1,predictable subclass of means,predictable_Q838446,means_Q12894677
pregnant,Q20741850,has cause,disabilities,Q5281167,1,pregnant has cause disabilities,pregnant_Q20741850,disabilities_Q5281167
pregnant,Q20741850,has effect,lactating,Q17018919,1,pregnant has effect lactating,pregnant_Q20741850,lactating_Q17018919
previous,Q7242420,opposite of,partner,Q728646,1,previous opposite of partner,previous_Q7242420,partner_Q728646
printin,Q11034,use,print,Q11060274,1,printin use print,printin_Q11034,print_Q11060274
private,Q158668,opposite of,public,Q294440,1,private opposite of public,private_Q158668,public_Q294440
private research,Q57310495,part of,public,Q294440,1,private research part of public,private research_Q57310495,public_Q294440
procurement,Q829492,has part,capacity building,Q1417724,1,procurement has part capacity building,procurement_Q829492,capacity building_Q1417724
productive healt,id-less,subclass of,healt,Q31207,1,productive healt subclass of healt,productive healt_id-less,healt_Q31207
programmes,Q39071357,different from,policies,Q47011897,1,programmes different from policies,programmes_Q39071357,policies_Q47011897
prom,Q381364,instance of,levels,Q2315784,1,prom instance of levels,prom_Q381364,levels_Q2315784
promot,Q39809,part of,lthy lives,id-less,1,promot part of lthy lives,promot_Q39809,lthy lives_id-less
property,Q937228,instance of,forms of property,id-less,1,property instance of forms of property,property_Q937228,forms of property_id-less
provide,Q18383,subclass of,technology,Q11016,1,provide subclass of technology,provide_Q18383,technology_Q11016
provide access to m,id-less,different from,access to m,Q73673993,1,provide access to m different from access to m,provide access to m_id-less,access to m_Q73673993
psychological,Q6667429,subclass of,violence,Q124490,1,psychological subclass of violence,psychological_Q6667429,violence_Q124490
psychosocial,Q1534947,part of,pharmacological,Q718753,1,psychosocial part of pharmacological,psychosocial_Q1534947,pharmacological_Q718753
public,Q294440,has part,private research,Q57310495,1,public has part private research,public_Q294440,private research_Q57310495
public,Q294440,opposite of,private,Q158668,1,public opposite of private,public_Q294440,private_Q158668
public health,Q189603,studies,particular,Q6502323,1,public health studies particular,public health_Q189603,particular_Q6502323
public life,Q48990265,facet of,public,Q294440,1,public life facet of public,public life_Q48990265,public_Q294440
populations,Q104619889,part of,population,Q33829,1,populations part of population,populations_Q104619889,population_Q33829
poor,Q5729485,subclass of,people,Q5,1,poor subclass of people,poor_Q5729485,people_Q5
omor,Q7090635,instance of,morr,Q1177880,1,omor instance of morr,omor_Q7090635,morr_Q1177880
poor,Q5729485,opposite of,those,Q7238501,1,poor opposite of those,poor_Q5729485,those_Q7238501
oppo rtunities,id-less,subclass of,we face,Q5428368,1,oppo rtunities subclass of we face,oppo rtunities_id-less,we face_Q5428368
optim ally,id-less,product or material produced,diamond,Q5283,1,optim ally product or material produced diamond,optim ally_id-less,diamond_Q5283
othe r,Q70021458,has part,jewellery,Q161439,1,othe r has part jewellery,othe r_Q70021458,jewellery_Q161439
other,Q48270,has part,assistance,Q1643184,1,other has part assistance,other_Q48270,assistance_Q1643184
other,Q48270,has part,land,Q11081619,1,other has part land,other_Q48270,land_Q11081619
other,Q48270,part of,sexual,Q12198,1,other part of sexual,other_Q48270,sexual_Q12198
ownership,Q6498684,part of,basic services,Q74832136,1,ownership part of basic services,ownership_Q6498684,basic services_Q74832136
park expansion,id-less,has effect,expansion,Q9073584,1,park expansion has effect expansion,park expansion_id-less,expansion_Q9073584
